C.ro content.tsv
Level	Esperanto	ro	en-us	Grupo	Alternativoj	Pronoco
level	publika	public, deschis publicului	public, open to public	grupo	alternativoj	prononco
level	baro	o barieră, un obstacol	a barrier, an obstruction	grupo	alternativoj	prononco
level	kubuto	un cot	an elbow	grupo	alternativoj	prononco
level	flughaveno	un aeroport	an airport	grupo	alternativoj	prononco
level	spico	un condiment	a spice	grupo	alternativoj	prononco
level	kubo	un cub, un zar	a cube, a dice	grupo	alternativoj	prononco
level	transirejo	o trecere, o traversă	a crossing, a crossway	grupo	alternativoj	prononco
level	lastanokte	(la) aseară	(at) last night	grupo	alternativoj	prononco
level	pafi	a trage, a trage	to shoot, to fire	grupo	alternativoj	prononco
level	aprobi	a aproba	to approve	grupo	alternativoj	prononco
level	kutime	de obicei, de obicei	ordinarily, usually	grupo	alternativoj	prononco
level	reala	real	real	grupo	alternativoj	prononco
level	kolekti	a colecta	to collect	grupo	alternativoj	prononco
level	okulvitroj	ochelari, ochelari, ochelari	eye-glasses, spectacles, glasses	grupo	alternativoj	prononco
level	rolo	rol, un rol, o parte	role, a role, a part	grupo	alternativoj	prononco
level	rifuzi	a refuza	to refuse	grupo	alternativoj	prononco
level	riproĉi	a reproșa, a mustra, a mustra, a certa	to reproach, to reprimand, to rebuke, to scold	grupo	alternativoj	prononco
level	fakturo	o factură, o factură	an invoice, a bill	grupo	alternativoj	prononco
level	sun-floro	o floarea-soarelui	a sun-flower	grupo	alternativoj	prononco
level	peli	a propulsa, a conduce, a alunga, a împinge	to propel, to drive, to chase, to impel	grupo	alternativoj	prononco
level	bluzo	o bluza	a blouse	grupo	alternativoj	prononco
level	ĉial	din orice motiv	for every reason	grupo	alternativoj	prononco
level	pluvi	a ploua	to rain	grupo	alternativoj	prononco
level	deserto	un desert, un afters	a dessert, an afters	grupo	alternativoj	prononco
level	regno	un regat, un tărâm	a kingdom, a realm	grupo	alternativoj	prononco
level	bedaŭrinda	regretabil, deplorabil	regrettable, deplorable	grupo	alternativoj	prononco
level	nenial	fără niciun motiv, nu pentru orice motiv	for no reason, not for any reason	grupo	alternativoj	prononco
level	indulgi	a fi indulgent (cu), a se rasfata	to be lenient (with), to indulge	grupo	alternativoj	prononco
level	ĉiĉerono	un cicerone, un ghid turistic, un docent	a cicerone, a tour guide, a docent	grupo	alternativoj	prononco
level	krano	un robinet, un robinet	a tap, a faucet	grupo	alternativoj	prononco
level	prezidi	a prezida	to preside over	grupo	alternativoj	prononco
level	najbara	vecine	neighboring	grupo	alternativoj	prononco
level	kruciĝejo	o cruce	a crossway	grupo	alternativoj	prononco
level	polvo	praf, un praf	dust, a dust	grupo	alternativoj	prononco
level	ĉapitro	capitol, un capitol	chapter, a chapter	grupo	alternativoj	prononco
level	reklamo	o reclama	an advertisement	grupo	alternativoj	prononco
level	pia	pios	pious	grupo	alternativoj	prononco
level	lastjare	anul trecut	last year	grupo	alternativoj	prononco
level	vojmontrilo	un reper, un indicator	a landmark, a signpost	grupo	alternativoj	prononco
level	kelo	o pivniță, un subsol	a cellar, a basement	grupo	alternativoj	prononco
level	firma	fermă, stabilă	firm, stable	grupo	alternativoj	prononco
level	eks-	(prefix) ex-, fost	(prefix)  ex-, former	grupo	alternativoj	prononco
level	kilogramo	un kilogram	a kilogram	grupo	alternativoj	prononco
level	frago	o capsuna	a strawberry	grupo	alternativoj	prononco
level	pato	o tigaie	a frying pan	grupo	alternativoj	prononco
level	delikata	delicat, sensibil	delicate, sensitive	grupo	alternativoj	prononco
level	ĉasi	a urmări, a urmări, a vâna	to chase after, to pursue, to hunt	grupo	alternativoj	prononco
level	verdire	a spune adevarul	to tell the truth	grupo	alternativoj	prononco
level	pra-	îndepărtare în timp, preistorică, anterioară, străbunie	remoteness in time, prehistorical, fore-, greatgrand-	grupo	alternativoj	prononco
level	matura	matur, copt	mature, ripe	grupo	alternativoj	prononco
level	kulerego	găleată, o lingură mare	bucket, a large spoon	grupo	alternativoj	prononco
level	konduti	a se comporta, a se comporta	to conduct oneself, to behave	grupo	alternativoj	prononco
level	vere	cu adevărat, cu adevărat, cu adevărat	really, genuinly, truly	grupo	alternativoj	prononco
level	mis-	(prefix) greșit	(prefix)  mis-	grupo	alternativoj	prononco
level	kvieta	destul de calm	quiet, calm	grupo	alternativoj	prononco
level	funkcii	a functiona, a opera, a lucra	to function, to operate, to work	grupo	alternativoj	prononco
level	konvena	potrivit, potrivit	appropriate, suitable	grupo	alternativoj	prononco
level	turisto	un turist	a tourist	grupo	alternativoj	prononco
level	honti	a fi rușinat	to be ashamed	grupo	alternativoj	prononco
level	averti	a avertiza, a avertiza	to warn, to caution	grupo	alternativoj	prononco
level	turismo	turism	tourism	grupo	alternativoj	prononco
level	stumpo	un ciot, un muc (țigară)	a stump, a butt (cigarret)	grupo	alternativoj	prononco
level	trinkmono (gratifiko)	un bacșiș (bonus), o gratuită	a tip (bonus), a gratuity	grupo	alternativoj	prononco
level	pacienca	rabdator	patient	grupo	alternativoj	prononco
level	mieno	o expresie (facială).	a (facial) expression	grupo	alternativoj	prononco
level	pensio	pensie, anuitate	pension, annuity	grupo	alternativoj	prononco
level	princo	un prinț	a prince	grupo	alternativoj	prononco
level	sorto	destin, soartă, avere	destiny, fate, fortune	grupo	alternativoj	prononco
level	-end-	(sufix) obligație	(suffix)  obligation	grupo	alternativoj	prononco
level	longaj ŝtrumpoj	ciorapi lungi	long stockings	grupo	alternativoj	prononco
level	barbo	barbă	beard	grupo	alternativoj	prononco
level	-ing-	(sufix) suport lung, priză	(suffix)  long holder, socket	grupo	alternativoj	prononco
level	bongusta	delicioase, cu gust	delicious, good-tasted	grupo	alternativoj	prononco
level	flegi	a îngriji, a îngriji	to take care of, to nurse	grupo	alternativoj	prononco
level	-njo	(sufix) nume de animal de companie feminin	(suffix)  female pet name	grupo	alternativoj	prononco
level	-ĉjo	(sufix) nume de animal de companie masculin	(suffix)  male pet name	grupo	alternativoj	prononco
level	plugi	a arat, a arat, a labra	to plow, to plough, to till	grupo	alternativoj	prononco
level	amletero	o scrisoare de dragoste	a loveletter	grupo	alternativoj	prononco
level	glaso da	un pahar de	a glass of	grupo	alternativoj	prononco
level	valo	o vale	a valley	grupo	alternativoj	prononco
level	taso da	o cană de	a cup of	grupo	alternativoj	prononco
level	ŝarĝo	o povară, o sarcină, o sarcină	a burden, a load, a charge	grupo	alternativoj	prononco
level	bufedo	un bufet	a buffet	grupo	alternativoj	prononco
level	avino	o bunica	a grandmother	grupo	alternativoj	prononco
level	guto	o picătură, o picătură	a drop, a drip	grupo	alternativoj	prononco
level	estingi	a stinge, a stinge	to put out, to extinguish	grupo	alternativoj	prononco
level	feliĉe	fericit	happily	grupo	alternativoj	prononco
level	gorĝo	un gat	a throat	grupo	alternativoj	prononco
level	serpento	un șarpe	a snake	grupo	alternativoj	prononco
level	klare	clar	clearly	grupo	alternativoj	prononco
level	alveni	a ajunge, a ajunge	to arrive, to get	grupo	alternativoj	prononco
level	aldoni	a adauga	to add	grupo	alternativoj	prononco
level	vesti (sin)	a se îmbrăca (se), a se îmbrăca	to dress (oneself), to put on	grupo	alternativoj	prononco
level	vosto	o coadă	a tail	grupo	alternativoj	prononco
level	alporti	a aduce, a aduce	to bring, to fetch	grupo	alternativoj	prononco
level	vestiblo	un hol (depunerea rochiei), hol de intrare, vestibul	a lobby (putting dress off), entrance hall, vestibule	grupo	alternativoj	prononco
level	korno	un claxon, hooter, claxon	a horn, hooter, klaxon	grupo	alternativoj	prononco
level	avara	lacom, avar	greedy, avarious	grupo	alternativoj	prononco
level	ebla	posibil, capabil	possible, able	grupo	alternativoj	prononco
level	eble	poate, posibil, poate	perhaps, possibly, maybe	grupo	alternativoj	prononco
level	balai	a matura	to sweep	grupo	alternativoj	prononco
level	kompreneble	desigur (de înțeles)	of course (understandably)	grupo	alternativoj	prononco
level	glitkuri	a patina, a aluneca-a alerga	to skate, to sliding-run	grupo	alternativoj	prononco
level	sketi (glitkuri)	a patina (patinaj pe gheață)	to skate (ice skating)	grupo	alternativoj	prononco
level	ŝvito	transpirație, o transpirație, transpirație	sweat, a sweat, perspiration	grupo	alternativoj	prononco
level	nenies	al nimănui, al nimănui	nobody's, no-one's	grupo	alternativoj	prononco
level	simili	a semăna, a semăna	to look similar, to resemble	grupo	alternativoj	prononco
level	kameno	un șemineu, o vatră	a fireplace, a hearth	grupo	alternativoj	prononco
level	portebla	portabil	portable	grupo	alternativoj	prononco
level	memkomprenebla	evident, desigur	evident, of course	grupo	alternativoj	prononco
level	prezidanto	un președinte, un președinte	a chairman, a president	grupo	alternativoj	prononco
level	pluraj	mai multe	several	grupo	alternativoj	prononco
level	kongresnumero	un număr de înregistrare într-un congres	a registering number in a congress	grupo	alternativoj	prononco
level	UK (U.K.)	Congresul Universal (al Esperanto)	the Universal Congress (of Esperanto)	grupo	alternativoj	prononco
level	surda	Surd	deaf	grupo	alternativoj	prononco
level	UEA (U.E.A)	Asociația Universală de Esperanto	the Universal Esperanto-Association	grupo	alternativoj	prononco
level	ordi	a aranja, a pune lucrurile în ordine	to arrange, to make things in order	grupo	alternativoj	prononco
level	fraŭlino	o femeie făcută, necăsătorită, domnișoară.	a maden, unmarried woman, Miss.	grupo	alternativoj	prononco
level	ringo	un inel	a ring	grupo	alternativoj	prononco
level	pasaĝerŝipo	o navă de pasageri	a passenger ship	grupo	alternativoj	prononco
level	kongreslibro	o carte de congres	a congress book	grupo	alternativoj	prononco
level	beko	un cioc, un cioc	a beak, a bill	grupo	alternativoj	prononco
level	libroservo	o librărie (într-un congres)	a bookshop (in a congress)	grupo	alternativoj	prononco
level	libroŝranko	un raft de carti	a book shelf	grupo	alternativoj	prononco
level	kapkuseno	o pernă	a pillow	grupo	alternativoj	prononco
level	cindro	cenuşă, cenuşă	ash, cinder	grupo	alternativoj	prononco
level	artikolo	un articol (revista, ziar)	an article (magazine, newspaper)	grupo	alternativoj	prononco
level	nombri	a număra, a număra	to number, to count	grupo	alternativoj	prononco
level	duobla	dubla	double	grupo	alternativoj	prononco
level	duoble	de două ori, de două ori	twice, doubly	grupo	alternativoj	prononco
level	dekobla	de zece ori	of ten-fold	grupo	alternativoj	prononco
level	ĉapo	un capac	a cap	grupo	alternativoj	prononco
level	dekoblo	de zece ori, de zece ori	ten-fold, ten times	grupo	alternativoj	prononco
level	kasedo	o casetă	a cassette	grupo	alternativoj	prononco
level	dekoble	de zece ori mai mult (multe)	ten times as much (many)	grupo	alternativoj	prononco
level	jesuo	Iisus	Jesus	grupo	alternativoj	prononco
level	poluro	lustruire, lustruire	polish, polishment	grupo	alternativoj	prononco
level	tusi	a tusi	to cough	grupo	alternativoj	prononco
level	pinglo	ac, ac	pin, needle	grupo	alternativoj	prononco
level	buĝeto	un buget (=budgeto)	a budget (=budĝeto)	grupo	alternativoj	prononco
level	duono	o jumătate	an half	grupo	alternativoj	prononco
level	subjekto	un subiect	a subject	grupo	alternativoj	prononco
level	pesi	a măsura greutatea, a cântări	to measure weight, to weigh	grupo	alternativoj	prononco
level	ĉiutage	în fiecare zi, zilnic	every day, daily	grupo	alternativoj	prononco
level	lanterno	un felinar	a lantern	grupo	alternativoj	prononco
level	tagmanĝo	un prânz, masa de prânz	a lunch, midday meal	grupo	alternativoj	prononco
level	importi	a importa	to import	grupo	alternativoj	prononco
level	duona	jumatate	half(ly)	grupo	alternativoj	prononco
level	dekono	o zecime	a tenth	grupo	alternativoj	prononco
level	skrapi	a zgâria, a zgâria	to scrape, to scratch	grupo	alternativoj	prononco
level	kvarono	un sfert, un sfert	a quarter, one fourth	grupo	alternativoj	prononco
level	triono	o treime, o treime	a third, one third	grupo	alternativoj	prononco
level	pezi	a cantari (a avea o greutate de o cantitate)	to weigh (to have a heaviness of an amount)	grupo	alternativoj	prononco
level	naztuko	o batistă (=kajertuko)	a handkerchief (=kajertuko)	grupo	alternativoj	prononco
level	bantuko	un prosop de baie	a bath towel	grupo	alternativoj	prononco
level	littuko	un cearceaf de pat	a bed sheet	grupo	alternativoj	prononco
level	terure	îngrozitor, îngrozitor	terribly, awfully	grupo	alternativoj	prononco
level	kvaropo	un patruzeci, un cvadruplu	a foursome, a quadruple	grupo	alternativoj	prononco
level	tualeto	o toaletă (ținută)	a toilet (attire)	grupo	alternativoj	prononco
level	pardono	iertare, iertare, iertare	forgiveness, pardon, absolution	grupo	alternativoj	prononco
level	kuvo	o cadă, o cadă, o cuvă	a tub, a bath, a vat	grupo	alternativoj	prononco
level	vizitadi	a vizita regulat, a frecventa	to visit regularily, to frequent	grupo	alternativoj	prononco
level	esplori	a explora, a investiga	to explore, to investigate	grupo	alternativoj	prononco
level	regali	a distra, a trata, a distra	to regale, to treat, to entertain	grupo	alternativoj	prononco
level	diskuti	sa discute	to discuss	grupo	alternativoj	prononco
level	propagandi	a face propagandă, a face reclamă	to make propaganda, to advertise	grupo	alternativoj	prononco
level	kudrilo	un ac de cusut	a sewing needle	grupo	alternativoj	prononco
level	ŝoveli	a lopata	to shovel	grupo	alternativoj	prononco
level	aplaŭdo	aplauze, aclamații	an applause, acclamation	grupo	alternativoj	prononco
level	malsata	flămând	hungry	grupo	alternativoj	prononco
level	esprimi	a exprima	to express	grupo	alternativoj	prononco
level	subtaso	o farfurie	a saucer	grupo	alternativoj	prononco
level	traduko	o traducere	a translation	grupo	alternativoj	prononco
level	kopiilo	o mașină de copiat, un copiator	a copying machine, a copier	grupo	alternativoj	prononco
level	provizo	o provizie, un stoc, o aprovizionare	a provision, a stock, a supply	grupo	alternativoj	prononco
level	traduki	a traduce	to translate	grupo	alternativoj	prononco
level	terglobo	globul pământesc	the earth globe	grupo	alternativoj	prononco
level	breto	un raft	a shelf	grupo	alternativoj	prononco
level	sekreti	să păstreze secrete	to keep secrets	grupo	alternativoj	prononco
level	ekonomio	economie, o economie	economy, an economy	grupo	alternativoj	prononco
level	evolui	a evolua	to evolve	grupo	alternativoj	prononco
level	ĉambristo	o menajeră	a housekeeper	grupo	alternativoj	prononco
level	dimanĉe	duminică	on Sunday	grupo	alternativoj	prononco
level	pruntedoni	a imprumuta	to lend	grupo	alternativoj	prononco
level	veturado	mergând într-o plimbare	going on a ride	grupo	alternativoj	prononco
level	ĥoro	un cor, un cor	a choir, a chorus	grupo	alternativoj	prononco
level	pruntepreni	a împrumuta și a lua	to borrow and take	grupo	alternativoj	prononco
level	vestaĵo	haine	clothes	grupo	alternativoj	prononco
level	rapide	rapid, repede, rapid	rapidly, quickly, swiftly	grupo	alternativoj	prononco
level	urbomezo	un centru al unui oras	a center of a city	grupo	alternativoj	prononco
level	tridekjara	în vârstă de 30 de ani	30 years old	grupo	alternativoj	prononco
level	tiuokaze	în acest caz	in that case	grupo	alternativoj	prononco
level	sekigi	să se usuce	to dry	grupo	alternativoj	prononco
level	varmigi	a incalzi, a tine de cald, a incalzi	to make warm, to keep warm, to heat	grupo	alternativoj	prononco
