A.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	utila por vi	మీకు ఉపయోగపడుతుంది	useful for you	grupo	alternativoj	prononco
level	ĉu la libreto estis utila?	బుక్‌లెట్ ఉపయోగకరంగా ఉందా?	was the booklet useful?	grupo	alternativoj	prononco
level	tiu libreto, kiun mi sendis	నేను పంపిన బుక్‌లెట్	the booklet, which I sent	grupo	alternativoj	prononco
level	matene dormis tre longe	ఉదయం చాలా సేపు నిద్రపోయాడు	in the morning slept for a long time	grupo	alternativoj	prononco
level	kiam li vidis la sunon	అతను సూర్యుడిని చూసినప్పుడు	when he saw the sun	grupo	alternativoj	prononco
level	subite li eksaltis	అకస్మాత్తుగా అతను పైకి దూకాడు	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	అతను ఎల్లప్పుడూ ముందుగానే ఉండేవాడు	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	అతను ఎప్పుడూ ఆలస్యంగా ఉంటాడు	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	ఆ సమయంలో, అతను వెళ్ళవలసి వచ్చినప్పుడు	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	పాఠశాలకు వెళ్ళడానికి	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	అతనికి తెలుసు, అది ~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	అతనికి వాస్తవం తెలుసు, ~	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	ఉపాధ్యాయుడు తేనెటీగలను ద్వేషిస్తాడనే వాస్తవం	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	టీచర్ తేనెటీగలను ద్వేషిస్తాడనే వాస్తవం తెలుసు	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	గురువు దానిని ద్వేషిస్తున్నాడని తెలుసు	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	కానీ ఈరోజు అతను కాఫీ తాగాడు	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	అతను త్వరగా బట్టలు వేసుకుంటాడు	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	అతను ఆలస్యం చేయడం ఇష్టం లేదు	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	చేతిలో పుస్తకాలతో చాలా త్వరగా	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	తరువాత అతను పరిగెత్తాడు మరియు దూకాడు	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	అతను పరిగెత్తాడు మరియు దూకాడు	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	వీధి పొడవునా	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	ప్రజలు అతని వైపు చూశారు	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	అతన్ని చూసి అన్నాడు	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	తెలివైన మరియు మూర్ఖుడు	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	ఎంత తెలివితక్కువ అబ్బాయి!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	ఒక పాఠశాల ముందు ఉంది	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	త్వరలో	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	అతను ముందు ఉన్నాడు ~	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	వెళ్ళడానికి మరియు ప్రవేశించడానికి	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	అతను ప్రవేశించాలనుకున్నాడు	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	పాఠశాలలో ప్రవేశించడానికి	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	అయితే	but however	grupo	alternativoj	prononco
level	sed li ne povis	కానీ అతను చేయలేకపోయాడు	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	మూసివేయడానికి మరియు మూసివేయడానికి	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	అది మూసివేయబడింది	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	~ లేదా ~ కాదు	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	ఉపాధ్యాయుడు లేదా మగ-ఆడ విద్యార్థులు కాదు	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	ఉపాధ్యాయుడిని లేదా విద్యార్థులను చూడలేదు	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	కూర్చోవడం, కూర్చోవడం	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	కూర్చున్నాడు (కూర్చున్నాడు)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	అతను కూర్చున్నాడు	he got seated	grupo	alternativoj	prononco
level	kaj pensis	మరియు ఆలోచన	and thought	grupo	alternativoj	prononco
level	kio okazis?	ఏమి జరిగింది?	what did happen?	grupo	alternativoj	prononco
level	diable	భయంకర (దెయ్యం లాగా)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	ఆనకట్ట వేయండి	dam it	grupo	alternativoj	prononco
level	memoras	గుర్తుకొస్తుంది	remembers	grupo	alternativoj	prononco
level	nun mi memoras	ఇప్పుడు నాకు గుర్తుంది	now I remember	grupo	alternativoj	prononco
level	dimanĉo	ఆదివారం	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	ఈ రోజు ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	ఈరోజు ఆదివారం	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	నిద్రించడానికి మరియు నిద్రలోకి రావడానికి	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	ఒక సూర్యుడు మరియు చంద్రుడు	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	ఆకస్మికంగా మరియు హఠాత్తుగా	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	ఆఫ్! (ప్రారంభించడానికి)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	దూకడం మరియు దూకడం	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	ఎల్లప్పుడూ ముందుగానే	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	నేడు చాలు మరియు నడిచింది	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	ఒక విషయం వయస్సు కాదు	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	తెలివైన వ్యక్తుల వెంట నడిచింది	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	వీలైనంత తొందరగా	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	ఏమి అబ్బాయి, ఏమి అమ్మాయి	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	ఆలోచించలేదు లేదా కంఠస్థం చేయలేదు	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	ఒక దెయ్యం ఆదివారం నీటి కోసం ఎదురుచూసింది	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	అటువంటి చిన్న క్షణం	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	ఇంత చిన్న క్షణం కూడా విలువైనదే	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	రాత్రి వరకు అరిచాడు	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	చేతి నుండి మెయిల్‌పోస్టును దూరంగా ఉంచండి	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	మెయిల్‌పోస్ట్‌ని దూరంగా పెట్టి తనంతట తానుగా నవ్వుకున్నాడు	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
