C.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	mordi	ugrizniti	to bite	grupo	alternativoj	prononco
level	tondri	zagrmeti	to thunder	grupo	alternativoj	prononco
level	kurbo	krivulja	a curve	grupo	alternativoj	prononco
level	nuda	naked, bare, nude	naked, bare, nude	grupo	alternativoj	prononco
level	marmelado	marmelada, marmelada	a marmelade, a jam	grupo	alternativoj	prononco
level	verda stelo	zelena zvezda	a green star	grupo	alternativoj	prononco
level	alveno	prihod	an arrival	grupo	alternativoj	prononco
level	piedpilko	nogomet, nogomet (=futbalo)	a football, a soccer (=futbalo)	grupo	alternativoj	prononco
level	kruda	surovo, naravno, surovo	crude, natural, raw	grupo	alternativoj	prononco
level	enlitiĝi	iti v posteljo	to go to bed	grupo	alternativoj	prononco
level	toleri	prenašati, prenašati, potrpeti	to tolerate, to endure, to put up with	grupo	alternativoj	prononco
level	gracia	graciozen	graceful	grupo	alternativoj	prononco
level	ankoraŭ unu	še ena	yet another one	grupo	alternativoj	prononco
level	kiso	poljub	a kiss	grupo	alternativoj	prononco
level	agrable	prijetno, prijetno, lepo	pleasantly, agreeablely, nicely	grupo	alternativoj	prononco
level	zono	pas, cona	a belt, a zone	grupo	alternativoj	prononco
level	tubo	cev	a tube	grupo	alternativoj	prononco
level	teamo	ekipa	a team	grupo	alternativoj	prononco
level	acida	acid, acidic, sour, acerbic	acid, acidic, sour, acerbic	grupo	alternativoj	prononco
level	helikoptero	helikopter	a helicopter	grupo	alternativoj	prononco
level	enui	dolgočasiti se	to be bored	grupo	alternativoj	prononco
level	sincera	iskrena	sincere	grupo	alternativoj	prononco
level	unuiĝi	združiti se, združiti se, združiti se	to get united, to join, to coalesce, to unite	grupo	alternativoj	prononco
level	unuope	enega po enega	one at a time	grupo	alternativoj	prononco
level	burĝo	meščan, meščan	bourgeois, middleclass citizen	grupo	alternativoj	prononco
level	ĉirkaŭaĵo	okolica, okolica	surroundings, neighbourhood	grupo	alternativoj	prononco
level	gluo	lepilo	a glue	grupo	alternativoj	prononco
level	UN (Unuiĝintaj Nacioj)	Združeni narodi	United Nations	grupo	alternativoj	prononco
level	bulo	ball, a lump, a clod, a chunk	ball, a lump, a clod, a chunk	grupo	alternativoj	prononco
level	boto	škorenj	a boot	grupo	alternativoj	prononco
level	ĉirkaŭbarilo	an enclosure, pregrada	an enclosure, a barrier	grupo	alternativoj	prononco
level	t.n. (tiel nomata)	tako imenovani	so called	grupo	alternativoj	prononco
level	diligenta	deligent, marljiv	deligent, industrious	grupo	alternativoj	prononco
level	s-ro (sinjoro)	Gospod.	Mr.	grupo	alternativoj	prononco
level	ties	tega, tiste osebe, tistega	of that, of that person, that one's	grupo	alternativoj	prononco
level	sekretario	tajnica	a secretary	grupo	alternativoj	prononco
level	absorbi	absorbirati	to absorb	grupo	alternativoj	prononco
level	ruza	zvit, zvit	cunning, sly	grupo	alternativoj	prononco
level	blindulo	slepec	a blind man	grupo	alternativoj	prononco
level	floso	a raft, a (log) boom	a raft, a (log) boom	grupo	alternativoj	prononco
level	komenti	komentirati	to comment	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	Združenje anarhistov po vsem svetu	Anarchists Association Worldwide	grupo	alternativoj	prononco
level	diamanto	diamant	a diamond	grupo	alternativoj	prononco
level	ĉies	vsakogar	everyone's	grupo	alternativoj	prononco
level	drako	zmaj	a dragon	grupo	alternativoj	prononco
level	mielo	med	honey	grupo	alternativoj	prononco
level	kotizo	vložek, vpisnina, delnica	a contribution, subscription fee, a share	grupo	alternativoj	prononco
level	rpk. (respondkupono)	kupon za odgovor	response coupone	grupo	alternativoj	prononco
level	petoli	to frolic, to joke around, to romping	to frolic, to joke around, to romp	grupo	alternativoj	prononco
level	froti	drgniti	to rub	grupo	alternativoj	prononco
level	teksi	tkati	to weave	grupo	alternativoj	prononco
level	modo	moda, način	fashion, mode	grupo	alternativoj	prononco
level	red. (redaktoro, redakcio)	urednik	editor	grupo	alternativoj	prononco
level	rafano	redkev, črna redkev	a radish, a black radish	grupo	alternativoj	prononco
level	verso	verz, vrstica verzov	a verse, a line of verse	grupo	alternativoj	prononco
level	iafoje	včasih	sometimes	grupo	alternativoj	prononco
level	krevi	počiti, počiti	to burst, to pop	grupo	alternativoj	prononco
level	forĝi	kovati	to forge	grupo	alternativoj	prononco
level	aŭtomato	avtomat, robot	an automaton, a robot	grupo	alternativoj	prononco
level	semajnfino	vikend	a weekend	grupo	alternativoj	prononco
level	ptm. (posttagmeze)	popoldne popoldne	pm. afternoon	grupo	alternativoj	prononco
level	fasko	a bundle, a sheaf, a bunch, a cluster	a bundle, a sheaf, a bunch, a cluster	grupo	alternativoj	prononco
level	instinkto	instinct, nagon	instinct, an instinct	grupo	alternativoj	prononco
level	proks. (proksimume)	približno	approximately	grupo	alternativoj	prononco
level	briko	opeka, blok	a brick, a block	grupo	alternativoj	prononco
level	nesto	gnezdo, brlog	a nest, a den	grupo	alternativoj	prononco
level	p.k. (poŝtkarto)	pc (razglednica)	p.c. (postcard)	grupo	alternativoj	prononco
level	ledo	usnje, usnje	leather, a leather	grupo	alternativoj	prononco
level	mamulo (mambesto)	sesalec	a mammal	grupo	alternativoj	prononco
level	formiko	mravlja	an ant	grupo	alternativoj	prononco
level	vizo	vizum	a visa	grupo	alternativoj	prononco
level	masko	maska	a mask	grupo	alternativoj	prononco
level	pugno	pest	a fist	grupo	alternativoj	prononco
level	p. (paĝo)	strani	page	grupo	alternativoj	prononco
level	aglo	orel	an eagle	grupo	alternativoj	prononco
level	vegetara	vegetarian, od vegetarijanec	vegetarian, of vegetarian	grupo	alternativoj	prononco
level	leporo	zajec	an hare	grupo	alternativoj	prononco
level	LKK (Loka Kongresa Komitato)	Krajevni kongresni odbor	Local Congress Committee	grupo	alternativoj	prononco
level	sindona	devoted, velikodušen	devoted, generous	grupo	alternativoj	prononco
level	vazo	vaza, posoda	a vase, a vessel	grupo	alternativoj	prononco
level	martelo	kladivo	a hammer	grupo	alternativoj	prononco
level	eldoni	objaviti, izdati	to publish, to issue	grupo	alternativoj	prononco
level	puto	vodnjak, vodnjak	a well, a water well	grupo	alternativoj	prononco
level	stalo	a shed, a stall, a stable, a shed	a shed, a stall, a stable, a sty	grupo	alternativoj	prononco
level	kp. (komparu)	prim. (primerjaj z)	cf. (compare to)	grupo	alternativoj	prononco
level	plado	jed, tečaj, pladenj, krožnik	a dish, a course, a tray, a plate	grupo	alternativoj	prononco
level	solido	trdno, togo telo	a solid, a rigid body	grupo	alternativoj	prononco
level	tenti	premamiti, premamiti	to tempt, to entice	grupo	alternativoj	prononco
level	KKK (Konstanta Komitato de la Kongresoj)	CCC (Stalni odbor kongresov)	CCC (Constant Committee of the Congresses)	grupo	alternativoj	prononco
level	faruno	moka, zdrob	flour, meal	grupo	alternativoj	prononco
level	televidi	gledati televizijo	to watch TV	grupo	alternativoj	prononco
level	pinĉilo	klešča, krempelj	a pincer, a claw	grupo	alternativoj	prononco
level	ciklo	cikel	a cycle	grupo	alternativoj	prononco
level	plaĝo	plaža, obala (=strando)	a beach, a shore (=strando)	grupo	alternativoj	prononco
level	k-do (kamarado)	tovariš	Commrade	grupo	alternativoj	prononco
level	streko	poteza, črta, črta	a stroke, a line segment, a streak	grupo	alternativoj	prononco
level	sinteno	odnos	an attitude	grupo	alternativoj	prononco
level	ĉerpi	to draw (water), to extract, to ladle, to scoop	to draw (water), to extract, to ladle, to scoop	grupo	alternativoj	prononco
level	k.a. (kaj aliaj)	in drugi (=kc (kaj ceteraj))	and others (=k.c. (kaj ceteraj))	grupo	alternativoj	prononco
level	singarda	previden, previden	cautious, careful	grupo	alternativoj	prononco
level	alumeto	vžigalica, vžigalica	a match, a matchstick	grupo	alternativoj	prononco
level	najlo	žebelj	a nail	grupo	alternativoj	prononco
level	ŝveli	nabrekniti	to swell	grupo	alternativoj	prononco
level	il. (ilustrita)	il. (ilustrirano)	il. (illustrated)	grupo	alternativoj	prononco
level	tabako	tobak	tobacco	grupo	alternativoj	prononco
level	kien	proti kam, na kateri kraj, kam ~ do	toward where, to what place, where ~ to	grupo	alternativoj	prononco
level	konfuzi	zmešati	to confuse	grupo	alternativoj	prononco
level	F-ino. (Fraŭlino)	Zgrešiti.	Miss.	grupo	alternativoj	prononco
level	fojno	seno, seno	hay, a hay	grupo	alternativoj	prononco
level	tien	tja, tja	toward there, that way	grupo	alternativoj	prononco
level	blonda	blondinka	blonde	grupo	alternativoj	prononco
level	ekz. (Ekzemple)	npr. (Na primer)	ex. (For example)	grupo	alternativoj	prononco
level	brasiko	zelje, kapusnice	cabbage, brassika	grupo	alternativoj	prononco
level	ĉi-jare	v tem letu	in this year	grupo	alternativoj	prononco
level	maniko	rokav	a sleeve	grupo	alternativoj	prononco
level	abomeno	abomination, gnusoba, gnus	abomination, abhorrence, loathing	grupo	alternativoj	prononco
level	kaldrono	a cauldron, a hollow, a boiler	a cauldron, a hollow, a boiler	grupo	alternativoj	prononco
level	cigno	labod	a swan	grupo	alternativoj	prononco
level	D-ro (Doktoro)	dr (zdravnik)	Dr. (Doctor)	grupo	alternativoj	prononco
level	violo	vijolična	violet	grupo	alternativoj	prononco
level	ĉi-semajne	v tem tednu	in this week	grupo	alternativoj	prononco
level	ĉ. (ĉirkaŭ)	okoli	around	grupo	alternativoj	prononco
level	skio	smučka	a ski	grupo	alternativoj	prononco
level	frandi	uživati, uživati, okusiti	to relish, to enjoy, to savor	grupo	alternativoj	prononco
level	ĉi tie (tie ĉi)	tukaj	here	grupo	alternativoj	prononco
level	anst. (anstataŭ)	namesto	instead of	grupo	alternativoj	prononco
level	subtitolo	podnaslov, naslov	a subtitle, a headline	grupo	alternativoj	prononco
level	agordo	accord, postavitev, sozvočje	accord, set-up, consonance	grupo	alternativoj	prononco
level	literaturo	literature	literature	grupo	alternativoj	prononco
level	bredi	vzgajati, vzgajati	to breed, to raise	grupo	alternativoj	prononco
level	ŝtopi	priklopiti, blokirati, zamašiti	to plug, to block, to plug up	grupo	alternativoj	prononco
level	ĉi tien (tien ĉi)	do sem, proti sem, sem	to here, toward here, over here	grupo	alternativoj	prononco
level	ĵonglado	žongliranje	a juggling	grupo	alternativoj	prononco
level	tofuo	tofu	tofu	grupo	alternativoj	prononco
level	cervo	jelen	a deer	grupo	alternativoj	prononco
level	urĝa	nujno	urgent	grupo	alternativoj	prononco
level	kolegio	fakulteta	a college	grupo	alternativoj	prononco
level	ladmanĝaĵo	konzervirana hrana	a canned food	grupo	alternativoj	prononco
level	perfidi	izdati	to betray	grupo	alternativoj	prononco
level	trafika akcidento	prometna nesreča	a traffic accident	grupo	alternativoj	prononco
level	baniĝi	postati kopalni, kopati se	to become bathing, to bathe	grupo	alternativoj	prononco
level	suĉi	sesati	to suck	grupo	alternativoj	prononco
level	tritiko	pšenica	wheat	grupo	alternativoj	prononco
level	tropika zono	tropski pas (=tropikoj)	a tropical zone (=tropikoj)	grupo	alternativoj	prononco
level	likvo	tekočina	a liquid	grupo	alternativoj	prononco
level	veturilo	vozilo	a vehicle	grupo	alternativoj	prononco
level	fotografi	slikati, fotografirati	to take pictures, to photograph	grupo	alternativoj	prononco
level	Pacifiko	Tihi ocean	Pacific Ocean	grupo	alternativoj	prononco
level	kajerteko	ročna torbica	a handsatchel	grupo	alternativoj	prononco
level	oficiala	uradno (adj)	official (adj)	grupo	alternativoj	prononco
level	vermo	črv	a worm	grupo	alternativoj	prononco
level	gratifiko (trinkmono)	a gratuity, napitnina	a gratuity, a tip	grupo	alternativoj	prononco
level	deĵori	biti v službi	to be on duty	grupo	alternativoj	prononco
level	hirundo	lastovka	a swallow	grupo	alternativoj	prononco
level	akademio	Ac. (Academia) (=Ak.)	Ac. (Academia) (=Ak.)	grupo	alternativoj	prononco
level	atm. (antaŭtagmeze)	zjutraj	am.	grupo	alternativoj	prononco
level	akcepto	acceptance, sprejem	acceptance, an acceptance	grupo	alternativoj	prononco
level	D. (Delegito)	D. (delegat)	D. (Delegate)	grupo	alternativoj	prononco
level	ĝangalo	džungla	a jungle	grupo	alternativoj	prononco
level	profesoro	profesorica	a professor	grupo	alternativoj	prononco
level	eld. (eldonisto)	založnik	a publisher	grupo	alternativoj	prononco
level	informejo	informacijski center, povpraševalna pisarna	an information center, an inquiry-office	grupo	alternativoj	prononco
level	ĵurnalisto	novinar	a journalist	grupo	alternativoj	prononco
level	ĉokolado	čokolada	a chocolate	grupo	alternativoj	prononco
level	ŝaltilo	stikalo	a switch	grupo	alternativoj	prononco
level	FD (Faka Delegito)	Delegat specialistov	Specialists Delegate	grupo	alternativoj	prononco
level	aleo	aleja, drevored, pot (vrt)	an alley, a tree lined street, a path (garden)	grupo	alternativoj	prononco
level	junulara gastejo	mladinski hotel	a youth hostel	grupo	alternativoj	prononco
level	masoni	zidati, zidati	to build, to mason	grupo	alternativoj	prononco
level	drinkejo	pub, bar	a pub, a bar	grupo	alternativoj	prononco
level	i.a. (inter aliaj)	ia (med drugim)	i.a. (among others)	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	ICU (Mednarodna kongresna univerza)	ICU (International Congress University)	grupo	alternativoj	prononco
level	specimeno	vzorec, vzorec	a specimen, a sample	grupo	alternativoj	prononco
level	seruro	ključavnico	a lock	grupo	alternativoj	prononco
level	talio	a waist, a waistline	a waist, a waistline	grupo	alternativoj	prononco
level	ISAE (Internacia Scienca Asocio E-ista)	ISAE (Mednarodno znanstveno združenje esperantistov)	ISAE (International Science Association of Esperantists)	grupo	alternativoj	prononco
level	pasero	vrabec, domači vrabec	a sparrow, a house-sparrow	grupo	alternativoj	prononco
level	k.s. (kaj similaj)	in podobno	and similars	grupo	alternativoj	prononco
level	solidara	solidarnost, stopiti skupaj	solidarity, standing together	grupo	alternativoj	prononco
level	fruktovendejo	trgovina s sadjem	a fruit store	grupo	alternativoj	prononco
level	LK (Lingva Komitato)	Jezikovni odbor	Language Committee	grupo	alternativoj	prononco
level	ĥaoso	kaos	a chaos	grupo	alternativoj	prononco
level	MEM (Mondpaca E-ista Movado)	Esperantistično gibanje za svetovni mir	Esperantists Movement for World Peace	grupo	alternativoj	prononco
level	altlernejo	srednja šola, fakulteta	a high school, a college	grupo	alternativoj	prononco
level	dinastio	dinastija	a dynasty	grupo	alternativoj	prononco
level	P.I.V. (Plena Ilustrita Vortaro)	Celoten ilustrirani slovar	Complete Illustrated Dictionary	grupo	alternativoj	prononco
level	mezlernejo	srednja šola	a middle school	grupo	alternativoj	prononco
level	eksporti	izvoziti	to export	grupo	alternativoj	prononco
level	bazo	osnova	a basis	grupo	alternativoj	prononco
level	atendejo	čakalnica	a waiting room	grupo	alternativoj	prononco
level	veti	to bet, to gamble, to wager	to bet, to gamble, to wager	grupo	alternativoj	prononco
level	P.S. (Posta Skribo)	ps	p.s.	grupo	alternativoj	prononco
level	fungo	goba, gliva	a mushroom, afungus	grupo	alternativoj	prononco
level	P.V. (Plena Vortaro)	Popolni slovar	Complete Dictionary	grupo	alternativoj	prononco
level	relo	tirnica	a rail	grupo	alternativoj	prononco
level	prelegi	predavati, govoriti (predavanje)	to lecture, to talk (a lecture)	grupo	alternativoj	prononco
level	rim. (rimarkigo)	pripomba	remark	grupo	alternativoj	prononco
level	cigaro	cigaro	a cigar	grupo	alternativoj	prononco
level	s-ano (samideano)	somišljenik, tovariš	a fellow-thinker, commrade	grupo	alternativoj	prononco
level	ĉiovendejo	veleblagovnica, bazar	a department store, a bazaar	grupo	alternativoj	prononco
level	abrupta	nenaden	abrupt	grupo	alternativoj	prononco
level	dikti	narekovati	to dictate	grupo	alternativoj	prononco
level	kremo	krema	a cream	grupo	alternativoj	prononco
level	amikeco	prijateljstvo	friendship	grupo	alternativoj	prononco
level	oranĝo	pomaranča	an orange	grupo	alternativoj	prononco
level	krabo	rak	a crab	grupo	alternativoj	prononco
level	Atlantiko	Atlantski ocean	Atlantic Ocean	grupo	alternativoj	prononco
level	butiko	trgovina, butik, trgovina	a shop, a boutique, a store	grupo	alternativoj	prononco
level	operacii	delovati, delovati	to operate, to act	grupo	alternativoj	prononco
level	hordeo	ječmen	a barley	grupo	alternativoj	prononco
level	ĝojo	joy, veselje, radost	joy, a joy, gladness	grupo	alternativoj	prononco
