C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	krevi	pārsprāgt, uzsprāgt	to burst, to pop	grupo	alternativoj	prononco
level	forĝi	kalt	to forge	grupo	alternativoj	prononco
level	aŭtomato	automāts, robots	an automaton, a robot	grupo	alternativoj	prononco
level	semajnfino	nedēļas nogale	a weekend	grupo	alternativoj	prononco
level	ptm. (posttagmeze)	pm. pēcpusdiena	pm. afternoon	grupo	alternativoj	prononco
level	fasko	saišķis, kūlis, ķekars, ķekars	a bundle, a sheaf, a bunch, a cluster	grupo	alternativoj	prononco
level	instinkto	instinkts, instinkts	instinct, an instinct	grupo	alternativoj	prononco
level	proks. (proksimume)	aptuveni	approximately	grupo	alternativoj	prononco
level	briko	ķieģelis, bloks	a brick, a block	grupo	alternativoj	prononco
level	nesto	ligzda, midzenis	a nest, a den	grupo	alternativoj	prononco
level	p.k. (poŝtkarto)	dators (pastkarte)	p.c. (postcard)	grupo	alternativoj	prononco
level	ledo	āda, āda	leather, a leather	grupo	alternativoj	prononco
level	mamulo (mambesto)	zīdītājs	a mammal	grupo	alternativoj	prononco
level	formiko	skudra	an ant	grupo	alternativoj	prononco
level	vizo	vīza	a visa	grupo	alternativoj	prononco
level	masko	maska	a mask	grupo	alternativoj	prononco
level	pugno	dūre	a fist	grupo	alternativoj	prononco
level	p. (paĝo)	lappuse	page	grupo	alternativoj	prononco
level	aglo	ērglis	an eagle	grupo	alternativoj	prononco
level	vegetara	veģetārietis, veģetārietis	vegetarian, of vegetarian	grupo	alternativoj	prononco
level	leporo	zaķis	an hare	grupo	alternativoj	prononco
level	LKK (Loka Kongresa Komitato)	Vietējā kongresa komiteja	Local Congress Committee	grupo	alternativoj	prononco
level	sindona	veltīts, dāsns	devoted, generous	grupo	alternativoj	prononco
level	vazo	vāze, trauks	a vase, a vessel	grupo	alternativoj	prononco
level	martelo	āmurs	a hammer	grupo	alternativoj	prononco
level	eldoni	publicēt, izdot	to publish, to issue	grupo	alternativoj	prononco
level	puto	aka, ūdens aka	a well, a water well	grupo	alternativoj	prononco
level	stalo	šķūnis, būda, stallis, kūts	a shed, a stall, a stable, a sty	grupo	alternativoj	prononco
level	kp. (komparu)	sk. (Salīdzinot ar)	cf. (compare to)	grupo	alternativoj	prononco
level	plado	trauks, ēdiens, paplāte, šķīvis	a dish, a course, a tray, a plate	grupo	alternativoj	prononco
level	solido	ciets, stingrs ķermenis	a solid, a rigid body	grupo	alternativoj	prononco
level	tenti	kārdināt, ievilināt	to tempt, to entice	grupo	alternativoj	prononco
level	KKK (Konstanta Komitato de la Kongresoj)	CCC (Kongresu pastāvīgā komiteja)	CCC (Constant Committee of the Congresses)	grupo	alternativoj	prononco
level	faruno	milti, milti	flour, meal	grupo	alternativoj	prononco
level	televidi	skatīties televizoru	to watch TV	grupo	alternativoj	prononco
level	pinĉilo	knaibles, nags	a pincer, a claw	grupo	alternativoj	prononco
level	ciklo	cikls	a cycle	grupo	alternativoj	prononco
level	plaĝo	pludmale, krasts (=strando)	a beach, a shore (=strando)	grupo	alternativoj	prononco
level	k-do (kamarado)	Biedrs	Commrade	grupo	alternativoj	prononco
level	streko	svītra, līnijas segments, svītra	a stroke, a line segment, a streak	grupo	alternativoj	prononco
level	sinteno	attieksme	an attitude	grupo	alternativoj	prononco
level	ĉerpi	smelt (ūdeni), izvilkt, kausēt, smelt	to draw (water), to extract, to ladle, to scoop	grupo	alternativoj	prononco
level	k.a. (kaj aliaj)	un citi (=kc (kaj ceteraj))	and others (=k.c. (kaj ceteraj))	grupo	alternativoj	prononco
level	singarda	piesardzīgs, uzmanīgs	cautious, careful	grupo	alternativoj	prononco
level	alumeto	sērkociņš, sērkociņš	a match, a matchstick	grupo	alternativoj	prononco
level	najlo	naglu	a nail	grupo	alternativoj	prononco
level	ŝveli	uzbriest	to swell	grupo	alternativoj	prononco
level	il. (ilustrita)	il. (ilustrēts)	il. (illustrated)	grupo	alternativoj	prononco
level	tabako	tabaka	tobacco	grupo	alternativoj	prononco
level	kien	uz kurieni, uz kuru vietu, kur ~ uz	toward where, to what place, where ~ to	grupo	alternativoj	prononco
level	konfuzi	lai sajauktu	to confuse	grupo	alternativoj	prononco
level	F-ino. (Fraŭlino)	Jaunkundze	Miss.	grupo	alternativoj	prononco
level	fojno	siens, siens	hay, a hay	grupo	alternativoj	prononco
level	tien	uz turieni, uz to pusi	toward there, that way	grupo	alternativoj	prononco
level	blonda	blondīne	blonde	grupo	alternativoj	prononco
level	ekz. (Ekzemple)	piem. (Piemēram)	ex. (For example)	grupo	alternativoj	prononco
level	brasiko	kāposti, brassika	cabbage, brassika	grupo	alternativoj	prononco
level	ĉi-jare	šajā gadā	in this year	grupo	alternativoj	prononco
level	maniko	piedurkne	a sleeve	grupo	alternativoj	prononco
level	abomeno	riebums, riebums, riebums	abomination, abhorrence, loathing	grupo	alternativoj	prononco
level	kaldrono	katls, dobums, katls	a cauldron, a hollow, a boiler	grupo	alternativoj	prononco
level	cigno	gulbis	a swan	grupo	alternativoj	prononco
level	D-ro (Doktoro)	Dr. (Ārsts)	Dr. (Doctor)	grupo	alternativoj	prononco
level	violo	violets	violet	grupo	alternativoj	prononco
level	ĉi-semajne	šajā nedēļā	in this week	grupo	alternativoj	prononco
level	ĉ. (ĉirkaŭ)	apkārt	around	grupo	alternativoj	prononco
level	skio	slēpe	a ski	grupo	alternativoj	prononco
level	frandi	izbaudīt, baudīt, izgaršot	to relish, to enjoy, to savor	grupo	alternativoj	prononco
level	ĉi tie (tie ĉi)	šeit	here	grupo	alternativoj	prononco
level	anst. (anstataŭ)	tā vietā	instead of	grupo	alternativoj	prononco
level	subtitolo	apakšvirsraksts, virsraksts	a subtitle, a headline	grupo	alternativoj	prononco
level	agordo	saskaņa, uzstādījums, saskaņa	accord, set-up, consonance	grupo	alternativoj	prononco
level	literaturo	literatūra	literature	grupo	alternativoj	prononco
level	bredi	audzēt, audzēt	to breed, to raise	grupo	alternativoj	prononco
level	ŝtopi	pieslēgt, bloķēt, pieslēgt	to plug, to block, to plug up	grupo	alternativoj	prononco
level	ĉi tien (tien ĉi)	uz šejieni, uz šejieni, uz šejieni	to here, toward here, over here	grupo	alternativoj	prononco
level	ĵonglado	žonglēšana	a juggling	grupo	alternativoj	prononco
level	tofuo	tofū	tofu	grupo	alternativoj	prononco
level	cervo	briedis	a deer	grupo	alternativoj	prononco
level	urĝa	steidzams	urgent	grupo	alternativoj	prononco
level	kolegio	koledža	a college	grupo	alternativoj	prononco
level	ladmanĝaĵo	konservu	a canned food	grupo	alternativoj	prononco
level	perfidi	nodot	to betray	grupo	alternativoj	prononco
level	trafika akcidento	ceļu satiksmes negadījums	a traffic accident	grupo	alternativoj	prononco
level	baniĝi	kļūt peldošam, mazgāties	to become bathing, to bathe	grupo	alternativoj	prononco
level	suĉi	sūkāt	to suck	grupo	alternativoj	prononco
level	tritiko	kvieši	wheat	grupo	alternativoj	prononco
level	tropika zono	tropiskā zona (=tropikoj)	a tropical zone (=tropikoj)	grupo	alternativoj	prononco
level	likvo	šķidrums	a liquid	grupo	alternativoj	prononco
level	veturilo	transportlīdzeklis	a vehicle	grupo	alternativoj	prononco
level	fotografi	fotografēt, fotografēt	to take pictures, to photograph	grupo	alternativoj	prononco
level	Pacifiko	Klusais okeāns	Pacific Ocean	grupo	alternativoj	prononco
level	kajerteko	rokassomiņš	a handsatchel	grupo	alternativoj	prononco
level	oficiala	ierēdnis (adj)	official (adj)	grupo	alternativoj	prononco
level	vermo	tārps	a worm	grupo	alternativoj	prononco
level	gratifiko (trinkmono)	dzeramnauda, dzeramnauda	a gratuity, a tip	grupo	alternativoj	prononco
level	deĵori	dežurēt	to be on duty	grupo	alternativoj	prononco
level	hirundo	bezdelīga	a swallow	grupo	alternativoj	prononco
level	akademio	Ak. (Akadēmiskā aprinda) (=Ak.)	Ac. (Academia) (=Ak.)	grupo	alternativoj	prononco
level	atm. (antaŭtagmeze)	am.	am.	grupo	alternativoj	prononco
level	akcepto	pieņemšana, pieņemšana	acceptance, an acceptance	grupo	alternativoj	prononco
level	D. (Delegito)	D. (Delegāts)	D. (Delegate)	grupo	alternativoj	prononco
level	ĝangalo	džungļi	a jungle	grupo	alternativoj	prononco
level	profesoro	profesors	a professor	grupo	alternativoj	prononco
level	eld. (eldonisto)	izdevējs	a publisher	grupo	alternativoj	prononco
level	informejo	informācijas centrs, uzziņu birojs	an information center, an inquiry-office	grupo	alternativoj	prononco
level	ĵurnalisto	žurnālists	a journalist	grupo	alternativoj	prononco
level	ĉokolado	šokolāde	a chocolate	grupo	alternativoj	prononco
level	ŝaltilo	slēdzis	a switch	grupo	alternativoj	prononco
level	FD (Faka Delegito)	Speciālistu delegāts	Specialists Delegate	grupo	alternativoj	prononco
level	aleo	aleja, koku ieskauta iela, taka (dārzs)	an alley, a tree lined street, a path (garden)	grupo	alternativoj	prononco
level	junulara gastejo	jauniešu hostelis	a youth hostel	grupo	alternativoj	prononco
level	masoni	celt, mūrēt	to build, to mason	grupo	alternativoj	prononco
level	drinkejo	krogs, bārs	a pub, a bar	grupo	alternativoj	prononco
level	i.a. (inter aliaj)	ia (cita starpā)	i.a. (among others)	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	ICU (Starptautiskā kongresa universitāte)	ICU (International Congress University)	grupo	alternativoj	prononco
level	specimeno	paraugs, paraugs	a specimen, a sample	grupo	alternativoj	prononco
level	seruro	slēdzene	a lock	grupo	alternativoj	prononco
level	talio	viduklis, jostasvieta	a waist, a waistline	grupo	alternativoj	prononco
level	ISAE (Internacia Scienca Asocio E-ista)	ISAE (Starptautiskā esperantistu zinātnes asociācija)	ISAE (International Science Association of Esperantists)	grupo	alternativoj	prononco
level	pasero	zvirbulis, mājas zvirbulis	a sparrow, a house-sparrow	grupo	alternativoj	prononco
level	k.s. (kaj similaj)	un tamlīdzīgi	and similars	grupo	alternativoj	prononco
level	solidara	solidaritāte, kopā būšana	solidarity, standing together	grupo	alternativoj	prononco
level	fruktovendejo	augļu veikals	a fruit store	grupo	alternativoj	prononco
level	LK (Lingva Komitato)	Valodas komisija	Language Committee	grupo	alternativoj	prononco
level	ĥaoso	haoss	a chaos	grupo	alternativoj	prononco
level	MEM (Mondpaca E-ista Movado)	Esperantistu kustība par mieru pasaulē	Esperantists Movement for World Peace	grupo	alternativoj	prononco
level	altlernejo	vidusskola, koledža	a high school, a college	grupo	alternativoj	prononco
level	dinastio	dinastija	a dynasty	grupo	alternativoj	prononco
level	P.I.V. (Plena Ilustrita Vortaro)	Pilnīga ilustrētā vārdnīca	Complete Illustrated Dictionary	grupo	alternativoj	prononco
level	mezlernejo	vidusskola	a middle school	grupo	alternativoj	prononco
level	eksporti	eksportēt	to export	grupo	alternativoj	prononco
level	bazo	pamats	a basis	grupo	alternativoj	prononco
level	atendejo	uzgaidāmā telpa	a waiting room	grupo	alternativoj	prononco
level	veti	likt likmes, spēlēt azartspēles, likt likmes	to bet, to gamble, to wager	grupo	alternativoj	prononco
level	P.S. (Posta Skribo)	ps	p.s.	grupo	alternativoj	prononco
level	fungo	sēne, sēne	a mushroom, afungus	grupo	alternativoj	prononco
level	P.V. (Plena Vortaro)	Pilnīga vārdnīca	Complete Dictionary	grupo	alternativoj	prononco
level	relo	sliede	a rail	grupo	alternativoj	prononco
level	prelegi	lasīt lekciju, runāt (lekcija)	to lecture, to talk (a lecture)	grupo	alternativoj	prononco
level	rim. (rimarkigo)	Piezīme	remark	grupo	alternativoj	prononco
level	cigaro	cigārs	a cigar	grupo	alternativoj	prononco
level	s-ano (samideano)	domubiedrs, biedrs	a fellow-thinker, commrade	grupo	alternativoj	prononco
level	ĉiovendejo	universālveikals, tirgus	a department store, a bazaar	grupo	alternativoj	prononco
level	abrupta	pēkšņi	abrupt	grupo	alternativoj	prononco
level	dikti	diktēt	to dictate	grupo	alternativoj	prononco
level	kremo	krēms	a cream	grupo	alternativoj	prononco
level	amikeco	draudzību	friendship	grupo	alternativoj	prononco
level	oranĝo	apelsīns	an orange	grupo	alternativoj	prononco
level	krabo	krabis	a crab	grupo	alternativoj	prononco
level	Atlantiko	Atlantijas okeāns	Atlantic Ocean	grupo	alternativoj	prononco
level	butiko	veikals, boutique, veikals	a shop, a boutique, a store	grupo	alternativoj	prononco
level	operacii	darboties, rīkoties	to operate, to act	grupo	alternativoj	prononco
level	hordeo	mieži	a barley	grupo	alternativoj	prononco
level	ĝojo	prieks, prieks, prieks	joy, a joy, gladness	grupo	alternativoj	prononco
level	kablo	kabelis	a cable	grupo	alternativoj	prononco
level	sofo	dīvāns	a sofa	grupo	alternativoj	prononco
level	s-ino (sinjorino)	Jaunkundze.	Ms.	grupo	alternativoj	prononco
level	alkoholo	alkohols	alcohol	grupo	alternativoj	prononco
level	t.e. (tio estas)	tas ir	that is	grupo	alternativoj	prononco
level	detalo	detaļa	a detail	grupo	alternativoj	prononco
level	asocio	asociācija	an association	grupo	alternativoj	prononco
level	TEJO (Tutmonda E-ista Junulara Organizo)	Pasaules esperantistu jaunatnes organizācija	World Esperantists Youth Organization	grupo	alternativoj	prononco
level	bombo	bumba	a bomb	grupo	alternativoj	prononco
level	balono	balons	a balloon	grupo	alternativoj	prononco
level	vd. (vidu)	skat	see	grupo	alternativoj	prononco
level	cerbo	smadzenes	a brain	grupo	alternativoj	prononco
level	fondi	dibināt, dibināt	to found, to establish	grupo	alternativoj	prononco
level	negativa	negatīvs	negative	grupo	alternativoj	prononco
level	afableco	draudzīgums	friendliness	grupo	alternativoj	prononco
level	simptomo	simptoms	a symptom	grupo	alternativoj	prononco
level	alimaniere	citā veidā	in other way	grupo	alternativoj	prononco
level	ambaŭflanke	uz abām pusēm	on both sides	grupo	alternativoj	prononco
level	dungi	pieņemt darbā, pieņemt darbā	to hire, to employ	grupo	alternativoj	prononco
level	pizo	zaļais zirnis	a green pea	grupo	alternativoj	prononco
level	rutino	rutīna	a routine	grupo	alternativoj	prononco
level	ankoraŭfoje	citreiz	another time	grupo	alternativoj	prononco
level	akceli	paātrināt, paātrināt	to accelerate, to speed up	grupo	alternativoj	prononco
level	papago	papagailis	a parrot	grupo	alternativoj	prononco
level	elturniĝi	apiet (no nepatikšanām), atbrīvot	to get around (from aversity), to liberate	grupo	alternativoj	prononco
level	-anto	kāds, kurš dara ~	someone who is doing ~	grupo	alternativoj	prononco
level	tigro	tīģeris	a tiger	grupo	alternativoj	prononco
level	cenzuri	cenzēt	to censor	grupo	alternativoj	prononco
level	nervoza	nervozs	nervous	grupo	alternativoj	prononco
level	aprobita	apstiprināts	approved	grupo	alternativoj	prononco
level	telegrafo	telegrāfs	a telegraph	grupo	alternativoj	prononco
level	hejmen	mājās (uz mājām)	home (to home)	grupo	alternativoj	prononco
level	debato	debates	a debate	grupo	alternativoj	prononco
level	moderna	moderns	modern	grupo	alternativoj	prononco
level	bezono	nepieciešamība, vajadzība	necessity, need	grupo	alternativoj	prononco
level	konvinki	pārliecināt, stingri pārliecināt	to convince, to persuade firmly	grupo	alternativoj	prononco
level	citrono	citronu	a lemon	grupo	alternativoj	prononco
level	lilio	lilija	a lily	grupo	alternativoj	prononco
level	emocio	emocija, emocija	emotion, an emotion	grupo	alternativoj	prononco
level	certe	noteikti	certainly	grupo	alternativoj	prononco
level	dankinde	atzinības cienīgi	in worthy of appreciation	grupo	alternativoj	prononco
level	nivelo	līmenis, līmenis	level, a level	grupo	alternativoj	prononco
level	denaska	dzimtā, no dzimšanas brīža	native, from the birth	grupo	alternativoj	prononco
level	dua	otrais	second	grupo	alternativoj	prononco
level	algo	aļģe, jūraszāle	an alga, a seaweed	grupo	alternativoj	prononco
level	klingo	asmens, griešanas mala	a blade, a cutting edge	grupo	alternativoj	prononco
level	violono	vijole	a violin	grupo	alternativoj	prononco
level	litro	litrs, litrs	a liter, a litre	grupo	alternativoj	prononco
level	akuta	akūts	acute	grupo	alternativoj	prononco
level	kamelo	kamielis	a camel	grupo	alternativoj	prononco
level	kataro	katars, gļotas (aukstuma, iekaisuma)	catarrh, mucus (of cold, inflamation)	grupo	alternativoj	prononco
level	kaŭĉuko	gumija	a rubber	grupo	alternativoj	prononco
level	ĉampano	šampanietis	a champagne	grupo	alternativoj	prononco
level	metodo	metode	a method	grupo	alternativoj	prononco
level	cepo	sīpols	an onion	grupo	alternativoj	prononco
level	invadi	iebrukt	to invade	grupo	alternativoj	prononco
level	adicii	pievienot, saskaitīt	to add, to add up	grupo	alternativoj	prononco
level	duopa	duāls, duets	dual, duette	grupo	alternativoj	prononco
level	elektrejo	elektrostacija, elektrostacija (=centralo)	an electric plant, a power plant (=centralo)	grupo	alternativoj	prononco
level	partoprenanto	dalībnieks	a participant	grupo	alternativoj	prononco
level	elektroterapio	elektriskā terapija	an electric therapy	grupo	alternativoj	prononco
level	nadlo	adata, injekcijas adata	a needle, an injecting needle	grupo	alternativoj	prononco
