C.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	pilko	ဘောလုံးတစ်ခု	a ball	grupo	alternativoj	prononco
level	konscii	သတိရှိရန်၊ သတိထားရန်	to be concious, to be aware of	grupo	alternativoj	prononco
level	honoro	ဂုဏ်၊ ဂုဏ်	honor, an honour	grupo	alternativoj	prononco
level	inaŭguro	ဖွင့်ပွဲ၊ ဖွင့်ပွဲ	inauguration, an inauguration	grupo	alternativoj	prononco
level	bebo	ကလေး	a baby	grupo	alternativoj	prononco
level	rajti	လုပ်ပိုင်ခွင့်၊ လုပ်ပိုင်ခွင့်ရှိသည်။	to be allowed, to have the right to	grupo	alternativoj	prononco
level	apetito	အစာစားချင်စိတ်	an appetite	grupo	alternativoj	prononco
level	klubo	ကလပ်တစ်ခု၊ လူ့အဖွဲ့အစည်းတစ်ခု	a club, a society	grupo	alternativoj	prononco
level	soifi	ရေငတ်ခြင်းငှာ၊	to thirst, to be thirsty	grupo	alternativoj	prononco
level	muso	မောက်စ်	a mouse	grupo	alternativoj	prononco
level	nevo	တူ	a nephew	grupo	alternativoj	prononco
level	vespermanĝo	ညစာ၊ ညစာ၊ ညနေစာ	a dinner, a supper, evening meal	grupo	alternativoj	prononco
level	matene	မနက်ပိုင်းမှာ	in the morning	grupo	alternativoj	prononco
level	trompi	လှည့်စားရန်၊ လှည့်စားရန်	to deceive, to cheat	grupo	alternativoj	prononco
level	farmi	လယ်လုပ်ရန်၊ လယ်ငှားရန်	to farm, to lease a farm	grupo	alternativoj	prononco
level	cifero	ဂဏန်း၊ ဂဏန်း၊ စာဝှက်၊ ပုံ	digit, a digit, cipher, a figure	grupo	alternativoj	prononco
level	honesta	ရိုးရိုးသားသား	honest	grupo	alternativoj	prononco
level	tagmezo	နေ့လယ်၊ နေ့လယ်	noon, midday	grupo	alternativoj	prononco
level	romano	ဝတ္ထုတစ်ခု	a novel	grupo	alternativoj	prononco
level	rato	ကြွက်	a rat	grupo	alternativoj	prononco
level	antaŭtagmeze	မွန်းတည့်မတိုင်မီ (မနက်ပိုင်း)	before noon (in the morning)	grupo	alternativoj	prononco
level	fosi	တူးရန်၊	to dig, to grub, to spade	grupo	alternativoj	prononco
level	foso	တွင်း၊ တိုင်	a pit, pole	grupo	alternativoj	prononco
level	posttagmeze	နေ့ခင်းပိုင်းမှာ	in the afternoon	grupo	alternativoj	prononco
level	fiera	ဂုဏ်ယူတယ်။	proud	grupo	alternativoj	prononco
level	bari	ကန့်လန့်ဖြတ်ရန်၊	to bar, to obstruct	grupo	alternativoj	prononco
level	oscedi	သမ်းရန်	to yawn	grupo	alternativoj	prononco
level	poento	အမှတ်တစ်ခု၊ ပြေးခြင်း။	a point, a run	grupo	alternativoj	prononco
level	minaci	နှိမ့်ချရန်၊ ခြိမ်းခြောက်ရန်၊ ခြိမ်းခြောက်ရန်၊ နှောင့်ယှက်ရန်	to minace, to threaten, to intimidate, to menace	grupo	alternativoj	prononco
level	armo	လက်နက်၊ လက်နက်တိုက်	arms, armory	grupo	alternativoj	prononco
level	parenco	ဆွေမျိုး၊ ဆွေမျိုး၊ ဆွေမျိုး၊	relative, a relative, a kinsman	grupo	alternativoj	prononco
level	rikolti	ရိတ်ဖို့၊ ရိတ်ဖို့၊ ကောက်ဖို့	to harvest, to reap, to garner	grupo	alternativoj	prononco
level	duŝo	ရေချိုး၊ ရေချိုး	shower, a shower	grupo	alternativoj	prononco
level	mueli	ကြိတ်ဖို့	to grind	grupo	alternativoj	prononco
level	fabelo	ဒဏ္ဍာရီပုံပြင်၊ အိပ်ရာဝင်ပုံပြင်	a fairy tale, a bedtime story	grupo	alternativoj	prononco
level	publika	အများသူငှာ၊ အများသူငှာကိုဖွင့်ပါ။	public, open to public	grupo	alternativoj	prononco
level	baro	အတားအဆီး၊ အတားအဆီးတစ်ခု	a barrier, an obstruction	grupo	alternativoj	prononco
level	kubuto	တံတောင်ဆစ်	an elbow	grupo	alternativoj	prononco
level	flughaveno	လေဆိပ်တစ်ခု	an airport	grupo	alternativoj	prononco
level	spico	ဟင်းခတ်အမွှေးအကြိုင်တစ်ခု	a spice	grupo	alternativoj	prononco
level	kubo	cube တစ်ခု၊ အန်စာတုံးတစ်ခု	a cube, a dice	grupo	alternativoj	prononco
level	transirejo	ဖြတ်ကူး၊	a crossing, a crossway	grupo	alternativoj	prononco
level	lastanokte	(မနေ့ညက)	(at) last night	grupo	alternativoj	prononco
level	pafi	ပစ်ရန်၊ ပစ်ခတ်ရန်	to shoot, to fire	grupo	alternativoj	prononco
level	aprobi	အတည်ပြုရန်	to approve	grupo	alternativoj	prononco
level	kutime	သာမာန်အားဖြင့်၊	ordinarily, usually	grupo	alternativoj	prononco
level	reala	အစစ်အမှန်	real	grupo	alternativoj	prononco
level	kolekti	စုဆောင်းရန်	to collect	grupo	alternativoj	prononco
level	okulvitroj	မျက်မှန်၊ မျက်မှန်၊ မျက်မှန်	eye-glasses, spectacles, glasses	grupo	alternativoj	prononco
level	rolo	အခန်းကဏ္ဍ၊ အခန်းကဏ္ဍ၊ အပိုင်း	role, a role, a part	grupo	alternativoj	prononco
level	rifuzi	ငြင်းဆိုရန်	to refuse	grupo	alternativoj	prononco
level	riproĉi	ကဲ့ရဲ့ခြင်း၊ ကဲ့ရဲ့ခြင်း၊ ကဲ့ရဲ့ခြင်း၊	to reproach, to reprimand, to rebuke, to scold	grupo	alternativoj	prononco
level	fakturo	ပြေစာ၊ ဘေလ်တစ်ခု	an invoice, a bill	grupo	alternativoj	prononco
level	sun-floro	နေကြာပန်း	a sun-flower	grupo	alternativoj	prononco
level	peli	တွန်းရန်၊ မောင်းရန်၊ လိုက်ရန်၊ တွန်းအားပေးရန်	to propel, to drive, to chase, to impel	grupo	alternativoj	prononco
level	bluzo	အင်္ကျီတစ်ထည်	a blouse	grupo	alternativoj	prononco
level	ĉial	အကြောင်းပြချက်တိုင်းအတွက်	for every reason	grupo	alternativoj	prononco
level	pluvi	မိုးရွာဖို့	to rain	grupo	alternativoj	prononco
level	deserto	အချိုပွဲ၊ နောက်တစ်ခု	a dessert, an afters	grupo	alternativoj	prononco
level	regno	နိုင်ငံတစ်ခု၊ နယ်ပယ်တစ်ခု	a kingdom, a realm	grupo	alternativoj	prononco
level	bedaŭrinda	ဝမ်းနည်းစရာ၊ နှမြောစရာ	regrettable, deplorable	grupo	alternativoj	prononco
level	nenial	အကြောင်းပြချက်မရှိ၊ မည်သည့်အကြောင်းကြောင့်မဟုတ်ပါ။	for no reason, not for any reason	grupo	alternativoj	prononco
level	indulgi	to be lenient (with) လုပ်ရန်	to be lenient (with), to indulge	grupo	alternativoj	prononco
level	ĉiĉerono	cicerone၊ ဧည့်လမ်းညွှန်တစ်ဦး၊ docent	a cicerone, a tour guide, a docent	grupo	alternativoj	prononco
level	krano	တစ်ချက်နှိပ်၊ faucet တစ်ခု	a tap, a faucet	grupo	alternativoj	prononco
level	prezidi	ဥက္ကဋ္ဌလုပ်ဖို့	to preside over	grupo	alternativoj	prononco
level	najbara	အိမ်နီးချင်း	neighboring	grupo	alternativoj	prononco
level	kruciĝejo	လမ်းဆုံတစ်ခု	a crossway	grupo	alternativoj	prononco
level	polvo	ဖုန်မှုန့်	dust, a dust	grupo	alternativoj	prononco
level	ĉapitro	အခန်း၊ အခန်း	chapter, a chapter	grupo	alternativoj	prononco
level	reklamo	ကြော်ငြာတစ်ခု	an advertisement	grupo	alternativoj	prononco
level	pia	ဘာသာတရား	pious	grupo	alternativoj	prononco
level	lastjare	ပြီးခဲ့သည့်နှစ်က	last year	grupo	alternativoj	prononco
level	vojmontrilo	မှတ်တိုင်တစ်ခု၊ ဆိုင်းဘုတ်တစ်ခု	a landmark, a signpost	grupo	alternativoj	prononco
level	kelo	မြေအောက်ခန်း၊ မြေအောက်ခန်း	a cellar, a basement	grupo	alternativoj	prononco
level	firma	ခိုင်မာတယ်၊ တည်ငြိမ်တယ်။	firm, stable	grupo	alternativoj	prononco
level	eks-	(prefix) ex-, ယခင်	(prefix)  ex-, former	grupo	alternativoj	prononco
level	kilogramo	တစ်ကီလိုဂရမ်	a kilogram	grupo	alternativoj	prononco
level	frago	စတော်ဘယ်ရီ	a strawberry	grupo	alternativoj	prononco
level	pato	ဒယ်အိုးတစ်လုံး	a frying pan	grupo	alternativoj	prononco
level	delikata	သိမ်မွေ့သော၊ ထိလွယ်ရှလွယ်	delicate, sensitive	grupo	alternativoj	prononco
level	ĉasi	လိုက်ရန်၊ လိုက်ရန်၊ လိုက်ရန်	to chase after, to pursue, to hunt	grupo	alternativoj	prononco
level	verdire	အမှန်အတိုင်းပြောပါ။	to tell the truth	grupo	alternativoj	prononco
level	pra-	ခေတ်၊ သမိုင်းမတင်မီ၊ ရှေ့၊ ကြီးကျယ်ခမ်းနားမှု၊	remoteness in time, prehistorical, fore-, greatgrand-	grupo	alternativoj	prononco
level	matura	ရင့်မှည့်သည်။	mature, ripe	grupo	alternativoj	prononco
level	kulerego	ပုံး၊ ဇွန်းကြီး	bucket, a large spoon	grupo	alternativoj	prononco
level	konduti	ကျင့်ကြံရန်၊	to conduct oneself, to behave	grupo	alternativoj	prononco
level	vere	အမှန်တကယ်၊ အစစ်အမှန်	really, genuinly, truly	grupo	alternativoj	prononco
level	mis-	(ရှေ့ဆက်) mis-	(prefix)  mis-	grupo	alternativoj	prononco
level	kvieta	တိတ်ဆိတ်ငြိမ်သက်	quiet, calm	grupo	alternativoj	prononco
level	funkcii	လုပ်ဆောင်ရန်၊ လည်ပတ်ရန်၊ အလုပ်လုပ်ရန်	to function, to operate, to work	grupo	alternativoj	prononco
level	konvena	သင့်လျော်သည်၊ သင့်လျော်သည်။	appropriate, suitable	grupo	alternativoj	prononco
level	turisto	ခရီးသွားတစ်ဦး	a tourist	grupo	alternativoj	prononco
level	honti	ရှက်ဖို့ကောင်းတယ်။	to be ashamed	grupo	alternativoj	prononco
level	averti	သတိပေးရန်၊ သတိထားပါ။	to warn, to caution	grupo	alternativoj	prononco
level	turismo	ခရီးသွားလုပ်ငန်း	tourism	grupo	alternativoj	prononco
level	stumpo	ငုတ်တို (စီးကရက်)၊	a stump, a butt (cigarret)	grupo	alternativoj	prononco
level	trinkmono (gratifiko)	ဘောနပ်စ် (ဘောနပ်စ်)၊ ကြေးငွေ	a tip (bonus), a gratuity	grupo	alternativoj	prononco
level	pacienca	လူနာ	patient	grupo	alternativoj	prononco
level	mieno	မျက်နှာအမူအရာ	a (facial) expression	grupo	alternativoj	prononco
level	pensio	ပင်စင်၊ နှစ်စဉ်	pension, annuity	grupo	alternativoj	prononco
level	princo	မင်းသားတစ်ပါး	a prince	grupo	alternativoj	prononco
level	sorto	ကံကြမ္မာ၊ ကံကြမ္မာ	destiny, fate, fortune	grupo	alternativoj	prononco
level	-end-	(နောက်ဆက်) တာဝန်	(suffix)  obligation	grupo	alternativoj	prononco
level	longaj ŝtrumpoj	ခြေအိတ်ရှည်	long stockings	grupo	alternativoj	prononco
level	barbo	မုတ်ဆိတ်မွေး	beard	grupo	alternativoj	prononco
level	-ing-	(နောက်ဆက်) လက်ရှည်၊ ပလပ်ပေါက်	(suffix)  long holder, socket	grupo	alternativoj	prononco
level	bongusta	အရသာ၊ အရသာကောင်း	delicious, good-tasted	grupo	alternativoj	prononco
level	flegi	ပြုစုဖို့၊ ထိန်းဖို့	to take care of, to nurse	grupo	alternativoj	prononco
level	-njo	(နောက်ဆက်) အမျိုးသမီး အိမ်မွေးတိရစ္ဆာန်အမည်	(suffix)  female pet name	grupo	alternativoj	prononco
level	-ĉjo	(နောက်ဆက်) အထီး အိမ်မွေးတိရစ္ဆာန် အမည်	(suffix)  male pet name	grupo	alternativoj	prononco
level	plugi	လယ်ထွန်ခြင်း၊ ထွန်ယက်ခြင်း၊	to plow, to plough, to till	grupo	alternativoj	prononco
level	amletero	အချစ်စာ	a loveletter	grupo	alternativoj	prononco
level	glaso da	တစ်ခွက်	a glass of	grupo	alternativoj	prononco
level	valo	ချိုင့်တစ်ခု	a valley	grupo	alternativoj	prononco
level	taso da	တစ်ခွက်	a cup of	grupo	alternativoj	prononco
level	ŝarĝo	ဝန်ထုပ်ဝန်ပိုး၊ ဝန်ထုပ်ဝန်ပိုးတစ်ခု	a burden, a load, a charge	grupo	alternativoj	prononco
level	bufedo	ဘူဖေး	a buffet	grupo	alternativoj	prononco
level	avino	အဖွား	a grandmother	grupo	alternativoj	prononco
level	guto	တစ်စက်၊ တစ်စက်	a drop, a drip	grupo	alternativoj	prononco
level	estingi	ငြိမ်းရန်၊ ငြိမ်းရန်	to put out, to extinguish	grupo	alternativoj	prononco
level	feliĉe	ပျော်ရွှင်စွာ	happily	grupo	alternativoj	prononco
level	gorĝo	လည်ချောင်း	a throat	grupo	alternativoj	prononco
