C.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	poeto	משורר	a poet	grupo	alternativoj	prononco
level	vortaro	מילון, אוצר מילים	a dictionary, a vocabulary	grupo	alternativoj	prononco
level	grundo	אדמה, אדמה	ground, soil	grupo	alternativoj	prononco
level	ŝpari	לשמור, לחסוך, לשמור לשימוש עתידי	to save, to spare, to keep for future use	grupo	alternativoj	prononco
level	registro	רישום, הקלטה	registration, record	grupo	alternativoj	prononco
level	monujo	ארנק	a wallet	grupo	alternativoj	prononco
level	enlandano	מטוס פנימה	an in-lander	grupo	alternativoj	prononco
level	konto	חשבון	an account	grupo	alternativoj	prononco
level	origino	מָקוֹר	origin	grupo	alternativoj	prononco
level	samideano	אדם עם אותו רעיון, חבר, חבר-חושב	a person with same idea, a commrade, a fellow-thinker	grupo	alternativoj	prononco
level	oportuna	נוח, שימושי, מתאים	convenient, handy, opportune	grupo	alternativoj	prononco
level	minerala	מִינֵרָלִי	mineral	grupo	alternativoj	prononco
level	lui	לשכור	to rent	grupo	alternativoj	prononco
level	policano	שוטר, שוטר (=policisto)	a policeman, a police officer (=policisto)	grupo	alternativoj	prononco
level	pajlo	קש	a straw	grupo	alternativoj	prononco
level	lukso	מוּתָרוּת	luxury	grupo	alternativoj	prononco
level	mesaĝo	הודעה	a message	grupo	alternativoj	prononco
level	embaraso	מבוכה, תמיהה	embarrassment, perplexity	grupo	alternativoj	prononco
level	memlerni	ללמוד לבד	to learn by oneself	grupo	alternativoj	prononco
level	diveni	לנחש	to guess	grupo	alternativoj	prononco
level	razilo	סכין גילוח	a razor	grupo	alternativoj	prononco
level	ŝirmi	לחסות, להגן, למסך, להצל	to shelter, to shield, to screen, to shadow	grupo	alternativoj	prononco
level	sonĝi	לחלום	to dream	grupo	alternativoj	prononco
level	injekti	להזריק	to inject	grupo	alternativoj	prononco
level	malsaneta	חלש, רך חולה	weak, soft-illed	grupo	alternativoj	prononco
level	peki	לחטוא	to sin	grupo	alternativoj	prononco
level	fandi	כדי להמס	to melt	grupo	alternativoj	prononco
level	malĝusta	לֹא נָכוֹן	incorrect	grupo	alternativoj	prononco
level	faldo	קפל	a fold	grupo	alternativoj	prononco
level	skulpti	לפסל, לגלף	to sculpture, to carve	grupo	alternativoj	prononco
level	roko	אבן	a rock	grupo	alternativoj	prononco
level	malfrue	מאוחר יותר ומתעכב	later and delayed	grupo	alternativoj	prononco
level	statuo	פסל	a statue	grupo	alternativoj	prononco
level	sekundo	שניה, שניה	second, a second	grupo	alternativoj	prononco
level	laŭdi	לשבח, לרם, לשבח	to praise, to loud, to acclaim	grupo	alternativoj	prononco
level	luksa	מְפוֹאָר	luxurious	grupo	alternativoj	prononco
level	deklivo	מדרון, אקליטיביות, צלע גבעה	a slope, acclivity, a hillside	grupo	alternativoj	prononco
level	dekoracio	קישוט	a decoration	grupo	alternativoj	prononco
level	majstra	של מאסטר, של מאסטרו	of a master, of a maestro	grupo	alternativoj	prononco
level	pruno	שזיף מיובש, שזיף	a prune, a plum	grupo	alternativoj	prononco
level	prudenta	נבון, חכם, הגיוני, הגיוני	prudent, wise, sensible, reasonable	grupo	alternativoj	prononco
level	murmuri	למלמל, למלמל	to murmur, to mutter	grupo	alternativoj	prononco
level	renversi	להרגיז, להפיל, להפיל, להתהפך	to upset, to overturn, to overthrow, to turn over	grupo	alternativoj	prononco
level	libereco	חוֹפֶשׁ	liberty	grupo	alternativoj	prononco
level	fortika	מבוצר, עמיד, יציב, יציב	fortified, durable, firm, sturdy	grupo	alternativoj	prononco
level	vidinda	שווה לראות	worth seeing	grupo	alternativoj	prononco
level	kuraĝe	באומץ	courageously	grupo	alternativoj	prononco
level	kora	של לב	of heart	grupo	alternativoj	prononco
level	vidindaĵo	מראה ששווה לראות, נקודת סיור	a sight worth seeing, a sightseeing spot	grupo	alternativoj	prononco
level	skalo	סולם, סולם	scale, a scale	grupo	alternativoj	prononco
level	amindumi	לחזר, לבית המשפט	to woo, to court	grupo	alternativoj	prononco
level	dankinda	אסיר תודה, ראוי להערכה	thankful, appreciatable	grupo	alternativoj	prononco
level	sterni	לפרוש, לפרוש	to spread out, to lay out	grupo	alternativoj	prononco
level	fidinda	אמין, אמין	reliable, trustworthy	grupo	alternativoj	prononco
level	vadi	לשכשך, לחתור	to wade, to paddle	grupo	alternativoj	prononco
level	kongresejo	מקום הקונגרס	the congress place	grupo	alternativoj	prononco
level	veŝto	אפוד, חזייה	a vest, a waistcoat	grupo	alternativoj	prononco
level	nomkarto	כרטיס שם, כרטיס ביקור	a name card, a business card	grupo	alternativoj	prononco
level	bildkarto	גלויה תמונה	a picture postcard	grupo	alternativoj	prononco
level	makulo	מקולה, כתם, כתם, כתם	a macule, a spot, a stain, a blot	grupo	alternativoj	prononco
level	kompatinda	מצער, אומלל, מצער, מסכן	deplorable, miserable, piteable, poor	grupo	alternativoj	prononco
level	poŝtkarto	גלויה	a postcard	grupo	alternativoj	prononco
level	halo	מסדרון	a hall	grupo	alternativoj	prononco
level	urĝi	לדרבן, למהר	to urge, to hurry	grupo	alternativoj	prononco
level	plenumi	להגשים, להגשים	to accomplish, to fulfill	grupo	alternativoj	prononco
level	kreditkarto	כרטיס אשראי	a credit card	grupo	alternativoj	prononco
level	iomete	קצת, כמה	a little, a few	grupo	alternativoj	prononco
level	kaĝo	כלוב	a cage	grupo	alternativoj	prononco
level	haki	לקצוץ, לפרוץ, לחתוך	to chop, to hack, to cut	grupo	alternativoj	prononco
level	dezerto	מדבר, מדבר	a desert, wilderness	grupo	alternativoj	prononco
level	humila	צנוע	humble	grupo	alternativoj	prononco
level	pipo	צינור	a pipe	grupo	alternativoj	prononco
level	gumo	מסטיק, מחק, גומי	gum, an eraser, a rubber	grupo	alternativoj	prononco
level	fakte	למעשה	in fact	grupo	alternativoj	prononco
level	persiko	אפרסק, נקטרינה	a peach, nectarine	grupo	alternativoj	prononco
level	vulkano	הר געש	a volcano	grupo	alternativoj	prononco
level	estro	בוס, צ'יף	a boss, a chief	grupo	alternativoj	prononco
level	delegi	להאציל	to delegate	grupo	alternativoj	prononco
level	blinda	סומא	blind	grupo	alternativoj	prononco
level	fianĉo	ארוס, ארוס	a fiance, a fiancé	grupo	alternativoj	prononco
level	elektromotoro	מנוע חשמלי	an electric motor	grupo	alternativoj	prononco
level	kroĉi	להתחבר, לשרשר	to hook, to concatenate	grupo	alternativoj	prononco
level	ekveturi	כדי להתחיל בנהיגה	to start off driving	grupo	alternativoj	prononco
level	ĉiel	בכל דרך	in every way	grupo	alternativoj	prononco
level	klera	משכיל, תרבותי	educated, cultured	grupo	alternativoj	prononco
level	dolaro	דולר	a dollar	grupo	alternativoj	prononco
level	fajfi	לשרוק	to whistle	grupo	alternativoj	prononco
level	duone	לחצי	in half	grupo	alternativoj	prononco
level	glata	חלק, חלקלק	smooth, slick	grupo	alternativoj	prononco
level	vomi	להקיא	to vomit	grupo	alternativoj	prononco
level	difekti	להזיק, לפגום, לקלקל, לפצוע	to damage, to impair, to spoil, to injure	grupo	alternativoj	prononco
level	ĝemi	לגנוח, לגנוח	to groan, to moan	grupo	alternativoj	prononco
level	devo	חובה	a duty	grupo	alternativoj	prononco
level	heziti	להסס	to hesitate	grupo	alternativoj	prononco
level	dekstre	בצד ימין	at right	grupo	alternativoj	prononco
level	velo	שייט	a sail	grupo	alternativoj	prononco
level	muta	שקט, אילם, מטומטם	silent, mute, dumb	grupo	alternativoj	prononco
level	tiel A kiel B	כמו א' כמו ב	such A as B	grupo	alternativoj	prononco
level	ĉifono	סמרטוט, מרופט, גרוטאות	a rag, a tatter, a scrap	grupo	alternativoj	prononco
level	danko	תודה, הערכה	thank, appreciation	grupo	alternativoj	prononco
level	kaj tiel plu (k.t.p.)	וכן הלאה וכו' וכו'	and so on, et cetra, e.t.c.	grupo	alternativoj	prononco
level	flamo	להבה	a flame	grupo	alternativoj	prononco
level	ajlo	שום	a garlic	grupo	alternativoj	prononco
level	pala	חיוור	pale	grupo	alternativoj	prononco
level	danco	ריקוד	a dance	grupo	alternativoj	prononco
level	kamarado	חבר, בן לוויה, חבר, חבר	a comrade, a companion, a buddy, a pal	grupo	alternativoj	prononco
level	k.t.p (ktp)	וכו	etc	grupo	alternativoj	prononco
level	kokoso	אגוז קקאו	a cocoa nut	grupo	alternativoj	prononco
level	mastrino	בעלת בית, פילגש, בעלת (נקבה).	a landlady, a mistriss, a (female) owner	grupo	alternativoj	prononco
level	bero	ברי	a berry	grupo	alternativoj	prononco
level	humoro	הומור	a humour	grupo	alternativoj	prononco
level	bonveno	קבלת פנים	a welcome	grupo	alternativoj	prononco
level	alilandano	זר (=eksterlandano)	a foreigner (=eksterlandano)	grupo	alternativoj	prononco
level	sonoro	צליל מהדהד	a resonant sound	grupo	alternativoj	prononco
level	lastatempe	לאחרונה, לאחרונה	recently, lately	grupo	alternativoj	prononco
level	bele	יָפֶה	beautifully	grupo	alternativoj	prononco
level	karaktero	דמות, טבע, אישיות	a character, a nature, a personality	grupo	alternativoj	prononco
level	moro	מנהג כללי, התנהגות רגילה, מוסר	general custom, habitual conduct, mores	grupo	alternativoj	prononco
level	libero	חירות, חופש	liberty, a freedom	grupo	alternativoj	prononco
level	lama	צולע, חלש, מדשדש	lame, feeble, hobbling	grupo	alternativoj	prononco
level	ĉielarko	קשת בענן	a rainbow	grupo	alternativoj	prononco
level	adiaŭi	להיפרד, להיפרד	to bid adieu, to say goodbye	grupo	alternativoj	prononco
level	biblioteko	ספריה	a library	grupo	alternativoj	prononco
level	antikva	עתיק, עתיק	antique, ancient	grupo	alternativoj	prononco
level	societo	חברה קטנה	a small society	grupo	alternativoj	prononco
level	antaŭ-hieraŭ	לפני אתמול, שלשום	before yesterday, the day before yesterday	grupo	alternativoj	prononco
level	abio	אשוח	a fir	grupo	alternativoj	prononco
level	kuniklo	ארנב, קוני	a rabbit, a coney	grupo	alternativoj	prononco
level	biliono	מיליארד, טריליון	a billion, a trillion	grupo	alternativoj	prononco
level	etaĝo	קומה, סיפור (של בניין)	floor, story (of a building)	grupo	alternativoj	prononco
level	konsilo	עצה, ייעוץ	an advice, a counsel	grupo	alternativoj	prononco
level	lekcio	הרצאה	a lecture	grupo	alternativoj	prononco
level	aventuro	הרפתקאה	an adventure	grupo	alternativoj	prononco
level	enua	משעמם, משועמם	boring, bored	grupo	alternativoj	prononco
level	grimpi	לטפס	to climb	grupo	alternativoj	prononco
level	cerbumi	לחגוג, לעצבן את המוח, להתלבט	to cerebrate, to rack one's brains, to puzzle over	grupo	alternativoj	prononco
level	aminda	יְדִידוּתִי	amiable	grupo	alternativoj	prononco
level	vero	אמת	a truth	grupo	alternativoj	prononco
level	mordi	לנשוך	to bite	grupo	alternativoj	prononco
level	tondri	לרעום	to thunder	grupo	alternativoj	prononco
level	kurbo	עקומה	a curve	grupo	alternativoj	prononco
level	nuda	עירום, חשוף, עירום	naked, bare, nude	grupo	alternativoj	prononco
level	marmelado	ריבה, ריבה	a marmelade, a jam	grupo	alternativoj	prononco
level	verda stelo	כוכב ירוק	a green star	grupo	alternativoj	prononco
level	alveno	הגעה	an arrival	grupo	alternativoj	prononco
level	piedpilko	כדורגל, כדורגל (=פוטבאלו)	a football, a soccer (=futbalo)	grupo	alternativoj	prononco
level	kruda	גולמי, טבעי, גולמי	crude, natural, raw	grupo	alternativoj	prononco
level	enlitiĝi	ללכת לישון	to go to bed	grupo	alternativoj	prononco
level	toleri	לסבול, לסבול, לסבול	to tolerate, to endure, to put up with	grupo	alternativoj	prononco
level	gracia	מְעוּדָן	graceful	grupo	alternativoj	prononco
level	ankoraŭ unu	עוד אחד	yet another one	grupo	alternativoj	prononco
level	kiso	נשיקה	a kiss	grupo	alternativoj	prononco
level	agrable	בנועם, בנעימים, בחביבות	pleasantly, agreeablely, nicely	grupo	alternativoj	prononco
level	zono	חגורה, אזור	a belt, a zone	grupo	alternativoj	prononco
level	tubo	צינור	a tube	grupo	alternativoj	prononco
level	teamo	צוות	a team	grupo	alternativoj	prononco
level	acida	חומצה, חומצית, חמוצה, אסרבית	acid, acidic, sour, acerbic	grupo	alternativoj	prononco
level	helikoptero	מסוק	a helicopter	grupo	alternativoj	prononco
level	enui	להיות משועמם	to be bored	grupo	alternativoj	prononco
level	sincera	כן	sincere	grupo	alternativoj	prononco
level	unuiĝi	להתאחד, להצטרף, להתלכד, להתאחד	to get united, to join, to coalesce, to unite	grupo	alternativoj	prononco
level	unuope	אחד בכל פעם	one at a time	grupo	alternativoj	prononco
level	burĝo	אזרח בורגני, מעמד הביניים	bourgeois, middleclass citizen	grupo	alternativoj	prononco
level	ĉirkaŭaĵo	סביבה, שכונה	surroundings, neighbourhood	grupo	alternativoj	prononco
level	gluo	דבק	a glue	grupo	alternativoj	prononco
level	UN (Unuiĝintaj Nacioj)	האומות המאוחדות	United Nations	grupo	alternativoj	prononco
level	bulo	כדור, גוש, גוש, גוש	ball, a lump, a clod, a chunk	grupo	alternativoj	prononco
level	boto	מגף	a boot	grupo	alternativoj	prononco
level	ĉirkaŭbarilo	מתחם, מחסום	an enclosure, a barrier	grupo	alternativoj	prononco
level	t.n. (tiel nomata)	מה שנקרא	so called	grupo	alternativoj	prononco
level	diligenta	חרוץ, חרוץ	deligent, industrious	grupo	alternativoj	prononco
level	s-ro (sinjoro)	אדון.	Mr.	grupo	alternativoj	prononco
level	ties	של זה, של אותו אדם, של זה	of that, of that person, that one's	grupo	alternativoj	prononco
level	sekretario	מזכירה	a secretary	grupo	alternativoj	prononco
level	absorbi	לספוג	to absorb	grupo	alternativoj	prononco
level	ruza	ערמומי, ערמומי	cunning, sly	grupo	alternativoj	prononco
level	blindulo	אדם עיוור	a blind man	grupo	alternativoj	prononco
level	floso	רפסודה, בום (בול).	a raft, a (log) boom	grupo	alternativoj	prononco
level	komenti	להגיב	to comment	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	אגודת האנרכיסטים ברחבי העולם	Anarchists Association Worldwide	grupo	alternativoj	prononco
level	diamanto	יהלום	a diamond	grupo	alternativoj	prononco
level	ĉies	של כולם	everyone's	grupo	alternativoj	prononco
level	drako	דרקון	a dragon	grupo	alternativoj	prononco
level	mielo	דבש	honey	grupo	alternativoj	prononco
level	kotizo	תרומה, דמי מנוי, מניה	a contribution, subscription fee, a share	grupo	alternativoj	prononco
level	rpk. (respondkupono)	קופון תגובה	response coupone	grupo	alternativoj	prononco
level	petoli	להשתולל, להתבדח, להשתולל	to frolic, to joke around, to romp	grupo	alternativoj	prononco
