B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	-ĉjo বা -njo দিয়ে, এস্পেরান্তোতে ডাকনাম তৈরি করা সম্ভব	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	আহ, হ্যাঁ, আমি একবার এটি সম্পর্কে পড়েছিলাম	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	আর তখন আপনি ইনজো হবেন?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	আপনি যদি সেখানে যেতে চান	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	এখন ক 'টা বাজে?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	এখন দশটা পাঁচ মিনিট	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	দশটার আগে পাঁচ মিনিট বা নয়টা পঞ্চান্ন	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	আঘাত বা মিস?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	আপনি সকালের নাস্তা মিস করেছেন	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	ওহ, ছিঃ!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	তুমি কি সন্তুষ্ট ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	এবং আমি যে খুব ক্ষুধার্ত	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	আপনি যদি তাড়াহুড়ো করেন	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	অন্তত উদ্বোধনে আঘাত করতে পারে	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	কংগ্রেসের উদ্বোধন	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	আপনি অন্তত সম্মেলন উদ্বোধন করতে পারেন	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	এটা কখন হবে?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	সাড়ে দশটায়	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	এটা এক ঘন্টা স্থায়ী হবে	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	এবং বারোটায় খাওয়া সম্ভব হবে	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	সুন্দরভাবে আমি এটির জন্য অপেক্ষা করছি	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	আমাকে বলুন, খোলার সময় কি হয়?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	এটা কি আদৌ পরিদর্শন করার মতো?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	আমার মতে হ্যাঁ	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	সাধারণত এটা খুব প্রাণবন্ত হয় না	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	কিন্তু আপনার জন্য 'রুকি' হিসেবে	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	এটা অংশগ্রহণ আকর্ষণীয় হতে পারে	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	আমি অনুমান যে ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	TEJO এর সভাপতি কিছু কথা বলবেন	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	কংগ্রেসের থিম	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	মনে হচ্ছে, সম্ভবত	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	LKK থেকে কেউ সম্ভবত কংগ্রেসের বিষয় উপস্থাপন করবে	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	প্রতিটি IJK এর থিম আছে	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	আশা করি কিছু গানও হবে	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	আচ্ছা, এটা কোথায় হবে?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	মহান বক্তৃতা হলে	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	এটা কিভাবে খুঁজে পেতে?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	আপনি যখন এই জায়গা ছেড়ে চলে যাবেন	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	বিল্ডিংয়ের শেষ প্রান্তে যান	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	সম্ভবত 100 মিটারের জন্য	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	আবার ঠিক, সোজা হয়তো ১০০ মিটার	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	এবং একটি হলুদ ঘর আছে	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	রাস্তার বাম পাশে	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	সমস্ত IJK সাইট সম্পর্কে চিহ্ন	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	এতে, আপনি সমস্ত IJK সাইট সম্পর্কে চিহ্ন পাবেন	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	আমি মোবাইল ফোনে একটি বার্তা পাঠাব	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	যদি আমি এটি খুঁজে না পাই	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	ওহ, ভাল ধারণা, সেখানে দেখা হবে!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	বক্তৃতা হলে	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	গার্ডিয়ান এঞ্জেলস? তুমি কি মজা করছ?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	TEJO এর সভাপতি	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	অবশেষে আমি আপনাকে একটি মজার সপ্তাহ কামনা করি	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	সর্বশেষ তথ্য অনুযায়ী	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	আমরা এখানে 38টি দেশ থেকে 423 জন	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	আমি আপনাকে একটি ফলপ্রসূ এবং মহান মজা IJK সপ্তাহ কামনা করি	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	TEJO বোর্ডের পক্ষ থেকে আন্তরিক স্বাগত	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	করতালি একটি বড় রাউন্ড পরে	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	তুমি কি জেগে থাকতে পেরেছ?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	হ্যাঁ, প্রধানত আমার ক্ষুধার কারণে	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	না, আমি মজা করছি এটা শুনতে আকর্ষণীয় ছিল	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	কার্যকলাপ সম্পর্কে একটু শুনতে আকর্ষণীয় ছিল	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	আন্দোলনের কার্যকলাপ এবং গঠন সম্পর্কে শুনতে	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	একটি TEJO অধিবেশন আপনাকে আগ্রহী করবে	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	হয়ত কিছু TEJO সেশন আপনার কাছে আকর্ষণীয় হতে পারে	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
