C.hu content.tsv
Level	Esperanto	hu	en-us	Grupo	Alternativoj	Pronoco
level	protekti	megvédeni	to protect	grupo	alternativoj	prononco
level	fikcio	egy fikció	a fiction	grupo	alternativoj	prononco
level	ventumi	legyezgetni, levegőztetni	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	egy akadály	an obstacle	grupo	alternativoj	prononco
level	satiĝi	elégedetté válni	to become satisfied	grupo	alternativoj	prononco
level	kredito	egy hitelt	a credit	grupo	alternativoj	prononco
level	rompiĝi	megtörtté válni	to become broken	grupo	alternativoj	prononco
level	dorloti	kényeztetni, dézsmálni, simogatni, doteozni	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	egy korszak, egy kor, egy időszak, idő	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	egy rajongó	a fan	grupo	alternativoj	prononco
level	nutri	táplálni, táplálni	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	egy kukorica, egy kukorica, egy liszt	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	befolyásolni, befolyásolni	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	újra meglátogatni	to visit again	grupo	alternativoj	prononco
level	graveda	terhes	pregnant	grupo	alternativoj	prononco
level	potenco	egy hatalom	a power	grupo	alternativoj	prononco
level	surprizi	meglepni	to surprise	grupo	alternativoj	prononco
level	minimumo	minimum	a minimum	grupo	alternativoj	prononco
level	fabo	egy bab, egy fava bab, egy széles bab	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	találkozni	to meet	grupo	alternativoj	prononco
level	abunda	bőséges, bőséges, bőséges	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	merülni, zuhanni, zuhanni	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	fokozat, fokozat	degree, grade	grupo	alternativoj	prononco
level	kajo	egy rakpart, egy peron, egy csomópont	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	kölcsönösen	reciprocally	grupo	alternativoj	prononco
level	reprezenti	képviselni	to represent	grupo	alternativoj	prononco
level	gimnastiko	gimnasztika	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	Föld (A Föld)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	kötni, linkelni	to bind, to link	grupo	alternativoj	prononco
level	titolo	egy cím	a title	grupo	alternativoj	prononco
level	plumamiko	levelezőtárs (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	egy csokor	a bouquet	grupo	alternativoj	prononco
level	plaĉo	tetszetős dolog	pleasing thing	grupo	alternativoj	prononco
level	logi	csalogatni, csábítani, vonzani	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	rizs	rice	grupo	alternativoj	prononco
level	rajdi	lovagolni	to ride	grupo	alternativoj	prononco
level	Zamenhof	Zamenhof (eszperantó alkotó)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	egy kis darab	a small piece	grupo	alternativoj	prononco
level	detrui	elpusztítani	to destroy	grupo	alternativoj	prononco
level	rubando	egy szalag, egy fascia	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	egy papírzacskót	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	egy kertész	a gardener	grupo	alternativoj	prononco
level	salajro	fizetés, munkabér	salary, wage	grupo	alternativoj	prononco
level	severa	súlyos, szigorú	severe, strict	grupo	alternativoj	prononco
level	junulara	a fiataloké, a fiataloké	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	egy szervező	an organizer	grupo	alternativoj	prononco
level	oficistino	egy női irodai dolgozó	a female office worker	grupo	alternativoj	prononco
level	protesti	tiltakozni	to protest	grupo	alternativoj	prononco
level	taksi	értékelni, becsülni, minősíteni	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	újonnan	newly	grupo	alternativoj	prononco
level	ŝtuparo	lépcső, lépcsőház	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	gallér	a collar	grupo	alternativoj	prononco
level	akcidento	Baleset	an accident	grupo	alternativoj	prononco
level	mizero	szenvedés	misery	grupo	alternativoj	prononco
level	miliono da	egy millióból	a million of	grupo	alternativoj	prononco
level	krokodilo	egy krokodil	a crocodile	grupo	alternativoj	prononco
level	arbaro	erdő, erdő	a forest, woods	grupo	alternativoj	prononco
level	etendi	kiterjeszteni	to extend	grupo	alternativoj	prononco
level	persekuti	üldözni, üldözni	to persecute, to chase	grupo	alternativoj	prononco
level	bakterio	egy baktérium	a bacterium	grupo	alternativoj	prononco
level	neŭtraleco	semlegesség	neutrality	grupo	alternativoj	prononco
level	spaco	tér, tér	space, a space	grupo	alternativoj	prononco
level	koridoro	egy folyosó, egy átjáró, egy sáv	a corridor, a passageway, a lane	grupo	alternativoj	prononco
level	kurioza	kíváncsi	curious	grupo	alternativoj	prononco
level	hararo	szőr (személy), kabát (állat)	hair (person), coat (animal)	grupo	alternativoj	prononco
level	naĝvesto	fürdőruha, fürdőruha	a swimming suit, a bathing costume	grupo	alternativoj	prononco
level	privata	magán	private	grupo	alternativoj	prononco
level	konsoli	vigasztalni, vigasztalni	to console, to comfort	grupo	alternativoj	prononco
level	amatoro	egy amatőr	an amateur	grupo	alternativoj	prononco
level	ornami	díszíteni, díszíteni	to decorate, to ornament	grupo	alternativoj	prononco
level	homaro	emberi faj, emberiség	human race, mankind	grupo	alternativoj	prononco
level	milda	enyhe, gyengéd, sima	mild, gentle, smooth	grupo	alternativoj	prononco
level	multekosta	drága	expensive	grupo	alternativoj	prononco
level	verŝi	kiönteni, kiönteni	to pour, to spill	grupo	alternativoj	prononco
level	karesi	simogatni, hízelegni, csákolni	to caress, to flatter, to chuck	grupo	alternativoj	prononco
level	eksciti	izgatni	to excite	grupo	alternativoj	prononco
level	poeto	egy költő	a poet	grupo	alternativoj	prononco
level	vortaro	szótár, szótár	a dictionary, a vocabulary	grupo	alternativoj	prononco
level	grundo	talaj, talaj	ground, soil	grupo	alternativoj	prononco
level	ŝpari	megtakarítani, tartalékolni, megőrizni későbbi használatra	to save, to spare, to keep for future use	grupo	alternativoj	prononco
level	registro	regisztráció, rekord	registration, record	grupo	alternativoj	prononco
level	monujo	pénztárca	a wallet	grupo	alternativoj	prononco
level	enlandano	egy in-lander	an in-lander	grupo	alternativoj	prononco
level	konto	Fiók	an account	grupo	alternativoj	prononco
level	origino	eredet	origin	grupo	alternativoj	prononco
level	samideano	azonos gondolattal rendelkező ember, elvtárs, gondolkodótárs	a person with same idea, a commrade, a fellow-thinker	grupo	alternativoj	prononco
level	oportuna	kényelmes, kézre álló, alkalmas	convenient, handy, opportune	grupo	alternativoj	prononco
level	minerala	ásványi	mineral	grupo	alternativoj	prononco
level	lui	bérelni	to rent	grupo	alternativoj	prononco
level	policano	rendőr, rendőr (=policista)	a policeman, a police officer (=policisto)	grupo	alternativoj	prononco
level	pajlo	egy szalmaszálat	a straw	grupo	alternativoj	prononco
level	lukso	luxus	luxury	grupo	alternativoj	prononco
level	mesaĝo	üzenet	a message	grupo	alternativoj	prononco
level	embaraso	zavartság, tanácstalanság	embarrassment, perplexity	grupo	alternativoj	prononco
level	memlerni	egyedül tanulni	to learn by oneself	grupo	alternativoj	prononco
level	diveni	kitalálni	to guess	grupo	alternativoj	prononco
level	razilo	egy borotva	a razor	grupo	alternativoj	prononco
level	ŝirmi	menedéket, pajzsot, árnyékolást, árnyékot	to shelter, to shield, to screen, to shadow	grupo	alternativoj	prononco
level	sonĝi	álmodni	to dream	grupo	alternativoj	prononco
level	injekti	beadni	to inject	grupo	alternativoj	prononco
level	malsaneta	gyenge, lágy tömés	weak, soft-illed	grupo	alternativoj	prononco
level	peki	vétkezni	to sin	grupo	alternativoj	prononco
level	fandi	olvadni	to melt	grupo	alternativoj	prononco
level	malĝusta	helytelen	incorrect	grupo	alternativoj	prononco
level	faldo	egy redőt	a fold	grupo	alternativoj	prononco
level	skulpti	szobrászni, faragni	to sculpture, to carve	grupo	alternativoj	prononco
level	roko	egy szikla	a rock	grupo	alternativoj	prononco
level	malfrue	később és késve	later and delayed	grupo	alternativoj	prononco
level	statuo	egy szobor	a statue	grupo	alternativoj	prononco
level	sekundo	második, második	second, a second	grupo	alternativoj	prononco
level	laŭdi	dicsérni, hangoskodni, dicsérni	to praise, to loud, to acclaim	grupo	alternativoj	prononco
level	luksa	fényűző	luxurious	grupo	alternativoj	prononco
level	deklivo	lejtő, akklivitás, domboldal	a slope, acclivity, a hillside	grupo	alternativoj	prononco
level	dekoracio	egy dekoráció	a decoration	grupo	alternativoj	prononco
level	majstra	egy mesteré, egy mesteré	of a master, of a maestro	grupo	alternativoj	prononco
level	pruno	aszalt szilva, szilva	a prune, a plum	grupo	alternativoj	prononco
level	prudenta	körültekintő, bölcs, értelmes, ésszerű	prudent, wise, sensible, reasonable	grupo	alternativoj	prononco
level	murmuri	mormogni, motyogni	to murmur, to mutter	grupo	alternativoj	prononco
level	renversi	felborítani, felborítani, felborítani, felborítani	to upset, to overturn, to overthrow, to turn over	grupo	alternativoj	prononco
level	libereco	szabadság	liberty	grupo	alternativoj	prononco
level	fortika	megerősített, tartós, szilárd, erős	fortified, durable, firm, sturdy	grupo	alternativoj	prononco
level	vidinda	érdemes megnézni	worth seeing	grupo	alternativoj	prononco
level	kuraĝe	bátran	courageously	grupo	alternativoj	prononco
level	kora	szívből	of heart	grupo	alternativoj	prononco
level	vidindaĵo	egy látnivaló, amit érdemes megnézni, egy városnéző hely	a sight worth seeing, a sightseeing spot	grupo	alternativoj	prononco
level	skalo	mérleg, mérleg	scale, a scale	grupo	alternativoj	prononco
level	amindumi	udvarolni, udvarolni	to woo, to court	grupo	alternativoj	prononco
level	dankinda	hálás, hálás	thankful, appreciatable	grupo	alternativoj	prononco
level	sterni	szétteríteni, kiteríteni	to spread out, to lay out	grupo	alternativoj	prononco
level	fidinda	megbízható, megbízható	reliable, trustworthy	grupo	alternativoj	prononco
level	vadi	gázolni, evezni	to wade, to paddle	grupo	alternativoj	prononco
level	kongresejo	a kongresszusi hely	the congress place	grupo	alternativoj	prononco
level	veŝto	mellény, mellény	a vest, a waistcoat	grupo	alternativoj	prononco
level	nomkarto	névjegykártya, névjegykártya	a name card, a business card	grupo	alternativoj	prononco
level	bildkarto	képes képeslap	a picture postcard	grupo	alternativoj	prononco
level	makulo	folt, folt, folt, folt	a macule, a spot, a stain, a blot	grupo	alternativoj	prononco
level	kompatinda	siralmas, nyomorult, szánalmas, szegény	deplorable, miserable, piteable, poor	grupo	alternativoj	prononco
level	poŝtkarto	képeslap	a postcard	grupo	alternativoj	prononco
level	halo	előtér	a hall	grupo	alternativoj	prononco
level	urĝi	sürgetni, sietni	to urge, to hurry	grupo	alternativoj	prononco
level	plenumi	teljesíteni, teljesíteni	to accomplish, to fulfill	grupo	alternativoj	prononco
level	kreditkarto	hitelkártya	a credit card	grupo	alternativoj	prononco
level	iomete	egy kicsit, néhányat	a little, a few	grupo	alternativoj	prononco
level	kaĝo	egy ketrec	a cage	grupo	alternativoj	prononco
level	haki	aprítani, csapkodni, vágni	to chop, to hack, to cut	grupo	alternativoj	prononco
level	dezerto	sivatag, vadon	a desert, wilderness	grupo	alternativoj	prononco
level	humila	alázatos	humble	grupo	alternativoj	prononco
level	pipo	egy cső	a pipe	grupo	alternativoj	prononco
level	gumo	gumi, radír, gumi	gum, an eraser, a rubber	grupo	alternativoj	prononco
level	fakte	valójában	in fact	grupo	alternativoj	prononco
level	persiko	őszibarack, nektarin	a peach, nectarine	grupo	alternativoj	prononco
level	vulkano	egy vulkán	a volcano	grupo	alternativoj	prononco
level	estro	főnök, főnök	a boss, a chief	grupo	alternativoj	prononco
level	delegi	delegálni	to delegate	grupo	alternativoj	prononco
level	blinda	vak	blind	grupo	alternativoj	prononco
level	fianĉo	vőlegény, vőlegény	a fiance, a fiancé	grupo	alternativoj	prononco
level	elektromotoro	egy villanymotor	an electric motor	grupo	alternativoj	prononco
level	kroĉi	beakasztani, összefűzni	to hook, to concatenate	grupo	alternativoj	prononco
level	ekveturi	hogy elinduljon a vezetés	to start off driving	grupo	alternativoj	prononco
level	ĉiel	minden szempontból	in every way	grupo	alternativoj	prononco
level	klera	művelt, művelt	educated, cultured	grupo	alternativoj	prononco
level	dolaro	egy dollár	a dollar	grupo	alternativoj	prononco
level	fajfi	fütyülni	to whistle	grupo	alternativoj	prononco
level	duone	félbe	in half	grupo	alternativoj	prononco
level	glata	sima, sima	smooth, slick	grupo	alternativoj	prononco
level	vomi	hányni	to vomit	grupo	alternativoj	prononco
level	difekti	rongálni, rontani, elrontani, megsebesíteni	to damage, to impair, to spoil, to injure	grupo	alternativoj	prononco
level	ĝemi	nyögni, nyögni	to groan, to moan	grupo	alternativoj	prononco
level	devo	kötelesség	a duty	grupo	alternativoj	prononco
level	heziti	hezitálni	to hesitate	grupo	alternativoj	prononco
level	dekstre	jobbra	at right	grupo	alternativoj	prononco
level	velo	egy vitorlát	a sail	grupo	alternativoj	prononco
level	muta	néma, néma, néma	silent, mute, dumb	grupo	alternativoj	prononco
level	tiel A kiel B	például A, mint B	such A as B	grupo	alternativoj	prononco
level	ĉifono	egy rongy, egy rongy, egy selejt	a rag, a tatter, a scrap	grupo	alternativoj	prononco
level	danko	köszönöm, elismerés	thank, appreciation	grupo	alternativoj	prononco
level	kaj tiel plu (k.t.p.)	és így tovább, stb., stb	and so on, et cetra, e.t.c.	grupo	alternativoj	prononco
level	flamo	egy láng	a flame	grupo	alternativoj	prononco
level	ajlo	egy fokhagyma	a garlic	grupo	alternativoj	prononco
level	pala	sápadt	pale	grupo	alternativoj	prononco
level	danco	egy tánc	a dance	grupo	alternativoj	prononco
level	kamarado	egy elvtárs, egy társ, egy haver, egy haver	a comrade, a companion, a buddy, a pal	grupo	alternativoj	prononco
level	k.t.p (ktp)	stb	etc	grupo	alternativoj	prononco
level	kokoso	egy kakaó dió	a cocoa nut	grupo	alternativoj	prononco
level	mastrino	háziasszony, úrnő, (nő)tulajdonos	a landlady, a mistriss, a (female) owner	grupo	alternativoj	prononco
level	bero	egy bogyó	a berry	grupo	alternativoj	prononco
level	humoro	egy humor	a humour	grupo	alternativoj	prononco
level	bonveno	üdvözlet	a welcome	grupo	alternativoj	prononco
level	alilandano	egy külföldi (=eksterlandano)	a foreigner (=eksterlandano)	grupo	alternativoj	prononco
level	sonoro	rezonáns hang	a resonant sound	grupo	alternativoj	prononco
level	lastatempe	mostanában, mostanában	recently, lately	grupo	alternativoj	prononco
level	bele	szépen	beautifully	grupo	alternativoj	prononco
level	karaktero	egy karakter, egy természet, egy személyiség	a character, a nature, a personality	grupo	alternativoj	prononco
level	moro	általános szokás, megszokott magatartás, erkölcsök	general custom, habitual conduct, mores	grupo	alternativoj	prononco
level	libero	szabadság, szabadság	liberty, a freedom	grupo	alternativoj	prononco
level	lama	sánta, erőtlen, kapálózó	lame, feeble, hobbling	grupo	alternativoj	prononco
level	ĉielarko	egy szivárvány	a rainbow	grupo	alternativoj	prononco
level	adiaŭi	elköszönni, elköszönni	to bid adieu, to say goodbye	grupo	alternativoj	prononco
level	biblioteko	Könyvtár	a library	grupo	alternativoj	prononco
level	antikva	antik, ősi	antique, ancient	grupo	alternativoj	prononco
level	societo	egy kis társadalom	a small society	grupo	alternativoj	prononco
level	antaŭ-hieraŭ	tegnapelőtt, tegnapelőtt	before yesterday, the day before yesterday	grupo	alternativoj	prononco
level	abio	egy fenyő	a fir	grupo	alternativoj	prononco
level	kuniklo	egy nyúl, egy toboz	a rabbit, a coney	grupo	alternativoj	prononco
