B.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi ne aŭdis tion?	మీరు వినలేదా	didn't you hear that	grupo	alternativoj	prononco
level	tute ne, mi profunde dormis	అస్సలు కాదు, నేను గాఢంగా నిద్రపోయాను	not at all, I slept deeply	grupo	alternativoj	prononco
level	ĉu mi forgesis diri al vi ke ~?	నేను మీకు చెప్పడం మర్చిపోయానా ~?	did I forget to tell you that ~?	grupo	alternativoj	prononco
level	orelo, ŝtopi, orelŝtopiloj	చెవి, టు ప్లగ్, చెవి ప్లగ్స్	ear, to plug, ear plugs	grupo	alternativoj	prononco
level	indas uzi orelŝtopilojn	ఇయర్‌ప్లగ్‌లను ఉపయోగించడం విలువైనది	it is worth using earplugs	grupo	alternativoj	prononco
level	indas uzi ~	ఉపయోగించడం విలువైనది ~	is worth using ~	grupo	alternativoj	prononco
level	diris al vi ke indas uzi orelŝtopilojn	ఇయర్‌ప్లగ్‌లను ఉపయోగించడం విలువైనదని మీకు చెప్పారు	told you it's worth using earplugs	grupo	alternativoj	prononco
level	kiam vi dormas en amasloĝejo	మీరు సామూహిక బసలో నిద్రిస్తున్నప్పుడు (క్రాష్ ప్లేస్)	when you sleep at a mass lodging (crash place)	grupo	alternativoj	prononco
level	evidente jes	స్పష్టంగా అవును	obviously yes	grupo	alternativoj	prononco
level	ho, kompatinda Kaĉjo!	ఓ, పేద కాటీ!	oh, poor Katty!	grupo	alternativoj	prononco
level	pri kiu vi parolas?	మీరు ఎవరి గురించి మాట్లాడుతున్నారు?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	నీ గురించి	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	to caress, caressing పేరు, మారుపేరు	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	-ĉjo లేదా -njoతో, ఎస్పెరాంటోలో మారుపేర్లను సృష్టించడం సాధ్యమవుతుంది	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	ఆహ్, అవును, నేను దాని గురించి ఒకసారి చదివాను	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	ఆపై మీరు ఇంజో అవుతారా?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	మీరు అక్కడికి వెళ్లాలనుకుంటే	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	ఇప్పుడు సమయం ఎంత?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	ఇప్పటికే పదికి ఐదు నిమిషాలు	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	పదికి ఐదు నిమిషాల ముందు, లేదా తొమ్మిది యాభై ఐదు	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	హిట్ లేదా మిస్?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	మీరు అల్పాహారం కోల్పోయారు	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	ఓహ్, షిట్!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	మీరు సంతృప్తిగా ఉన్నారా?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	మరియు నేను చాలా ఆకలితో ఉన్నాను	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	మీరు తొందరపడితే	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	కనీసం ఓపెనింగ్ కొట్టవచ్చు	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	కాంగ్రెస్ ప్రారంభోత్సవం	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	మీరు కనీసం కన్వెన్షన్ ప్రారంభోత్సవానికి వెళ్లవచ్చు	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	అది ఎప్పుడు ఉంటుంది?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	పదిన్నరకి	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	అది ఒక గంట ఉంటుంది	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	మరియు పన్నెండు వద్ద తినడానికి అవకాశం ఉంటుంది	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	అందంగా నేను దాని కోసం ఎదురు చూస్తున్నాను	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	నాకు చెప్పండి, ప్రారంభ సమయంలో ఏమి జరుగుతుంది?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	సందర్శించడం విలువైనదేనా?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	నా అభిప్రాయం అవును	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	సాధారణంగా ఇది చాలా ఉల్లాసంగా ఉండదు	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	కానీ మీ కోసం 'రూకీ'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	దానికి హాజరు కావడం ఆసక్తికరంగా ఉండవచ్చు	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	నేను ఊహిస్తున్నాను ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	TEJO అధ్యక్షుడు కొన్ని మాటలు చెబుతారు	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	కాంగ్రెస్ థీమ్	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	అనిపించవచ్చు, బహుశా	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	LKK నుండి ఎవరైనా బహుశా కాంగ్రెస్ అంశాన్ని ప్రదర్శిస్తారు	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	ప్రతి IJKకి దాని థీమ్ ఉంటుంది	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	కొంత సంగీతం కూడా ఉంటుందని ఆశిస్తున్నాను	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	బాగా, అది ఎక్కడ జరుగుతుంది?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	గొప్ప ఉపన్యాస మందిరంలో	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	దానిని ఎలా కనుగొనాలి?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	మీరు ఈ స్థలాన్ని విడిచిపెట్టినప్పుడు	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	భవనం చివరి వరకు వెళ్ళండి	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	బహుశా 100 మీటర్ల కోసం	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	సరిగ్గా మళ్ళీ, నేరుగా బహుశా 100 మీటర్లు	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	మరియు పసుపు ఇల్లు ఉంది	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	రహదారికి ఎడమ వైపున	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	అన్ని IJK సైట్‌ల గురించి సంకేతాలు	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	అందులో, మీరు అన్ని IJK సైట్‌ల గురించి సంకేతాలను కనుగొంటారు	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	నేను మొబైల్ ఫోన్ ద్వారా సందేశం పంపుతాను	I will send a message by mobile phone	grupo	alternativoj	prononco
