C.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	funkcio	функция	a function	grupo	alternativoj	prononco
level	impliki	вовлекать, вовлекать, вовлекать	to implicate, to entangle, to involve	grupo	alternativoj	prononco
level	tasko	задача, работа	a task, a job	grupo	alternativoj	prononco
level	tunelo	туннель, нора	a tunnel, a burrow	grupo	alternativoj	prononco
level	volo	готовность	willingness	grupo	alternativoj	prononco
level	intermanĝeto	обед (средний, небольшой)	a lunch (intermediate, small)	grupo	alternativoj	prononco
level	interreto	Интернет, Интернет	internet, Internet	grupo	alternativoj	prononco
level	tikli	щекотать	to tickle	grupo	alternativoj	prononco
level	vigle	оживленно, оживленно	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	полоса, лента, полоска	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	глупый, глупый	stupid, foolish	grupo	alternativoj	prononco
level	haloo	привет	hello	grupo	alternativoj	prononco
level	himno	гимн, гимн	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	подходить, подходить	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	взрослый, взрослый	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	пересмотреть, записать	to review, to write up	grupo	alternativoj	prononco
level	gratulo	поздравление	congratulation	grupo	alternativoj	prononco
level	flati	льстить	to flatter	grupo	alternativoj	prononco
level	komitato	комитет	a committee	grupo	alternativoj	prononco
level	frataro	группа беспокойств	a group of bothers	grupo	alternativoj	prononco
level	dorno	шип	a thorn	grupo	alternativoj	prononco
level	nebulo	туман, мгла	fog, mist	grupo	alternativoj	prononco
level	fervojo	железная дорога	a railway	grupo	alternativoj	prononco
level	uzado	как использовать, использовать	how to use, using	grupo	alternativoj	prononco
level	klimato	климат	a climate	grupo	alternativoj	prononco
level	brakumo	объятья	a hug	grupo	alternativoj	prononco
level	bandaĝo	повязка, повязка	a bandage, dressing	grupo	alternativoj	prononco
level	drato	провод	a wire	grupo	alternativoj	prononco
level	unuo	единица	unit	grupo	alternativoj	prononco
level	materialo	материал, материал	material, a material	grupo	alternativoj	prononco
level	malvarmumi	простудиться	to catch cold	grupo	alternativoj	prononco
level	unue	прежде всего	first of all	grupo	alternativoj	prononco
level	gramo	грамм	a gram	grupo	alternativoj	prononco
level	turniĝi	превратиться	to become turned	grupo	alternativoj	prononco
level	malsano	болезнь	a disease	grupo	alternativoj	prononco
level	porcio	часть, доля	a portion, a share	grupo	alternativoj	prononco
level	armeo	армия	an army	grupo	alternativoj	prononco
level	bulteno	бюллетень, информационный бюллетень	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	вечеринка, вечеринка, матч, сторона	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	трио	a trio	grupo	alternativoj	prononco
level	proksimume	приблизительно, около	approximately, about	grupo	alternativoj	prononco
level	determini	определить	to determine	grupo	alternativoj	prononco
level	oferi	пожертвовать, предложить, принести в жертву	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	купаться, купаться	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	очевидный, ясный, очевидный	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	третий	third	grupo	alternativoj	prononco
level	familiara	знакомый, дружелюбный	familiar, friendly	grupo	alternativoj	prononco
level	pastro	священник, священнослужитель, пастор	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	перелистывать страницы, просматривать, перелистывать	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	быть достаточным	to be sufficient	grupo	alternativoj	prononco
level	okulumi	строить глазки, глазеть, глазеть, подмигивать	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	точный	exact	grupo	alternativoj	prononco
level	konstati	констатировать, установить как факт	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	могила, могила	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	опыт	an experience	grupo	alternativoj	prononco
level	ŝmiri	смазывать, мазать, помазывать	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	пионер	a pioneer	grupo	alternativoj	prononco
level	emerito	почетный пенсионер, пенсионер	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	инструмент для письма, что-нибудь для письма	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	благоприятный	favorable	grupo	alternativoj	prononco
level	kaĉo	каша, пюре	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	без паузы	without pause	grupo	alternativoj	prononco
level	horizonto	горизонт	a horizon	grupo	alternativoj	prononco
level	vertikalo	вертикальная линия	a vertical line	grupo	alternativoj	prononco
level	protekti	защищать	to protect	grupo	alternativoj	prononco
level	fikcio	фикция	a fiction	grupo	alternativoj	prononco
level	ventumi	проветривать, аэрировать	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	препятствие	an obstacle	grupo	alternativoj	prononco
level	satiĝi	стать удовлетворенным	to become satisfied	grupo	alternativoj	prononco
level	kredito	кредит	a credit	grupo	alternativoj	prononco
level	rompiĝi	сломаться	to become broken	grupo	alternativoj	prononco
level	dorloti	баловать, баловать, ласкать, обожать	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	эпоха, эпоха, период, время	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	болельщик	a fan	grupo	alternativoj	prononco
level	nutri	питать, кормить	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	кукуруза, кукуруза, мучные изделия	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	влиять, воздействовать	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	посетить снова	to visit again	grupo	alternativoj	prononco
level	graveda	беременная	pregnant	grupo	alternativoj	prononco
level	potenco	сила	a power	grupo	alternativoj	prononco
level	surprizi	удивить	to surprise	grupo	alternativoj	prononco
level	minimumo	минимум	a minimum	grupo	alternativoj	prononco
level	fabo	фасоль, фасоль, фасоль	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	встречаться	to meet	grupo	alternativoj	prononco
level	abunda	обильный, обильный, обильный	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	нырять, нырять, падать	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	степень, разряд	degree, grade	grupo	alternativoj	prononco
level	kajo	причал, платформа, причал	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	взаимно	reciprocally	grupo	alternativoj	prononco
level	reprezenti	представлять	to represent	grupo	alternativoj	prononco
level	gimnastiko	гимнастика	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	Земля (Земля)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	связать, связать	to bind, to link	grupo	alternativoj	prononco
level	titolo	Заголовок	a title	grupo	alternativoj	prononco
level	plumamiko	друг по переписке (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	букет	a bouquet	grupo	alternativoj	prononco
level	plaĉo	приятная вещь	pleasing thing	grupo	alternativoj	prononco
level	logi	заманивать, заманивать, привлекать	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	рис	rice	grupo	alternativoj	prononco
level	rajdi	ездить	to ride	grupo	alternativoj	prononco
level	Zamenhof	Заменгоф (создатель эсперанто)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	небольшой кусочек	a small piece	grupo	alternativoj	prononco
level	detrui	разрушать	to destroy	grupo	alternativoj	prononco
level	rubando	лента, фасция	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	бумажный пакет	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	садовник	a gardener	grupo	alternativoj	prononco
level	salajro	зарплата, зарплата	salary, wage	grupo	alternativoj	prononco
level	severa	суровый, строгий	severe, strict	grupo	alternativoj	prononco
level	junulara	молодежи, молодых людей	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	организатор	an organizer	grupo	alternativoj	prononco
level	oficistino	женщина-офисный работник	a female office worker	grupo	alternativoj	prononco
level	protesti	протестовать	to protest	grupo	alternativoj	prononco
level	taksi	оценивать, оценивать, оценивать	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
