A.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	restu hejme se temperaturo altas	ਜੇਕਰ ਤਾਪਮਾਨ ਜ਼ਿਆਦਾ ਹੋਵੇ ਤਾਂ ਘਰ ਰਹੋ	stay home if temperature is high	grupo	alternativoj	prononco
level	temperaturo restis simila hodiaŭ	ਤਾਪਮਾਨ ਅੱਜ ਵੀ ਇਸੇ ਤਰ੍ਹਾਂ ਰਿਹਾ	temperature remained similar today	grupo	alternativoj	prononco
level	voku la doktoron je la naŭa	ਨੌਂ ਵਜੇ ਡਾਕਟਰ ਨੂੰ ਕਾਲ ਕਰੋ	call the doctor at nine	grupo	alternativoj	prononco
level	montru ĝin al via doktoro	ਇਸਨੂੰ ਆਪਣੇ ਡਾਕਟਰ ਨੂੰ ਦਿਖਾਓ	show it to your doctor	grupo	alternativoj	prononco
level	por montri vian piedon	ਆਪਣੇ ਪੈਰ ਦਿਖਾਉਣ ਲਈ	to show your foot	grupo	alternativoj	prononco
level	vestu ĉi tiun ĉemizon	ਇਸ ਕਮੀਜ਼ ਨੂੰ ਪਹਿਨੋ	wear this shirt	grupo	alternativoj	prononco
level	semajnfine ĉio trankviliĝos	ਵੀਕਐਂਡ 'ਤੇ ਸਭ ਕੁਝ ਸ਼ਾਂਤ ਹੋ ਜਾਵੇਗਾ	on the weekend everything will calm down	grupo	alternativoj	prononco
level	sub la te-taso kion vi trovis?	ਚਾਹ ਦੇ ਕੱਪ ਹੇਠ ਤੁਹਾਨੂੰ ਕੀ ਮਿਲਿਆ?	under the tea-cup what did you find?	grupo	alternativoj	prononco
level	mi deziras matenan teon	ਮੈਨੂੰ ਸਵੇਰ ਦੀ ਚਾਹ ਚਾਹੀਦੀ ਹੈ	I want morning tea	grupo	alternativoj	prononco
level	esperis trankvilan vesperon	ਇੱਕ ਸ਼ਾਂਤ ਸ਼ਾਮ ਦੀ ਉਮੀਦ ਕੀਤੀ	hoped for a quiet evening	grupo	alternativoj	prononco
level	deziras, ke vi lernu	ਚਾਹੁੰਦਾ ਹੈ ਕਿ ਤੁਸੀਂ ਸਿੱਖੋ	wants that you learn	grupo	alternativoj	prononco
level	insistis, ke mi iru	ਮੈਨੂੰ ਜਾਣ ਲਈ ਜ਼ੋਰ ਦਿੱਤਾ	insisted that I go	grupo	alternativoj	prononco
level	je kioma horo?	ਕਿਸ ਘੰਟੇ 'ਤੇ?	at what hour?	grupo	alternativoj	prononco
level	je la sesa, li venos	ਛੇ ਵਜੇ ਉਹ ਆ ਜਾਵੇਗਾ	at six he will come	grupo	alternativoj	prononco
level	la libreto estis ĉarma	ਲਿਬਰੇਟੋ ਮਨਮੋਹਕ ਸੀ	the libretto was charming	grupo	alternativoj	prononco
level	estu trankvila	ਚੁਪ ਰਹੋ	be quiet	grupo	alternativoj	prononco
level	li estu trankvila	ਉਸਨੂੰ ਚੁੱਪ ਰਹਿਣ ਦਿਓ	let him be quiet	grupo	alternativoj	prononco
level	ankaŭ li	ਉਹ ਵੀ	he too	grupo	alternativoj	prononco
level	mi deziras	ਮੈਂ ਚਾਹੁੰਦਾ ਹਾਂ (ਇੱਛਾ)	I want (desire)	grupo	alternativoj	prononco
level	mi deziras, ke ~	ਮੈਂ ਚਾਹੁੰਦਾ ਹਾਂ (ਇੱਛਾ) ਕਿ ~	I wish (desire) that ~	grupo	alternativoj	prononco
level	ke vi lernu	ਜੋ ਤੁਸੀਂ ਸਿੱਖਦੇ ਹੋ	that you learn	grupo	alternativoj	prononco
level	mi deziras, ke vi lernu	ਮੈਂ ਚਾਹੁੰਦਾ ਹਾਂ ਕਿ ਤੁਸੀਂ ਸਿੱਖੋ	I want you to learn	grupo	alternativoj	prononco
level	patro insistas	ਪਿਤਾ ਜ਼ੋਰ ਦਿੰਦਾ ਹੈ	father insists	grupo	alternativoj	prononco
level	patro insistas, ke ~	ਪਿਤਾ ਜੀ ਜ਼ੋਰ ਦਿੰਦੇ ਹਨ ਕਿ ~	father insists that ~	grupo	alternativoj	prononco
level	ke mi iru	ਕਿ ਮੈਂ ਜਾਂਦਾ ਹਾਂ	that I go	grupo	alternativoj	prononco
level	patro insistas, ke mi iru	ਪਿਤਾ ਜੀ ਜ਼ੋਰ ਦਿੰਦੇ ਹਨ ਕਿ ਮੈਂ ਜਾਵਾਂ	father insists that I go	grupo	alternativoj	prononco
level	je kioma horo	ਕਿਸ ਘੰਟੇ 'ਤੇ	at what hour	grupo	alternativoj	prononco
level	je kioma horo vi venos?	ਤੁਸੀਂ ਕਿਸ ਸਮੇਂ ਆਉਂਦੇ ਹੋ?	what time do you come?	grupo	alternativoj	prononco
level	je la kvina	ਪੰਜ ਵਜੇ (ਵਜੇ)	at five (o'clock)	grupo	alternativoj	prononco
level	je la kvina horo	ਪੰਜ ਵਜੇ	at five o'clock	grupo	alternativoj	prononco
level	kiel li fartas?	ਉਹ ਕਿਵੇਂ ਕਰ ਰਿਹਾ ਹੈ?	how does he doing?	grupo	alternativoj	prononco
level	kiel vi fartis lastatempe?	ਤੁਸੀਂ ਹਾਲ ਹੀ ਵਿੱਚ ਕਿਵੇਂ ਹੋ?	how have you been lately?	grupo	alternativoj	prononco
level	etaj libroj belas	ਛੋਟੀਆਂ ਕਿਤਾਬਾਂ ਸੁੰਦਰ ਹਨ	little books are beautiful	grupo	alternativoj	prononco
level	libreto, belaj libroj	ਇੱਕ ਕਿਤਾਬਚਾ, ਸੁੰਦਰ ਕਿਤਾਬਾਂ	a booklet, beautiful books	grupo	alternativoj	prononco
level	bela, beleta, belega	ਸੁੰਦਰ, ਥੋੜਾ ਜਿਹਾ ਸੁੰਦਰ, ਬਹੁਤ ਸੁੰਦਰ	beautiful, a little pretty, very beautiful	grupo	alternativoj	prononco
level	varma, varmeta, varmega	ਨਿੱਘਾ, ਕੋਸਾ, ਬਹੁਤ ਗਰਮ	warm, lukewarm, very hot	grupo	alternativoj	prononco
level	librego, libreto	ਇੱਕ ਵੱਡੀ ਕਿਤਾਬ, ਇੱਕ ਕਿਤਾਬਚਾ	a big book, a booklet	grupo	alternativoj	prononco
level	bona, bonega, bonege	ਚੰਗਾ, ਵਧੀਆ, ਵਧੀਆ	good, great, well	grupo	alternativoj	prononco
level	riĉa, riĉiĝi, riĉulo	ਅਮੀਰ, ਅਮੀਰ ਬਣੋ, ਇੱਕ ਅਮੀਰ ਵਿਅਕਤੀ	rich, become rich, a rich person	grupo	alternativoj	prononco
level	trankvila, trankviliĝi, trankviliĝu	ਸ਼ਾਂਤ ਕਰਨਾ, ਸ਼ਾਂਤ ਕਰਨਾ, ਸ਼ਾਂਤ ਕਰਨਾ	calm, to calm down, calm down	grupo	alternativoj	prononco
level	sana, resaniĝi, resaniĝis	ਸਿਹਤਮੰਦ, ਚੰਗਾ ਹੋਣ ਲਈ, ਚੰਗਾ ਹੋ ਗਿਆ	healthy, to become healed, became healed	grupo	alternativoj	prononco
level	edzo, edziĝo, geedziĝis	ਇੱਕ ਪਤੀ, ਵਿਆਹ, ਵਿਆਹਿਆ ਹੋਇਆ	a husband, marriage, married	grupo	alternativoj	prononco
level	leterportisto	ਇੱਕ ਪੱਤਰ ਪੋਸਟਮੈਨ	a letter postman	grupo	alternativoj	prononco
level	hejmlando	ਇੱਕ ਵਤਨ	a homeland	grupo	alternativoj	prononco
level	iom, iomete	ਕੁਝ ਹੱਦ ਤੱਕ, ਥੋੜਾ ਜਿਹਾ	somewhat, a little	grupo	alternativoj	prononco
level	ni bonege vespermanĝis	ਅਸੀਂ ਬਹੁਤ ਵਧੀਆ ਡਿਨਰ ਕੀਤਾ	we had a great dinner	grupo	alternativoj	prononco
level	espereble, prizorgu vin	ਉਮੀਦ ਹੈ, ਆਪਣੇ ਆਪ ਦਾ ਧਿਆਨ ਰੱਖੋ	hopefully, take care of yourself	grupo	alternativoj	prononco
level	mi zorgis pri la altkvalita loĝejo	ਮੈਂ ਉੱਚ-ਗੁਣਵੱਤਾ ਵਾਲੀ ਰਿਹਾਇਸ਼ ਦੀ ਪਰਵਾਹ ਕਰਦਾ ਸੀ	I cared about the high-quality housing	grupo	alternativoj	prononco
level	pripensu dufoje, multfoje	ਦੋ ਵਾਰ, ਕਈ ਵਾਰ ਸੋਚੋ	think twice, many times	grupo	alternativoj	prononco
level	kiu deprenis la libreton?	ਕਿਤਾਬਚਾ ਕਿਸਨੇ ਉਤਾਰਿਆ?	who took down the booklet?	grupo	alternativoj	prononco
level	kato, kiu nomiĝas Cezaro	ਸੀਜ਼ਰ ਨਾਮ ਦੀ ਇੱਕ ਬਿੱਲੀ	a cat named Caesar	grupo	alternativoj	prononco
level	kuko, kiu estas sur la tablo	ਇੱਕ ਕੇਕ ਜੋ ਮੇਜ਼ ਉੱਤੇ ਹੈ	a cake which is on the table	grupo	alternativoj	prononco
level	manĝu kukon, kiu estas sur la tablo	ਮੇਜ਼ 'ਤੇ ਪਿਆ ਕੇਕ ਖਾਓ	eat a cake that is on the table	grupo	alternativoj	prononco
level	fariĝis varmega kaj ruĝiĝis	ਗਰਮ ਅਤੇ ਲਾਲ ਹੋ ਗਿਆ	became hot and blushed	grupo	alternativoj	prononco
level	patro volas, ke lia infano manĝu	ਇੱਕ ਪਿਤਾ ਚਾਹੁੰਦਾ ਹੈ ਕਿ ਉਸਦਾ ਬੱਚਾ ਖਾਵੇ	a father wants his child to eat	grupo	alternativoj	prononco
level	en malgranda ĉambro	ਇੱਕ ਛੋਟੇ ਕਮਰੇ ਵਿੱਚ	in a small room	grupo	alternativoj	prononco
level	ni loĝas en ~	ਅਸੀਂ ~ ਵਿੱਚ ਰਹਿੰਦੇ ਹਾਂ	we live in ~	grupo	alternativoj	prononco
level	mi fariĝis maltrankvila	ਮੈਂ ਬੇਚੈਨ ਹੋ ਗਿਆ	I became anxious	grupo	alternativoj	prononco
level	tiam, kiam mi vidis vin	ਉਸ ਸਮੇਂ ਜਦੋਂ ਮੈਂ ਤੁਹਾਨੂੰ ਦੇਖਿਆ ਸੀ	at that time when I saw you	grupo	alternativoj	prononco
level	ĉiuj rimarkis tion	ਸਾਰਿਆਂ ਨੇ ਇਸ ਨੂੰ ਦੇਖਿਆ	everyone noticed that	grupo	alternativoj	prononco
level	tion, ke ŝi estas belega	ਇਹ ਤੱਥ ਕਿ ਉਹ ਸੁੰਦਰ ਹੈ	the fact that she is beautiful	grupo	alternativoj	prononco
level	ĉu vi deziras, ke ~ ?	ਕੀ ਤੁਸੀਂ ਇਹ ਚਾਹੁੰਦੇ ਹੋ ~? (ਦੇਜ਼ੀਰੀ)	do you want that ~ ? (deziri)	grupo	alternativoj	prononco
level	ke mi montru al vi	ਕਿ ਮੈਂ ਤੁਹਾਨੂੰ ਦਿਖਾ ਸਕਦਾ ਹਾਂ	that I may show you	grupo	alternativoj	prononco
level	ĉu vi deziras, ke mi montru?	ਕੀ ਤੁਸੀਂ ਮੈਨੂੰ ਦਿਖਾਉਣਾ ਚਾਹੁੰਦੇ ਹੋ?	do you want me to show?	grupo	alternativoj	prononco
level	mian plej novan libron	ਮੇਰੀ ਨਵੀਂ ਕਿਤਾਬ (ਉਦੇਸ਼)	my newest book (objective)	grupo	alternativoj	prononco
level	morgaŭ matene, kion vi volas?	ਕੱਲ੍ਹ ਸਵੇਰੇ, ਤੁਸੀਂ ਕੀ ਚਾਹੁੰਦੇ ਹੋ?	tomorrow morning, what do you want?	grupo	alternativoj	prononco
level	matenmanĝis malfrue	ਨਾਸ਼ਤਾ ਲੇਟ ਕੀਤਾ	had breakfast late	grupo	alternativoj	prononco
level	kiam Marko alvenos?	ਮਾਰਕ ਕਦੋਂ ਆਵੇਗਾ?	when will Mark arrive?	grupo	alternativoj	prononco
level	je la kvina aŭ je la oka horo	ਪੰਜ ਜਾਂ ਅੱਠ ਵਜੇ	at five or eight o'clock	grupo	alternativoj	prononco
level	kiam vi rimarkis, ke ~ ?	ਤੁਸੀਂ ਇਹ ਕਦੋਂ ਦੇਖਿਆ ~?	when did you notice that ~ ?	grupo	alternativoj	prononco
level	la tuta familio nomas min bonfarulo	ਸਾਰਾ ਪਰਿਵਾਰ ਮੈਨੂੰ ਦਾਨੀ ਕਹਿੰਦਾ ਹੈ	the whole family calls me a benefactor	grupo	alternativoj	prononco
level	utila por vi	ਤੁਹਾਡੇ ਲਈ ਲਾਭਦਾਇਕ	useful for you	grupo	alternativoj	prononco
level	ĉu la libreto estis utila?	ਕੀ ਕਿਤਾਬਚਾ ਲਾਭਦਾਇਕ ਸੀ?	was the booklet useful?	grupo	alternativoj	prononco
level	tiu libreto, kiun mi sendis	ਕਿਤਾਬਚਾ, ਜੋ ਮੈਂ ਭੇਜਿਆ ਹੈ	the booklet, which I sent	grupo	alternativoj	prononco
level	matene dormis tre longe	ਸਵੇਰੇ ਲੰਬੇ ਸਮੇਂ ਲਈ ਸੌਂਦਾ ਰਿਹਾ	in the morning slept for a long time	grupo	alternativoj	prononco
level	kiam li vidis la sunon	ਜਦੋਂ ਉਸਨੇ ਸੂਰਜ ਨੂੰ ਦੇਖਿਆ	when he saw the sun	grupo	alternativoj	prononco
level	subite li eksaltis	ਅਚਾਨਕ ਉਸਨੇ ਛਾਲ ਮਾਰ ਦਿੱਤੀ	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	ਉਹ ਹਮੇਸ਼ਾ ਛੇਤੀ ਹੁੰਦਾ ਸੀ	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	ਉਹ ਹਮੇਸ਼ਾ ਲੇਟ ਹੁੰਦਾ ਹੈ	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	ਉਸ ਸਮੇਂ, ਜਦੋਂ ਉਸਨੂੰ ਜਾਣਾ ਪੈਂਦਾ ਹੈ	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	ਸਕੂਲ ਜਾਣ ਲਈ	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	ਉਹ ਜਾਣਦਾ ਹੈ, ਕਿ ~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	ਉਹ ਇਸ ਤੱਥ ਨੂੰ ਜਾਣਦਾ ਹੈ, ਕਿ ~	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	ਇਹ ਤੱਥ ਕਿ ਅਧਿਆਪਕ ਮਧੂ-ਮੱਖੀਆਂ ਨੂੰ ਨਫ਼ਰਤ ਕਰਦਾ ਹੈ	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	ਇਸ ਤੱਥ ਨੂੰ ਜਾਣਦਾ ਹੈ ਕਿ ਅਧਿਆਪਕ ਮਧੂ-ਮੱਖੀਆਂ ਨੂੰ ਨਫ਼ਰਤ ਕਰਦਾ ਹੈ	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	ਜਾਣਦਾ ਹੈ ਕਿ ਅਧਿਆਪਕ ਇਸ ਨੂੰ ਨਫ਼ਰਤ ਕਰਦਾ ਹੈ	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	ਪਰ ਅੱਜ ਉਸਨੇ ਕੌਫੀ ਪੀ ਲਈ	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	ਉਹ ਜਲਦੀ ਕੱਪੜੇ ਪਾ ਲੈਂਦਾ ਹੈ	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	ਉਹ ਦੇਰ ਨਹੀਂ ਕਰਨਾ ਚਾਹੁੰਦਾ	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	ਹੱਥ ਵਿੱਚ ਕਿਤਾਬਾਂ ਦੇ ਨਾਲ ਬਹੁਤ ਜਲਦੀ	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	ਬਾਅਦ ਵਿੱਚ ਉਹ ਭੱਜਿਆ ਅਤੇ ਛਾਲ ਮਾਰ ਦਿੱਤੀ	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	ਉਹ ਭੱਜਿਆ ਅਤੇ ਛਾਲ ਮਾਰ ਦਿੱਤੀ	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	ਗਲੀ ਦੇ ਨਾਲ-ਨਾਲ	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	ਲੋਕਾਂ ਨੇ ਉਸ ਵੱਲ ਦੇਖਿਆ	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	ਉਸ ਵੱਲ ਦੇਖਿਆ ਅਤੇ ਕਿਹਾ	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	ਸਿਆਣੇ ਅਤੇ ਮੂਰਖ	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	ਕਿੰਨਾ ਮੂਰਖ ਮੁੰਡਾ!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	ਸਕੂਲ ਦੇ ਸਾਹਮਣੇ ਸੀ	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	ਜਲਦੀ ਹੀ	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	ਉਹ ~ ਦੇ ਸਾਹਮਣੇ ਸੀ	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	ਜਾਣ ਅਤੇ ਦਾਖਲ ਹੋਣ ਲਈ	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	ਉਹ ਦਾਖਲ ਹੋਣਾ ਚਾਹੁੰਦਾ ਸੀ	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	ਸਕੂਲ ਵਿੱਚ ਦਾਖਲ ਹੋਣ ਲਈ	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	ਪਰ ਫਿਰ ਵੀ	but however	grupo	alternativoj	prononco
level	sed li ne povis	ਪਰ ਉਹ ਨਹੀਂ ਕਰ ਸਕਿਆ	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	ਬੰਦ ਕਰਨ ਅਤੇ ਬੰਦ ਕਰਨ ਲਈ	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	ਇਹ ਬੰਦ ਸੀ	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	ਨਾ ~ ਅਤੇ ਨਾ ਹੀ ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	ਨਾ ਤਾਂ ਕੋਈ ਅਧਿਆਪਕ ਅਤੇ ਨਾ ਹੀ ਮਰਦ-ਔਰਤ ਵਿਦਿਆਰਥੀ	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	ਨਾ ਤਾਂ ਕੋਈ ਅਧਿਆਪਕ ਦੇਖਿਆ ਅਤੇ ਨਾ ਹੀ ਵਿਦਿਆਰਥੀ	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	ਬੈਠਣਾ, ਬੈਠਣਾ	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	ਬੈਠ ਗਿਆ (ਬੈਠਿਆ ਸੀ)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	ਉਹ ਬੈਠ ਗਿਆ	he got seated	grupo	alternativoj	prononco
level	kaj pensis	ਅਤੇ ਸੋਚਿਆ	and thought	grupo	alternativoj	prononco
level	kio okazis?	ਕੀ ਹੋਇਆ?	what did happen?	grupo	alternativoj	prononco
level	diable	ਭਿਆਨਕ (ਇੱਕ ਸ਼ੈਤਾਨ ਵਾਂਗ)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	ਇਸ ਨੂੰ ਬੰਨ੍ਹ	dam it	grupo	alternativoj	prononco
level	memoras	ਯਾਦ ਕਰਦਾ ਹੈ	remembers	grupo	alternativoj	prononco
level	nun mi memoras	ਹੁਣ ਮੈਨੂੰ ਯਾਦ ਹੈ	now I remember	grupo	alternativoj	prononco
level	dimanĉo	ਐਤਵਾਰ	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	ਅੱਜ ~ ਹੈ	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	ਅੱਜ ਐਤਵਾਰ ਹੈ	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	ਸੌਣ ਲਈ ਅਤੇ ਸੌਣ ਲਈ	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	ਇੱਕ ਸੂਰਜ ਅਤੇ ਇੱਕ ਚੰਦ	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	ਅਚਾਨਕ ਅਤੇ ਅਚਾਨਕ	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	ਬੰਦ! (ਸੁਰੂ ਕਰਨਾ)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	ਛਾਲ ਮਾਰਨ ਅਤੇ ਛਾਲ ਮਾਰਨ ਲਈ	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	ਹਮੇਸ਼ਾ ਛੇਤੀ	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	ਅੱਜ ਪਾ ਅਤੇ ਭੱਜ	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	ਇੱਕ ਚੀਜ਼ ਉਮਰ ਨਹੀਂ	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	ਸੂਝਵਾਨ ਲੋਕਾਂ ਦੇ ਨਾਲ ਭੱਜਿਆ	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	ਜਿੰਨੀ ਜਲਦੀ ਹੋ ਸਕੇ	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	ਕੀ ਮੁੰਡਾ, ਕੀ ਕੁੜੀ	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	ਨਾ ਸੋਚਿਆ ਅਤੇ ਨਾ ਹੀ ਯਾਦ	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	ਐਤਵਾਰ ਨੂੰ ਇੱਕ ਸ਼ੈਤਾਨ ਪਾਣੀ ਦੀ ਉਡੀਕ ਕਰ ਰਿਹਾ ਸੀ	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	ਅਜਿਹਾ ਛੋਟਾ ਜਿਹਾ ਪਲ	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	ਇੱਥੋਂ ਤੱਕ ਕਿ ਇੱਕ ਛੋਟਾ ਜਿਹਾ ਪਲ ਵੀ ਲਾਭਦਾਇਕ ਹੈ	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	ਰਾਤ ਤੱਕ ਰੋਂਦੀ ਰਹੀ	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	ਮੇਲ ਪੋਸਟ ਨੂੰ ਹੱਥ ਤੋਂ ਦੂਰ ਰੱਖੋ	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	ਆਪਣੇ ਆਪ ਤੋਂ ਹੱਸਿਆ, ਮੇਲ ਪੋਸਟ ਨੂੰ ਪਾ ਕੇ	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
level	nek li nek ŝi ridis	ਨਾ ਉਹ ਅਤੇ ਨਾ ਹੀ ਉਹ ਹੱਸੇ	neither he nor she laughed	grupo	alternativoj	prononco
level	ŝi nek ridis nek respondis	ਉਹ ਨਾ ਹੱਸੀ ਅਤੇ ਨਾ ਹੀ ਜਵਾਬ ਦਿੱਤਾ	she neither laughed nor answered	grupo	alternativoj	prononco
level	li nek sidas nek rigardas	ਉਹ ਨਾ ਤਾਂ ਬੈਠਦਾ ਹੈ ਅਤੇ ਨਾ ਹੀ ਦੇਖਦਾ ਹੈ	he neither sits nor watches	grupo	alternativoj	prononco
level	neniam mi vidis	ਮੈਂ ਕਦੇ ਨਹੀਂ ਦੇਖਿਆ	I have never seen	grupo	alternativoj	prononco
level	mi neniam diros al iu	ਮੈਂ ਕਦੇ ਕਿਸੇ ਨੂੰ ਨਹੀਂ ਦੱਸਾਂਗਾ	I will never tell anyone	grupo	alternativoj	prononco
level	diru al neniu	ਕਿਸੇ ਨੂੰ ਨਾ ਦੱਸੋ	tell no one	grupo	alternativoj	prononco
level	mi neniam diros	ਮੈਂ ਕਦੇ ਨਹੀਂ ਕਹਾਂਗਾ	I will never say	grupo	alternativoj	prononco
level	mem	ਆਪਣੇ ਆਪ ਨੂੰ (ਆਪਣੇ ਆਪ ਦੁਆਰਾ)	to oneself (by oneself)	grupo	alternativoj	prononco
level	mi mem faris	ਮੈਂ ਇਹ ਆਪਣੇ ਆਪ ਕੀਤਾ	I did it myself	grupo	alternativoj	prononco
level	faris tion	ਕੀਤਾ (ਇਸ ਨੂੰ ਬਣਾਇਆ)	did it (made it)	grupo	alternativoj	prononco
level	mem faris tion	ਇਹ ਆਪਣੇ ਆਪ ਕੀਤਾ (ਇਸ ਨੂੰ ਆਪਣੇ ਆਪ ਬਣਾਇਆ)	did it oneself (made it oneself)	grupo	alternativoj	prononco
level	ĝis la revido, ĝis revido	ਮਿਲਾਂਗੇ (ਦੁਬਾਰਾ), ਮਿਲਾਂਗੇ (ਦੁਬਾਰਾ)	see you (again), see you (again)	grupo	alternativoj	prononco
level	ĝis!	ਜਦ ਤੱਕ! (ਅਲਵਿਦਾ!)	until! (goodbye!)	grupo	alternativoj	prononco
level	ekparoli	ਗੱਲ ਸ਼ੁਰੂ ਕਰਨ ਲਈ	to start talking	grupo	alternativoj	prononco
level	ekparolis, komencis paroli finfine	ਆਖਣ ਲੱਗਾ, ਆਖਰ ਬੋਲਣ ਲੱਗਾ	started saying, began to speak at last	grupo	alternativoj	prononco
level	trinkis rapidege	ਬਹੁਤ ਤੇਜ਼ੀ ਨਾਲ ਪੀਤਾ	drank very fast	grupo	alternativoj	prononco
level	trinkis matenan trinkaĵon	ਇੱਕ ਸਵੇਰ ਦਾ ਪੀਣ ਸੀ	had a morning drink	grupo	alternativoj	prononco
level	por frue veni	ਜਲਦੀ ਆਉਣ ਲਈ	to come early	grupo	alternativoj	prononco
level	veni al la lernejo	ਸਕੂਲ ਆਉਣ ਲਈ	to come to school	grupo	alternativoj	prononco
level	frue veni al ~	~ ਨੂੰ ਜਲਦੀ ਆਉਣਾ	to come early to ~	grupo	alternativoj	prononco
