A.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	kiu deprenis la libreton?	តើអ្នកណាយកកូនសៀវភៅ?	who took down the booklet?	grupo	alternativoj	prononco
level	kato, kiu nomiĝas Cezaro	ឆ្មាឈ្មោះ Caesar	a cat named Caesar	grupo	alternativoj	prononco
level	kuko, kiu estas sur la tablo	នំមួយដែលមាននៅលើតុ	a cake which is on the table	grupo	alternativoj	prononco
level	manĝu kukon, kiu estas sur la tablo	ញ៉ាំនំដែលមាននៅលើតុ	eat a cake that is on the table	grupo	alternativoj	prononco
level	fariĝis varmega kaj ruĝiĝis	បានក្លាយជាក្តៅនិង blushed	became hot and blushed	grupo	alternativoj	prononco
level	patro volas, ke lia infano manĝu	ឪពុកចង់ឱ្យកូនរបស់គាត់ញ៉ាំ	a father wants his child to eat	grupo	alternativoj	prononco
level	en malgranda ĉambro	នៅក្នុងបន្ទប់តូចមួយ	in a small room	grupo	alternativoj	prononco
level	ni loĝas en ~	យើងរស់នៅក្នុង ~	we live in ~	grupo	alternativoj	prononco
level	mi fariĝis maltrankvila	ខ្ញុំ​មាន​ការ​ថប់​បារម្ភ	I became anxious	grupo	alternativoj	prononco
level	tiam, kiam mi vidis vin	នៅពេលនោះខ្ញុំបានឃើញអ្នក។	at that time when I saw you	grupo	alternativoj	prononco
level	ĉiuj rimarkis tion	មនុស្សគ្រប់គ្នាបានកត់សម្គាល់ឃើញវា។	everyone noticed that	grupo	alternativoj	prononco
level	tion, ke ŝi estas belega	ការពិតដែលថានាងគឺស្រស់ស្អាត	the fact that she is beautiful	grupo	alternativoj	prononco
level	ĉu vi deziras, ke ~ ?	តើអ្នកចង់បានវាទេ ~? (ដេហ្សីរី)	do you want that ~ ? (deziri)	grupo	alternativoj	prononco
level	ke mi montru al vi	ដើម្បីអោយខ្ញុំបង្ហាញអ្នក។	that I may show you	grupo	alternativoj	prononco
level	ĉu vi deziras, ke mi montru?	តើអ្នកចង់ឱ្យខ្ញុំបង្ហាញទេ?	do you want me to show?	grupo	alternativoj	prononco
level	mian plej novan libron	សៀវភៅថ្មីបំផុតរបស់ខ្ញុំ (គោលបំណង)	my newest book (objective)	grupo	alternativoj	prononco
level	morgaŭ matene, kion vi volas?	ព្រឹកស្អែក តើអ្នកចង់បានអ្វី?	tomorrow morning, what do you want?	grupo	alternativoj	prononco
level	matenmanĝis malfrue	មានអាហារពេលព្រឹកយឺត	had breakfast late	grupo	alternativoj	prononco
level	kiam Marko alvenos?	តើ Mark នឹងមកដល់នៅពេលណា?	when will Mark arrive?	grupo	alternativoj	prononco
level	je la kvina aŭ je la oka horo	នៅម៉ោងប្រាំឬប្រាំបី	at five or eight o'clock	grupo	alternativoj	prononco
level	kiam vi rimarkis, ke ~ ?	តើ​អ្នក​បាន​កត់​សម្គាល់​នៅ​ពេល​ណា ~?	when did you notice that ~ ?	grupo	alternativoj	prononco
level	la tuta familio nomas min bonfarulo	គ្រួសារទាំងមូលហៅខ្ញុំថាជាអ្នកមានគុណ	the whole family calls me a benefactor	grupo	alternativoj	prononco
level	utila por vi	មានប្រយោជន៍សម្រាប់អ្នក	useful for you	grupo	alternativoj	prononco
level	ĉu la libreto estis utila?	តើកូនសៀវភៅមានប្រយោជន៍ទេ?	was the booklet useful?	grupo	alternativoj	prononco
level	tiu libreto, kiun mi sendis	កូនសៀវភៅដែលខ្ញុំបានផ្ញើ	the booklet, which I sent	grupo	alternativoj	prononco
level	matene dormis tre longe	នៅពេលព្រឹកគេងលក់ស្រួល	in the morning slept for a long time	grupo	alternativoj	prononco
level	kiam li vidis la sunon	នៅពេលដែលគាត់បានឃើញព្រះអាទិត្យ	when he saw the sun	grupo	alternativoj	prononco
level	subite li eksaltis	ភ្លាមៗនោះគាត់បានលោតឡើង	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	គាត់តែងតែឆាប់	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	គាត់តែងតែយឺត	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	នៅពេលនោះ នៅពេលដែលគាត់ត្រូវទៅ	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	ដើម្បីទៅសាលារៀន	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	គាត់ដឹង, នោះ ~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	គាត់ដឹងការពិតថា ~	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	ការពិតដែលថាគ្រូស្អប់ឃ្មុំ	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	ដឹងការពិតថាគ្រូស្អប់ឃ្មុំ	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	ដឹងថាគ្រូស្អប់	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	ប៉ុន្តែថ្ងៃនេះគាត់បានផឹកកាហ្វេ	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	គាត់ស្លៀកពាក់យ៉ាងលឿន	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	គាត់មិនចង់យឺតទេ។	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	យ៉ាងលឿនជាមួយនឹងសៀវភៅនៅក្នុងដៃ	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	ក្រោយមកគាត់បានរត់ហើយលោត	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	គាត់បានរត់ហើយលោត	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	នៅតាមបណ្តោយផ្លូវ	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	ប្រជាជនបានមើលគាត់	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	មើលគាត់ហើយនិយាយ	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	ឆ្លាតនិងល្ងង់	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	ក្មេងល្ងង់!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	គឺនៅមុខសាលាមួយ។	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	ឆាប់ៗនេះ	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	គាត់នៅពីមុខ ~	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	ដើម្បីទៅនិងចូល	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	គាត់ចង់ចូល	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	ដើម្បីចូលទៅក្នុងសាលា	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	ប៉ុន្តែទោះជាយ៉ាងណា	but however	grupo	alternativoj	prononco
level	sed li ne povis	ប៉ុន្តែគាត់មិនអាច	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	ដើម្បីបិទនិងបិទ	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	វាត្រូវបានបិទ	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	ទាំង ~ ឬ ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	មិន​ថា​គ្រូ ឬ​សិស្ស​ប្រុស​ស្រី​ទេ។	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	មិនឃើញគ្រូ ឬសិស្សទេ។	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	អង្គុយ, អង្គុយ	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	បានអង្គុយ (បានអង្គុយ)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	គាត់បានអង្គុយ	he got seated	grupo	alternativoj	prononco
level	kaj pensis	និងការគិត	and thought	grupo	alternativoj	prononco
level	kio okazis?	តើមានអ្វីកើតឡើង?	what did happen?	grupo	alternativoj	prononco
level	diable	ទៅអាក្រក់ (ដូចជាអារក្ស)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	បំផ្លាញវា។	dam it	grupo	alternativoj	prononco
level	memoras	ចងចាំ	remembers	grupo	alternativoj	prononco
level	nun mi memoras	ឥឡូវនេះខ្ញុំចាំ	now I remember	grupo	alternativoj	prononco
level	dimanĉo	ថ្ងៃអាទិត្យ	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	ថ្ងៃនេះគឺ ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	ថ្ងៃនេះ​ជា​ថ្ងៃ​អាទិត្យ	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	ចូលគេងហើយចូលគេង	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	ព្រះអាទិត្យ និងព្រះច័ន្ទ	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	ភ្លាមៗនិងភ្លាមៗ	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	បិទ! (ចាប់ផ្ដើម)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	ដើម្បីលោតនិងលោត	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	តែងតែឆាប់	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	ថ្ងៃនេះដាក់ហើយរត់	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	វត្ថុមិនមានអាយុ	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	បានរត់តាមមនុស្សដែលមានប្រាជ្ញា	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	ឆាប់តាមដែលអាចធ្វើបាន	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	តើក្មេងប្រុសអ្វីដែលក្មេងស្រី	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	មិនបានគិត ឬទន្ទេញចាំ	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	អារក្សបានរង់ចាំទឹកនៅថ្ងៃអាទិត្យ	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	គ្រាដ៏តូចមួយនេះ។	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	សូម្បី​តែ​ពេល​តូច​បែប​នេះ​គឺ​មាន​ប្រយោជន៍	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	យំរហូតដល់យប់	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	ដកសំបុត្រចេញពីដៃ	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	សើច​ដោយ​ខ្លួន​ឯង​ដក​សំបុត្រ​ចោល	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
