C.sv content.tsv
Level	Esperanto	sv	en-us	Grupo	Alternativoj	Pronoco
level	palaco	ett palats	a palace	grupo	alternativoj	prononco
level	eksidi	att få sitta ner	to get sit down	grupo	alternativoj	prononco
level	mamo	ett bröst (av en kvinna), bröst	a breast (of a woman), boob	grupo	alternativoj	prononco
level	urso	en björn	a bear	grupo	alternativoj	prononco
level	vulpo	en räv	a fox	grupo	alternativoj	prononco
level	kuracisto	en (medicinsk) läkare, en läkare	a (medical) doctor, a physician	grupo	alternativoj	prononco
level	kurteno	en gardin, en skärm, en slöja	a curtain, a screen, a veil	grupo	alternativoj	prononco
level	venki	att erövra, att erövra, att vinna, att övervinna	to conquer, to conquest, to win, to overcome	grupo	alternativoj	prononco
level	soldato	en soldat	a soldier	grupo	alternativoj	prononco
level	trunko	en bål, ett skaft, en bål	a trunk, a shaft, a torso	grupo	alternativoj	prononco
level	ŝtelisto	en tjuv	a thief	grupo	alternativoj	prononco
level	miksi	att blanda, att blanda, att blanda	to mix, to blend, to shuffle	grupo	alternativoj	prononco
level	preciza	exakt, exakt	precise, accurate	grupo	alternativoj	prononco
level	instruisto	en lärare, en instruktör	a teacher, an instructor	grupo	alternativoj	prononco
level	tedi	att uttråka	to bore	grupo	alternativoj	prononco
level	gaso	gas	gas	grupo	alternativoj	prononco
level	fervora	allvar, ivrig, ivrig, passionerad	earnest, eager, fervent, impassioned	grupo	alternativoj	prononco
level	diablo	en djävul	a devil	grupo	alternativoj	prononco
level	densa	tät, tjock, koncentrerad	dense, thick, concentrated	grupo	alternativoj	prononco
level	stranga	märklig, märklig, märklig	strange, odd, peculiar	grupo	alternativoj	prononco
level	savi	att rädda, att rädda	to save, to rescue	grupo	alternativoj	prononco
level	vico	sväng, en sväng (i en följd)	turn, a turn (in a sequence)	grupo	alternativoj	prononco
level	kilometro	en kilometer	a kilometer	grupo	alternativoj	prononco
level	puni	att straffa	to punish	grupo	alternativoj	prononco
level	prunto	ett lån	a loan	grupo	alternativoj	prononco
level	planto	växt, en växt	plant, a plant	grupo	alternativoj	prononco
level	praktiko	övning, en övning	practice, a practice	grupo	alternativoj	prononco
level	kune	tillsammans	together	grupo	alternativoj	prononco
level	temperaturo	temperatur	temperature	grupo	alternativoj	prononco
level	nepo	ett barnbarn	a grandson	grupo	alternativoj	prononco
level	kunveni	sammankalla, samlas, träffas	to convene, to gather, to meet	grupo	alternativoj	prononco
level	tono	en ton	a tone	grupo	alternativoj	prononco
level	plata	platt	flat	grupo	alternativoj	prononco
level	ekskursi	att utflykta, att åka på picknick, att vandra	to excurse, to go on a picnic, to jaunt	grupo	alternativoj	prononco
level	ripari	att reparera, att fixa	to repair, to fix	grupo	alternativoj	prononco
level	dramo	ett drama	a drama	grupo	alternativoj	prononco
level	sovaĝa	vild, vild	savage, wild	grupo	alternativoj	prononco
level	progresi	att göra framsteg	to progress	grupo	alternativoj	prononco
level	sonĝo	en dröm	a dream	grupo	alternativoj	prononco
level	legomo	en grönsak	a vegetable	grupo	alternativoj	prononco
level	proksimuma	ungefärlig	approximate	grupo	alternativoj	prononco
level	mapo	en karta	a map	grupo	alternativoj	prononco
level	foje (iu foje)	ibland (några gånger)	sometimes (some times)	grupo	alternativoj	prononco
level	aŭtoritato	en myndighet	an authority	grupo	alternativoj	prononco
level	distribui	att distribuera	to distribute	grupo	alternativoj	prononco
level	distingi	att särskilja	to distinguish	grupo	alternativoj	prononco
level	speciala	särskild	special	grupo	alternativoj	prononco
level	boli	att koka	to boil	grupo	alternativoj	prononco
level	osto	ett ben	a bone	grupo	alternativoj	prononco
level	rekomendi	att rekommendera	to recommend	grupo	alternativoj	prononco
level	postmorgaŭ	övermorgon	the day after tomorrow	grupo	alternativoj	prononco
level	komplezi	att tvinga, att vara snäll mot, att göra en tjänst	to oblige, to be kind as to, to do a favor	grupo	alternativoj	prononco
level	ĝentila	mild, artig, artig, väluppfostrad	gentle, polite, courteous, well-mannered	grupo	alternativoj	prononco
level	komforta	bekväm	comfortable	grupo	alternativoj	prononco
level	strio	en rand, en stråle	a stripe, a ray	grupo	alternativoj	prononco
level	tolo	en duk, ett tyg, ett linne	a canvas, a cloth, a linen	grupo	alternativoj	prononco
level	ŝnuro	ett rep, ett ackord, en sträng	a rope, a chord, a string	grupo	alternativoj	prononco
level	imperio	ett imperium	an empire	grupo	alternativoj	prononco
level	ĉemizo	en tröja	a shirt	grupo	alternativoj	prononco
level	anaso	en anka	a duck	grupo	alternativoj	prononco
level	organo	en orgel, en recension, en officiell bulletin	an organ, a review, an official bulletin	grupo	alternativoj	prononco
level	longe	länge, länge	long, for a long time	grupo	alternativoj	prononco
level	biskvito	ett kex, en kaka, en kex	a biscuit, a cookie, a cracker	grupo	alternativoj	prononco
level	panjo	mamma, en mamma, mamma	mom, a mom, mommy	grupo	alternativoj	prononco
level	paĉjo	pappa, en pappa, pappa	dad, a dad, daddy	grupo	alternativoj	prononco
level	mendi	att beställa, att boka	to order, to book	grupo	alternativoj	prononco
level	lingva	språklig	linguistic	grupo	alternativoj	prononco
level	biciklo	en cykel, en cykel	a bike, a bicycle	grupo	alternativoj	prononco
level	imiti	att imitera	to imitate	grupo	alternativoj	prononco
level	abelo	ett bi	a bee	grupo	alternativoj	prononco
level	konfidi	anförtro, anförtro	to confide, to entrust	grupo	alternativoj	prononco
level	ferio (feria tago)	semester, en helgdag (=libertago)	holiday, a holiday (=libertago)	grupo	alternativoj	prononco
level	kisi	att kyssa	to kiss	grupo	alternativoj	prononco
level	nokte	på natten, på natten, på natten	at night, night-time, by night	grupo	alternativoj	prononco
level	transdoni	att ge över, att överföra, att lämna över	to give over, to transfer, to hand over	grupo	alternativoj	prononco
level	litero	en karaktär, en bokstav	a character, a letter	grupo	alternativoj	prononco
level	maŝino	en maskin	a machine	grupo	alternativoj	prononco
level	haveno	en hamn, en hamn	a harbor, a port	grupo	alternativoj	prononco
level	graso	fett, fett	grease, fat	grupo	alternativoj	prononco
level	klopodi	att sträva efter, att försöka, att sikta, att åta sig	to endeavor, to attempt, to aim, to undertake	grupo	alternativoj	prononco
level	ŝanco	en chans, en möjlighet	a chance, an opportunity	grupo	alternativoj	prononco
level	ŝiri	att riva, att riva	to tear, to rip	grupo	alternativoj	prononco
level	mantelo	en kappa, en manteau, en kappa	a coat, a manteau, a cloak	grupo	alternativoj	prononco
level	programo	ett program	a program	grupo	alternativoj	prononco
level	volvi	linda, rulla, linda, rulla ihop	to wrap, to roll, to wind, to roll up	grupo	alternativoj	prononco
level	prunte	på lån	on loan	grupo	alternativoj	prononco
level	naskiĝtago	en födelsedag	a birthday	grupo	alternativoj	prononco
level	karbo	kol	coal	grupo	alternativoj	prononco
level	proponi	att föreslå, att erbjuda	to propose, to offer	grupo	alternativoj	prononco
level	muzeo	ett museum	a museum	grupo	alternativoj	prononco
level	metalo	metall, en metall	metal, a metal	grupo	alternativoj	prononco
level	streĉi	att sträcka, att dra åt	to strech, to tighten	grupo	alternativoj	prononco
level	gustumi	att smaka, att prova	to taste, to sample	grupo	alternativoj	prononco
level	atenti	att ta hand om, att uppmärksamma, att se upp för	to take care, to pay attention, to watch out for	grupo	alternativoj	prononco
level	presi	att skriva ut	to print	grupo	alternativoj	prononco
level	tabulo	en bräda, en planka, en tablette	a board, a plank, a tablette	grupo	alternativoj	prononco
level	tute	helt, helt, helt	totally, completely, entirely	grupo	alternativoj	prononco
level	serio	en serie	a series	grupo	alternativoj	prononco
level	universitato	ett universitet	a university	grupo	alternativoj	prononco
level	situacio	en situation, omständigheter, ett tillstånd	a situation, circumstances, a condition	grupo	alternativoj	prononco
level	paro	ett par, ett par	a pair, a couple	grupo	alternativoj	prononco
level	metio	hantverk, hantverk	craft, handicraft	grupo	alternativoj	prononco
level	meblo	en möbel	a piece of furniture	grupo	alternativoj	prononco
level	oleo	olja, en olja	oil, an oil	grupo	alternativoj	prononco
level	scivola	nyfiken, nyfiken	curious, inquisitive	grupo	alternativoj	prononco
level	ĉu ne?	är det inte? är de inte?	isn't it? aren't they?	grupo	alternativoj	prononco
level	nepra	väsentligt, absolut nödvändigt	essential, absolutely necessary	grupo	alternativoj	prononco
level	kapabli	att kunna, att kunna	to be able to, to be capable of	grupo	alternativoj	prononco
level	ŝranko	ett skåp, ett skåp, en garderob, en skänk	a locker, a cupboard, a closet, a sideboard	grupo	alternativoj	prononco
level	po ~	per, i takt med, av	per, at the rate of, by	grupo	alternativoj	prononco
level	direktoro	en direktör, en chef	a director, a manager	grupo	alternativoj	prononco
level	ve!	Ack!	Alas!	grupo	alternativoj	prononco
level	eviti	att undvika, att undvika	to avoid, to evade	grupo	alternativoj	prononco
level	posedi	att äga, att äga	to possess, to own	grupo	alternativoj	prononco
level	rubriko	en rubrik, ett avsnitt, en rubrik, en kolumn	a heading, a section, a rubric, a column	grupo	alternativoj	prononco
level	krimo	ett brott	a crime	grupo	alternativoj	prononco
level	akiri	att förvärva, att uppnå, att få, att få	to acquire, to attain, to obtain, to get	grupo	alternativoj	prononco
level	fuŝi	att stöka till, pyssla, tjafsa, smussla	to mess, to bungle, to botch, to screw up	grupo	alternativoj	prononco
level	virino	en kvinna	a woman	grupo	alternativoj	prononco
level	viŝi	att torka, att radera, ti torka av	to wipe, to delete, ti wipe off	grupo	alternativoj	prononco
level	flanke	vid sidan	at the side	grupo	alternativoj	prononco
level	oferti	att föreslå, att bjuda, att lägga ett bud på, att erbjuda	to propose, to bid, to make an offer of, to offer	grupo	alternativoj	prononco
level	muŝo	en fluga (insekt)	a fly (insect)	grupo	alternativoj	prononco
level	subite	plötsligt, helt plötsligt	suddenly, all of a sudden	grupo	alternativoj	prononco
level	spegulo	en spegel, ett blickglas	a mirror, a looking glass	grupo	alternativoj	prononco
level	taŭga	lämplig	suitable	grupo	alternativoj	prononco
level	neniel	på inget sätt, inte alls, inte alls	in no way, by no means, not at all	grupo	alternativoj	prononco
level	persona	personlig	personal	grupo	alternativoj	prononco
level	rado	ett hjul	a wheel	grupo	alternativoj	prononco
level	najbaro	en granne	a neighbor	grupo	alternativoj	prononco
level	tremi	att darra, att darra, att darra	to tremble, to quiver, to shiver	grupo	alternativoj	prononco
level	familia ĉambro	ett allrum, ett vardagsrum	a family room, a living room	grupo	alternativoj	prononco
level	poto	en kruka, en kanna	a pot, a jug	grupo	alternativoj	prononco
level	pasigi	att spendera, att passera	to spend, to pass	grupo	alternativoj	prononco
level	akompani	att följa med	to accompany	grupo	alternativoj	prononco
level	noto	en lapp, (skol)betyg, märke	a note, (school) grade, mark	grupo	alternativoj	prononco
level	brovo	ett ögonbryn	an eyebrow	grupo	alternativoj	prononco
level	infanĉambro	ett barnrum	a child room	grupo	alternativoj	prononco
level	vigla	animerad, pigg	animated, brisk	grupo	alternativoj	prononco
level	simio	en apa	a monkey	grupo	alternativoj	prononco
level	pilko	en boll	a ball	grupo	alternativoj	prononco
level	konscii	att vara medveten, att vara medveten om	to be concious, to be aware of	grupo	alternativoj	prononco
level	honoro	ära, en ära	honor, an honour	grupo	alternativoj	prononco
level	inaŭguro	invigning, en invigning	inauguration, an inauguration	grupo	alternativoj	prononco
level	bebo	en bebis	a baby	grupo	alternativoj	prononco
level	rajti	att få, att ha rätt till	to be allowed, to have the right to	grupo	alternativoj	prononco
level	apetito	en aptit	an appetite	grupo	alternativoj	prononco
level	klubo	en klubb, ett sällskap	a club, a society	grupo	alternativoj	prononco
level	soifi	att törsta, att vara törstig	to thirst, to be thirsty	grupo	alternativoj	prononco
level	muso	en mus	a mouse	grupo	alternativoj	prononco
level	nevo	en brorson	a nephew	grupo	alternativoj	prononco
level	vespermanĝo	en middag, en kvällsmat, kvällsmåltid	a dinner, a supper, evening meal	grupo	alternativoj	prononco
level	matene	på morgonen	in the morning	grupo	alternativoj	prononco
level	trompi	att lura, att fuska	to deceive, to cheat	grupo	alternativoj	prononco
level	farmi	att odla, att arrendera en gård	to farm, to lease a farm	grupo	alternativoj	prononco
level	cifero	siffra, en siffra, chiffer, en figur	digit, a digit, cipher, a figure	grupo	alternativoj	prononco
level	honesta	ärlig	honest	grupo	alternativoj	prononco
level	tagmezo	middag, middag	noon, midday	grupo	alternativoj	prononco
level	romano	en novell	a novel	grupo	alternativoj	prononco
level	rato	en råtta	a rat	grupo	alternativoj	prononco
level	antaŭtagmeze	före middagstid (på morgonen)	before noon (in the morning)	grupo	alternativoj	prononco
level	fosi	att gräva, att röja, att spada	to dig, to grub, to spade	grupo	alternativoj	prononco
level	foso	en grop, stolpe	a pit, pole	grupo	alternativoj	prononco
level	posttagmeze	på eftermiddagen	in the afternoon	grupo	alternativoj	prononco
level	fiera	stolt	proud	grupo	alternativoj	prononco
level	bari	att spärra, att hindra	to bar, to obstruct	grupo	alternativoj	prononco
level	oscedi	att gäspa	to yawn	grupo	alternativoj	prononco
level	poento	en poäng, en löpning	a point, a run	grupo	alternativoj	prononco
level	minaci	att hota, att hota, att skrämma, att hota	to minace, to threaten, to intimidate, to menace	grupo	alternativoj	prononco
level	armo	vapen, vapenhus	arms, armory	grupo	alternativoj	prononco
level	parenco	släkting, en släkting, en släkting	relative, a relative, a kinsman	grupo	alternativoj	prononco
level	rikolti	skörda, skörda, skörda	to harvest, to reap, to garner	grupo	alternativoj	prononco
level	duŝo	dusch, en dusch	shower, a shower	grupo	alternativoj	prononco
level	mueli	att slipa	to grind	grupo	alternativoj	prononco
level	fabelo	en saga, en godnattsaga	a fairy tale, a bedtime story	grupo	alternativoj	prononco
level	publika	offentlig, öppen för allmänheten	public, open to public	grupo	alternativoj	prononco
level	baro	en barriär, ett hinder	a barrier, an obstruction	grupo	alternativoj	prononco
level	kubuto	en armbåge	an elbow	grupo	alternativoj	prononco
level	flughaveno	en flygplats	an airport	grupo	alternativoj	prononco
level	spico	en krydda	a spice	grupo	alternativoj	prononco
level	kubo	en kub, en tärning	a cube, a dice	grupo	alternativoj	prononco
level	transirejo	en korsning, en korsning	a crossing, a crossway	grupo	alternativoj	prononco
level	lastanokte	(kl) igår kväll	(at) last night	grupo	alternativoj	prononco
level	pafi	att skjuta, att skjuta	to shoot, to fire	grupo	alternativoj	prononco
level	aprobi	att godkänna	to approve	grupo	alternativoj	prononco
level	kutime	vanligtvis, vanligtvis	ordinarily, usually	grupo	alternativoj	prononco
level	reala	verklig	real	grupo	alternativoj	prononco
