C.mr content.tsv
Level	Esperanto	mr	en-us	Grupo	Alternativoj	Pronoco
level	tikli	गुदगुल्या करणे	to tickle	grupo	alternativoj	prononco
level	vigle	सजीवपणे, वेगाने	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	एक बँड, एक टेप, एक पट्टी	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	मूर्ख, मूर्ख	stupid, foolish	grupo	alternativoj	prononco
level	haloo	नमस्कार	hello	grupo	alternativoj	prononco
level	himno	एक भजन, एक गीत	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	योग्य असणे, बसणे	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	प्रौढ, प्रौढ	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	पुनरावलोकन करणे, लिहिणे	to review, to write up	grupo	alternativoj	prononco
level	gratulo	अभिनंदन	congratulation	grupo	alternativoj	prononco
level	flati	खुशामत करणे	to flatter	grupo	alternativoj	prononco
level	komitato	एक समिती	a committee	grupo	alternativoj	prononco
level	frataro	त्रासांचा एक गट	a group of bothers	grupo	alternativoj	prononco
level	dorno	एक काटा	a thorn	grupo	alternativoj	prononco
level	nebulo	धुके, धुके	fog, mist	grupo	alternativoj	prononco
level	fervojo	एक रेल्वे	a railway	grupo	alternativoj	prononco
level	uzado	कसे वापरायचे, वापरणे	how to use, using	grupo	alternativoj	prononco
level	klimato	एक हवामान	a climate	grupo	alternativoj	prononco
level	brakumo	मिठी	a hug	grupo	alternativoj	prononco
level	bandaĝo	मलमपट्टी, ड्रेसिंग	a bandage, dressing	grupo	alternativoj	prononco
level	drato	एक वायर	a wire	grupo	alternativoj	prononco
level	unuo	युनिट	unit	grupo	alternativoj	prononco
level	materialo	साहित्य, एक साहित्य	material, a material	grupo	alternativoj	prononco
level	malvarmumi	थंड पकडण्यासाठी	to catch cold	grupo	alternativoj	prononco
level	unue	सर्वप्रथम	first of all	grupo	alternativoj	prononco
level	gramo	एक हरभरा	a gram	grupo	alternativoj	prononco
level	turniĝi	वळणे	to become turned	grupo	alternativoj	prononco
level	malsano	एक रोग	a disease	grupo	alternativoj	prononco
level	porcio	एक भाग, एक वाटा	a portion, a share	grupo	alternativoj	prononco
level	armeo	एक सैन्य	an army	grupo	alternativoj	prononco
level	bulteno	एक बुलेटिन, एक वृत्तपत्र	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	पार्टी, एक पार्टी, एक सामना, एक बाजू	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	एक त्रिकूट	a trio	grupo	alternativoj	prononco
level	proksimume	अंदाजे, सुमारे	approximately, about	grupo	alternativoj	prononco
level	determini	निर्धारित करण्यासाठी	to determine	grupo	alternativoj	prononco
level	oferi	त्याग करणे, अर्पण करणे, अर्पण करणे	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	पोहणे, आंघोळ करणे	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	स्पष्ट, स्पष्ट, स्पष्ट	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	तिसऱ्या	third	grupo	alternativoj	prononco
level	familiara	परिचित, मैत्रीपूर्ण	familiar, friendly	grupo	alternativoj	prononco
level	pastro	एक याजक, एक पाद्री, एक पाद्री	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	पृष्ठे उलटणे, ब्राउझ करणे, पाने काढणे	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	पुरेसे असणे	to be sufficient	grupo	alternativoj	prononco
level	okulumi	डोळे वटारणे, ओघळणे, टक लावून पाहणे, डोळे मिचकावणे	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	अचूक	exact	grupo	alternativoj	prononco
level	konstati	खात्री करणे, सत्य असल्याचे स्थापित करणे	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	एक थडगे, एक कबर	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	अनुभव	an experience	grupo	alternativoj	prononco
level	ŝmiri	वंगण घालणे, स्मीअर करणे, अभिषेक करणे	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	एक पायनियर	a pioneer	grupo	alternativoj	prononco
level	emerito	एमेरिटस, सेवानिवृत्त, पेन्शनधारक	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	लेखन साधन, लेखनासाठी काहीही	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	अनुकूल	favorable	grupo	alternativoj	prononco
level	kaĉo	लापशी, पुरी	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	विराम न देता	without pause	grupo	alternativoj	prononco
level	horizonto	एक क्षितिज	a horizon	grupo	alternativoj	prononco
level	vertikalo	एक उभी रेषा	a vertical line	grupo	alternativoj	prononco
level	protekti	संरक्षण करण्यासाठी	to protect	grupo	alternativoj	prononco
level	fikcio	एक काल्पनिक कथा	a fiction	grupo	alternativoj	prononco
level	ventumi	पंखा लावणे, हवा देणे	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	एक अडथळा	an obstacle	grupo	alternativoj	prononco
level	satiĝi	समाधानी होण्यासाठी	to become satisfied	grupo	alternativoj	prononco
level	kredito	क्रेडिट	a credit	grupo	alternativoj	prononco
level	rompiĝi	तुटणे	to become broken	grupo	alternativoj	prononco
level	dorloti	लाड करणे, कॉडल करणे, पाळीव प्राणी करणे, डोट करणे	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	एक युग, एक युग, कालावधी, काळ	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	एक चाहता	a fan	grupo	alternativoj	prononco
level	nutri	पोषण करणे, पोसणे	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	एक मका, एक मका, एक जेवण	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	प्रभाव पाडणे, प्रभावित करणे	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	पुन्हा भेट देण्यासाठी	to visit again	grupo	alternativoj	prononco
level	graveda	गर्भवती	pregnant	grupo	alternativoj	prononco
level	potenco	एक शक्ती	a power	grupo	alternativoj	prononco
level	surprizi	आश्चर्यचकित करणे	to surprise	grupo	alternativoj	prononco
level	minimumo	किमान	a minimum	grupo	alternativoj	prononco
level	fabo	एक बीन, एक फवा बीन, एक रुंद बीन	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	पूर्ण करण्यासाठी	to meet	grupo	alternativoj	prononco
level	abunda	विपुल, विपुल, विपुल	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	बुडी मारणे, डुबकी मारणे, बुडणे	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	पदवी, श्रेणी	degree, grade	grupo	alternativoj	prononco
level	kajo	एक घाट, एक व्यासपीठ, एक जोडणी	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	परस्पर	reciprocally	grupo	alternativoj	prononco
level	reprezenti	प्रतिनिधित्व करणे	to represent	grupo	alternativoj	prononco
level	gimnastiko	जिम्नॅस्टिक	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	पृथ्वी (पृथ्वी)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	जोडणे, जोडणे	to bind, to link	grupo	alternativoj	prononco
level	titolo	एक शीर्षक	a title	grupo	alternativoj	prononco
level	plumamiko	एक penpal (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	एक पुष्पगुच्छ	a bouquet	grupo	alternativoj	prononco
level	plaĉo	आनंददायक गोष्ट	pleasing thing	grupo	alternativoj	prononco
level	logi	मोहित करणे, मोहित करणे, आकर्षित करणे	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	तांदूळ	rice	grupo	alternativoj	prononco
level	rajdi	चालवणे	to ride	grupo	alternativoj	prononco
level	Zamenhof	Zamenhof (एस्पेरांतो निर्माता)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	एक लहान तुकडा	a small piece	grupo	alternativoj	prononco
level	detrui	नष्ट करणे	to destroy	grupo	alternativoj	prononco
level	rubando	एक रिबन, एक fascia	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	एक कागदी पिशवी	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	एक माळी	a gardener	grupo	alternativoj	prononco
level	salajro	पगार, वेतन	salary, wage	grupo	alternativoj	prononco
level	severa	कठोर, कडक	severe, strict	grupo	alternativoj	prononco
level	junulara	तरुणांचे, तरुणांचे	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	एक आयोजक	an organizer	grupo	alternativoj	prononco
level	oficistino	एक महिला कार्यालयीन कर्मचारी	a female office worker	grupo	alternativoj	prononco
level	protesti	निषेध करण्यासाठी	to protest	grupo	alternativoj	prononco
level	taksi	मूल्यांकन करणे, अंदाज करणे, रेट करणे	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	नवीन	newly	grupo	alternativoj	prononco
level	ŝtuparo	पायऱ्या, जिना	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	एक कॉलर	a collar	grupo	alternativoj	prononco
level	akcidento	एक अपघात	an accident	grupo	alternativoj	prononco
level	mizero	दुःख	misery	grupo	alternativoj	prononco
level	miliono da	एक दशलक्ष	a million of	grupo	alternativoj	prononco
