C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	poŝtkarto	een postkaart	a postcard	grupo	alternativoj	prononco
level	halo	een hal	a hall	grupo	alternativoj	prononco
level	urĝi	aandringen, zich haasten	to urge, to hurry	grupo	alternativoj	prononco
level	plenumi	verwezenlijken, vervullen	to accomplish, to fulfill	grupo	alternativoj	prononco
level	kreditkarto	een credit card	a credit card	grupo	alternativoj	prononco
level	iomete	een beetje een paar	a little, a few	grupo	alternativoj	prononco
level	kaĝo	een kooi	a cage	grupo	alternativoj	prononco
level	haki	hakken, hakken, snijden	to chop, to hack, to cut	grupo	alternativoj	prononco
level	dezerto	een woestijn, wildernis	a desert, wilderness	grupo	alternativoj	prononco
level	humila	nederig	humble	grupo	alternativoj	prononco
level	pipo	een pijp	a pipe	grupo	alternativoj	prononco
level	gumo	kauwgom, een gum, een rubber	gum, an eraser, a rubber	grupo	alternativoj	prononco
level	fakte	in werkelijkheid	in fact	grupo	alternativoj	prononco
level	persiko	een perzik, nectarine	a peach, nectarine	grupo	alternativoj	prononco
level	vulkano	een vulkaan	a volcano	grupo	alternativoj	prononco
level	estro	een baas, een chef	a boss, a chief	grupo	alternativoj	prononco
level	delegi	delegeren	to delegate	grupo	alternativoj	prononco
level	blinda	Blind	blind	grupo	alternativoj	prononco
level	fianĉo	een verloofde, een verloofde	a fiance, a fiancé	grupo	alternativoj	prononco
level	elektromotoro	een elektromotor	an electric motor	grupo	alternativoj	prononco
level	kroĉi	aanhaken, aaneenschakelen	to hook, to concatenate	grupo	alternativoj	prononco
level	ekveturi	om te beginnen met rijden	to start off driving	grupo	alternativoj	prononco
level	ĉiel	op elke manier	in every way	grupo	alternativoj	prononco
level	klera	opgeleid, gecultiveerd	educated, cultured	grupo	alternativoj	prononco
level	dolaro	een dollar	a dollar	grupo	alternativoj	prononco
level	fajfi	fluiten	to whistle	grupo	alternativoj	prononco
level	duone	door de helft	in half	grupo	alternativoj	prononco
level	glata	glad, glad	smooth, slick	grupo	alternativoj	prononco
level	vomi	braken	to vomit	grupo	alternativoj	prononco
level	difekti	beschadigen, beschadigen, bederven, verwonden	to damage, to impair, to spoil, to injure	grupo	alternativoj	prononco
level	ĝemi	kreunen, kreunen	to groan, to moan	grupo	alternativoj	prononco
level	devo	een plicht	a duty	grupo	alternativoj	prononco
level	heziti	twijfelen	to hesitate	grupo	alternativoj	prononco
level	dekstre	rechts	at right	grupo	alternativoj	prononco
level	velo	een zeil	a sail	grupo	alternativoj	prononco
level	muta	stil, stom, stom	silent, mute, dumb	grupo	alternativoj	prononco
level	tiel A kiel B	zoals A als B	such A as B	grupo	alternativoj	prononco
level	ĉifono	een vod, een flard, een schroot	a rag, a tatter, a scrap	grupo	alternativoj	prononco
level	danko	dank, waardering	thank, appreciation	grupo	alternativoj	prononco
level	kaj tiel plu (k.t.p.)	enzovoort, enzovoort, enzovoort	and so on, et cetra, e.t.c.	grupo	alternativoj	prononco
level	flamo	een vlam	a flame	grupo	alternativoj	prononco
level	ajlo	een knoflook	a garlic	grupo	alternativoj	prononco
level	pala	bleek	pale	grupo	alternativoj	prononco
level	danco	een dans	a dance	grupo	alternativoj	prononco
level	kamarado	een kameraad, een metgezel, een maatje, een vriend	a comrade, a companion, a buddy, a pal	grupo	alternativoj	prononco
level	k.t.p (ktp)	enz	etc	grupo	alternativoj	prononco
level	kokoso	een cacaonoot	a cocoa nut	grupo	alternativoj	prononco
level	mastrino	een hospita, een minnares, een (vrouwelijke) eigenaar	a landlady, a mistriss, a (female) owner	grupo	alternativoj	prononco
level	bero	een bes	a berry	grupo	alternativoj	prononco
level	humoro	een humor	a humour	grupo	alternativoj	prononco
level	bonveno	een welkom	a welcome	grupo	alternativoj	prononco
level	alilandano	een buitenlander (=eksterlandano)	a foreigner (=eksterlandano)	grupo	alternativoj	prononco
level	sonoro	een resonerend geluid	a resonant sound	grupo	alternativoj	prononco
level	lastatempe	onlangs de laatste tijd	recently, lately	grupo	alternativoj	prononco
level	bele	prachtig	beautifully	grupo	alternativoj	prononco
level	karaktero	een karakter, een natuur, een persoonlijkheid	a character, a nature, a personality	grupo	alternativoj	prononco
level	moro	algemene gewoonte, gewoontegedrag, zeden	general custom, habitual conduct, mores	grupo	alternativoj	prononco
level	libero	vrijheid, een vrijheid	liberty, a freedom	grupo	alternativoj	prononco
level	lama	kreupel, zwak, strompelend	lame, feeble, hobbling	grupo	alternativoj	prononco
level	ĉielarko	een regenboog	a rainbow	grupo	alternativoj	prononco
level	adiaŭi	afscheid nemen, afscheid nemen	to bid adieu, to say goodbye	grupo	alternativoj	prononco
level	biblioteko	een bibliotheek	a library	grupo	alternativoj	prononco
level	antikva	antiek, oud	antique, ancient	grupo	alternativoj	prononco
level	societo	een kleine samenleving	a small society	grupo	alternativoj	prononco
level	antaŭ-hieraŭ	vóór gisteren, eergisteren	before yesterday, the day before yesterday	grupo	alternativoj	prononco
level	abio	een spar	a fir	grupo	alternativoj	prononco
level	kuniklo	een konijn, een konijn	a rabbit, a coney	grupo	alternativoj	prononco
level	biliono	een miljard, een biljoen	a billion, a trillion	grupo	alternativoj	prononco
level	etaĝo	verdieping, verhaal (van een gebouw)	floor, story (of a building)	grupo	alternativoj	prononco
level	konsilo	een advies, een raadsman	an advice, a counsel	grupo	alternativoj	prononco
level	lekcio	een lezing	a lecture	grupo	alternativoj	prononco
level	aventuro	een avontuur	an adventure	grupo	alternativoj	prononco
level	enua	saai, verveeld	boring, bored	grupo	alternativoj	prononco
level	grimpi	klimmen	to climb	grupo	alternativoj	prononco
level	cerbumi	nadenken, de hersenen pijnigen, puzzelen	to cerebrate, to rack one's brains, to puzzle over	grupo	alternativoj	prononco
level	aminda	beminnelijk	amiable	grupo	alternativoj	prononco
level	vero	een waarheid	a truth	grupo	alternativoj	prononco
level	mordi	bijten	to bite	grupo	alternativoj	prononco
level	tondri	te donderen	to thunder	grupo	alternativoj	prononco
level	kurbo	een bocht	a curve	grupo	alternativoj	prononco
level	nuda	naakt, kaal, naakt	naked, bare, nude	grupo	alternativoj	prononco
level	marmelado	een marmelade, een jam	a marmelade, a jam	grupo	alternativoj	prononco
level	verda stelo	een groene ster	a green star	grupo	alternativoj	prononco
level	alveno	een aankomst	an arrival	grupo	alternativoj	prononco
level	piedpilko	een voetbal, een voetbal (=futbalo)	a football, a soccer (=futbalo)	grupo	alternativoj	prononco
level	kruda	ruw, natuurlijk, rauw	crude, natural, raw	grupo	alternativoj	prononco
level	enlitiĝi	naar bed gaan	to go to bed	grupo	alternativoj	prononco
level	toleri	tolereren, verdragen, tolereren	to tolerate, to endure, to put up with	grupo	alternativoj	prononco
level	gracia	bevallig	graceful	grupo	alternativoj	prononco
level	ankoraŭ unu	nog eentje	yet another one	grupo	alternativoj	prononco
level	kiso	een kus	a kiss	grupo	alternativoj	prononco
level	agrable	aangenaam, aangenaam, mooi	pleasantly, agreeablely, nicely	grupo	alternativoj	prononco
level	zono	een riem, een zone	a belt, a zone	grupo	alternativoj	prononco
level	tubo	een buis	a tube	grupo	alternativoj	prononco
level	teamo	een ploeg	a team	grupo	alternativoj	prononco
level	acida	zuur, zuur, zuur, acerbinisch	acid, acidic, sour, acerbic	grupo	alternativoj	prononco
level	helikoptero	een helikopter	a helicopter	grupo	alternativoj	prononco
level	enui	vervelen	to be bored	grupo	alternativoj	prononco
level	sincera	eerlijk	sincere	grupo	alternativoj	prononco
level	unuiĝi	zich verenigen, zich verenigen, zich verenigen	to get united, to join, to coalesce, to unite	grupo	alternativoj	prononco
level	unuope	een per keer	one at a time	grupo	alternativoj	prononco
level	burĝo	bourgeois, burger uit de middenklasse	bourgeois, middleclass citizen	grupo	alternativoj	prononco
level	ĉirkaŭaĵo	omgeving, buurt	surroundings, neighbourhood	grupo	alternativoj	prononco
level	gluo	een lijm	a glue	grupo	alternativoj	prononco
level	UN (Unuiĝintaj Nacioj)	Verenigde Naties	United Nations	grupo	alternativoj	prononco
level	bulo	bal, een brok, een kluit, een brok	ball, a lump, a clod, a chunk	grupo	alternativoj	prononco
level	boto	een laars	a boot	grupo	alternativoj	prononco
level	ĉirkaŭbarilo	een omheining, een barrière	an enclosure, a barrier	grupo	alternativoj	prononco
level	t.n. (tiel nomata)	zo genoemd	so called	grupo	alternativoj	prononco
level	diligenta	ijverig, ijverig	deligent, industrious	grupo	alternativoj	prononco
level	s-ro (sinjoro)	Dhr.	Mr.	grupo	alternativoj	prononco
level	ties	van dat, van die persoon, van die ene	of that, of that person, that one's	grupo	alternativoj	prononco
level	sekretario	een secretaris	a secretary	grupo	alternativoj	prononco
level	absorbi	absorberen	to absorb	grupo	alternativoj	prononco
level	ruza	sluw, sluw	cunning, sly	grupo	alternativoj	prononco
level	blindulo	een blinde man	a blind man	grupo	alternativoj	prononco
level	floso	een vlot, een (boom)boom	a raft, a (log) boom	grupo	alternativoj	prononco
level	komenti	commentaar geven	to comment	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	Anarchistenvereniging wereldwijd	Anarchists Association Worldwide	grupo	alternativoj	prononco
level	diamanto	een diamant	a diamond	grupo	alternativoj	prononco
level	ĉies	ieders	everyone's	grupo	alternativoj	prononco
level	drako	een draak	a dragon	grupo	alternativoj	prononco
level	mielo	Honing	honey	grupo	alternativoj	prononco
level	kotizo	een bijdrage, inschrijvingsgeld, een aandeel	a contribution, subscription fee, a share	grupo	alternativoj	prononco
level	rpk. (respondkupono)	antwoord coupon	response coupone	grupo	alternativoj	prononco
level	petoli	stoeien, grappen maken, ravotten	to frolic, to joke around, to romp	grupo	alternativoj	prononco
level	froti	wrijven	to rub	grupo	alternativoj	prononco
level	teksi	weven	to weave	grupo	alternativoj	prononco
level	modo	mode, modus	fashion, mode	grupo	alternativoj	prononco
level	red. (redaktoro, redakcio)	editor	editor	grupo	alternativoj	prononco
level	rafano	een radijs, een zwarte radijs	a radish, a black radish	grupo	alternativoj	prononco
level	verso	een vers, een versregel	a verse, a line of verse	grupo	alternativoj	prononco
level	iafoje	soms	sometimes	grupo	alternativoj	prononco
level	krevi	barsten, knallen	to burst, to pop	grupo	alternativoj	prononco
level	forĝi	smeden	to forge	grupo	alternativoj	prononco
level	aŭtomato	een automaat, een robot	an automaton, a robot	grupo	alternativoj	prononco
level	semajnfino	een weekend	a weekend	grupo	alternativoj	prononco
level	ptm. (posttagmeze)	p.m. middag	pm. afternoon	grupo	alternativoj	prononco
level	fasko	een bundel, een schoof, een bos, een tros	a bundle, a sheaf, a bunch, a cluster	grupo	alternativoj	prononco
level	instinkto	instinct, een instinct	instinct, an instinct	grupo	alternativoj	prononco
level	proks. (proksimume)	ongeveer	approximately	grupo	alternativoj	prononco
level	briko	een baksteen, een blok	a brick, a block	grupo	alternativoj	prononco
level	nesto	een nest, een hol	a nest, a den	grupo	alternativoj	prononco
level	p.k. (poŝtkarto)	pc (briefkaart)	p.c. (postcard)	grupo	alternativoj	prononco
level	ledo	leer, een leer	leather, a leather	grupo	alternativoj	prononco
level	mamulo (mambesto)	een zoogdier	a mammal	grupo	alternativoj	prononco
level	formiko	een mier	an ant	grupo	alternativoj	prononco
level	vizo	een visum	a visa	grupo	alternativoj	prononco
level	masko	een masker	a mask	grupo	alternativoj	prononco
level	pugno	een vuist	a fist	grupo	alternativoj	prononco
level	p. (paĝo)	bladzijde	page	grupo	alternativoj	prononco
level	aglo	een adelaar	an eagle	grupo	alternativoj	prononco
level	vegetara	vegetarisch, van vegetarisch	vegetarian, of vegetarian	grupo	alternativoj	prononco
level	leporo	een haas	an hare	grupo	alternativoj	prononco
level	LKK (Loka Kongresa Komitato)	Lokaal Congrescomité	Local Congress Committee	grupo	alternativoj	prononco
level	sindona	toegewijd, genereus	devoted, generous	grupo	alternativoj	prononco
level	vazo	een vaas, een vat	a vase, a vessel	grupo	alternativoj	prononco
level	martelo	een hamer	a hammer	grupo	alternativoj	prononco
level	eldoni	publiceren, uitgeven	to publish, to issue	grupo	alternativoj	prononco
level	puto	een put, een waterput	a well, a water well	grupo	alternativoj	prononco
level	stalo	een schuur, een stal, een stal, een stal	a shed, a stall, a stable, a sty	grupo	alternativoj	prononco
level	kp. (komparu)	vgl. (vergelijk met)	cf. (compare to)	grupo	alternativoj	prononco
level	plado	een gerecht, een gerecht, een dienblad, een bord	a dish, a course, a tray, a plate	grupo	alternativoj	prononco
level	solido	een stevig, een stijf lichaam	a solid, a rigid body	grupo	alternativoj	prononco
level	tenti	verleiden, verleiden	to tempt, to entice	grupo	alternativoj	prononco
level	KKK (Konstanta Komitato de la Kongresoj)	CCC (Constant Comité van de Congressen)	CCC (Constant Committee of the Congresses)	grupo	alternativoj	prononco
level	faruno	meel, maaltijd	flour, meal	grupo	alternativoj	prononco
level	televidi	tv kijken	to watch TV	grupo	alternativoj	prononco
level	pinĉilo	een tang, een klauw	a pincer, a claw	grupo	alternativoj	prononco
level	ciklo	een cyclus	a cycle	grupo	alternativoj	prononco
level	plaĝo	een strand, een kust (=strando)	a beach, a shore (=strando)	grupo	alternativoj	prononco
level	k-do (kamarado)	Kameraad	Commrade	grupo	alternativoj	prononco
level	streko	een streek, een lijnsegment, een streep	a stroke, a line segment, a streak	grupo	alternativoj	prononco
level	sinteno	een houding	an attitude	grupo	alternativoj	prononco
level	ĉerpi	water trekken, extraheren, opscheppen, opscheppen	to draw (water), to extract, to ladle, to scoop	grupo	alternativoj	prononco
level	k.a. (kaj aliaj)	en anderen (=kc (kaj ceteraj))	and others (=k.c. (kaj ceteraj))	grupo	alternativoj	prononco
level	singarda	voorzichtig, voorzichtig	cautious, careful	grupo	alternativoj	prononco
level	alumeto	een lucifer, een luciferstokje	a match, a matchstick	grupo	alternativoj	prononco
level	najlo	een nagel	a nail	grupo	alternativoj	prononco
level	ŝveli	zwellen	to swell	grupo	alternativoj	prononco
level	il. (ilustrita)	il. (geïllustreerd)	il. (illustrated)	grupo	alternativoj	prononco
level	tabako	tabak	tobacco	grupo	alternativoj	prononco
level	kien	naar waar, naar welke plaats, waar ~ naar	toward where, to what place, where ~ to	grupo	alternativoj	prononco
level	konfuzi	verwarren	to confuse	grupo	alternativoj	prononco
level	F-ino. (Fraŭlino)	Missen.	Miss.	grupo	alternativoj	prononco
level	fojno	hooi, een hooi	hay, a hay	grupo	alternativoj	prononco
level	tien	daarheen, die kant op	toward there, that way	grupo	alternativoj	prononco
level	blonda	blond	blonde	grupo	alternativoj	prononco
level	ekz. (Ekzemple)	ex. (Bijvoorbeeld)	ex. (For example)	grupo	alternativoj	prononco
level	brasiko	kool, brassica	cabbage, brassika	grupo	alternativoj	prononco
level	ĉi-jare	in dit jaar	in this year	grupo	alternativoj	prononco
level	maniko	een mouw	a sleeve	grupo	alternativoj	prononco
level	abomeno	gruwel, afschuw, walging	abomination, abhorrence, loathing	grupo	alternativoj	prononco
level	kaldrono	een ketel, een holte, een ketel	a cauldron, a hollow, a boiler	grupo	alternativoj	prononco
level	cigno	een zwaan	a swan	grupo	alternativoj	prononco
level	D-ro (Doktoro)	Dr. (dokter)	Dr. (Doctor)	grupo	alternativoj	prononco
level	violo	paars	violet	grupo	alternativoj	prononco
level	ĉi-semajne	in deze week	in this week	grupo	alternativoj	prononco
level	ĉ. (ĉirkaŭ)	rondom	around	grupo	alternativoj	prononco
level	skio	een ski	a ski	grupo	alternativoj	prononco
level	frandi	genieten, genieten, genieten	to relish, to enjoy, to savor	grupo	alternativoj	prononco
