C.ur content.tsv
Level	Esperanto	ur	en-us	Grupo	Alternativoj	Pronoco
level	ekvidi	دیکھنا شروع کرنا	to start seeing	grupo	alternativoj	prononco
level	balancilo	ایک جھول، ایک توازن	a swing, a balance	grupo	alternativoj	prononco
level	ekstervoje	باہر کے راستے پر	on the way out	grupo	alternativoj	prononco
level	flugilo	ایک بازو	a wing	grupo	alternativoj	prononco
level	ekrigardi	تلاش شروع کرنے کے لئے	to start looking	grupo	alternativoj	prononco
level	laŭtparolilo	ایک اسپیکر	a speaker	grupo	alternativoj	prononco
level	ekmire	حیرت انگیز طور پر	wonderously	grupo	alternativoj	prononco
level	dumtage	دن میں	at day	grupo	alternativoj	prononco
level	socio	ایک معاشرہ	a society	grupo	alternativoj	prononco
level	doloriga	درد کا باعث	causing pain	grupo	alternativoj	prononco
level	laborilo	کام کے لئے ایک آلہ	a tool for work	grupo	alternativoj	prononco
level	devojiĝi	گمراہ ہونے کے لیے	to go astray	grupo	alternativoj	prononco
level	banujo	ایک باتھ ٹب (=بینکووو)	a bathtub (=bankuvo)	grupo	alternativoj	prononco
level	afiŝo	ایک پوسٹر، ایک پوسٹ، ایک مضمون	a poster, a post, an article	grupo	alternativoj	prononco
level	ellitiĝi	بستر سے اٹھنا، اٹھنا	to get out of bed, to get up	grupo	alternativoj	prononco
level	signifi	مطلب کرنا، مراد لینا، مراد لینا	to mean, to signify, to imply	grupo	alternativoj	prononco
level	tondilo	قینچی	scissors	grupo	alternativoj	prononco
level	besteto	ایک چھوٹا جانور	a little animal	grupo	alternativoj	prononco
level	pasio	جذبہ	passion	grupo	alternativoj	prononco
level	bedaŭrinde	بدقسمتی سے	unfortunately	grupo	alternativoj	prononco
level	ekdormi	سو جانا	to fall asleep	grupo	alternativoj	prononco
level	aĉodora	بدبو	bad smelling	grupo	alternativoj	prononco
level	tranĉilo	ایک چاقو	a knife	grupo	alternativoj	prononco
level	rano	ایک مینڈک	a frog	grupo	alternativoj	prononco
level	arboplena	درختوں سے بھرا ہوا	full of trees	grupo	alternativoj	prononco
level	vespere	شام میں	in the evening	grupo	alternativoj	prononco
level	temo	ایک تھیم، ایک موضوع	a theme, a topic	grupo	alternativoj	prononco
level	antaŭeniri	آگے جانے کے لیے	to go ahead	grupo	alternativoj	prononco
level	kalkulilo	ایک حساب کا آلہ	a calculator	grupo	alternativoj	prononco
level	amikino	ایک لڑکی دوست	a girl friend	grupo	alternativoj	prononco
level	alilanda	غیر ملکی	foreign	grupo	alternativoj	prononco
level	kovrilo	ایک احاطہ، ایک روشن، ایک کمبل	a cover, a lit, a blanket	grupo	alternativoj	prononco
level	menuo	ایک مینو	a menu	grupo	alternativoj	prononco
level	informilo	ایک خبرنامہ، ایک اعلان	a newsletter, an anouncement	grupo	alternativoj	prononco
level	Venecia	وینس	Venice	grupo	alternativoj	prononco
level	teroro	ایک دہشت	a terror	grupo	alternativoj	prononco
level	doĝo	ایک کتا، ایک وائسرائے	a doge, a viceroy	grupo	alternativoj	prononco
level	kvanto	مقدار، مقدار	quantity, amount	grupo	alternativoj	prononco
level	batilo	ایک چمگادڑ (مارنے کے لیے)	a bat (to hit)	grupo	alternativoj	prononco
level	kvalito	معیار، جائیداد	quality, property	grupo	alternativoj	prononco
level	laŭte	زور سے، بلند آواز سے	loudly, aloud	grupo	alternativoj	prononco
level	-ut-	<suffix>مشروط غیر فعال	<suffix> conditional passive	grupo	alternativoj	prononco
level	kristnasko	کرسمس	Christmas	grupo	alternativoj	prononco
level	vivo	زندگی	a life	grupo	alternativoj	prononco
level	freneza	پاگل، پاگل، پاگل	crazy, insane, mad	grupo	alternativoj	prononco
level	solvi	حل کرنا، تحلیل کرنا	to solve, to dissolve	grupo	alternativoj	prononco
level	rilate al	سے متعلق	relating to	grupo	alternativoj	prononco
level	fi!	شٹ!	shit!	grupo	alternativoj	prononco
level	rideti	مسکرانا	to smile	grupo	alternativoj	prononco
level	temas pri	اس کے بارے میں ہے	it is about	grupo	alternativoj	prononco
level	alilande	بیرون ملک	abroad	grupo	alternativoj	prononco
level	pli-malpli	کم و بیش	more or less	grupo	alternativoj	prononco
level	kadro	ایک فریم، ایک ترتیب، ایک کیڈر	a frame, a setting, a cadre	grupo	alternativoj	prononco
level	eta	چھوٹا، چھوٹا (=مالگراندا)	small, tiny (=malgranda)	grupo	alternativoj	prononco
level	dumil	دو ہزار	two thousands	grupo	alternativoj	prononco
level	ŝtormo	ایک طوفان	a storm	grupo	alternativoj	prononco
level	elektra	برقی، برقی	electric, electrical	grupo	alternativoj	prononco
level	ducent	دو سینکڑوں	two hundreds	grupo	alternativoj	prononco
level	lageto	ایک تالاب	a pond	grupo	alternativoj	prononco
level	tridek	تیس	thirty	grupo	alternativoj	prononco
level	kukurbo	ایک کدو، ایک لوکی	a pumpkin, a gourd	grupo	alternativoj	prononco
level	varmete	گرم میں	in lukewarm	grupo	alternativoj	prononco
level	dek naŭ	انیس	nineteen	grupo	alternativoj	prononco
level	eĥo	ایک بازگشت	an echo	grupo	alternativoj	prononco
level	ekrano	ایک سکرین	a screen	grupo	alternativoj	prononco
level	dek sep	سترہ	seventeen	grupo	alternativoj	prononco
level	malvarmeta	ٹھنڈا	cool	grupo	alternativoj	prononco
level	dek kvin	پندرہ	fifteen	grupo	alternativoj	prononco
level	oratoro	ایک مقرر، ایک ترجمان، ایک مقرر	an orator, a spokesman, a speaker	grupo	alternativoj	prononco
level	mansako	ایک ہینڈبیگ (=مانساکیٹو)	a handbag (=mansaketo)	grupo	alternativoj	prononco
level	dek tri	تیرہ	thirteen	grupo	alternativoj	prononco
level	kristalo	ایک کرسٹل	a crystal	grupo	alternativoj	prononco
level	cigaredo	ایک سگریٹ	a cigarette	grupo	alternativoj	prononco
level	pronomo	ایک ضمیر	a pronoun	grupo	alternativoj	prononco
level	frapeti	ٹیپ کرنا	to tap	grupo	alternativoj	prononco
level	nukso	ایک نٹ	a nut	grupo	alternativoj	prononco
level	dek unu	گیارہ	eleven	grupo	alternativoj	prononco
level	mirinda	حیرت انگیز، شاندار	amazing, marvelous	grupo	alternativoj	prononco
level	pordego	ایک پورٹل، ایک مرکزی دروازہ، ایک دروازہ	a portal, a main gate, a gate	grupo	alternativoj	prononco
level	funkcio	ایک فنکشن	a function	grupo	alternativoj	prononco
level	impliki	پھنسانا، الجھانا، ملوث کرنا	to implicate, to entangle, to involve	grupo	alternativoj	prononco
level	tasko	ایک کام، ایک کام	a task, a job	grupo	alternativoj	prononco
level	tunelo	ایک سرنگ، ایک گڑھا۔	a tunnel, a burrow	grupo	alternativoj	prononco
level	volo	رضامندی	willingness	grupo	alternativoj	prononco
level	intermanĝeto	ایک دوپہر کا کھانا (درمیانی، چھوٹا)	a lunch (intermediate, small)	grupo	alternativoj	prononco
level	interreto	انٹرنیٹ، انٹرنیٹ	internet, Internet	grupo	alternativoj	prononco
level	tikli	گدگدی کرنا	to tickle	grupo	alternativoj	prononco
level	vigle	متحرک طور پر، تیزی سے	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	ایک بینڈ، ایک ٹیپ، ایک پٹی	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	بیوقوف، بے وقوف	stupid, foolish	grupo	alternativoj	prononco
level	haloo	ہیلو	hello	grupo	alternativoj	prononco
level	himno	ایک بھجن، ایک ترانہ	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	موزوں ہونا، فٹ ہونا	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	بالغ، بالغ	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	جائزہ لینا، لکھنا	to review, to write up	grupo	alternativoj	prononco
level	gratulo	مبارک ہو	congratulation	grupo	alternativoj	prononco
level	flati	چاپلوسی کرنا	to flatter	grupo	alternativoj	prononco
level	komitato	ایک کمیٹی	a committee	grupo	alternativoj	prononco
level	frataro	پریشانیوں کا ایک گروپ	a group of bothers	grupo	alternativoj	prononco
level	dorno	ایک کانٹا	a thorn	grupo	alternativoj	prononco
level	nebulo	دھند، دھند	fog, mist	grupo	alternativoj	prononco
level	fervojo	ایک ریلوے	a railway	grupo	alternativoj	prononco
level	uzado	استعمال کرنے کا طریقہ، استعمال کرنا	how to use, using	grupo	alternativoj	prononco
level	klimato	ایک آب و ہوا	a climate	grupo	alternativoj	prononco
level	brakumo	گلے ملنا	a hug	grupo	alternativoj	prononco
level	bandaĝo	ایک پٹی، ڈریسنگ	a bandage, dressing	grupo	alternativoj	prononco
level	drato	ایک تار	a wire	grupo	alternativoj	prononco
level	unuo	یونٹ	unit	grupo	alternativoj	prononco
level	materialo	مواد، ایک مواد	material, a material	grupo	alternativoj	prononco
level	malvarmumi	سردی پکڑنے کے لئے	to catch cold	grupo	alternativoj	prononco
level	unue	سب سے پہلے	first of all	grupo	alternativoj	prononco
level	gramo	ایک گرام	a gram	grupo	alternativoj	prononco
level	turniĝi	تبدیل ہو جانا	to become turned	grupo	alternativoj	prononco
level	malsano	ایک بیماری	a disease	grupo	alternativoj	prononco
level	porcio	ایک حصہ، ایک حصہ	a portion, a share	grupo	alternativoj	prononco
level	armeo	ایک فوج	an army	grupo	alternativoj	prononco
level	bulteno	ایک بلیٹن، ایک نیوز لیٹر	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	پارٹی، ایک پارٹی، ایک میچ، ایک طرف	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	ایک تینوں	a trio	grupo	alternativoj	prononco
level	proksimume	تقریبا، تقریبا	approximately, about	grupo	alternativoj	prononco
level	determini	کا تعین کرنے	to determine	grupo	alternativoj	prononco
level	oferi	قربانی دینا، پیش کرنا، پیش کرنا	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	تیراکی، غسل	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	واضح، واضح، واضح	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	تیسرے	third	grupo	alternativoj	prononco
level	familiara	واقف، دوستانہ	familiar, friendly	grupo	alternativoj	prononco
level	pastro	ایک پادری، ایک پادری، ایک پادری	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	صفحات پلٹنے کے لیے، براؤز کرنے کے لیے، پتے کو پھیرنے کے لیے	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	کافی ہونا	to be sufficient	grupo	alternativoj	prononco
level	okulumi	آنکھ ملانا، گھورنا، گھورنا، آنکھ مارنا	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	عین مطابق	exact	grupo	alternativoj	prononco
level	konstati	معلوم کرنا، ایک حقیقت ثابت کرنا	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	ایک قبر، ایک قبر	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	ایک تجربہ	an experience	grupo	alternativoj	prononco
level	ŝmiri	چکنائی کرنا، مسح کرنا، مسح کرنا	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	ایک علمبردار	a pioneer	grupo	alternativoj	prononco
level	emerito	ایک ایمریٹس، ایک ریٹائر، ایک پنشنر	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	لکھنے کا ایک آلہ، لکھنے کے لیے کچھ بھی	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	سازگار	favorable	grupo	alternativoj	prononco
level	kaĉo	ایک دلیہ، ایک پیوری	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	توقف کے بغیر	without pause	grupo	alternativoj	prononco
level	horizonto	ایک افق	a horizon	grupo	alternativoj	prononco
level	vertikalo	ایک عمودی لائن	a vertical line	grupo	alternativoj	prononco
level	protekti	حفاظت کرنا	to protect	grupo	alternativoj	prononco
level	fikcio	ایک افسانہ	a fiction	grupo	alternativoj	prononco
level	ventumi	پنکھا لگانا، ہوا دینا	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	ایک رکاوٹ	an obstacle	grupo	alternativoj	prononco
level	satiĝi	مطمئن ہونے کے لیے	to become satisfied	grupo	alternativoj	prononco
level	kredito	ایک کریڈٹ	a credit	grupo	alternativoj	prononco
level	rompiĝi	ٹوٹ جانا	to become broken	grupo	alternativoj	prononco
level	dorloti	لاڈ پیار کرنا، لاڈ پیار کرنا، پالتو جانور کرنا، پیار کرنا	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	ایک دور، ایک زمانہ، ایک دور، وقت	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	ایک پرستار	a fan	grupo	alternativoj	prononco
level	nutri	پرورش کرنا، کھانا کھلانا	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	ایک مکئی، ایک مکئی، ایک کھال	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	متاثر کرنا، متاثر کرنا	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	دوبارہ دورہ کرنے کے لئے	to visit again	grupo	alternativoj	prononco
level	graveda	حاملہ	pregnant	grupo	alternativoj	prononco
level	potenco	ایک طاقت	a power	grupo	alternativoj	prononco
level	surprizi	تعجب کرنا	to surprise	grupo	alternativoj	prononco
level	minimumo	ایک کم از کم	a minimum	grupo	alternativoj	prononco
level	fabo	ایک پھلی، ایک فاوا بین، ایک چوڑی بین	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	ملنے کے لئے	to meet	grupo	alternativoj	prononco
level	abunda	بکثرت، بکثرت، فراخی	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	غوطہ لگانا، ڈوبنا، ڈوبنا	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	ڈگری، گریڈ	degree, grade	grupo	alternativoj	prononco
level	kajo	ایک راستہ، ایک پلیٹ فارم، ایک جوڑ	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	باہمی طور پر	reciprocally	grupo	alternativoj	prononco
level	reprezenti	نمائندگی کرنے کے لئے	to represent	grupo	alternativoj	prononco
level	gimnastiko	جمناسٹکس	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	زمین (زمین)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	باندھنا، جوڑنا	to bind, to link	grupo	alternativoj	prononco
level	titolo	ایک عنوان	a title	grupo	alternativoj	prononco
level	plumamiko	ایک قلمی (= لیٹرامیکو)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	ایک گلدستہ	a bouquet	grupo	alternativoj	prononco
level	plaĉo	خوش کن چیز	pleasing thing	grupo	alternativoj	prononco
level	logi	لالچ دینا، آمادہ کرنا، متوجہ کرنا	to lure, to entice, to attract	grupo	alternativoj	prononco
