C.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	abomeno	obrzydliwość, wstręt, wstręt	abomination, abhorrence, loathing	grupo	alternativoj	prononco
level	kaldrono	kocioł, zagłębienie, kocioł	a cauldron, a hollow, a boiler	grupo	alternativoj	prononco
level	cigno	łabędź	a swan	grupo	alternativoj	prononco
level	D-ro (Doktoro)	Doktor (lekarz)	Dr. (Doctor)	grupo	alternativoj	prononco
level	violo	fioletowy	violet	grupo	alternativoj	prononco
level	ĉi-semajne	w tym tygodniu	in this week	grupo	alternativoj	prononco
level	ĉ. (ĉirkaŭ)	wokół	around	grupo	alternativoj	prononco
level	skio	narty	a ski	grupo	alternativoj	prononco
level	frandi	delektować się, delektować się, delektować się	to relish, to enjoy, to savor	grupo	alternativoj	prononco
level	ĉi tie (tie ĉi)	Tutaj	here	grupo	alternativoj	prononco
level	anst. (anstataŭ)	zamiast	instead of	grupo	alternativoj	prononco
level	subtitolo	podtytuł, nagłówek	a subtitle, a headline	grupo	alternativoj	prononco
level	agordo	akord, układ, współbrzmienie	accord, set-up, consonance	grupo	alternativoj	prononco
level	literaturo	literatura	literature	grupo	alternativoj	prononco
level	bredi	rozmnażać się, wychowywać	to breed, to raise	grupo	alternativoj	prononco
level	ŝtopi	zatykać, blokować, zatykać	to plug, to block, to plug up	grupo	alternativoj	prononco
level	ĉi tien (tien ĉi)	tutaj, w stronę tutaj, tutaj	to here, toward here, over here	grupo	alternativoj	prononco
level	ĵonglado	żonglerka	a juggling	grupo	alternativoj	prononco
level	tofuo	tofu	tofu	grupo	alternativoj	prononco
level	cervo	Jeleń	a deer	grupo	alternativoj	prononco
level	urĝa	pilny	urgent	grupo	alternativoj	prononco
level	kolegio	kolaż	a college	grupo	alternativoj	prononco
level	ladmanĝaĵo	konserwa	a canned food	grupo	alternativoj	prononco
level	perfidi	zdradzać	to betray	grupo	alternativoj	prononco
level	trafika akcidento	wypadek drogowy	a traffic accident	grupo	alternativoj	prononco
level	baniĝi	stać się kąpiącym, kąpać się	to become bathing, to bathe	grupo	alternativoj	prononco
level	suĉi	ssać	to suck	grupo	alternativoj	prononco
level	tritiko	pszenica	wheat	grupo	alternativoj	prononco
level	tropika zono	strefa tropikalna (=tropikoj)	a tropical zone (=tropikoj)	grupo	alternativoj	prononco
level	likvo	płyn	a liquid	grupo	alternativoj	prononco
level	veturilo	pojazd	a vehicle	grupo	alternativoj	prononco
level	fotografi	robić zdjęcia, fotografować	to take pictures, to photograph	grupo	alternativoj	prononco
level	Pacifiko	Pacyfik	Pacific Ocean	grupo	alternativoj	prononco
level	kajerteko	torebka	a handsatchel	grupo	alternativoj	prononco
level	oficiala	oficjalny (przym.)	official (adj)	grupo	alternativoj	prononco
level	vermo	Robak	a worm	grupo	alternativoj	prononco
level	gratifiko (trinkmono)	napiwek, napiwek	a gratuity, a tip	grupo	alternativoj	prononco
level	deĵori	być na służbie	to be on duty	grupo	alternativoj	prononco
level	hirundo	jaskółka	a swallow	grupo	alternativoj	prononco
level	akademio	Ac. (Akademia) (=Ak.)	Ac. (Academia) (=Ak.)	grupo	alternativoj	prononco
level	atm. (antaŭtagmeze)	jestem.	am.	grupo	alternativoj	prononco
level	akcepto	akceptacja, akceptacja	acceptance, an acceptance	grupo	alternativoj	prononco
level	D. (Delegito)	D. (Delegat)	D. (Delegate)	grupo	alternativoj	prononco
level	ĝangalo	dżungla	a jungle	grupo	alternativoj	prononco
level	profesoro	profesor	a professor	grupo	alternativoj	prononco
level	eld. (eldonisto)	wydawca	a publisher	grupo	alternativoj	prononco
level	informejo	centrum informacyjne, biuro informacyjne	an information center, an inquiry-office	grupo	alternativoj	prononco
level	ĵurnalisto	Dziennikarz	a journalist	grupo	alternativoj	prononco
level	ĉokolado	czekolada	a chocolate	grupo	alternativoj	prononco
level	ŝaltilo	przełącznik	a switch	grupo	alternativoj	prononco
level	FD (Faka Delegito)	Delegat Specjalistyczny	Specialists Delegate	grupo	alternativoj	prononco
level	aleo	aleja, zadrzewiona ulica, ścieżka (ogród)	an alley, a tree lined street, a path (garden)	grupo	alternativoj	prononco
level	junulara gastejo	schronisko młodzieżowe	a youth hostel	grupo	alternativoj	prononco
level	masoni	budować, murować	to build, to mason	grupo	alternativoj	prononco
level	drinkejo	pub, bar	a pub, a bar	grupo	alternativoj	prononco
level	i.a. (inter aliaj)	m.in.	i.a. (among others)	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	ICU (Międzynarodowy Uniwersytet Kongresowy)	ICU (International Congress University)	grupo	alternativoj	prononco
level	specimeno	próbka, próbka	a specimen, a sample	grupo	alternativoj	prononco
level	seruro	zamek	a lock	grupo	alternativoj	prononco
level	talio	talia, talia	a waist, a waistline	grupo	alternativoj	prononco
level	ISAE (Internacia Scienca Asocio E-ista)	ISAE (Międzynarodowe Stowarzyszenie Naukowe Esperantystów)	ISAE (International Science Association of Esperantists)	grupo	alternativoj	prononco
level	pasero	wróbel, wróbel domowy	a sparrow, a house-sparrow	grupo	alternativoj	prononco
level	k.s. (kaj similaj)	i podobne	and similars	grupo	alternativoj	prononco
level	solidara	solidarność, bycie razem	solidarity, standing together	grupo	alternativoj	prononco
level	fruktovendejo	sklep z owocami	a fruit store	grupo	alternativoj	prononco
level	LK (Lingva Komitato)	Komisja Językowa	Language Committee	grupo	alternativoj	prononco
level	ĥaoso	chaos	a chaos	grupo	alternativoj	prononco
level	MEM (Mondpaca E-ista Movado)	Ruch esperantystów na rzecz pokoju na świecie	Esperantists Movement for World Peace	grupo	alternativoj	prononco
level	altlernejo	liceum, uczelnia	a high school, a college	grupo	alternativoj	prononco
level	dinastio	dynastia	a dynasty	grupo	alternativoj	prononco
level	P.I.V. (Plena Ilustrita Vortaro)	Kompletny słownik ilustrowany	Complete Illustrated Dictionary	grupo	alternativoj	prononco
level	mezlernejo	szkoła średnia	a middle school	grupo	alternativoj	prononco
level	eksporti	eksportować	to export	grupo	alternativoj	prononco
level	bazo	podstawa	a basis	grupo	alternativoj	prononco
level	atendejo	poczekalnia	a waiting room	grupo	alternativoj	prononco
level	veti	obstawiać, obstawiać, obstawiać	to bet, to gamble, to wager	grupo	alternativoj	prononco
level	P.S. (Posta Skribo)	ps	p.s.	grupo	alternativoj	prononco
level	fungo	grzyb, grzyb	a mushroom, afungus	grupo	alternativoj	prononco
level	P.V. (Plena Vortaro)	Kompletny słownik	Complete Dictionary	grupo	alternativoj	prononco
level	relo	szyna	a rail	grupo	alternativoj	prononco
level	prelegi	wykładać, rozmawiać (wykład)	to lecture, to talk (a lecture)	grupo	alternativoj	prononco
level	rim. (rimarkigo)	uwaga	remark	grupo	alternativoj	prononco
level	cigaro	cygaro	a cigar	grupo	alternativoj	prononco
level	s-ano (samideano)	współmyśliciel, towarzyszu	a fellow-thinker, commrade	grupo	alternativoj	prononco
level	ĉiovendejo	dom towarowy, bazar	a department store, a bazaar	grupo	alternativoj	prononco
level	abrupta	nagły	abrupt	grupo	alternativoj	prononco
level	dikti	dyktować	to dictate	grupo	alternativoj	prononco
level	kremo	krem	a cream	grupo	alternativoj	prononco
level	amikeco	przyjaźń	friendship	grupo	alternativoj	prononco
level	oranĝo	pomarańcza	an orange	grupo	alternativoj	prononco
level	krabo	krab	a crab	grupo	alternativoj	prononco
level	Atlantiko	Ocean Atlantycki	Atlantic Ocean	grupo	alternativoj	prononco
level	butiko	sklep, butik, sklep	a shop, a boutique, a store	grupo	alternativoj	prononco
level	operacii	działać, działać	to operate, to act	grupo	alternativoj	prononco
level	hordeo	jęczmień	a barley	grupo	alternativoj	prononco
level	ĝojo	radość, radość, wesele	joy, a joy, gladness	grupo	alternativoj	prononco
level	kablo	kabel	a cable	grupo	alternativoj	prononco
level	sofo	kanapa	a sofa	grupo	alternativoj	prononco
level	s-ino (sinjorino)	SM.	Ms.	grupo	alternativoj	prononco
level	alkoholo	alkohol	alcohol	grupo	alternativoj	prononco
level	t.e. (tio estas)	to jest	that is	grupo	alternativoj	prononco
level	detalo	szczegół	a detail	grupo	alternativoj	prononco
level	asocio	Stowarzyszenie	an association	grupo	alternativoj	prononco
level	TEJO (Tutmonda E-ista Junulara Organizo)	Światowa Organizacja Młodzieży Esperantystów	World Esperantists Youth Organization	grupo	alternativoj	prononco
level	bombo	bomba	a bomb	grupo	alternativoj	prononco
level	balono	balon	a balloon	grupo	alternativoj	prononco
level	vd. (vidu)	Widzieć	see	grupo	alternativoj	prononco
level	cerbo	mózg	a brain	grupo	alternativoj	prononco
level	fondi	zakładać, zakładać	to found, to establish	grupo	alternativoj	prononco
level	negativa	negatywny	negative	grupo	alternativoj	prononco
level	afableco	życzliwość	friendliness	grupo	alternativoj	prononco
level	simptomo	objaw	a symptom	grupo	alternativoj	prononco
level	alimaniere	w inny sposób	in other way	grupo	alternativoj	prononco
level	ambaŭflanke	po obu stronach	on both sides	grupo	alternativoj	prononco
level	dungi	zatrudniać, zatrudniać	to hire, to employ	grupo	alternativoj	prononco
level	pizo	zielony groszek	a green pea	grupo	alternativoj	prononco
level	rutino	rutyna	a routine	grupo	alternativoj	prononco
level	ankoraŭfoje	innym razem	another time	grupo	alternativoj	prononco
level	akceli	przyspieszać, przyspieszać	to accelerate, to speed up	grupo	alternativoj	prononco
level	papago	papuga	a parrot	grupo	alternativoj	prononco
level	elturniĝi	ominąć (od niechęci), wyzwolić	to get around (from aversity), to liberate	grupo	alternativoj	prononco
level	-anto	ktoś, kto robi ~	someone who is doing ~	grupo	alternativoj	prononco
level	tigro	Tygrys	a tiger	grupo	alternativoj	prononco
level	cenzuri	cenzurować	to censor	grupo	alternativoj	prononco
level	nervoza	nerwowy	nervous	grupo	alternativoj	prononco
level	aprobita	zatwierdzony	approved	grupo	alternativoj	prononco
level	telegrafo	telegraf	a telegraph	grupo	alternativoj	prononco
level	hejmen	dom (do domu)	home (to home)	grupo	alternativoj	prononco
level	debato	debata	a debate	grupo	alternativoj	prononco
level	moderna	nowoczesny	modern	grupo	alternativoj	prononco
level	bezono	konieczność, potrzeba	necessity, need	grupo	alternativoj	prononco
level	konvinki	przekonać, przekonać stanowczo	to convince, to persuade firmly	grupo	alternativoj	prononco
level	citrono	cytryna	a lemon	grupo	alternativoj	prononco
level	lilio	lilia	a lily	grupo	alternativoj	prononco
level	emocio	emocja, emocja	emotion, an emotion	grupo	alternativoj	prononco
level	certe	z pewnością	certainly	grupo	alternativoj	prononco
level	dankinde	w godnym uznania	in worthy of appreciation	grupo	alternativoj	prononco
level	nivelo	poziom, poziom	level, a level	grupo	alternativoj	prononco
level	denaska	rodowity, od urodzenia	native, from the birth	grupo	alternativoj	prononco
level	dua	drugi	second	grupo	alternativoj	prononco
level	algo	alga, wodorosty	an alga, a seaweed	grupo	alternativoj	prononco
level	klingo	ostrze, krawędź tnąca	a blade, a cutting edge	grupo	alternativoj	prononco
level	violono	skrzypce	a violin	grupo	alternativoj	prononco
level	litro	litr, litr	a liter, a litre	grupo	alternativoj	prononco
level	akuta	ostry	acute	grupo	alternativoj	prononco
level	kamelo	wielbłąd	a camel	grupo	alternativoj	prononco
level	kataro	katar, śluz (przeziębienie, stan zapalny)	catarrh, mucus (of cold, inflamation)	grupo	alternativoj	prononco
level	kaŭĉuko	gumka	a rubber	grupo	alternativoj	prononco
level	ĉampano	szampan	a champagne	grupo	alternativoj	prononco
level	metodo	metoda	a method	grupo	alternativoj	prononco
level	cepo	cebula	an onion	grupo	alternativoj	prononco
level	invadi	najechać	to invade	grupo	alternativoj	prononco
level	adicii	dodać, dodać	to add, to add up	grupo	alternativoj	prononco
level	duopa	podwójny, duet	dual, duette	grupo	alternativoj	prononco
level	elektrejo	elektrownia, elektrownia (=centralo)	an electric plant, a power plant (=centralo)	grupo	alternativoj	prononco
level	partoprenanto	uczestnik	a participant	grupo	alternativoj	prononco
level	elektroterapio	terapię elektryczną	an electric therapy	grupo	alternativoj	prononco
level	nadlo	igła, igła do wstrzykiwań	a needle, an injecting needle	grupo	alternativoj	prononco
level	dieto	dieta	a diet	grupo	alternativoj	prononco
level	kruela	okrutny	cruel	grupo	alternativoj	prononco
level	idealo	idealny	an ideal	grupo	alternativoj	prononco
level	inteligenta	inteligentny, mądry, mądry	intelligent, clever, smart	grupo	alternativoj	prononco
level	enverŝi	wlać	to pour in	grupo	alternativoj	prononco
level	sistemo	system, system	system, a system	grupo	alternativoj	prononco
level	basbalo	baseball	baseball	grupo	alternativoj	prononco
level	obeema	posłuszny	obedient	grupo	alternativoj	prononco
level	stultaĵo	głupota	stupidity	grupo	alternativoj	prononco
level	monteto	Wzgórze	a hill	grupo	alternativoj	prononco
level	facile	łatwo	easily	grupo	alternativoj	prononco
level	antaŭnelonge	Ostatnio	recently	grupo	alternativoj	prononco
level	sekso	seks	sex	grupo	alternativoj	prononco
level	fame konata	znany słynnie	known famously	grupo	alternativoj	prononco
level	tajli	rzeźbić, rzeźbić, wycinać	to carve, to sculpt, to cut	grupo	alternativoj	prononco
level	indulgema	pobłażliwy, łagodny, wyrozumiały, wspaniałomyślny, miłosierny	indulgent, clement, lenient, magnanimous, merciful	grupo	alternativoj	prononco
level	internacie	międzynarodowym	internationally	grupo	alternativoj	prononco
level	pli bona	lepsza	better	grupo	alternativoj	prononco
level	japanino	Japonka	a female Japanese	grupo	alternativoj	prononco
level	banĉambro	łazienka (=banejo)	a bathroom (=banejo)	grupo	alternativoj	prononco
level	hazarde	przez przypadek, przez przypadek, przypadkowo	by accident, by chance, at random	grupo	alternativoj	prononco
level	kia maniere	jak, w jaki sposób	how, in how way	grupo	alternativoj	prononco
level	rusa	Rosyjski	Russian	grupo	alternativoj	prononco
level	piano	pianino	a piano	grupo	alternativoj	prononco
level	rango	ranga, stopień	rank, grade	grupo	alternativoj	prononco
level	frambo	malina	a raspberry	grupo	alternativoj	prononco
level	komplezo	życzliwość, uprzejmość, przysługa	kindness, courtesy, favor	grupo	alternativoj	prononco
level	ju pli ~	tym bardziej ~	the more ~	grupo	alternativoj	prononco
level	ŝironte	(będący) bliski rozdarcia	(being) about to tear	grupo	alternativoj	prononco
level	normala	normalna	normal	grupo	alternativoj	prononco
level	kotono	bawełna	cotton	grupo	alternativoj	prononco
level	laborejo	miejsce pracy, pracownia, warsztat	a workplace, a studio, a workshop	grupo	alternativoj	prononco
level	kongreskarto	kartę kongresową	a congress card	grupo	alternativoj	prononco
level	enirejo	wejście, wejście	an entrance, an entry	grupo	alternativoj	prononco
level	aboni	subskrybować	to subscribe	grupo	alternativoj	prononco
level	ju ~ des ~	(więcej, mniej) ~ tyle (więcej, mniej) ~	the (more, less) ~ so much (more, less) ~	grupo	alternativoj	prononco
level	aliĝilo	formularz rejestracyjny, wpis z	a registration form, an entry from	grupo	alternativoj	prononco
level	kunsidi	spotkać się, posiedzieć razem	to have a meeting, to sit together	grupo	alternativoj	prononco
level	kvara	czwarty	fourth	grupo	alternativoj	prononco
level	aluminio	aluminium	aluminium	grupo	alternativoj	prononco
level	maldekstre	po lewej	on the left	grupo	alternativoj	prononco
level	perfekta	doskonały	perfect	grupo	alternativoj	prononco
level	ambulanco	Karetka pogotowia	an ambulance	grupo	alternativoj	prononco
level	malfrua	późno (na czas)	late (in time)	grupo	alternativoj	prononco
level	trakti	leczyć, radzić sobie, radzić sobie	to treat, to deal with, to handle	grupo	alternativoj	prononco
level	malfruiĝi	spóźnić się	to become late	grupo	alternativoj	prononco
level	des pli ~	o wiele więcej ~	so much more ~	grupo	alternativoj	prononco
level	atento	uwaga	an attention	grupo	alternativoj	prononco
level	malprava	zło	wrong	grupo	alternativoj	prononco
level	atente	uważnie, ostrożnie	attentively, carefully	grupo	alternativoj	prononco
level	gratuli	pogratulować	to congratulate	grupo	alternativoj	prononco
level	parkejo	parking	a parking lot	grupo	alternativoj	prononco
level	plej bona	to, co najlepsze	best	grupo	alternativoj	prononco
level	mikroskopo	mikroskop	a microscope	grupo	alternativoj	prononco
level	parki	zaparkować	to park	grupo	alternativoj	prononco
level	mendo	porządek	an order	grupo	alternativoj	prononco
level	teda	nudne, ponure	tedious, dreary	grupo	alternativoj	prononco
level	matraco	materac	a mattress	grupo	alternativoj	prononco
level	sciuro	wiewiórka	a squirrel	grupo	alternativoj	prononco
level	elspezi	wydawać, wydawać, płacić	to spend, to expend, to pay out	grupo	alternativoj	prononco
level	malplej ~	najmniej	least	grupo	alternativoj	prononco
