C.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	sandviĉo	сендвіч	a sandwich	grupo	alternativoj	prononco
level	knedi	змішувати, місити, обробляти	to mix, to knead, to work into	grupo	alternativoj	prononco
level	fuŝparoli	говорити неправильно	to speak wrongly	grupo	alternativoj	prononco
level	ekzerci	тренуватися, тренуватися, тренуватися, практикуватися	to exercise, to train, to drill, to practice	grupo	alternativoj	prononco
level	fine	в кінці	at the end	grupo	alternativoj	prononco
level	verŝajne	мабуть, мабуть	probably, apparently	grupo	alternativoj	prononco
level	familiano	член сім'ї	a family member	grupo	alternativoj	prononco
level	energio	енергія	an energy	grupo	alternativoj	prononco
level	faligi	змусити впасти, наїхати	to cause falling, to run over	grupo	alternativoj	prononco
level	aparato	апарат, машина, пристрій	an apparatus, machine, device	grupo	alternativoj	prononco
level	informo	інформація	an information	grupo	alternativoj	prononco
level	eniri	входити	to go in	grupo	alternativoj	prononco
level	saluton!	привіт!	hello!	grupo	alternativoj	prononco
level	ekvidi	щоб почати бачити	to start seeing	grupo	alternativoj	prononco
level	balancilo	розмах, рівновага	a swing, a balance	grupo	alternativoj	prononco
level	ekstervoje	на вихід	on the way out	grupo	alternativoj	prononco
level	flugilo	крило	a wing	grupo	alternativoj	prononco
level	ekrigardi	почати шукати	to start looking	grupo	alternativoj	prononco
level	laŭtparolilo	динамік	a speaker	grupo	alternativoj	prononco
level	ekmire	чудово	wonderously	grupo	alternativoj	prononco
level	dumtage	в день	at day	grupo	alternativoj	prononco
level	socio	суспільство	a society	grupo	alternativoj	prononco
level	doloriga	заподіяння болю	causing pain	grupo	alternativoj	prononco
level	laborilo	інструмент для роботи	a tool for work	grupo	alternativoj	prononco
level	devojiĝi	заблукати	to go astray	grupo	alternativoj	prononco
level	banujo	ванна (=банкуво)	a bathtub (=bankuvo)	grupo	alternativoj	prononco
level	afiŝo	плакат, допис, стаття	a poster, a post, an article	grupo	alternativoj	prononco
level	ellitiĝi	вставати з ліжка, вставати	to get out of bed, to get up	grupo	alternativoj	prononco
level	signifi	означати, означати, мати на увазі	to mean, to signify, to imply	grupo	alternativoj	prononco
level	tondilo	ножиці	scissors	grupo	alternativoj	prononco
level	besteto	маленька тварина	a little animal	grupo	alternativoj	prononco
level	pasio	пристрасть	passion	grupo	alternativoj	prononco
level	bedaŭrinde	на жаль	unfortunately	grupo	alternativoj	prononco
level	ekdormi	заснути	to fall asleep	grupo	alternativoj	prononco
level	aĉodora	неприємний запах	bad smelling	grupo	alternativoj	prononco
level	tranĉilo	ніж	a knife	grupo	alternativoj	prononco
level	rano	жаба	a frog	grupo	alternativoj	prononco
level	arboplena	повний дерев	full of trees	grupo	alternativoj	prononco
level	vespere	ввечері	in the evening	grupo	alternativoj	prononco
level	temo	тема, тема	a theme, a topic	grupo	alternativoj	prononco
level	antaŭeniri	йти вперед	to go ahead	grupo	alternativoj	prononco
level	kalkulilo	калькулятор	a calculator	grupo	alternativoj	prononco
level	amikino	подруга дівчина	a girl friend	grupo	alternativoj	prononco
level	alilanda	іноземні	foreign	grupo	alternativoj	prononco
level	kovrilo	покривало, освітлення, ковдра	a cover, a lit, a blanket	grupo	alternativoj	prononco
level	menuo	меню	a menu	grupo	alternativoj	prononco
level	informilo	бюлетень, оголошення	a newsletter, an anouncement	grupo	alternativoj	prononco
level	Venecia	Венеція	Venice	grupo	alternativoj	prononco
level	teroro	терор	a terror	grupo	alternativoj	prononco
level	doĝo	дож, віце-король	a doge, a viceroy	grupo	alternativoj	prononco
level	kvanto	кількість, кількість	quantity, amount	grupo	alternativoj	prononco
level	batilo	битою (бити)	a bat (to hit)	grupo	alternativoj	prononco
level	kvalito	якість, властивість	quality, property	grupo	alternativoj	prononco
level	laŭte	голосно, голосно	loudly, aloud	grupo	alternativoj	prononco
level	-ut-	(суфікс) умовного пасивного стану	(suffix)  conditional passive	grupo	alternativoj	prononco
level	kristnasko	Різдво	Christmas	grupo	alternativoj	prononco
level	vivo	життя	a life	grupo	alternativoj	prononco
level	freneza	божевільний, божевільний, божевільний	crazy, insane, mad	grupo	alternativoj	prononco
level	solvi	розчинити, розчинити	to solve, to dissolve	grupo	alternativoj	prononco
level	rilate al	у зв'язку з	relating to	grupo	alternativoj	prononco
level	fi!	лайно!	shit!	grupo	alternativoj	prononco
level	rideti	посміхатися	to smile	grupo	alternativoj	prononco
level	temas pri	йдеться про	it is about	grupo	alternativoj	prononco
level	alilande	за кордоном	abroad	grupo	alternativoj	prononco
level	pli-malpli	більш-менш	more or less	grupo	alternativoj	prononco
level	kadro	кадр, обстановка, кадр	a frame, a setting, a cadre	grupo	alternativoj	prononco
level	eta	маленький, крихітний (=malgranda)	small, tiny (=malgranda)	grupo	alternativoj	prononco
level	dumil	дві тисячі	two thousands	grupo	alternativoj	prononco
level	ŝtormo	шторм	a storm	grupo	alternativoj	prononco
level	elektra	електричний, електричний	electric, electrical	grupo	alternativoj	prononco
level	ducent	дві сотні	two hundreds	grupo	alternativoj	prononco
level	lageto	ставок	a pond	grupo	alternativoj	prononco
level	tridek	тридцять	thirty	grupo	alternativoj	prononco
level	kukurbo	гарбуз, гарбуз	a pumpkin, a gourd	grupo	alternativoj	prononco
level	varmete	в тепленькій	in lukewarm	grupo	alternativoj	prononco
level	dek naŭ	дев'ятнадцять	nineteen	grupo	alternativoj	prononco
level	eĥo	відлуння	an echo	grupo	alternativoj	prononco
level	ekrano	екран	a screen	grupo	alternativoj	prononco
level	dek sep	сімнадцять	seventeen	grupo	alternativoj	prononco
level	malvarmeta	круто	cool	grupo	alternativoj	prononco
level	dek kvin	п'ятнадцять	fifteen	grupo	alternativoj	prononco
level	oratoro	оратор, речник, доповідач	an orator, a spokesman, a speaker	grupo	alternativoj	prononco
level	mansako	сумочка (=мансакето)	a handbag (=mansaketo)	grupo	alternativoj	prononco
level	dek tri	тринадцять	thirteen	grupo	alternativoj	prononco
level	kristalo	кристал	a crystal	grupo	alternativoj	prononco
level	cigaredo	сигарета	a cigarette	grupo	alternativoj	prononco
level	pronomo	займенник	a pronoun	grupo	alternativoj	prononco
level	frapeti	натиснути	to tap	grupo	alternativoj	prononco
level	nukso	горіх	a nut	grupo	alternativoj	prononco
level	dek unu	одинадцять	eleven	grupo	alternativoj	prononco
level	mirinda	дивовижний, чудовий	amazing, marvelous	grupo	alternativoj	prononco
level	pordego	портал, головні ворота, ворота	a portal, a main gate, a gate	grupo	alternativoj	prononco
level	funkcio	функція	a function	grupo	alternativoj	prononco
level	impliki	замішати, заплутати, залучити	to implicate, to entangle, to involve	grupo	alternativoj	prononco
level	tasko	завдання, робота	a task, a job	grupo	alternativoj	prononco
level	tunelo	тунель, нора	a tunnel, a burrow	grupo	alternativoj	prononco
level	volo	готовність	willingness	grupo	alternativoj	prononco
level	intermanĝeto	обід (середній, невеликий)	a lunch (intermediate, small)	grupo	alternativoj	prononco
level	interreto	інтернет, інтернет	internet, Internet	grupo	alternativoj	prononco
level	tikli	лоскотати	to tickle	grupo	alternativoj	prononco
level	vigle	жваво, жваво	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	стрічка, стрічка, стрічка	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	дурний, дурний	stupid, foolish	grupo	alternativoj	prononco
level	haloo	привіт	hello	grupo	alternativoj	prononco
level	himno	гімн, гімн	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	підходити, підходити	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	дорослий, дорослий	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	переглядати, дописувати	to review, to write up	grupo	alternativoj	prononco
level	gratulo	поздоровлення	congratulation	grupo	alternativoj	prononco
level	flati	лестити	to flatter	grupo	alternativoj	prononco
level	komitato	комітет	a committee	grupo	alternativoj	prononco
level	frataro	група клопотів	a group of bothers	grupo	alternativoj	prononco
level	dorno	шип	a thorn	grupo	alternativoj	prononco
level	nebulo	туман, мряка	fog, mist	grupo	alternativoj	prononco
level	fervojo	залізниця	a railway	grupo	alternativoj	prononco
level	uzado	як використовувати, використовуючи	how to use, using	grupo	alternativoj	prononco
level	klimato	клімат	a climate	grupo	alternativoj	prononco
level	brakumo	обійми	a hug	grupo	alternativoj	prononco
level	bandaĝo	бинт, перев'язувальний матеріал	a bandage, dressing	grupo	alternativoj	prononco
level	drato	дріт	a wire	grupo	alternativoj	prononco
level	unuo	одиниця	unit	grupo	alternativoj	prononco
level	materialo	матеріал, матеріал	material, a material	grupo	alternativoj	prononco
level	malvarmumi	застудитися	to catch cold	grupo	alternativoj	prononco
level	unue	Поперше	first of all	grupo	alternativoj	prononco
level	gramo	грам	a gram	grupo	alternativoj	prononco
level	turniĝi	стати оберненим	to become turned	grupo	alternativoj	prononco
level	malsano	хвороба	a disease	grupo	alternativoj	prononco
