C.el content.tsv
Level	Esperanto	el	en-us	Grupo	Alternativoj	Pronoco
level	himno	ένας ύμνος, ένας ύμνος	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	να είναι κατάλληλος, να ταιριάζει	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	ενήλικος, ενήλικος	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	αναθεωρώ, γράφω	to review, to write up	grupo	alternativoj	prononco
level	gratulo	συγχαρητήρια	congratulation	grupo	alternativoj	prononco
level	flati	για να κολακεύσει	to flatter	grupo	alternativoj	prononco
level	komitato	μια επιτροπή	a committee	grupo	alternativoj	prononco
level	frataro	μια ομάδα ενοχλήσεων	a group of bothers	grupo	alternativoj	prononco
level	dorno	ένα αγκάθι	a thorn	grupo	alternativoj	prononco
level	nebulo	ομίχλη, ομίχλη	fog, mist	grupo	alternativoj	prononco
level	fervojo	ένας σιδηρόδρομος	a railway	grupo	alternativoj	prononco
level	uzado	πώς να χρησιμοποιήσετε, χρησιμοποιώντας	how to use, using	grupo	alternativoj	prononco
level	klimato	ένα κλίμα	a climate	grupo	alternativoj	prononco
level	brakumo	μια αγκαλιά	a hug	grupo	alternativoj	prononco
level	bandaĝo	επίδεσμος, επίδεσμος	a bandage, dressing	grupo	alternativoj	prononco
level	drato	ένα καλώδιο	a wire	grupo	alternativoj	prononco
level	unuo	μονάδα	unit	grupo	alternativoj	prononco
level	materialo	υλικό, ένα υλικό	material, a material	grupo	alternativoj	prononco
level	malvarmumi	να κρυώσει	to catch cold	grupo	alternativoj	prononco
level	unue	Πρωτα απο ολα	first of all	grupo	alternativoj	prononco
level	gramo	ένα γραμμάριο	a gram	grupo	alternativoj	prononco
level	turniĝi	να γίνει γυρισμένος	to become turned	grupo	alternativoj	prononco
level	malsano	μια ασθένεια	a disease	grupo	alternativoj	prononco
level	porcio	μια μερίδα, μια μετοχή	a portion, a share	grupo	alternativoj	prononco
level	armeo	ένας στρατός	an army	grupo	alternativoj	prononco
level	bulteno	ένα δελτίο, ένα ενημερωτικό δελτίο	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	πάρτι, ένα πάρτι, ένα ματς, μια πλευρά	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	μια τριάδα	a trio	grupo	alternativoj	prononco
level	proksimume	περίπου, περίπου	approximately, about	grupo	alternativoj	prononco
level	determini	να καθορίσει	to determine	grupo	alternativoj	prononco
level	oferi	να θυσιαστεί, να προσφέρει, να προσφέρει	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	κολύμπι, μπάνιο	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	προφανής, ξεκάθαρος, προφανής	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	τρίτος	third	grupo	alternativoj	prononco
level	familiara	οικείο, φιλικό	familiar, friendly	grupo	alternativoj	prononco
level	pastro	ένας ιερέας, ένας κληρικός, ένας εφημέριος	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	να γυρίσω σελίδες, να ξεφυλλίσω, να ξεφυλλίσω	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	να είναι επαρκής	to be sufficient	grupo	alternativoj	prononco
level	okulumi	να κάνει μάτια, να βλεφαρίζει, να κοιτάζει επίμονα, να κλείνει το μάτι	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	ακριβής	exact	grupo	alternativoj	prononco
level	konstati	να διαπιστωθεί, να αποδειχθεί ότι είναι γεγονός	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	ένας τάφος, ένας τάφος	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	μια εμπειρία	an experience	grupo	alternativoj	prononco
level	ŝmiri	να λαδώνω, να αλείφω, να αλείφω	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	ένας πρωτοπόρος	a pioneer	grupo	alternativoj	prononco
level	emerito	επίτιμος, συνταξιούχος, συνταξιούχος	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	ένα εργαλείο γραφής, οτιδήποτε για γράψιμο	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	ευνοϊκός	favorable	grupo	alternativoj	prononco
level	kaĉo	ένας χυλός, ένας πουρές	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	χωρίς παύση	without pause	grupo	alternativoj	prononco
level	horizonto	έναν ορίζοντα	a horizon	grupo	alternativoj	prononco
level	vertikalo	μια κάθετη γραμμή	a vertical line	grupo	alternativoj	prononco
level	protekti	προστατεύω	to protect	grupo	alternativoj	prononco
level	fikcio	μια μυθοπλασία	a fiction	grupo	alternativoj	prononco
level	ventumi	να αερίζεται, να αερίζεται	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	ένα εμπόδιο	an obstacle	grupo	alternativoj	prononco
level	satiĝi	να γίνεις ικανοποιημένος	to become satisfied	grupo	alternativoj	prononco
level	kredito	μια πίστωση	a credit	grupo	alternativoj	prononco
level	rompiĝi	να γίνει σπασμένος	to become broken	grupo	alternativoj	prononco
level	dorloti	να περιποιηθείς, να χαϊδέψεις, να χαϊδέψεις, να περιποιηθείς	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	μια εποχή, μια εποχή, μια περίοδο, μια εποχή	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	ένας ανεμιστήρας	a fan	grupo	alternativoj	prononco
level	nutri	θρέφω, τρέφω	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	ένα καλαμπόκι, ένα καλαμπόκι, ένα γεύμα	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	επηρεάζω, επηρεάζω	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	να επισκεφθείτε ξανά	to visit again	grupo	alternativoj	prononco
level	graveda	έγκυος	pregnant	grupo	alternativoj	prononco
level	potenco	μια δύναμη	a power	grupo	alternativoj	prononco
level	surprizi	να εκπλήξει	to surprise	grupo	alternativoj	prononco
level	minimumo	το ελάχιστο	a minimum	grupo	alternativoj	prononco
level	fabo	ένα φασόλι, μια φάβα, ένα κουκιά	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	να συναντησω	to meet	grupo	alternativoj	prononco
level	abunda	άφθονο, άφθονο, πλούσιο	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	να βουτήξει, να βουτήξει, να πέσει κατακόρυφα	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	πτυχίο, βαθμός	degree, grade	grupo	alternativoj	prononco
level	kajo	μια αποβάθρα, μια εξέδρα, ένας σύνδεσμος	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	αμοιβαία	reciprocally	grupo	alternativoj	prononco
level	reprezenti	να αντιπροσωπεύει	to represent	grupo	alternativoj	prononco
level	gimnastiko	γυμναστική	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	Γη (Η Γη)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	δεσμεύω, συνδέω	to bind, to link	grupo	alternativoj	prononco
level	titolo	ένας τίτλος	a title	grupo	alternativoj	prononco
level	plumamiko	ένα penpal (=λετεραμικό)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	ένα μπουκέτο	a bouquet	grupo	alternativoj	prononco
level	plaĉo	ευχάριστο πράγμα	pleasing thing	grupo	alternativoj	prononco
level	logi	να δελεάσει, να δελεάσει, να προσελκύσει	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	ρύζι	rice	grupo	alternativoj	prononco
level	rajdi	να καβαλήσει	to ride	grupo	alternativoj	prononco
level	Zamenhof	Zamenhof (Δημιουργός Εσπεράντο)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	ένα μικρό κομμάτι	a small piece	grupo	alternativoj	prononco
level	detrui	να καταστρέψουν	to destroy	grupo	alternativoj	prononco
level	rubando	μια κορδέλα, μια περιτονία	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	μια χάρτινη σακούλα	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	ένας κηπουρός	a gardener	grupo	alternativoj	prononco
level	salajro	μισθός, μισθός	salary, wage	grupo	alternativoj	prononco
level	severa	αυστηρός, αυστηρός	severe, strict	grupo	alternativoj	prononco
level	junulara	της νεολαίας, των νέων	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	ένας διοργανωτής	an organizer	grupo	alternativoj	prononco
level	oficistino	μια γυναίκα υπάλληλος γραφείου	a female office worker	grupo	alternativoj	prononco
level	protesti	να ΔΙΑΜΑΡΤΥΡΗΘΩ	to protest	grupo	alternativoj	prononco
level	taksi	να αξιολογήσει, να εκτιμήσει, να αξιολογήσει	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	πρόσφατα	newly	grupo	alternativoj	prononco
level	ŝtuparo	σκάλες, σκάλα	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	ένα γιακά	a collar	grupo	alternativoj	prononco
level	akcidento	ένα ατύχημα	an accident	grupo	alternativoj	prononco
level	mizero	μιζέρια	misery	grupo	alternativoj	prononco
level	miliono da	ένα εκατομμύριο από	a million of	grupo	alternativoj	prononco
level	krokodilo	ένας κροκόδειλος	a crocodile	grupo	alternativoj	prononco
level	arbaro	ένα δάσος, δάσος	a forest, woods	grupo	alternativoj	prononco
level	etendi	Παρατείνω	to extend	grupo	alternativoj	prononco
level	persekuti	να διώξει, να κυνηγήσει	to persecute, to chase	grupo	alternativoj	prononco
level	bakterio	ένα βακτήριο	a bacterium	grupo	alternativoj	prononco
level	neŭtraleco	ουδετερότητα	neutrality	grupo	alternativoj	prononco
level	spaco	χώρος, χώρος	space, a space	grupo	alternativoj	prononco
level	koridoro	ένας διάδρομος, ένα πέρασμα, μια λωρίδα	a corridor, a passageway, a lane	grupo	alternativoj	prononco
level	kurioza	περίεργος	curious	grupo	alternativoj	prononco
level	hararo	μαλλιά (άτομο), παλτό (ζώο)	hair (person), coat (animal)	grupo	alternativoj	prononco
level	naĝvesto	μαγιό, μαγιό	a swimming suit, a bathing costume	grupo	alternativoj	prononco
level	privata	ιδιωτικός	private	grupo	alternativoj	prononco
level	konsoli	παρηγορώ, παρηγορώ	to console, to comfort	grupo	alternativoj	prononco
level	amatoro	ένας ερασιτέχνης	an amateur	grupo	alternativoj	prononco
level	ornami	να διακοσμήσει, να στολίσει	to decorate, to ornament	grupo	alternativoj	prononco
level	homaro	ανθρώπινη φυλή, ανθρωπότητα	human race, mankind	grupo	alternativoj	prononco
level	milda	ήπιο, απαλό, λείο	mild, gentle, smooth	grupo	alternativoj	prononco
level	multekosta	ακριβός	expensive	grupo	alternativoj	prononco
level	verŝi	να χυθεί, να χυθεί	to pour, to spill	grupo	alternativoj	prononco
level	karesi	να χαϊδεύω, να κολακεύω, να τσακίζω	to caress, to flatter, to chuck	grupo	alternativoj	prononco
level	eksciti	να ενθουσιάσει	to excite	grupo	alternativoj	prononco
level	poeto	ένας ποιητής	a poet	grupo	alternativoj	prononco
level	vortaro	ένα λεξικό, ένα λεξιλόγιο	a dictionary, a vocabulary	grupo	alternativoj	prononco
level	grundo	έδαφος, έδαφος	ground, soil	grupo	alternativoj	prononco
level	ŝpari	για εξοικονόμηση, εξοικονόμηση, διατήρηση για μελλοντική χρήση	to save, to spare, to keep for future use	grupo	alternativoj	prononco
level	registro	εγγραφή, εγγραφή	registration, record	grupo	alternativoj	prononco
level	monujo	ένα πορτοφόλι	a wallet	grupo	alternativoj	prononco
level	enlandano	ένα in-lander	an in-lander	grupo	alternativoj	prononco
level	konto	ένας λογαριασμός	an account	grupo	alternativoj	prononco
level	origino	προέλευση	origin	grupo	alternativoj	prononco
level	samideano	ένα άτομο με την ίδια ιδέα, ένας σύντροφος, ένας συν-στοχαστής	a person with same idea, a commrade, a fellow-thinker	grupo	alternativoj	prononco
level	oportuna	βολικό, εύχρηστο, εύκαιρο	convenient, handy, opportune	grupo	alternativoj	prononco
level	minerala	ορυκτό	mineral	grupo	alternativoj	prononco
level	lui	προς ενοικίαση	to rent	grupo	alternativoj	prononco
level	policano	ένας αστυνομικός, ένας αστυνομικός (=policisto)	a policeman, a police officer (=policisto)	grupo	alternativoj	prononco
level	pajlo	ένα καλαμάκι	a straw	grupo	alternativoj	prononco
level	lukso	πολυτέλεια	luxury	grupo	alternativoj	prononco
