C.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	klimato	អាកាសធាតុ	a climate	grupo	alternativoj	prononco
level	brakumo	អោប	a hug	grupo	alternativoj	prononco
level	bandaĝo	បង់រុំ, ការស្លៀកពាក់	a bandage, dressing	grupo	alternativoj	prononco
level	drato	ខ្សែមួយ។	a wire	grupo	alternativoj	prononco
level	unuo	ឯកតា	unit	grupo	alternativoj	prononco
level	materialo	សម្ភារៈ, សម្ភារៈមួយ។	material, a material	grupo	alternativoj	prononco
level	malvarmumi	ដើម្បីចាប់ត្រជាក់	to catch cold	grupo	alternativoj	prononco
level	unue	ជា​ដំបូងបង្អស់	first of all	grupo	alternativoj	prononco
level	gramo	ក្រាមមួយ។	a gram	grupo	alternativoj	prononco
level	turniĝi	ប្រែក្លាយ	to become turned	grupo	alternativoj	prononco
level	malsano	ជំងឺមួយ។	a disease	grupo	alternativoj	prononco
level	porcio	ចំណែកមួយចំណែក	a portion, a share	grupo	alternativoj	prononco
level	armeo	កងទ័ពមួយ។	an army	grupo	alternativoj	prononco
level	bulteno	ព្រឹត្តិបត្រ ព្រឹត្តិបត្រព័ត៌មាន	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	ជប់លៀង, ជប់លៀង, ការប្រកួត, ភាគី	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	បី	a trio	grupo	alternativoj	prononco
level	proksimume	ប្រហែល, អំពី	approximately, about	grupo	alternativoj	prononco
level	determini	កំណត់	to determine	grupo	alternativoj	prononco
level	oferi	បូជា, ថ្វាយ, ថ្វាយ	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	ហែលទឹក, ងូតទឹក	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	ជាក់ស្តែង, ច្បាស់, ជាក់ស្តែង	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	ទីបី	third	grupo	alternativoj	prononco
level	familiara	ស្គាល់, រាក់ទាក់	familiar, friendly	grupo	alternativoj	prononco
level	pastro	បូជាចារ្យ បព្វជិត គ្រូគង្វាល	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	ដើម្បីបង្វែរទំព័រ ដើម្បីរកមើល ស្លឹកឈើ	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	ឱ្យបានគ្រប់គ្រាន់	to be sufficient	grupo	alternativoj	prononco
level	okulumi	ក្រឡេកមើល, ក្រឡេកមើល, ក្រឡេកមើល	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	ពិតប្រាកដ	exact	grupo	alternativoj	prononco
level	konstati	ដើម្បីបញ្ជាក់, បង្កើតការពិត	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	ផ្នូរ ផ្នូរ	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	បទពិសោធន៍មួយ។	an experience	grupo	alternativoj	prononco
level	ŝmiri	លាបខ្លាញ់, លាប, លាប	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	អ្នកត្រួសត្រាយ	a pioneer	grupo	alternativoj	prononco
level	emerito	ឥស្សរជន, និវត្តជន, សោធននិវត្តន៍	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	ឧបករណ៍សរសេរ អ្វីក៏ដោយសម្រាប់សរសេរ	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	អំណោយផល	favorable	grupo	alternativoj	prononco
level	kaĉo	បបរមួយ, សុទ្ធ	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	ដោយគ្មានការផ្អាក	without pause	grupo	alternativoj	prononco
level	horizonto	ជើងមេឃមួយ។	a horizon	grupo	alternativoj	prononco
level	vertikalo	បន្ទាត់បញ្ឈរ	a vertical line	grupo	alternativoj	prononco
level	protekti	ការពារ	to protect	grupo	alternativoj	prononco
level	fikcio	រឿងប្រឌិតមួយ។	a fiction	grupo	alternativoj	prononco
level	ventumi	ដើម្បីកង្ហារ, ដើម្បី aerate	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	ឧបសគ្គមួយ។	an obstacle	grupo	alternativoj	prononco
level	satiĝi	ដើម្បីក្លាយជាការពេញចិត្ត	to become satisfied	grupo	alternativoj	prononco
level	kredito	ឥណទាន	a credit	grupo	alternativoj	prononco
level	rompiĝi	ក្លាយជាខូច	to become broken	grupo	alternativoj	prononco
level	dorloti	ដើម្បីលួងលោម, លួងលោម, ចិញ្ចឹម, លាបពណ៌	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	សម័យកាល សម័យកាល សម័យកាល	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	អ្នក​គាំទ្រ	a fan	grupo	alternativoj	prononco
level	nutri	ចិញ្ចឹម, ចិញ្ចឹម	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	ពោត ពោត អាហារ	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	មានឥទ្ធិពល, ប៉ះពាល់	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	ដើម្បីទស្សនាម្តងទៀត	to visit again	grupo	alternativoj	prononco
level	graveda	មានផ្ទៃពោះ	pregnant	grupo	alternativoj	prononco
level	potenco	អំណាចមួយ។	a power	grupo	alternativoj	prononco
level	surprizi	ភ្ញាក់ផ្អើល	to surprise	grupo	alternativoj	prononco
level	minimumo	អប្បបរមា	a minimum	grupo	alternativoj	prononco
level	fabo	សណ្តែកមួយ, សណ្តែក fava, សណ្តែកធំទូលាយ	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	ដើម្បីជួប	to meet	grupo	alternativoj	prononco
level	abunda	បរិបូរណ៍, ច្រើន, បរិបូរណ៍	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	មុជទឹក, ធ្លាក់, ធ្លាក់	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	សញ្ញាបត្រ, ថ្នាក់	degree, grade	grupo	alternativoj	prononco
level	kajo	ច្រកមួយ, វេទិកា, ការភ្ជាប់មួយ។	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	ទៅវិញទៅមក	reciprocally	grupo	alternativoj	prononco
level	reprezenti	ដើម្បី​តំណាង	to represent	grupo	alternativoj	prononco
level	gimnastiko	កាយសម្ព័ន្ធ	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	ផែនដី (ផែនដី)	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	ដើម្បីចង, ភ្ជាប់	to bind, to link	grupo	alternativoj	prononco
level	titolo	ចំណងជើងមួយ។	a title	grupo	alternativoj	prononco
level	plumamiko	a penpal (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	ភួងមួយ។	a bouquet	grupo	alternativoj	prononco
level	plaĉo	រឿងដែលពេញចិត្ត	pleasing thing	grupo	alternativoj	prononco
level	logi	ដើម្បីទាក់ទាញ, ទាក់ទាញ, ទាក់ទាញ	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	អង្ករ	rice	grupo	alternativoj	prononco
level	rajdi	ជិះ	to ride	grupo	alternativoj	prononco
level	Zamenhof	Zamenhof (អ្នកបង្កើតជនជាតិ Esperanto)	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	បំណែកតូចមួយ	a small piece	grupo	alternativoj	prononco
level	detrui	បំផ្លាញ	to destroy	grupo	alternativoj	prononco
level	rubando	ខ្សែបូ, fascia មួយ។	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	ថង់ក្រដាសមួយ។	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	អ្នកថែសួនម្នាក់	a gardener	grupo	alternativoj	prononco
level	salajro	ប្រាក់ខែ, ប្រាក់ឈ្នួល	salary, wage	grupo	alternativoj	prononco
level	severa	ធ្ងន់ធ្ងរ, តឹងរ៉ឹង	severe, strict	grupo	alternativoj	prononco
level	junulara	របស់យុវជន យុវជន	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	អ្នករៀបចំ	an organizer	grupo	alternativoj	prononco
level	oficistino	បុគ្គលិកការិយាល័យស្រី	a female office worker	grupo	alternativoj	prononco
level	protesti	ដើម្បីតវ៉ា	to protest	grupo	alternativoj	prononco
level	taksi	ដើម្បីវាយតម្លៃ, ប៉ាន់ស្មាន, វាយតម្លៃ	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	ថ្មីៗ	newly	grupo	alternativoj	prononco
level	ŝtuparo	ជណ្តើរ, ជណ្តើរ	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	កអាវមួយ។	a collar	grupo	alternativoj	prononco
level	akcidento	គ្រោះថ្នាក់​មួយ	an accident	grupo	alternativoj	prononco
level	mizero	ទុក្ខវេទនា	misery	grupo	alternativoj	prononco
level	miliono da	មួយលាន	a million of	grupo	alternativoj	prononco
level	krokodilo	ក្រពើមួយ។	a crocodile	grupo	alternativoj	prononco
level	arbaro	ព្រៃ, ព្រៃ	a forest, woods	grupo	alternativoj	prononco
level	etendi	ដើម្បី​ពង្រីក	to extend	grupo	alternativoj	prononco
level	persekuti	បៀតបៀន, ដេញ	to persecute, to chase	grupo	alternativoj	prononco
level	bakterio	បាក់តេរី	a bacterium	grupo	alternativoj	prononco
level	neŭtraleco	អព្យាក្រឹតភាព	neutrality	grupo	alternativoj	prononco
level	spaco	លំហ, លំហ	space, a space	grupo	alternativoj	prononco
level	koridoro	ច្រករបៀង, ផ្លូវឆ្លងកាត់, ផ្លូវមួយ។	a corridor, a passageway, a lane	grupo	alternativoj	prononco
level	kurioza	ចង់ដឹងចង់ឃើញ	curious	grupo	alternativoj	prononco
level	hararo	សក់ (មនុស្ស) អាវធំ (សត្វ)	hair (person), coat (animal)	grupo	alternativoj	prononco
level	naĝvesto	ឈុតហែលទឹក ឈុតហែលទឹក	a swimming suit, a bathing costume	grupo	alternativoj	prononco
level	privata	ឯកជន	private	grupo	alternativoj	prononco
level	konsoli	ដើម្បីលួងលោម, លួងលោម	to console, to comfort	grupo	alternativoj	prononco
level	amatoro	អ្នកស្ម័គ្រចិត្ត	an amateur	grupo	alternativoj	prononco
level	ornami	ដើម្បីតុបតែង, ដើម្បីលម្អ	to decorate, to ornament	grupo	alternativoj	prononco
level	homaro	មនុស្សជាតិ មនុស្សជាតិ	human race, mankind	grupo	alternativoj	prononco
level	milda	ទន់ភ្លន់, ទន់ភ្លន់, រលោង	mild, gentle, smooth	grupo	alternativoj	prononco
level	multekosta	ថ្លៃ	expensive	grupo	alternativoj	prononco
level	verŝi	ដើម្បីចាក់, កំពប់	to pour, to spill	grupo	alternativoj	prononco
level	karesi	ដើម្បីថើប, បន្លឺឡើង, ញាក់	to caress, to flatter, to chuck	grupo	alternativoj	prononco
level	eksciti	ដើម្បីរំភើប	to excite	grupo	alternativoj	prononco
level	poeto	កវី	a poet	grupo	alternativoj	prononco
level	vortaro	វចនានុក្រម, វាក្យសព្ទ	a dictionary, a vocabulary	grupo	alternativoj	prononco
level	grundo	ដី, ដី	ground, soil	grupo	alternativoj	prononco
level	ŝpari	រក្សាទុក ទុក ទុកសម្រាប់ប្រើប្រាស់នាពេលអនាគត	to save, to spare, to keep for future use	grupo	alternativoj	prononco
level	registro	ការចុះឈ្មោះ, កត់ត្រា	registration, record	grupo	alternativoj	prononco
level	monujo	កាបូប​មួយ	a wallet	grupo	alternativoj	prononco
level	enlandano	in-lander	an in-lander	grupo	alternativoj	prononco
level	konto	គណនី​មួយ	an account	grupo	alternativoj	prononco
level	origino	ប្រភពដើម	origin	grupo	alternativoj	prononco
level	samideano	មនុស្សដែលមានគំនិតដូចគ្នា មិត្តរួមគំនិត	a person with same idea, a commrade, a fellow-thinker	grupo	alternativoj	prononco
level	oportuna	ងាយស្រួល, ងាយស្រួល, ឱកាស	convenient, handy, opportune	grupo	alternativoj	prononco
level	minerala	រ៉ែ	mineral	grupo	alternativoj	prononco
level	lui	ជួល	to rent	grupo	alternativoj	prononco
level	policano	ប៉ូលីស ប៉ូលីស (=policisto)	a policeman, a police officer (=policisto)	grupo	alternativoj	prononco
level	pajlo	ចំបើងមួយ។	a straw	grupo	alternativoj	prononco
level	lukso	ប្រណីត	luxury	grupo	alternativoj	prononco
level	mesaĝo	សារ​មួយ	a message	grupo	alternativoj	prononco
level	embaraso	ខ្មាស់អៀន, ងឿងឆ្ងល់	embarrassment, perplexity	grupo	alternativoj	prononco
level	memlerni	ដើម្បីរៀនដោយខ្លួនឯង។	to learn by oneself	grupo	alternativoj	prononco
level	diveni	ទាយ	to guess	grupo	alternativoj	prononco
level	razilo	ឡាម	a razor	grupo	alternativoj	prononco
level	ŝirmi	ជំរក, ការពារ, បញ្ចាំង, ដើម្បីស្រមោល	to shelter, to shield, to screen, to shadow	grupo	alternativoj	prononco
