A.ur content.tsv
Level	Esperanto	ur	en-us	Grupo	Alternativoj	Pronoco
level	fare de ~	کی وجہ سے ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	دہشت گردوں کی وجہ سے	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	پولیس احتیاط سے چیک کر رہی ہے۔	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	چیک کرتا ہے کہ کیا ہو رہا ہے۔	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	ارد گرد میں ہوتا ہے	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	محل کے	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	محل کے ارد گرد	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	صنعتکار کو	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	ایسا لگتا تھا کہ ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	اس وقت اس کا دل گر گیا	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	اس کے پاؤں پر گر گیا	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	وہ جانتا تھا کہ ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	بس مشکل سے وہ ڈھونڈنے کی کوشش کرے گا۔	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	ایک قابل قبول وضاحت تلاش کرنے کے لیے	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	اپنی موجودگی کے بارے میں	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	یہ خیال کہ کاؤنٹیس سب کچھ جانتی ہے۔	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	خیال نے اسے تھوڑی سی امید سے محروم کر دیا۔	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	چھوٹی سی امید	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	چھوٹی سی امید باقی تھی	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	پولیس کے پہلے الفاظ کے بعد	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	زیادہ ~ زیادہ ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	لمبا اتنا ہی بہتر	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	کوئی بات نہیں کتنا	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	ایک چوتھائی گھنٹے پہلے	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	وہ واپس آئے	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	خوفناک بدقسمتی کے بعد	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	لوگ چلے گئے	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	اور پرانے شہر ٹوٹ گئے۔	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	ہمیں آپ کو دوبارہ ملنا چاہئے۔	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	زیادہ کثرت سے	the more often	grupo	alternativoj	prononco
level	mi pripensas	میں سوچ رہا ہوں	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	میں جتنا ناراض ہوں	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	وہ ~ میں رہتی ہے۔	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	کسی بھی گھر میں	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	کیا ہم ایک دوسرے کو دوبارہ دیکھیں گے؟	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	جہاں بھی اور جب بھی	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	میں کب واپس آؤں گا ~؟	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	کتابوں کا دوسرا نصف	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	کیا آپ کو ضرورت ہوگی ~	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	ایک سال کے ایک چوتھائی سے زیادہ کی ضرورت ہے	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	ان ملازمتوں کے لیے	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	کیوں ہے ~	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	زیادہ ٹھنڈا	the colder	grupo	alternativoj	prononco
level	ju pli longe	لمبا	the longer	grupo	alternativoj	prononco
level	ni atendas ~	ہم انتظار کر رہے ہیں ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	کیا آپ ~ سے مطمئن ہیں؟	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	کسی بھی آدمی کے ساتھ	with any man	grupo	alternativoj	prononco
