B.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi ne aŭdis tion?	តើអ្នកមិនបានឮនោះទេ។	didn't you hear that	grupo	alternativoj	prononco
level	tute ne, mi profunde dormis	មិនអីទេ ខ្ញុំបានដេកលក់យ៉ាងជ្រៅ	not at all, I slept deeply	grupo	alternativoj	prononco
level	ĉu mi forgesis diri al vi ke ~?	ភ្លេចប្រាប់អ្នកថា~?	did I forget to tell you that ~?	grupo	alternativoj	prononco
level	orelo, ŝtopi, orelŝtopiloj	ត្រចៀក, សម្រាប់ដោត, ដោតត្រចៀក	ear, to plug, ear plugs	grupo	alternativoj	prononco
level	indas uzi orelŝtopilojn	វាមានតម្លៃក្នុងការប្រើកាសស្តាប់ត្រចៀក	it is worth using earplugs	grupo	alternativoj	prononco
level	indas uzi ~	មានតម្លៃប្រើ ~	is worth using ~	grupo	alternativoj	prononco
level	diris al vi ke indas uzi orelŝtopilojn	បានប្រាប់អ្នកថាវាមានតម្លៃប្រើឧបករណ៍ដោតត្រចៀក	told you it's worth using earplugs	grupo	alternativoj	prononco
level	kiam vi dormas en amasloĝejo	ពេល​អ្នក​គេង​នៅ​កន្លែង​ស្នាក់​នៅ​ធំ (កន្លែង​គាំង)	when you sleep at a mass lodging (crash place)	grupo	alternativoj	prononco
level	evidente jes	ច្បាស់ណាស់បាទ	obviously yes	grupo	alternativoj	prononco
level	ho, kompatinda Kaĉjo!	Katty កំសត់ណាស់!	oh, poor Katty!	grupo	alternativoj	prononco
level	pri kiu vi parolas?	តើអ្នកកំពុងនិយាយអំពីអ្នកណា?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	អំពី​អ្នក	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	ដើម្បី caress, caressing ឈ្មោះ, សម្មតិនាម	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	ជាមួយ -ĉjo ឬ -njo វាអាចបង្កើតឈ្មោះហៅក្រៅជាភាសា Esperanto	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	បាទ, ខ្ញុំបានអានម្តងអំពីវា។	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	ហើយបន្ទាប់មកអ្នកនឹងក្លាយជា Injo?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	ប្រសិនបើអ្នកចង់ទៅទីនោះ	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	តើ​ពេលនេះ​ម៉ោង​ប៉ុន្មាន?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	វាមានរយៈពេលប្រាំនាទីទៅដប់ហើយ។	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	ប្រាំនាទីមុនដប់ ឬប្រាំបួនហាសិបប្រាំ	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	បុកឬខកខាន?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	អ្នកខកខានអាហារពេលព្រឹក	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	អូយ!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	តើអ្នកពេញចិត្តទេ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	ហើយខ្ញុំដែលស្រេកឃ្លានយ៉ាងខ្លាំង	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	ប្រសិនបើអ្នកប្រញាប់	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	យ៉ាងហោចណាស់អាចប៉ះការបើក	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	ការបើកសមាជ	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	យ៉ាងហោចណាស់អ្នកអាចឈានដល់ការបើកសន្និបាត	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	តើនៅពេលណា?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	នៅត្រីមាសទីដប់	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	វានឹងមានរយៈពេលមួយម៉ោង	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	ហើយនៅដប់ពីរវានឹងអាចបរិភោគបាន។	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	ស្រស់ស្អាត ខ្ញុំទន្ទឹងរង់ចាំវា។	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	ប្រាប់ខ្ញុំតើមានអ្វីកើតឡើងក្នុងអំឡុងពេលបើក?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	តើ​វា​មាន​តម្លៃ​ទៅ​ទស្សនា​ទាំងអស់​ទេ?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	តាមគំនិតរបស់ខ្ញុំបាទ	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	ជាធម្មតាវាមិនមានភាពរស់រវើកទេ។	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	ប៉ុន្តែសម្រាប់អ្នកជា 'អ្នកថ្មី'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	វាប្រហែលជាគួរឱ្យចាប់អារម្មណ៍ក្នុងការចូលរួមវា។	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	ខ្ញុំស្មានថា ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	ប្រធាន TEJO នឹងនិយាយពាក្យពីរបី	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	ប្រធានបទនៃសមាជ	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	វាហាក់ដូចជា	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	នរណាម្នាក់មកពី LKK ប្រហែលជានឹងបង្ហាញប្រធានបទនៃសមាជ	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	IJK នីមួយៗមានប្រធានបទរបស់វា។	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	ខ្ញុំសង្ឃឹមថានឹងមានតន្ត្រីមួយចំនួនផងដែរ។	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	អញ្ចឹងតើវានឹងប្រព្រឹត្តទៅនៅឯណា?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	នៅក្នុងសាលបង្រៀនដ៏អស្ចារ្យ	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	តើធ្វើដូចម្តេចដើម្បីរកវា?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	នៅពេលអ្នកចាកចេញពីកន្លែងនេះ។	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	ទៅខាងស្ដាំទៅចុងបញ្ចប់នៃអគារ	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	សម្រាប់ប្រហែល 100 ម៉ែត្រ	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	ម្តងទៀត ត្រង់ប្រហែល 100 ម៉ែត្រ	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	ហើយមានផ្ទះពណ៌លឿង	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	នៅផ្នែកខាងឆ្វេងនៃផ្លូវ	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	សញ្ញាអំពីគេហទំព័រ IJK ទាំងអស់។	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	នៅក្នុងវា អ្នកនឹងឃើញសញ្ញាអំពីគេហទំព័រ IJK ទាំងអស់។	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	ខ្ញុំនឹងផ្ញើសារតាមទូរស័ព្ទ	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	ប្រសិនបើខ្ញុំរកមិនឃើញ	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	អូ គំនិតល្អ ជួបគ្នានៅទីនោះ!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	នៅក្នុងសាលបង្រៀន	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	ទេវតាអាណាព្យាបាល? តើ​អ្នក​កំពុងតែ​លេងសើច​ឬ?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	ប្រធាន TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	ជាចុងក្រោយខ្ញុំសូមជូនពរអ្នកទាំងអស់ឱ្យរីករាយសប្តាហ៍	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	នេះបើយោងតាមព័ត៌មានចុងក្រោយ	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	យើងនៅទីនេះ 423 នាក់មកពី 38 ប្រទេស	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	ខ្ញុំសូមជូនពរឱ្យអ្នកនូវសប្តាហ៍ IJK ដ៏រីករាយ និងប្រកបដោយផ្លែផ្កា	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	ការស្វាគមន៍យ៉ាងកក់ក្តៅក្នុងនាមក្រុមប្រឹក្សាភិបាល TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	បន្ទាប់ពីការទះដៃដ៏ធំមួយ	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	តើអ្នកបានគ្រប់គ្រងដើម្បីនៅភ្ញាក់ទេ?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	បាទ / ចាសហើយភាគច្រើនដោយសារតែការស្រេកឃ្លានរបស់ខ្ញុំ	yes, mainly because of my hunger	grupo	alternativoj	prononco
