A.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	kiu deprenis la libreton?	စာအုပ်ငယ်ကို ဘယ်သူက ဖြုတ်တာလဲ။	who took down the booklet?	grupo	alternativoj	prononco
level	kato, kiu nomiĝas Cezaro	ဆီဇာအမည်ရှိသောကြောင်	a cat named Caesar	grupo	alternativoj	prononco
level	kuko, kiu estas sur la tablo	စားပွဲပေါ်ရှိ ကိတ်မုန့်တစ်ခု	a cake which is on the table	grupo	alternativoj	prononco
level	manĝu kukon, kiu estas sur la tablo	စားပွဲပေါ်ရှိ ကိတ်မုန့်ကို စားပါ။	eat a cake that is on the table	grupo	alternativoj	prononco
level	fariĝis varmega kaj ruĝiĝis	ပူလာပြီး နီရဲလာတယ်။	became hot and blushed	grupo	alternativoj	prononco
level	patro volas, ke lia infano manĝu	အဖေက သူ့ကလေးကို စားစေချင်တယ်။	a father wants his child to eat	grupo	alternativoj	prononco
level	en malgranda ĉambro	အခန်းငယ်လေးထဲမှာ	in a small room	grupo	alternativoj	prononco
level	ni loĝas en ~	ငါတို့နေထိုင်သည် ~	we live in ~	grupo	alternativoj	prononco
level	mi fariĝis maltrankvila	စိတ်တွေပူလာတယ်။	I became anxious	grupo	alternativoj	prononco
level	tiam, kiam mi vidis vin	အဲဒီတုန်းက မင်းကို ငါတွေ့တယ်။	at that time when I saw you	grupo	alternativoj	prononco
level	ĉiuj rimarkis tion	အဲဒါကို လူတိုင်းသတိထားမိတယ်။	everyone noticed that	grupo	alternativoj	prononco
level	tion, ke ŝi estas belega	သူမသည်လှပသောအချက်	the fact that she is beautiful	grupo	alternativoj	prononco
level	ĉu vi deziras, ke ~ ?	လိုချင်လား ~ (ဒီဇရီ)	do you want that ~ ? (deziri)	grupo	alternativoj	prononco
level	ke mi montru al vi	ငါပြမည်အကြောင်း၊	that I may show you	grupo	alternativoj	prononco
level	ĉu vi deziras, ke mi montru?	မင်းငါ့ကိုပြချင်တာလား။	do you want me to show?	grupo	alternativoj	prononco
level	mian plej novan libron	ကျွန်တော့်ရဲ့ နောက်ဆုံးစာအုပ် (ရည်ရွယ်ချက်)	my newest book (objective)	grupo	alternativoj	prononco
level	morgaŭ matene, kion vi volas?	မနက်ဖြန်မနက် ဘာလိုချင်လဲ	tomorrow morning, what do you want?	grupo	alternativoj	prononco
level	matenmanĝis malfrue	မနက်စာနောက်ကျတယ်။	had breakfast late	grupo	alternativoj	prononco
level	kiam Marko alvenos?	Mark ဘယ်တော့ရောက်လာမှာလဲ	when will Mark arrive?	grupo	alternativoj	prononco
level	je la kvina aŭ je la oka horo	ငါးနာရီ ရှစ်နာရီ	at five or eight o'clock	grupo	alternativoj	prononco
level	kiam vi rimarkis, ke ~ ?	ဘယ်တုန်းက သတိထားမိတာလဲ ~	when did you notice that ~ ?	grupo	alternativoj	prononco
level	la tuta familio nomas min bonfarulo	တစ်မိသားစုလုံးက ကျွန်တော့်ကို ကျေးဇူးရှင်လို့ ခေါ်ကြပါတယ်။	the whole family calls me a benefactor	grupo	alternativoj	prononco
level	utila por vi	သင့်အတွက်အသုံးဝင်သည်။	useful for you	grupo	alternativoj	prononco
level	ĉu la libreto estis utila?	စာအုပ်ကလေးက အသုံးဝင်သလား။	was the booklet useful?	grupo	alternativoj	prononco
level	tiu libreto, kiun mi sendis	ငါပေးပို့သောစာအုပ်ငယ်	the booklet, which I sent	grupo	alternativoj	prononco
level	matene dormis tre longe	မနက်က အကြာကြီးအိပ်တယ်။	in the morning slept for a long time	grupo	alternativoj	prononco
level	kiam li vidis la sunon	နေကိုမြင်သောအခါ၊	when he saw the sun	grupo	alternativoj	prononco
level	subite li eksaltis	ရုတ်တရက် သူ ခုန်တက်သွားတယ်။	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	သူက အမြဲတမ်း စောတယ်။	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	သူက အမြဲနောက်ကျတယ်။	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	အဲဒီအချိန်မှာ သူသွားရမယ့်အချိန်	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	ကျောင်းသွားဖို့	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	သူသိတယ်~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	~ သူသိတယ်​	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	ဆရာမက ပျားတွေကို မုန်းတီးတယ်။	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	ဆရာမက ပျားတွေကို မုန်းတီးတယ်ဆိုတာ သိတယ်။	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	ဆရာ့ကို မုန်းတယ်ဆိုတာ သိတယ်။	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	ဒါပေမယ့် ဒီနေ့ ကော်ဖီသောက်တယ်။	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	အဝတ်အစားကို အမြန်ဝတ်တယ်။	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	နောက်ကျမနေချင်ဘူး။	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	လက်ထဲတွင် စာအုပ်များနှင့်အတူ အလွန်မြန်သည်။	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	နောက်တော့ သူပြေးပြီး ခုန်ချလိုက်တယ်။	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	သူပြေးပြီး ခုန်ချလိုက်တယ်။	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	လမ်းတလျှောက်	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	လူများ က သူ့ကို ကြည့်ကြသည်။	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	သူ့ကိုကြည့်ကာ ပြောသည်	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	ပညာရှိ လူမိုက်	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	မိုက်မဲတဲ့ကောင်လေး။	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	ကျောင်းတစ်ကျောင်းရှေ့မှာ	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	မကြာမီ	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	သူ ~ ​ရှေ့မှာ	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	သွားနှင့်ဝင်ရန်	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	သူဝင်ချင်တယ်။	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	ကျောင်းထဲသို့ဝင်ရန်	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	သို့သော်	but however	grupo	alternativoj	prononco
level	sed li ne povis	ဒါပေမယ့် သူ မလုပ်နိုင်ခဲ့ပါ။	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	ပိတ်ရန်၊ ပိတ်ရန်	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	ပိတ်ခဲ့သည်။	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	neither ~ nor ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	ဆရာရော ယောက်ျားရော မိန်းကလေးရော ကျောင်းသားတွေပါ မဟုတ်ဘူး။	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	ဆရာရော ကျောင်းသားတွေရော မတွေ့ဘူး။	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	ထိုင်ရန်၊ ထိုင်ရန်	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	ထိုင်ပြီ (ထိုင်ပြီ)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	သူထိုင်တယ်။	he got seated	grupo	alternativoj	prononco
level	kaj pensis	အတွေး	and thought	grupo	alternativoj	prononco
level	kio okazis?	ဘာဖြစ်တာလဲ	what did happen?	grupo	alternativoj	prononco
level	diable	မကောင်းဆိုးဝါး (နတ်ဆိုးကဲ့သို့)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	ဆည်လိုက်ပါ။	dam it	grupo	alternativoj	prononco
level	memoras	မှတ်မိသည်။	remembers	grupo	alternativoj	prononco
level	nun mi memoras	အခုငါမှတ်မိတယ်။	now I remember	grupo	alternativoj	prononco
level	dimanĉo	တနင်္ဂနွေ	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	ဒီနေ့ ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	ဒီနေ့တနင်္ဂနွေနေ့ပါ	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	အိပ်ဖို့နဲ့ အိပ်ဖို့	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	နေနှင့်လ	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	ရုတ်တရက်နှင့် ရုတ်တရက်	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	ပိတ်! (စတင်ရန်)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	ခုန်ဖို့ ခုန်တယ်။	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	အမြဲတမ်းစောတယ်။	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	ဒီနေ့တင်ပြီးပြေးတယ်။	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	အသက်အရွယ်မဟုတ်သောအရာ	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	ပညာရှိတို့ လိုက်၍ ပြေးကြ၏။	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	အမြန်ဆုံးအဖြစ်	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	ယောက်ျားလေး ဘာမိန်းကလေးလဲ။	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	တွေးလည်း မမှတ်မိဘူး။	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	နတ်ဆိုးသည် တနင်္ဂနွေနေ့တွင် ရေကို စောင့်မျှော်နေ၏။	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	အဲဒီလို ခဏလေး	such a small moment	grupo	alternativoj	prononco
