C.zh-cn content.tsv
Level	Esperanto	zh-cn	en-us	Grupo	Alternativoj	Pronoco
level	energio	一种能量	an energy	grupo	alternativoj	prononco
level	faligi	导致跌倒、碾过	to cause falling, to run over	grupo	alternativoj	prononco
level	aparato	装置、机器、装置	an apparatus, machine, device	grupo	alternativoj	prononco
level	informo	一个信息	an information	grupo	alternativoj	prononco
level	eniri	进去	to go in	grupo	alternativoj	prononco
level	saluton!	你好！	hello!	grupo	alternativoj	prononco
level	ekvidi	开始看到	to start seeing	grupo	alternativoj	prononco
level	balancilo	摇摆、平衡	a swing, a balance	grupo	alternativoj	prononco
level	ekstervoje	出去的路上	on the way out	grupo	alternativoj	prononco
level	flugilo	一个翅膀	a wing	grupo	alternativoj	prononco
level	ekrigardi	开始寻找	to start looking	grupo	alternativoj	prononco
level	laŭtparolilo	一个扬声器	a speaker	grupo	alternativoj	prononco
level	ekmire	奇妙地	wonderously	grupo	alternativoj	prononco
level	dumtage	在白天	at day	grupo	alternativoj	prononco
level	socio	一个社会	a society	grupo	alternativoj	prononco
level	doloriga	引起疼痛	causing pain	grupo	alternativoj	prononco
level	laborilo	工作工具	a tool for work	grupo	alternativoj	prononco
level	devojiĝi	误入歧途	to go astray	grupo	alternativoj	prononco
level	banujo	浴缸 (=bankuvo)	a bathtub (=bankuvo)	grupo	alternativoj	prononco
level	afiŝo	一张海报、一篇帖子、一篇文章	a poster, a post, an article	grupo	alternativoj	prononco
level	ellitiĝi	起床，起床	to get out of bed, to get up	grupo	alternativoj	prononco
level	signifi	表示、表示、暗示	to mean, to signify, to imply	grupo	alternativoj	prononco
level	tondilo	剪刀	scissors	grupo	alternativoj	prononco
level	besteto	一只小动物	a little animal	grupo	alternativoj	prononco
level	pasio	热情	passion	grupo	alternativoj	prononco
level	bedaŭrinde	很遗憾	unfortunately	grupo	alternativoj	prononco
level	ekdormi	入睡	to fall asleep	grupo	alternativoj	prononco
level	aĉodora	难闻的气味	bad smelling	grupo	alternativoj	prononco
level	tranĉilo	一把刀	a knife	grupo	alternativoj	prononco
level	rano	一个青蛙	a frog	grupo	alternativoj	prononco
level	arboplena	长满树木	full of trees	grupo	alternativoj	prononco
level	vespere	晚上	in the evening	grupo	alternativoj	prononco
level	temo	一个主题，一个话题	a theme, a topic	grupo	alternativoj	prononco
level	antaŭeniri	继续	to go ahead	grupo	alternativoj	prononco
level	kalkulilo	一个计算器	a calculator	grupo	alternativoj	prononco
level	amikino	女朋友	a girl friend	grupo	alternativoj	prononco
level	alilanda	外国的	foreign	grupo	alternativoj	prononco
level	kovrilo	一个被子，一个灯，一条毯子	a cover, a lit, a blanket	grupo	alternativoj	prononco
level	menuo	一份菜单	a menu	grupo	alternativoj	prononco
level	informilo	时事通讯、公告	a newsletter, an anouncement	grupo	alternativoj	prononco
level	Venecia	威尼斯	Venice	grupo	alternativoj	prononco
level	teroro	恐怖分子	a terror	grupo	alternativoj	prononco
level	doĝo	总督，总督	a doge, a viceroy	grupo	alternativoj	prononco
level	kvanto	数量，数量	quantity, amount	grupo	alternativoj	prononco
level	batilo	蝙蝠（击中）	a bat (to hit)	grupo	alternativoj	prononco
level	kvalito	品质、财产	quality, property	grupo	alternativoj	prononco
level	laŭte	大声地，大声地	loudly, aloud	grupo	alternativoj	prononco
level	-ut-	<词尾>条件被动	<suffix> conditional passive	grupo	alternativoj	prononco
level	kristnasko	圣诞节	Christmas	grupo	alternativoj	prononco
level	vivo	一个生命	a life	grupo	alternativoj	prononco
level	freneza	疯狂的，疯狂的，疯狂的	crazy, insane, mad	grupo	alternativoj	prononco
level	solvi	解决，溶解	to solve, to dissolve	grupo	alternativoj	prononco
level	rilate al	关系到	relating to	grupo	alternativoj	prononco
level	fi!	拉屎！	shit!	grupo	alternativoj	prononco
level	rideti	微笑	to smile	grupo	alternativoj	prononco
level	temas pri	这是关于	it is about	grupo	alternativoj	prononco
level	alilande	国外	abroad	grupo	alternativoj	prononco
level	pli-malpli	或多或少	more or less	grupo	alternativoj	prononco
level	kadro	一个框架、一个背景、一个干部	a frame, a setting, a cadre	grupo	alternativoj	prononco
level	eta	小，微小（=malgranda）	small, tiny (=malgranda)	grupo	alternativoj	prononco
level	dumil	两千	two thousands	grupo	alternativoj	prononco
level	ŝtormo	一场风暴	a storm	grupo	alternativoj	prononco
level	elektra	电动的，电气的	electric, electrical	grupo	alternativoj	prononco
level	ducent	两百	two hundreds	grupo	alternativoj	prononco
level	lageto	一个池塘	a pond	grupo	alternativoj	prononco
level	tridek	三十	thirty	grupo	alternativoj	prononco
level	kukurbo	一个南瓜，一个葫芦	a pumpkin, a gourd	grupo	alternativoj	prononco
level	varmete	不冷不热的	in lukewarm	grupo	alternativoj	prononco
level	dek naŭ	十九	nineteen	grupo	alternativoj	prononco
level	eĥo	回声	an echo	grupo	alternativoj	prononco
level	ekrano	一个屏幕	a screen	grupo	alternativoj	prononco
level	dek sep	十七	seventeen	grupo	alternativoj	prononco
level	malvarmeta	凉爽的	cool	grupo	alternativoj	prononco
level	dek kvin	十五	fifteen	grupo	alternativoj	prononco
level	oratoro	演说家、发言人、演说家	an orator, a spokesman, a speaker	grupo	alternativoj	prononco
level	mansako	手提包（=mansaketo）	a handbag (=mansaketo)	grupo	alternativoj	prononco
level	dek tri	十三	thirteen	grupo	alternativoj	prononco
level	kristalo	一块水晶	a crystal	grupo	alternativoj	prononco
level	cigaredo	香烟	a cigarette	grupo	alternativoj	prononco
level	pronomo	代词	a pronoun	grupo	alternativoj	prononco
level	frapeti	点击	to tap	grupo	alternativoj	prononco
level	nukso	一个坚果	a nut	grupo	alternativoj	prononco
level	dek unu	十一	eleven	grupo	alternativoj	prononco
level	mirinda	惊人的，奇妙的	amazing, marvelous	grupo	alternativoj	prononco
level	pordego	门户、正门、大门	a portal, a main gate, a gate	grupo	alternativoj	prononco
level	funkcio	一个函数	a function	grupo	alternativoj	prononco
level	impliki	牵连，牵涉，牵连	to implicate, to entangle, to involve	grupo	alternativoj	prononco
level	tasko	一项任务，一项工作	a task, a job	grupo	alternativoj	prononco
level	tunelo	一个隧道，一个洞穴	a tunnel, a burrow	grupo	alternativoj	prononco
level	volo	愿意	willingness	grupo	alternativoj	prononco
level	intermanĝeto	午餐（中餐，小餐）	a lunch (intermediate, small)	grupo	alternativoj	prononco
level	interreto	互联网，互联网	internet, Internet	grupo	alternativoj	prononco
level	tikli	挠痒痒	to tickle	grupo	alternativoj	prononco
level	vigle	活泼地, 轻快地	animatedly, briskly	grupo	alternativoj	prononco
level	bendo	乐队、磁带、带子	a band, a tape, a strip	grupo	alternativoj	prononco
level	stulta	愚蠢的，愚蠢的	stupid, foolish	grupo	alternativoj	prononco
level	haloo	你好	hello	grupo	alternativoj	prononco
level	himno	一首赞美诗，一首国歌	a hymn, an anthem	grupo	alternativoj	prononco
level	taŭgi	适合，适合	to be suitable, to fit	grupo	alternativoj	prononco
level	plenaĝa	成人的，成年的	adult, grown-up	grupo	alternativoj	prononco
level	recenzi	回顾、写下	to review, to write up	grupo	alternativoj	prononco
level	gratulo	祝贺	congratulation	grupo	alternativoj	prononco
level	flati	吹捧	to flatter	grupo	alternativoj	prononco
level	komitato	一个委员会	a committee	grupo	alternativoj	prononco
level	frataro	一群麻烦	a group of bothers	grupo	alternativoj	prononco
level	dorno	一根刺	a thorn	grupo	alternativoj	prononco
level	nebulo	雾，薄雾	fog, mist	grupo	alternativoj	prononco
level	fervojo	一条铁路	a railway	grupo	alternativoj	prononco
level	uzado	如何使用，使用	how to use, using	grupo	alternativoj	prononco
level	klimato	气候	a climate	grupo	alternativoj	prononco
level	brakumo	一个拥抱	a hug	grupo	alternativoj	prononco
level	bandaĝo	绷带、敷料	a bandage, dressing	grupo	alternativoj	prononco
level	drato	一条电线	a wire	grupo	alternativoj	prononco
level	unuo	单元	unit	grupo	alternativoj	prononco
level	materialo	材料，材料	material, a material	grupo	alternativoj	prononco
level	malvarmumi	着凉	to catch cold	grupo	alternativoj	prononco
level	unue	首先	first of all	grupo	alternativoj	prononco
level	gramo	一克	a gram	grupo	alternativoj	prononco
level	turniĝi	变得转身	to become turned	grupo	alternativoj	prononco
level	malsano	疾病	a disease	grupo	alternativoj	prononco
level	porcio	一部分，一份	a portion, a share	grupo	alternativoj	prononco
level	armeo	一支军队	an army	grupo	alternativoj	prononco
level	bulteno	公告、时事通讯	a bulletin, a newsletter	grupo	alternativoj	prononco
level	partio	聚会，聚会，比赛，一方	party, a party, a match, a side	grupo	alternativoj	prononco
level	trio	三人组	a trio	grupo	alternativoj	prononco
level	proksimume	大约，大约	approximately, about	grupo	alternativoj	prononco
level	determini	确定	to determine	grupo	alternativoj	prononco
level	oferi	牺牲，奉献，奉献	to sacrifice, to offer, to offer up	grupo	alternativoj	prononco
level	naĝo	游泳、洗澡	swimming, bathe	grupo	alternativoj	prononco
level	evidenta	明显的，清楚的，明显的	evident, clear, obvious	grupo	alternativoj	prononco
level	tria	第三	third	grupo	alternativoj	prononco
level	familiara	熟悉、友好	familiar, friendly	grupo	alternativoj	prononco
level	pastro	神父、神职人员、牧师	a priest, a clergyman, a pastor	grupo	alternativoj	prononco
level	foliumi	翻页、浏览、浏览	to turn pages, to browse, to leaf through	grupo	alternativoj	prononco
level	sufiĉi	足够	to be sufficient	grupo	alternativoj	prononco
level	okulumi	使眼色，使眼色，使眼色，使眼色	to make eyes at, to ogle, to stare at, to wink	grupo	alternativoj	prononco
level	ekzakta	精确的	exact	grupo	alternativoj	prononco
level	konstati	确定，确定为事实	to ascertain, to establish to be a fact	grupo	alternativoj	prononco
level	tombo	一座坟墓，一座坟墓	a tomb, a grave	grupo	alternativoj	prononco
level	sperto	体验	an experience	grupo	alternativoj	prononco
level	ŝmiri	涂抹, 涂油, 涂抹	to grease, to smear, to anoint	grupo	alternativoj	prononco
level	pioniro	先驱者	a pioneer	grupo	alternativoj	prononco
level	emerito	退休人员、退休人员、养老金领取者	an emeritus, a retiree, a pensioner	grupo	alternativoj	prononco
level	skribilo	书写工具，任何用于书写的东西	a writing tool, anything for writing	grupo	alternativoj	prononco
level	favora	有利	favorable	grupo	alternativoj	prononco
level	kaĉo	一份粥，一份果泥	a porridge, a puree	grupo	alternativoj	prononco
level	senhalte	没有停顿	without pause	grupo	alternativoj	prononco
level	horizonto	地平线	a horizon	grupo	alternativoj	prononco
level	vertikalo	一条垂直线	a vertical line	grupo	alternativoj	prononco
level	protekti	保护	to protect	grupo	alternativoj	prononco
level	fikcio	虚构的	a fiction	grupo	alternativoj	prononco
level	ventumi	扇动, 通风	to fan, to aerate	grupo	alternativoj	prononco
level	obstaklo	一个障碍	an obstacle	grupo	alternativoj	prononco
level	satiĝi	变得满意	to become satisfied	grupo	alternativoj	prononco
level	kredito	一个信用	a credit	grupo	alternativoj	prononco
level	rompiĝi	变得破碎	to become broken	grupo	alternativoj	prononco
level	dorloti	宠爱、溺爱、溺爱、溺爱	to pamper, to coddle, to pet, to dote	grupo	alternativoj	prononco
level	epoko	一个纪元、一个年代、一个时期、一个时间	an epoch, an age, a period, time	grupo	alternativoj	prononco
level	ventumilo	粉丝	a fan	grupo	alternativoj	prononco
level	nutri	滋养，喂养	to nourish, to feed	grupo	alternativoj	prononco
level	maizo	玉米，玉米，玉米	a maize, a corn, a mealies	grupo	alternativoj	prononco
level	influi	影响，影响	to influence, to affect	grupo	alternativoj	prononco
level	reviziti	再次访问	to visit again	grupo	alternativoj	prononco
level	graveda	孕	pregnant	grupo	alternativoj	prononco
level	potenco	一种力量	a power	grupo	alternativoj	prononco
level	surprizi	令人惊讶	to surprise	grupo	alternativoj	prononco
level	minimumo	最低限度	a minimum	grupo	alternativoj	prononco
level	fabo	一颗豆子，一颗蚕豆，一颗蚕豆	a bean, a fava bean, a broad bean	grupo	alternativoj	prononco
level	renkontiĝi	见面	to meet	grupo	alternativoj	prononco
level	abunda	丰富的，丰富的，丰富的	abundant, copious, bountiful	grupo	alternativoj	prononco
level	plonĝi	潜入、跳入、坠落	to dive, to plunge, to plummet	grupo	alternativoj	prononco
level	grado	学位、等级	degree, grade	grupo	alternativoj	prononco
level	kajo	码头、平台、交汇处	a quay, a platform, a conjunction	grupo	alternativoj	prononco
level	reciproke	相互地	reciprocally	grupo	alternativoj	prononco
level	reprezenti	代表	to represent	grupo	alternativoj	prononco
level	gimnastiko	体操	gymnastics	grupo	alternativoj	prononco
level	Tero (La -o)	地球（地球）	Earth (The Earth)	grupo	alternativoj	prononco
level	bindi	绑定，链接	to bind, to link	grupo	alternativoj	prononco
level	titolo	一个标题	a title	grupo	alternativoj	prononco
level	plumamiko	笔友 (=leteramiko)	a penpal (=leteramiko)	grupo	alternativoj	prononco
level	bukedo	一束花	a bouquet	grupo	alternativoj	prononco
level	plaĉo	令人愉快的事情	pleasing thing	grupo	alternativoj	prononco
level	logi	引诱，引诱，吸引	to lure, to entice, to attract	grupo	alternativoj	prononco
level	rizo	米	rice	grupo	alternativoj	prononco
level	rajdi	骑	to ride	grupo	alternativoj	prononco
level	Zamenhof	Zamenhof（世界语创造者）	Zamenhof (Esperanto Creator)	grupo	alternativoj	prononco
level	peceto	一小块	a small piece	grupo	alternativoj	prononco
level	detrui	摧毁	to destroy	grupo	alternativoj	prononco
level	rubando	一条丝带，一条筋膜	a ribbon, a fascia	grupo	alternativoj	prononco
level	papersako	一个纸袋	a paper bag	grupo	alternativoj	prononco
level	ĝardenisto	园丁	a gardener	grupo	alternativoj	prononco
level	salajro	工资，工资	salary, wage	grupo	alternativoj	prononco
level	severa	严厉的，严格的	severe, strict	grupo	alternativoj	prononco
level	junulara	青年人的，青年人的	of youth, of young people	grupo	alternativoj	prononco
level	organizanto	组织者	an organizer	grupo	alternativoj	prononco
level	oficistino	一名女上班族	a female office worker	grupo	alternativoj	prononco
level	protesti	去抗议	to protest	grupo	alternativoj	prononco
level	taksi	评价、估计、评价	to evaluate, to estimate, to rate	grupo	alternativoj	prononco
level	nove	新	newly	grupo	alternativoj	prononco
level	ŝtuparo	楼梯，楼梯	stairs, staircase	grupo	alternativoj	prononco
level	kolumo	领子	a collar	grupo	alternativoj	prononco
level	akcidento	一次意外	an accident	grupo	alternativoj	prononco
level	mizero	苦难	misery	grupo	alternativoj	prononco
level	miliono da	一百万的	a million of	grupo	alternativoj	prononco
level	krokodilo	鳄鱼	a crocodile	grupo	alternativoj	prononco
