A.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	ĉu la grafino vin invitis?	কাউন্টেস কি আপনাকে আমন্ত্রণ জানিয়েছে?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	সে কি ~ সম্পর্কে জানে	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	আপনার উপস্থিতি সম্পর্কে	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	এখানে আপনার উপস্থিতি	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	আমি আপনাকে জিজ্ঞাসা করতে হবে ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	আমাকে অনুসরণ করতে বলে	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	এবং তিনি ব্যাখ্যা করেছেন ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	ব্যাখ্যা করেছেন যে ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	ভুল প্রচেষ্টার পর থেকে	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	কাউন্টেসকে ধরার ভুল প্রচেষ্টা	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	~ কারণে	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	সন্ত্রাসীদের কারণে	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	পুলিশ সাবধানে চেক করছে	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	কি ঘটছে তা পরীক্ষা করে	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	আশেপাশে ঘটে	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	দুর্গের	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	দুর্গের চারপাশ	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	শিল্পপতির কাছে	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	মনে হচ্ছিল ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	তার হৃদয় এই সময় পড়ে	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	তার পায়ে পড়ে	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	তিনি জানতেন যে ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	শুধু কঠিন সে খুঁজে বের করার চেষ্টা করবে	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	একটি গ্রহণযোগ্য ব্যাখ্যা খুঁজে পেতে	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	নিজের উপস্থিতি সম্পর্কে	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	ধারণা যে কাউন্টেস সবকিছু জানে	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ধারণা তাকে সামান্য আশা থেকে বঞ্চিত	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	সামান্য আশা	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	সামান্য আশা যে অবশিষ্ট ছিল	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	পুলিশের প্রথম কথার পর	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	আরো ~ আরো ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	যত লম্বা তত ভাল	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	যতই হোক না কেন	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	এক ঘন্টার এক চতুর্থাংশ আগে	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	তারা ফিরে এসেছিল	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	ভয়ানক দুর্ভাগ্যের পরে	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	মানুষ চলে গেল	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	এবং পুরানো শহরগুলি ভেঙ্গে পড়ল	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	আমাদের আবার দেখা উচিত	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	আরো প্রায়ই	the more often	grupo	alternativoj	prononco
level	mi pripensas	আমি চিন্তা করছি	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	আমি যত বেশি রাগী	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	সে ~তে থাকে	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	যে কোন বাড়িতে	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	আমরা কি আবার দেখা করব?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	যেখানেই এবং যখনই	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	আমি কখন ফিরে পাব ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	বইয়ের বাকি অর্ধেক	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	তোমার কি লাগবে ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	এক বছরের এক চতুর্থাংশেরও বেশি প্রয়োজন	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	সেইসব কাজের জন্য	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	কেন হয় ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	ঠান্ডা	the colder	grupo	alternativoj	prononco
level	ju pli longe	দীর্ঘ	the longer	grupo	alternativoj	prononco
level	ni atendas ~	আমরা অপেক্ষা করছি ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	আপনি কি ~ সন্তুষ্ট?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	যে কোন পুরুষের সাথে	with any man	grupo	alternativoj	prononco
