C.zh-tw content.tsv
Level	Esperanto	zh-tw	en-us	Grupo	Alternativoj	Pronoco
level	subjekto	課程	a subject	grupo	alternativoj	prononco
level	pesi	測量重量，稱重	to measure weight, to weigh	grupo	alternativoj	prononco
level	ĉiutage	每天，每天	every day, daily	grupo	alternativoj	prononco
level	lanterno	一盞燈籠	a lantern	grupo	alternativoj	prononco
level	tagmanĝo	午餐，午餐	a lunch, midday meal	grupo	alternativoj	prononco
level	importi	導入	to import	grupo	alternativoj	prononco
level	duona	一半（平均）	half(ly)	grupo	alternativoj	prononco
level	dekono	十分之一	a tenth	grupo	alternativoj	prononco
level	skrapi	刮，刮	to scrape, to scratch	grupo	alternativoj	prononco
level	kvarono	四分之一,四分之一	a quarter, one fourth	grupo	alternativoj	prononco
level	triono	三分之一，三分之一	a third, one third	grupo	alternativoj	prononco
level	pezi	稱重（有一定重量）	to weigh (to have a heaviness of an amount)	grupo	alternativoj	prononco
level	naztuko	手帕(=kajertuko)	a handkerchief (=kajertuko)	grupo	alternativoj	prononco
level	bantuko	一條浴巾	a bath towel	grupo	alternativoj	prononco
level	littuko	一張床單	a bed sheet	grupo	alternativoj	prononco
level	terure	可怕地，可怕地	terribly, awfully	grupo	alternativoj	prononco
level	kvaropo	四人組，四人組	a foursome, a quadruple	grupo	alternativoj	prononco
level	tualeto	廁所（服裝）	a toilet (attire)	grupo	alternativoj	prononco
level	pardono	寬恕、寬恕、赦免	forgiveness, pardon, absolution	grupo	alternativoj	prononco
level	kuvo	浴缸，浴缸，大桶	a tub, a bath, a vat	grupo	alternativoj	prononco
level	vizitadi	定期拜訪，經常拜訪	to visit regularily, to frequent	grupo	alternativoj	prononco
level	esplori	去探索，去調查	to explore, to investigate	grupo	alternativoj	prononco
level	regali	款待、款待、招待	to regale, to treat, to entertain	grupo	alternativoj	prononco
level	diskuti	討論	to discuss	grupo	alternativoj	prononco
level	propagandi	做宣傳，做廣告	to make propaganda, to advertise	grupo	alternativoj	prononco
level	kudrilo	一根縫衣針	a sewing needle	grupo	alternativoj	prononco
level	ŝoveli	鏟	to shovel	grupo	alternativoj	prononco
level	aplaŭdo	掌聲、喝采	an applause, acclamation	grupo	alternativoj	prononco
level	malsata	飢餓的	hungry	grupo	alternativoj	prononco
level	esprimi	表達	to express	grupo	alternativoj	prononco
level	subtaso	一個碟子	a saucer	grupo	alternativoj	prononco
level	traduko	翻譯	a translation	grupo	alternativoj	prononco
level	kopiilo	影印機，影印機	a copying machine, a copier	grupo	alternativoj	prononco
level	provizo	供給，庫存，供給	a provision, a stock, a supply	grupo	alternativoj	prononco
level	traduki	翻譯	to translate	grupo	alternativoj	prononco
level	terglobo	地球儀	the earth globe	grupo	alternativoj	prononco
level	breto	一個架子	a shelf	grupo	alternativoj	prononco
level	sekreti	保守秘密	to keep secrets	grupo	alternativoj	prononco
level	ekonomio	經濟，經濟	economy, an economy	grupo	alternativoj	prononco
level	evolui	演化	to evolve	grupo	alternativoj	prononco
level	ĉambristo	管家	a housekeeper	grupo	alternativoj	prononco
level	dimanĉe	在星期天	on Sunday	grupo	alternativoj	prononco
level	pruntedoni	借出	to lend	grupo	alternativoj	prononco
level	veturado	去兜風	going on a ride	grupo	alternativoj	prononco
level	ĥoro	合唱團，合唱團	a choir, a chorus	grupo	alternativoj	prononco
level	pruntepreni	借用	to borrow and take	grupo	alternativoj	prononco
level	vestaĵo	衣服	clothes	grupo	alternativoj	prononco
level	rapide	快點，快點，快點	rapidly, quickly, swiftly	grupo	alternativoj	prononco
level	urbomezo	城市的中心	a center of a city	grupo	alternativoj	prononco
level	tridekjara	30歲	30 years old	grupo	alternativoj	prononco
level	tiuokaze	在這種情況下	in that case	grupo	alternativoj	prononco
level	sekigi	變乾	to dry	grupo	alternativoj	prononco
level	varmigi	使溫暖、保暖、取暖	to make warm, to keep warm, to heat	grupo	alternativoj	prononco
level	surloka	在那個地方	at the place	grupo	alternativoj	prononco
level	supren	向上	upward	grupo	alternativoj	prononco
level	subakvigi	使下沉，使下沉	to sink, to make sink	grupo	alternativoj	prononco
level	foto	一張照片，一張照片	a photo, photograph	grupo	alternativoj	prononco
level	sovaĝejo	一片荒野	a wilderness	grupo	alternativoj	prononco
level	skribotablo	一張寫字桌	a writing table	grupo	alternativoj	prononco
level	varmiĝi	變得溫暖	to become warm	grupo	alternativoj	prononco
level	klarigi	解釋，澄清	to explain, to clarify	grupo	alternativoj	prononco
level	sentimulo	一個無所畏懼的人	a fearless man	grupo	alternativoj	prononco
level	krepusko	一個黃昏，一個黃昏	a twilight, a dusk	grupo	alternativoj	prononco
level	laciga	磨損，使人疲倦，造成疲勞	wearing, tiring, causing fatigue	grupo	alternativoj	prononco
level	senkolora	無色	colorless	grupo	alternativoj	prononco
level	senbrue	無噪音	without noise	grupo	alternativoj	prononco
level	lernigi	去學習、去教導	to make learning, to teach	grupo	alternativoj	prononco
level	ŝuldi	欠	to owe	grupo	alternativoj	prononco
level	sekreta	秘密	secret	grupo	alternativoj	prononco
level	finigi	結束，結束	to make an end, to finish	grupo	alternativoj	prononco
level	salto	跳躍	a jump	grupo	alternativoj	prononco
level	finiĝi	結束，結束，結束	to become finished, to end, to come to an end	grupo	alternativoj	prononco
level	malvarmiĝi	變冷	to become cold	grupo	alternativoj	prononco
level	rideto	一個微笑	a smile	grupo	alternativoj	prononco
level	sidiĝi	坐下	to sit down	grupo	alternativoj	prononco
level	repaciĝo	再次變得平靜	becoming peaceful again	grupo	alternativoj	prononco
level	redoni	回饋	to give back	grupo	alternativoj	prononco
level	stariĝi	起來，起來，站起來	to get up, to rise, to stand up	grupo	alternativoj	prononco
level	rapidege	很快	very quickly	grupo	alternativoj	prononco
level	servo	服務，一項服務	service, a service	grupo	alternativoj	prononco
level	konsideri	考慮	to consider	grupo	alternativoj	prononco
level	promenejo	長廊	a promenade	grupo	alternativoj	prononco
level	komenciĝi	開始，開始	to get started, to begin	grupo	alternativoj	prononco
level	plibeligi	美化（更多）	to beautify (more)	grupo	alternativoj	prononco
level	perdigi	使迷路	to make to get lost	grupo	alternativoj	prononco
level	ordigi	使訂購	to make ordered	grupo	alternativoj	prononco
level	maristo	水手，水手，海員	a seaman, a sailor, a mariner	grupo	alternativoj	prononco
level	neinteresa	沒意思	not interesting	grupo	alternativoj	prononco
level	naturaĵo	自然的事情	a natural thing	grupo	alternativoj	prononco
level	fariĝi ~	成為~	to become ~	grupo	alternativoj	prononco
level	multpieda	多足的	many-footed	grupo	alternativoj	prononco
level	moviĝi	搬走（離開），搬到另一個地方	to move (away), to move into another place	grupo	alternativoj	prononco
level	konatiĝi (kun)	結識（與）	to get acquainted (with)	grupo	alternativoj	prononco
level	morgaŭa	明天的	tomorrow's	grupo	alternativoj	prononco
level	ekzameni	檢查	to examine	grupo	alternativoj	prononco
level	malŝati	討厭，不喜歡	to hate, do not like	grupo	alternativoj	prononco
level	plenigi	填滿，填滿	to fill up, to fill in	grupo	alternativoj	prononco
level	malĝoja	傷心	sad	grupo	alternativoj	prononco
level	frosto	霜凍、霜凍、冰凍、嚴寒	frost, a frost, freeze, freezing cold	grupo	alternativoj	prononco
level	manplato	手掌，手掌	palm, a palm	grupo	alternativoj	prononco
level	maltrankvila	焦慮的	anxious	grupo	alternativoj	prononco
level	respubliko	一個共和國	a republic	grupo	alternativoj	prononco
level	malseka	濕的	wet	grupo	alternativoj	prononco
level	malsaniĝi	生病	to become ill	grupo	alternativoj	prononco
level	aliĝi	加入	to join	grupo	alternativoj	prononco
level	malplaĉa	不舒服	uncomfortable	grupo	alternativoj	prononco
level	malofte	很少	rarely	grupo	alternativoj	prononco
level	malmulto	很少	few	grupo	alternativoj	prononco
level	rezignigi	迫使辭職，迫使辭職	to make to resign, to force resign	grupo	alternativoj	prononco
level	filmo	一部電影，一部電影	a film, a motion picture	grupo	alternativoj	prononco
level	malmulte	在少數	in few	grupo	alternativoj	prononco
level	terni	打噴嚏	to sneeze	grupo	alternativoj	prononco
level	fermigi	使關閉	to make to close	grupo	alternativoj	prononco
level	malkontentigi	激怒	to annoy	grupo	alternativoj	prononco
level	malfrui	遲到	to be late	grupo	alternativoj	prononco
level	malforta	虛弱的	weak	grupo	alternativoj	prononco
level	fermiĝi	變得封閉，封閉	to become closed, to be closed	grupo	alternativoj	prononco
level	malfacila	難的	difficult	grupo	alternativoj	prononco
level	alkoholaĵo	酒，酒精飲料	liquor, alcoholic beverage	grupo	alternativoj	prononco
level	difini	界定	to define	grupo	alternativoj	prononco
level	malagrabla	不愉快	unpleasant	grupo	alternativoj	prononco
level	anstataŭigi	取代, 代替, 取代	to replace, to put in place of, to substitute	grupo	alternativoj	prononco
level	laboristo	一位工人	a worker	grupo	alternativoj	prononco
level	koncerni	要關注	to concern	grupo	alternativoj	prononco
level	sciigi	讓知道、告知、分享、通知	to let know, to inform, to share, to notify	grupo	alternativoj	prononco
level	planti	種植	to plant	grupo	alternativoj	prononco
level	politiko	政策、政治	a policy, politics	grupo	alternativoj	prononco
level	kunporti	帶來	to bring along	grupo	alternativoj	prononco
level	amikiĝi (kun ~)	交朋友（與~）	to make friends (with ~)	grupo	alternativoj	prononco
level	korpoforto	體力	physical strength	grupo	alternativoj	prononco
level	klarigo	一個解釋	an explanation	grupo	alternativoj	prononco
level	dividi	劃分、分享	to divide, to share	grupo	alternativoj	prononco
level	armi	武裝	to arm	grupo	alternativoj	prononco
level	karulino	親愛的	a darling	grupo	alternativoj	prononco
level	intervidiĝi	看見彼此	to see each other	grupo	alternativoj	prononco
level	instruistino	一位女老師	a female teacher	grupo	alternativoj	prononco
level	ŝlosilo	關鍵	a key	grupo	alternativoj	prononco
level	ideoriĉa	富有想像力的	imaginative	grupo	alternativoj	prononco
level	falsi	偽造、偽造、偽造、偽造	to falsify, to fake, to forge, to counterfeit	grupo	alternativoj	prononco
level	ŝuoj	鞋	shoes	grupo	alternativoj	prononco
level	homformo	人的一種形式	a form of a person	grupo	alternativoj	prononco
level	scipovi	知道如何	to know how	grupo	alternativoj	prononco
level	haltigi	導致停止	to cause stop	grupo	alternativoj	prononco
level	spezi	進行金錢交易	to transact money	grupo	alternativoj	prononco
level	grandula	巨人的	giant's	grupo	alternativoj	prononco
level	grafino	伯爵夫人	a countess	grupo	alternativoj	prononco
level	supra	上	upper	grupo	alternativoj	prononco
level	gondolisto	貢多拉船夫	a gondolist	grupo	alternativoj	prononco
level	paŭzi	暫停、休息、休息	to pause, to break, to take a rest	grupo	alternativoj	prononco
level	gefrato	兄弟姊妹	siblings	grupo	alternativoj	prononco
level	sandviĉo	一個三明治	a sandwich	grupo	alternativoj	prononco
level	knedi	混合、揉捏、加工成	to mix, to knead, to work into	grupo	alternativoj	prononco
level	fuŝparoli	說錯話	to speak wrongly	grupo	alternativoj	prononco
level	ekzerci	鍛鍊、訓練、操練、練習	to exercise, to train, to drill, to practice	grupo	alternativoj	prononco
level	fine	在最後	at the end	grupo	alternativoj	prononco
level	verŝajne	可能，顯然	probably, apparently	grupo	alternativoj	prononco
level	familiano	一位家庭成員	a family member	grupo	alternativoj	prononco
level	energio	一種能量	an energy	grupo	alternativoj	prononco
level	faligi	導致跌倒、輾過	to cause falling, to run over	grupo	alternativoj	prononco
level	aparato	裝置、機器、裝置	an apparatus, machine, device	grupo	alternativoj	prononco
level	informo	一個訊息	an information	grupo	alternativoj	prononco
level	eniri	進去	to go in	grupo	alternativoj	prononco
level	saluton!	你好！	hello!	grupo	alternativoj	prononco
level	ekvidi	開始看到	to start seeing	grupo	alternativoj	prononco
level	balancilo	搖擺、平衡	a swing, a balance	grupo	alternativoj	prononco
level	ekstervoje	出去的路上	on the way out	grupo	alternativoj	prononco
level	flugilo	一個翅膀	a wing	grupo	alternativoj	prononco
level	ekrigardi	開始尋找	to start looking	grupo	alternativoj	prononco
level	laŭtparolilo	一個揚聲器	a speaker	grupo	alternativoj	prononco
level	ekmire	奇妙地	wonderously	grupo	alternativoj	prononco
level	dumtage	在白天	at day	grupo	alternativoj	prononco
level	socio	一個社會	a society	grupo	alternativoj	prononco
level	doloriga	引起疼痛	causing pain	grupo	alternativoj	prononco
level	laborilo	工作工具	a tool for work	grupo	alternativoj	prononco
level	devojiĝi	誤入歧途	to go astray	grupo	alternativoj	prononco
level	banujo	浴缸(=bankuvo)	a bathtub (=bankuvo)	grupo	alternativoj	prononco
level	afiŝo	一張海報、一篇貼文、一篇文章	a poster, a post, an article	grupo	alternativoj	prononco
level	ellitiĝi	起床，起床	to get out of bed, to get up	grupo	alternativoj	prononco
level	signifi	表示、表示、暗示	to mean, to signify, to imply	grupo	alternativoj	prononco
level	tondilo	剪刀	scissors	grupo	alternativoj	prononco
level	besteto	一隻小動物	a little animal	grupo	alternativoj	prononco
level	pasio	熱情	passion	grupo	alternativoj	prononco
level	bedaŭrinde	很遺憾	unfortunately	grupo	alternativoj	prononco
level	ekdormi	入睡	to fall asleep	grupo	alternativoj	prononco
level	aĉodora	難聞的氣味	bad smelling	grupo	alternativoj	prononco
level	tranĉilo	一把刀	a knife	grupo	alternativoj	prononco
level	rano	一個青蛙	a frog	grupo	alternativoj	prononco
level	arboplena	長滿樹木	full of trees	grupo	alternativoj	prononco
level	vespere	晚上	in the evening	grupo	alternativoj	prononco
level	temo	一個主題，一個話題	a theme, a topic	grupo	alternativoj	prononco
level	antaŭeniri	繼續	to go ahead	grupo	alternativoj	prononco
level	kalkulilo	一個計算機	a calculator	grupo	alternativoj	prononco
level	amikino	女朋友	a girl friend	grupo	alternativoj	prononco
level	alilanda	外國的	foreign	grupo	alternativoj	prononco
level	kovrilo	一條被子，一盞燈，一條毯子	a cover, a lit, a blanket	grupo	alternativoj	prononco
level	menuo	一份菜單	a menu	grupo	alternativoj	prononco
level	informilo	時事通訊、公告	a newsletter, an anouncement	grupo	alternativoj	prononco
level	Venecia	威尼斯	Venice	grupo	alternativoj	prononco
level	teroro	恐怖分子	a terror	grupo	alternativoj	prononco
level	doĝo	總督，總督	a doge, a viceroy	grupo	alternativoj	prononco
level	kvanto	數量，數量	quantity, amount	grupo	alternativoj	prononco
level	batilo	蝙蝠（擊中）	a bat (to hit)	grupo	alternativoj	prononco
level	kvalito	品質、財產	quality, property	grupo	alternativoj	prononco
level	laŭte	大聲地，大聲地	loudly, aloud	grupo	alternativoj	prononco
level	-ut-	&lt;詞尾&gt;條件被動	<suffix> conditional passive	grupo	alternativoj	prononco
level	kristnasko	聖誕節	Christmas	grupo	alternativoj	prononco
level	vivo	一個生命	a life	grupo	alternativoj	prononco
level	freneza	瘋狂的，瘋狂的，瘋狂的	crazy, insane, mad	grupo	alternativoj	prononco
level	solvi	解決，溶解	to solve, to dissolve	grupo	alternativoj	prononco
