C.ne content.tsv
Level	Esperanto	ne	en-us	Grupo	Alternativoj	Pronoco
level	tre agrable!	धेरै राम्रो!	very nice!	grupo	alternativoj	prononco
level	balanci	स्विङ गर्न, ढुङ्गा गर्न	to swing, to rock	grupo	alternativoj	prononco
level	ŝtrumpo	एक भण्डारण	a stocking	grupo	alternativoj	prononco
level	kontroli	जाँच गर्न, अडिट गर्न, जाँच गर्न	to check, to audit, to check up on	grupo	alternativoj	prononco
level	pasto	एक पेस्ट, एक आटा	a paste, a dough	grupo	alternativoj	prononco
level	rektangulo	आयत, एक आयत	rectangle, a rectangle	grupo	alternativoj	prononco
level	falsa	झूटा, नक्कली, नक्कली, नक्कली, नक्कली	false, counterfeit, fake, forged, spurious	grupo	alternativoj	prononco
level	ŝerci	मजाक गर्न, मजाक गर्न	to joke, to jest	grupo	alternativoj	prononco
level	problemo	एक समस्या, एक समस्या	a problem, a trouble	grupo	alternativoj	prononco
level	kulturi	संस्कृति (माटो, भूमि)	to culture (soil, land)	grupo	alternativoj	prononco
level	lernejo	एक विद्यालय, एक सिकाउने ठाउँ	a school, a learning place	grupo	alternativoj	prononco
level	manĝejo	एक खाने ठाउँ, एक रेस्टुरेन्ट, एक भोजन कोठा, एक क्यान्टिन	an eating place, a restaurant, a dining room, a canteen	grupo	alternativoj	prononco
level	flago	झण्डा, ब्यानर	a flag, a banner	grupo	alternativoj	prononco
level	universala	विश्वव्यापी, सामान्य, विश्वव्यापी	universal, general, worldwide	grupo	alternativoj	prononco
level	vendejo	पसल, पसल	a store, a shop	grupo	alternativoj	prononco
level	parko	एउटा पार्क	a park	grupo	alternativoj	prononco
level	kesto	एक छाती, एक बक्स, एक केस	a chest, a box, a case	grupo	alternativoj	prononco
level	preĝejo	एक चर्च, एक किर्क	a church, a kirk	grupo	alternativoj	prononco
level	ataki	आक्रमण गर्न	to attack	grupo	alternativoj	prononco
level	fako	एक शाखा, एक अनुशासन, एक विशेषता, एक डिब्बा	a branch, a discipline, a specialty, a compartment	grupo	alternativoj	prononco
level	librovendejo	पुस्तक पसल, पुस्तक पसल	a bookshop, a bookstore	grupo	alternativoj	prononco
level	fama	प्रसिद्ध	famous	grupo	alternativoj	prononco
level	kafejo	एउटा क्याफे, कफी पसल	a cafe, a coffee shop	grupo	alternativoj	prononco
level	kuseno	एक कुशन, एक थ्रो तकिया	a cushion, a throw pillow	grupo	alternativoj	prononco
level	desegni	डिजाइन गर्न, चित्रण गर्न, कोर्न	to design, to delineate, to draw	grupo	alternativoj	prononco
level	konveni	उपयुक्त हुनु, उपयुक्त हुनु	to be appropriate, to be suitable	grupo	alternativoj	prononco
level	akceptejo	एउटा रिसेप्शन डेस्क	a reception desk	grupo	alternativoj	prononco
level	necesejo	शौचालय, शौचालय	a toilet, a restroom	grupo	alternativoj	prononco
level	sporto	खेलकुद, खेलकुद	sport, a sport	grupo	alternativoj	prononco
level	fridujo	एक फ्रिज, एक फ्रिज	a fridge, a refrigerator	grupo	alternativoj	prononco
level	rubujo	एउटा रद्दीटोकरी, बिन, रद्दी टोकरी	a trash bin, a bin, a trash can	grupo	alternativoj	prononco
level	defendi	रक्षा गर्न	to defend	grupo	alternativoj	prononco
level	eduki	शिक्षित गर्न	to educate	grupo	alternativoj	prononco
level	hejti	तातो बनाउन, न्यानो गर्न	to heat up, to warm up	grupo	alternativoj	prononco
level	listo	एक सूची	a list	grupo	alternativoj	prononco
level	kondiĉo	एक शर्त	a condition	grupo	alternativoj	prononco
level	poste	पछि, पछि, अर्को	later, afterwards, next	grupo	alternativoj	prononco
level	brakumi	अँगालो हाल्नु, अँगालो हाल्नु	to embrace, to hug	grupo	alternativoj	prononco
level	ĝoja	आनन्दित, खुसी, खुसी	joyfull, glad, happy	grupo	alternativoj	prononco
level	malvarmumo	चिसो (पक्राउ)	a cold (caught)	grupo	alternativoj	prononco
level	salono	एक बैठक कोठा, एक लाउन्ज, एक सैलून	a sitting room, a lounge, a salon	grupo	alternativoj	prononco
level	konsisti	समावेश गर्न	to consist	grupo	alternativoj	prononco
level	hejme	घरमा	at home	grupo	alternativoj	prononco
level	spezo	एक कारोबार	a turnover	grupo	alternativoj	prononco
level	kalendaro	एउटा पात्रो	a calendar	grupo	alternativoj	prononco
level	imagi	कल्पना गर्न	to imagine	grupo	alternativoj	prononco
level	fidela	विश्वासयोग्य, विश्वासयोग्य	faithful, trustworthy	grupo	alternativoj	prononco
level	partopreni	भाग लिन, भाग लिन	to participate, to take part	grupo	alternativoj	prononco
level	kastelo	एक महल, एक किल्ला	a castle, a citadel	grupo	alternativoj	prononco
level	-op-	<suffix>संख्यामा एक समूह	<suffix> a group in numbers	grupo	alternativoj	prononco
level	ĉeesti	उपस्थित हुन, उपस्थित हुन	to attend, to be present at	grupo	alternativoj	prononco
level	televido	टिभी, टेलिभिजन	TV, television	grupo	alternativoj	prononco
level	studento	एक विद्यार्थी (विश्वविद्यालय)	a student (university)	grupo	alternativoj	prononco
level	impreso	एक छाप	an impression	grupo	alternativoj	prononco
level	pupo	एक पुतली, एक कठपुतली	a doll, a puppet	grupo	alternativoj	prononco
level	konstanta	स्थिर, निरन्तर, स्थायी	constant, continual, permanent	grupo	alternativoj	prononco
level	ebena	समतल, समतल, समतल, स्तर	flat, even, plane, level	grupo	alternativoj	prononco
level	jaraĝa	~ वर्ष पुरानो	~ years old	grupo	alternativoj	prononco
level	blovi	उडाउनु	to blow	grupo	alternativoj	prononco
level	konfesi	स्वीकार गर्न, स्वीकार गर्न	to confess, to admit	grupo	alternativoj	prononco
level	ekstere	बाहिर, विदेश	outside, abroad	grupo	alternativoj	prononco
level	remi	पङ्क्ति लगाउन	to row	grupo	alternativoj	prononco
level	kaserolo	एक क्यासरोल, एक प्यान, एक सॉसपैन	a casserole, a pan, a saucepan	grupo	alternativoj	prononco
level	gepatroj	(दुबै) आमाबाबु	(both) parents	grupo	alternativoj	prononco
level	geedziĝi	विवाह गर्न, विवाह गर्न	to get married, to marry	grupo	alternativoj	prononco
level	vundo	घाउ, चोट	a wound, an injury	grupo	alternativoj	prononco
level	scienco	विज्ञान, एक विज्ञान	science, a science	grupo	alternativoj	prononco
level	monero	एक सिक्का	a coin	grupo	alternativoj	prononco
level	kompari	तुलना गर्नु	to compare	grupo	alternativoj	prononco
level	arko	एक चाप (वक्र को)	an arc (of a curve)	grupo	alternativoj	prononco
level	sperta	अनुभवी, विशेषज्ञ	experienced, expert	grupo	alternativoj	prononco
level	sankta	पवित्र, पवित्र	holy, sacred	grupo	alternativoj	prononco
level	lavujo	एक धुने बेसिन	a washbasin	grupo	alternativoj	prononco
level	trajno	रेल	a train	grupo	alternativoj	prononco
level	domaĝo	एक दया, केहि खेदजनक	a pity, something regrettable	grupo	alternativoj	prononco
level	akra	तीखो, घर्षण	sharp, abrasive	grupo	alternativoj	prononco
level	meriti	योग्य हुनु, योग्य हुनु, योग्य हुनु	to deserve, to merit, to be worthy of	grupo	alternativoj	prononco
level	ekparoli	बोल्न सुरु गर्न	to start speaking	grupo	alternativoj	prononco
level	ekscii	जान्न, बुझ्न, सिक्न	to get to know, to realise, to learn	grupo	alternativoj	prononco
level	semo	एक बीउ	a seed	grupo	alternativoj	prononco
level	reveni	फिर्ता आउन, फर्कन	to come back, to return	grupo	alternativoj	prononco
level	lupo	एउटा ब्वाँसो	a wolf	grupo	alternativoj	prononco
level	elefanto	हात्ती	an elephant	grupo	alternativoj	prononco
level	karoto	एक गाजर	a carrot	grupo	alternativoj	prononco
level	haŭto	छाला, छाला	skin, a skin	grupo	alternativoj	prononco
level	palaco	एउटा दरबार	a palace	grupo	alternativoj	prononco
level	eksidi	बस्नको लागि	to get sit down	grupo	alternativoj	prononco
level	mamo	स्तन (महिलाको), स्तन	a breast (of a woman), boob	grupo	alternativoj	prononco
level	urso	भालु	a bear	grupo	alternativoj	prononco
level	vulpo	एक स्याल	a fox	grupo	alternativoj	prononco
level	kuracisto	एक (चिकित्सा) डाक्टर, एक चिकित्सक	a (medical) doctor, a physician	grupo	alternativoj	prononco
level	kurteno	पर्दा, पर्दा, पर्दा	a curtain, a screen, a veil	grupo	alternativoj	prononco
level	venki	जित्नु, जित्नु, जित्नु, जित्नु	to conquer, to conquest, to win, to overcome	grupo	alternativoj	prononco
level	soldato	एक सिपाही	a soldier	grupo	alternativoj	prononco
level	trunko	एक ट्रंक, एक शाफ्ट, एक धड़	a trunk, a shaft, a torso	grupo	alternativoj	prononco
level	ŝtelisto	चोर	a thief	grupo	alternativoj	prononco
level	miksi	मिलाउन, मिलाउन, फेरबदल गर्न	to mix, to blend, to shuffle	grupo	alternativoj	prononco
level	preciza	सटीक, सटीक	precise, accurate	grupo	alternativoj	prononco
level	instruisto	एक शिक्षक, एक प्रशिक्षक	a teacher, an instructor	grupo	alternativoj	prononco
level	tedi	बोर गर्न	to bore	grupo	alternativoj	prononco
level	gaso	ग्यास	gas	grupo	alternativoj	prononco
level	fervora	ईमानदार, उत्सुक, उत्कट, भावुक	earnest, eager, fervent, impassioned	grupo	alternativoj	prononco
level	diablo	एक शैतान	a devil	grupo	alternativoj	prononco
level	densa	घना, बाक्लो, केन्द्रित	dense, thick, concentrated	grupo	alternativoj	prononco
