C.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	eks-	(ఉపసర్గ) ex-, మాజీ	(prefix)  ex-, former	grupo	alternativoj	prononco
level	kilogramo	ఒక కిలోగ్రాము	a kilogram	grupo	alternativoj	prononco
level	frago	ఒక స్ట్రాబెర్రీ	a strawberry	grupo	alternativoj	prononco
level	pato	ఒక వేయించడానికి పాన్	a frying pan	grupo	alternativoj	prononco
level	delikata	సున్నితమైన, సున్నితమైన	delicate, sensitive	grupo	alternativoj	prononco
level	ĉasi	వెంబడించడం, వెంబడించడం, వేటాడటం	to chase after, to pursue, to hunt	grupo	alternativoj	prononco
level	verdire	నిజం చెప్పాలి	to tell the truth	grupo	alternativoj	prononco
level	pra-	కాలం లో దూరత్వం, చరిత్రపూర్వ, పూర్వం, గొప్పతనం-	remoteness in time, prehistorical, fore-, greatgrand-	grupo	alternativoj	prononco
level	matura	పరిపక్వమైన, పండిన	mature, ripe	grupo	alternativoj	prononco
level	kulerego	బకెట్, ఒక పెద్ద చెంచా	bucket, a large spoon	grupo	alternativoj	prononco
level	konduti	ప్రవర్తన, ప్రవర్తన	to conduct oneself, to behave	grupo	alternativoj	prononco
level	vere	నిజంగా, నిజాయితీగా, నిజంగా	really, genuinly, truly	grupo	alternativoj	prononco
level	mis-	(ఉపసర్గ) తప్పు-	(prefix)  mis-	grupo	alternativoj	prononco
level	kvieta	నిశ్శబ్ద, ప్రశాంతత	quiet, calm	grupo	alternativoj	prononco
level	funkcii	పని చేయడానికి, పనిచేయడానికి, పని చేయడానికి	to function, to operate, to work	grupo	alternativoj	prononco
level	konvena	తగిన, తగిన	appropriate, suitable	grupo	alternativoj	prononco
level	turisto	ఒక పర్యాటకుడు	a tourist	grupo	alternativoj	prononco
level	honti	సిగ్గుపడాలి	to be ashamed	grupo	alternativoj	prononco
level	averti	హెచ్చరించడానికి, హెచ్చరించడానికి	to warn, to caution	grupo	alternativoj	prononco
level	turismo	పర్యాటక	tourism	grupo	alternativoj	prononco
level	stumpo	ఒక స్టంప్, ఒక బట్ (సిగరెట్)	a stump, a butt (cigarret)	grupo	alternativoj	prononco
level	trinkmono (gratifiko)	ఒక చిట్కా (బోనస్), గ్రాట్యుటీ	a tip (bonus), a gratuity	grupo	alternativoj	prononco
level	pacienca	రోగి	patient	grupo	alternativoj	prononco
level	mieno	ఒక (ముఖ) వ్యక్తీకరణ	a (facial) expression	grupo	alternativoj	prononco
level	pensio	పెన్షన్, యాన్యుటీ	pension, annuity	grupo	alternativoj	prononco
level	princo	ఒక యువరాజు	a prince	grupo	alternativoj	prononco
level	sorto	విధి, విధి, అదృష్టం	destiny, fate, fortune	grupo	alternativoj	prononco
level	-end-	(ప్రత్యయం) బాధ్యత	(suffix)  obligation	grupo	alternativoj	prononco
level	longaj ŝtrumpoj	పొడవైన మేజోళ్ళు	long stockings	grupo	alternativoj	prononco
level	barbo	గడ్డం	beard	grupo	alternativoj	prononco
level	-ing-	(ప్రత్యయం) లాంగ్ హోల్డర్, సాకెట్	(suffix)  long holder, socket	grupo	alternativoj	prononco
level	bongusta	రుచికరమైన, మంచి రుచి	delicious, good-tasted	grupo	alternativoj	prononco
level	flegi	శ్రద్ధ వహించడానికి, నర్స్	to take care of, to nurse	grupo	alternativoj	prononco
level	-njo	(ప్రత్యయం) స్త్రీ పెంపుడు పేరు	(suffix)  female pet name	grupo	alternativoj	prononco
level	-ĉjo	(ప్రత్యయం) మగ పెంపుడు పేరు	(suffix)  male pet name	grupo	alternativoj	prononco
level	plugi	దున్నుట, దున్నుట, దున్నుట	to plow, to plough, to till	grupo	alternativoj	prononco
level	amletero	ఒక ప్రేమలేఖ	a loveletter	grupo	alternativoj	prononco
level	glaso da	ఒక గ్లాసు	a glass of	grupo	alternativoj	prononco
level	valo	ఒక లోయ	a valley	grupo	alternativoj	prononco
level	taso da	ఒక కప్పు	a cup of	grupo	alternativoj	prononco
level	ŝarĝo	ఒక భారం, ఒక భారం, ఒక ఛార్జ్	a burden, a load, a charge	grupo	alternativoj	prononco
level	bufedo	ఒక బఫే	a buffet	grupo	alternativoj	prononco
level	avino	ఒక అమ్మమ్మ	a grandmother	grupo	alternativoj	prononco
level	guto	ఒక చుక్క, ఒక బిందు	a drop, a drip	grupo	alternativoj	prononco
level	estingi	బయట పెట్టడానికి, ఆర్పివేయడానికి	to put out, to extinguish	grupo	alternativoj	prononco
level	feliĉe	సంతోషంగా	happily	grupo	alternativoj	prononco
level	gorĝo	ఒక గొంతు	a throat	grupo	alternativoj	prononco
level	serpento	ఒక పాము	a snake	grupo	alternativoj	prononco
level	klare	స్పష్టంగా	clearly	grupo	alternativoj	prononco
level	alveni	రావడం, పొందడం	to arrive, to get	grupo	alternativoj	prononco
level	aldoni	జోడించడానికి	to add	grupo	alternativoj	prononco
level	vesti (sin)	దుస్తులు ధరించడానికి (తనకు), ధరించడానికి	to dress (oneself), to put on	grupo	alternativoj	prononco
level	vosto	ఒక తోక	a tail	grupo	alternativoj	prononco
level	alporti	తీసుకురావడం, తీసుకురావడం	to bring, to fetch	grupo	alternativoj	prononco
level	vestiblo	ఒక లాబీ (దుస్తులు వేయడం), ప్రవేశ హాలు, వెస్టిబ్యూల్	a lobby (putting dress off), entrance hall, vestibule	grupo	alternativoj	prononco
level	korno	ఒక కొమ్ము, హూటర్, క్లాక్సన్	a horn, hooter, klaxon	grupo	alternativoj	prononco
level	avara	అత్యాశ, విచిత్రమైన	greedy, avarious	grupo	alternativoj	prononco
level	ebla	సాధ్యం, సామర్థ్యం	possible, able	grupo	alternativoj	prononco
level	eble	బహుశా, బహుశా, బహుశా	perhaps, possibly, maybe	grupo	alternativoj	prononco
level	balai	స్వీప్ చేయడానికి	to sweep	grupo	alternativoj	prononco
level	kompreneble	వాస్తవానికి (అర్థమయ్యేలా)	of course (understandably)	grupo	alternativoj	prononco
level	glitkuri	స్కేట్, స్లైడింగ్-రన్	to skate, to sliding-run	grupo	alternativoj	prononco
level	sketi (glitkuri)	స్కేట్ (ఐస్ స్కేటింగ్)	to skate (ice skating)	grupo	alternativoj	prononco
level	ŝvito	చెమట, చెమట, చెమట	sweat, a sweat, perspiration	grupo	alternativoj	prononco
level	nenies	ఎవరూ, ఎవరూ	nobody's, no-one's	grupo	alternativoj	prononco
level	simili	ఒకేలా కనిపించడం, పోలి ఉండడం	to look similar, to resemble	grupo	alternativoj	prononco
level	kameno	ఒక పొయ్యి, ఒక పొయ్యి	a fireplace, a hearth	grupo	alternativoj	prononco
level	portebla	పోర్టబుల్	portable	grupo	alternativoj	prononco
level	memkomprenebla	స్పష్టంగా, వాస్తవానికి	evident, of course	grupo	alternativoj	prononco
level	prezidanto	ఒక ఛైర్మన్, ఒక అధ్యక్షుడు	a chairman, a president	grupo	alternativoj	prononco
level	pluraj	అనేక	several	grupo	alternativoj	prononco
level	kongresnumero	కాంగ్రెస్‌లో నమోదయ్యే సంఖ్య	a registering number in a congress	grupo	alternativoj	prononco
level	UK (U.K.)	యూనివర్సల్ కాంగ్రెస్ (ఎస్పరాంటో)	the Universal Congress (of Esperanto)	grupo	alternativoj	prononco
level	surda	చెవిటివాడు	deaf	grupo	alternativoj	prononco
level	UEA (U.E.A)	యూనివర్సల్ ఎస్పెరాంటో-అసోసియేషన్	the Universal Esperanto-Association	grupo	alternativoj	prononco
level	ordi	ఏర్పాట్లు చేయడానికి, క్రమంలో విషయాలు చేయడానికి	to arrange, to make things in order	grupo	alternativoj	prononco
level	fraŭlino	ఒక మేడెన్, అవివాహిత స్త్రీ, మిస్.	a maden, unmarried woman, Miss.	grupo	alternativoj	prononco
level	ringo	ఒక ఉంగరం	a ring	grupo	alternativoj	prononco
level	pasaĝerŝipo	ఒక ప్రయాణీకుల ఓడ	a passenger ship	grupo	alternativoj	prononco
level	kongreslibro	ఒక కాంగ్రెస్ పుస్తకం	a congress book	grupo	alternativoj	prononco
level	beko	ఒక ముక్కు, ఒక బిల్లు	a beak, a bill	grupo	alternativoj	prononco
level	libroservo	ఒక పుస్తకాల దుకాణం (కాంగ్రెస్‌లో)	a bookshop (in a congress)	grupo	alternativoj	prononco
level	libroŝranko	ఒక బుక్ షెల్ఫ్	a book shelf	grupo	alternativoj	prononco
level	kapkuseno	దిండు	a pillow	grupo	alternativoj	prononco
level	cindro	బూడిద, సిండర్	ash, cinder	grupo	alternativoj	prononco
level	artikolo	ఒక వ్యాసం (పత్రిక, వార్తాపత్రిక)	an article (magazine, newspaper)	grupo	alternativoj	prononco
level	nombri	సంఖ్యకు, లెక్కించడానికి	to number, to count	grupo	alternativoj	prononco
level	duobla	రెట్టింపు	double	grupo	alternativoj	prononco
level	duoble	రెండుసార్లు, రెట్టింపు	twice, doubly	grupo	alternativoj	prononco
level	dekobla	పది రెట్లు	of ten-fold	grupo	alternativoj	prononco
level	ĉapo	ఒక టోపీ	a cap	grupo	alternativoj	prononco
level	dekoblo	పది రెట్లు, పది రెట్లు	ten-fold, ten times	grupo	alternativoj	prononco
level	kasedo	ఒక క్యాసెట్	a cassette	grupo	alternativoj	prononco
level	dekoble	పది రెట్లు ఎక్కువ (చాలా)	ten times as much (many)	grupo	alternativoj	prononco
level	jesuo	యేసు	Jesus	grupo	alternativoj	prononco
level	poluro	పాలిష్, పాలిష్‌మెంట్	polish, polishment	grupo	alternativoj	prononco
level	tusi	దగ్గుకు	to cough	grupo	alternativoj	prononco
level	pinglo	పిన్, సూది	pin, needle	grupo	alternativoj	prononco
level	buĝeto	బడ్జెట్ (=budĝeto)	a budget (=budĝeto)	grupo	alternativoj	prononco
level	duono	ఒక సగం	an half	grupo	alternativoj	prononco
level	subjekto	ఒక అంశం	a subject	grupo	alternativoj	prononco
level	pesi	బరువును కొలవడానికి, తూకం వేయడానికి	to measure weight, to weigh	grupo	alternativoj	prononco
level	ĉiutage	ప్రతి రోజు, రోజువారీ	every day, daily	grupo	alternativoj	prononco
level	lanterno	ఒక లాంతరు	a lantern	grupo	alternativoj	prononco
level	tagmanĝo	మధ్యాహ్న భోజనం, మధ్యాహ్న భోజనం	a lunch, midday meal	grupo	alternativoj	prononco
level	importi	దిగుమతి చేసుకోవడానికి	to import	grupo	alternativoj	prononco
level	duona	సగం (లీ)	half(ly)	grupo	alternativoj	prononco
level	dekono	ఒక పదవ	a tenth	grupo	alternativoj	prononco
level	skrapi	గీరడం, గీసుకోవడం	to scrape, to scratch	grupo	alternativoj	prononco
level	kvarono	పావు, నాలుగో వంతు	a quarter, one fourth	grupo	alternativoj	prononco
