B.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	do, mi vidas ke vi loĝos en amasloĝejo	ਇਸ ਲਈ, ਮੈਂ ਦੇਖ ਰਿਹਾ ਹਾਂ ਕਿ ਤੁਸੀਂ ਇੱਕ ਸਮੂਹਿਕ ਰਿਹਾਇਸ਼ (ਕਰੈਸ਼ ਸਪੇਸ) ਵਿੱਚ ਰਹੋਗੇ	so, I see you will live in a mass-lodging (crash space)	grupo	alternativoj	prononco
level	kaj manĝos en la junulargastejo	ਅਤੇ ਯੂਥ ਹੋਸਟਲ ਵਿੱਚ ਖਾਣਾ ਖਾਏਗਾ	and will eat in the youth hostel	grupo	alternativoj	prononco
level	ĉu ĝustas tiuj informoj?	ਕੀ ਉਹ ਜਾਣਕਾਰੀ ਸਹੀ ਹੈ?	are those information correct?	grupo	alternativoj	prononco
level	jes, perfekte	ਹਾਂ, ਸੰਪੂਰਨ	yes, perfect	grupo	alternativoj	prononco
level	sako kun programo, mapo ktp	ਪ੍ਰੋਗਰਾਮ, ਨਕਸ਼ਾ ਆਦਿ ਵਾਲਾ ਬੈਗ	a bag with program, map etc	grupo	alternativoj	prononco
level	vi povas pagi kaj ricevi sakon kun programo, mapo ktp	ਤੁਸੀਂ ਪ੍ਰੋਗਰਾਮ, ਨਕਸ਼ੇ ਆਦਿ ਦੇ ਨਾਲ ਇੱਕ ਬੈਗ ਦਾ ਭੁਗਤਾਨ ਅਤੇ ਪ੍ਰਾਪਤ ਕਰ ਸਕਦੇ ਹੋ	you can pay and receive a bag with program, map etc	grupo	alternativoj	prononco
level	ĉe la ruĝa budo, tie	ਲਾਲ ਬੂਥ 'ਤੇ, ਉਥੇ	at the red booth, there	grupo	alternativoj	prononco
level	bone, dankon	ਚੰਗਾ ਧੰਨਵਾਦ	good, thank you	grupo	alternativoj	prononco
level	aspektas laca sed sana	ਥੱਕਿਆ ਹੋਇਆ ਪਰ ਸਿਹਤਮੰਦ ਦਿਖਾਈ ਦਿੰਦਾ ਹੈ	looks tired but healthy	grupo	alternativoj	prononco
level	tiuj personoj vere aspektis lacaj	ਉਹ ਲੋਕ ਸੱਚਮੁੱਚ ਥੱਕੇ ਹੋਏ ਦਿਖਾਈ ਦੇ ਰਹੇ ਸਨ	those people really looked tired	grupo	alternativoj	prononco
level	kaj ne estis tre afablaj	ਅਤੇ ਬਹੁਤ ਦਿਆਲੂ ਨਹੀਂ ਸਨ	and were not very kind	grupo	alternativoj	prononco
level	vi pravas	ਤੁਸੀਂ ਠੀਕ ਕਹਿ ਰਹੇ ਹੋ	you are right	grupo	alternativoj	prononco
level	sed memoru ke ~	ਪਰ ਯਾਦ ਰੱਖੋ ~	but remember that ~	grupo	alternativoj	prononco
level	laboras dum ok horoj	8 ਘੰਟੇ ਕੰਮ ਕਰ ਰਹੇ ਹਨ	are working for 8 hours	grupo	alternativoj	prononco
level	la LKK laboras jam dum eble ok horoj	LKK ਸ਼ਾਇਦ ਅੱਠ ਘੰਟੇ ਤੋਂ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ	the LKK has been working for maybe eight hours	grupo	alternativoj	prononco
level	sen multe da paŭzoj	ਬਿਨਾਂ ਕਿਸੇ ਵਿਰਾਮ ਦੇ	without much pause	grupo	alternativoj	prononco
level	sed memoru ke la LKK laboras sen paŭzoj	ਪਰ ਯਾਦ ਰੱਖੋ ਕਿ LKK ਬਿਨਾਂ ਕਿਸੇ ਬਰੇਕ ਦੇ ਕੰਮ ਕਰਦਾ ਹੈ	but remember that the LKK works without breaks	grupo	alternativoj	prononco
level	babilema dum la semajno	ਹਫ਼ਤੇ ਦੌਰਾਨ ਗੱਲਬਾਤ	chatty during the week	grupo	alternativoj	prononco
level	mi certas ke ~	ਮੈਨੂੰ ਯਕੀਨ ਹੈ ਕਿ ~	I'm sure that ~	grupo	alternativoj	prononco
level	mi certas ke ili estos pli afablaj	ਮੈਨੂੰ ਯਕੀਨ ਹੈ ਕਿ ਉਹ ਦਿਆਲੂ ਹੋਣਗੇ	I'm sure they'll be kinder	grupo	alternativoj	prononco
level	ili estos pli afablaj kaj babilemaj	ਉਹ ਦਿਆਲੂ ਅਤੇ ਵਧੇਰੇ ਬੋਲਣ ਵਾਲੇ ਹੋਣਗੇ	they will be kinder and more talkative	grupo	alternativoj	prononco
level	ni trovu ĝin	ਆਓ ਇਸਨੂੰ ਲੱਭੀਏ	let's find it	grupo	alternativoj	prononco
level	bone, nun ni trovu la amasloĝejon	ਖੈਰ, ਆਓ ਹੁਣ ਵੱਡੇ-ਵੱਡੇ ਰਹਿਣ ਦੀ ਜਗ੍ਹਾ ਲੱਭੀਏ	well, now let's find the mass-lodging place	grupo	alternativoj	prononco
level	kaj poste mi ŝatus ion manĝi	ਅਤੇ ਫਿਰ ਮੈਂ ਕੁਝ ਖਾਣਾ ਚਾਹਾਂਗਾ	and then I would like something to eat	grupo	alternativoj	prononco
level	ĉu vi vidis la knabinon ĉe la TEJO-budo?	ਕੀ ਤੁਸੀਂ ਕੁੜੀ ਨੂੰ TEJO ਬੂਥ 'ਤੇ ਦੇਖਿਆ?	did you see the girl at the TEJO booth?	grupo	alternativoj	prononco
level	jes, kio pri ŝi?	ਹਾਂ, ਉਸ ਬਾਰੇ ਕੀ?	yes, what about her?	grupo	alternativoj	prononco
level	ĉu vi konas ŝin?	ਕੀ ਤੁਸੀਂ ਉਸਨੂੰ ਜਾਣਦੇ ਹੋ?	do you know her?	grupo	alternativoj	prononco
level	bedaŭrinde ne	ਬਦਕਿਸਮਤੀ ਨਾਲ ਨਹੀਂ	unfortunately no	grupo	alternativoj	prononco
level	sed ŝi estas ege bela, ĉu ne?	ਪਰ ਉਹ ਬਹੁਤ ਸੋਹਣੀ ਹੈ, ਹੈ ਨਾ?	but she's very pretty, isn't she?	grupo	alternativoj	prononco
level	mi konsentas	ਮੈਂ ਸਹਿਮਤ ਹਾਂ l	I agree	grupo	alternativoj	prononco
level	tamen ne bone komprenas	ਹਾਲਾਂਕਿ ਚੰਗੀ ਤਰ੍ਹਾਂ ਨਹੀਂ ਸਮਝਦਾ	however does not understand well	grupo	alternativoj	prononco
level	mi konsentas tamen ne komprenas	ਮੈਂ ਸਹਿਮਤ ਹਾਂ ਪਰ ਮੈਨੂੰ ਸਮਝ ਨਹੀਂ ਆਈ	I agree but I don't understand	grupo	alternativoj	prononco
level	ĉu al vi plaĉas inoj?	ਕੀ ਤੁਹਾਨੂੰ ਔਰਤਾਂ ਪਸੰਦ ਹਨ?	do you like females?	grupo	alternativoj	prononco
level	jes, mi volis diri al vi antaŭe	ਹਾਂ, ਮੈਂ ਤੁਹਾਨੂੰ ਪਹਿਲਾਂ ਦੱਸਣਾ ਚਾਹੁੰਦਾ ਹਾਂ	yes, I want tell you before	grupo	alternativoj	prononco
level	sed ial ne faris	ਪਰ ਕਿਸੇ ਕਾਰਨ ਕਰਕੇ ਨਹੀਂ ਕੀਤਾ	but for some reason did not	grupo	alternativoj	prononco
level	virinoj plaĉas al mi pli ol viroj	virinoj plaĉas al mi pli ol viroj	virinoj plaĉas al mi pli ol viroj	grupo	alternativoj	prononco
level	aspekte ktp	ਪਹਿਲੂ ਆਦਿ	aspect etc	grupo	alternativoj	prononco
level	ĉu, ĉu vi estas ?	ਕੀ ਤੁਸੀਂ, ਕੀ ਤੁਸੀਂ ਹੋ?	are you, are you?	grupo	alternativoj	prononco
level	jes, mi estas samseksemulo	ਹਾਂ, ਮੈਂ ਇੱਕ ਸਮਲਿੰਗੀ ਹਾਂ	yes, I am a homosexual	grupo	alternativoj	prononco
level	oni ankaŭ povas diri lesbo	ਕੋਈ ਵੀ ਲੈਸਬੀਅਨ ਕਹਿ ਸਕਦਾ ਹੈ	one can also say lesbian	grupo	alternativoj	prononco
level	bone, mi tute ne sciis	ਖੈਰ, ਮੈਨੂੰ ਬਿਲਕੁਲ ਨਹੀਂ ਪਤਾ ਸੀ	well, I didn't know at all	grupo	alternativoj	prononco
level	sed mi ĝojas ke vi diris	ਪਰ ਮੈਨੂੰ ਖੁਸ਼ੀ ਹੈ ਕਿ ਤੁਸੀਂ ਕਿਹਾ	but I'm glad you said	grupo	alternativoj	prononco
level	fakte mi ankaŭ ĝojas ke vi estas samseksemulo	ਅਸਲ ਵਿੱਚ ਮੈਨੂੰ ਖੁਸ਼ੀ ਹੈ ਕਿ ਤੁਸੀਂ ਇੱਕ ਸਮਲਿੰਗੀ ਹੋ	in fact I am glad that you are a homosexual	grupo	alternativoj	prononco
level	vi estas la plej afabla kaj agrabla lesbo	ਤੁਸੀਂ ਸਭ ਤੋਂ ਦਿਆਲੂ ਅਤੇ ਸਭ ਤੋਂ ਚੰਗੇ ਲੈਸਬੀਅਨ ਹੋ	you are the kindest and nicest lesbian	grupo	alternativoj	prononco
level	la plej agrabla lesbo kiun mi konas	ਸਭ ਤੋਂ ਵਧੀਆ ਲੈਸਬੀਅਨ ਜੋ ਮੈਂ ਜਾਣਦਾ ਹਾਂ	the nicest lesbian I know	grupo	alternativoj	prononco
level	dankon! ĉu vi konas aliajn?	ਤੁਹਾਡਾ ਧੰਨਵਾਦ! ਕੀ ਤੁਸੀਂ ਦੂਜਿਆਂ ਨੂੰ ਜਾਣਦੇ ਹੋ?	thank you! do you know others?	grupo	alternativoj	prononco
level	sed kiel vi scias tion?	ਪਰ ਤੁਸੀਂ ਇਹ ਕਿਵੇਂ ਜਾਣਦੇ ਹੋ?	but how do you know that?	grupo	alternativoj	prononco
level	tiu knabino preferas virojn!	ਉਹ ਕੁੜੀ ਮਰਦਾਂ ਨੂੰ ਪਸੰਦ ਕਰਦੀ ਹੈ!	that girl prefers men!	grupo	alternativoj	prononco
level	ĉiukaze mi kredas ke tiu knabino preferas virojn!	ਕਿਸੇ ਵੀ ਹਾਲਤ ਵਿੱਚ ਮੇਰਾ ਮੰਨਣਾ ਹੈ ਕਿ ਕੁੜੀ ਮਰਦਾਂ ਨੂੰ ਤਰਜੀਹ ਦਿੰਦੀ ਹੈ!	in any case I believe that girl prefer men!	grupo	alternativoj	prononco
level	tiu knabino pri kiu vi parolis	ਉਹ ਕੁੜੀ ਜਿਸ ਬਾਰੇ ਤੁਸੀਂ ਗੱਲ ਕਰ ਰਹੇ ਸੀ	that girl whom you were talking about	grupo	alternativoj	prononco
level	ni vidos	ਅਸੀਂ ਵੇਖ ਲਵਾਂਗੇ	we'll see	grupo	alternativoj	prononco
level	en la amasloĝejo	ਜਨਤਕ ਨਿਵਾਸ ਸਥਾਨ ਵਿੱਚ (ਇੱਕ ਕਰੈਸ਼ ਸਪੇਸ)	in the mass lodging place (a crash space)	grupo	alternativoj	prononco
level	bonan matenon!	ਸ਼ੁਭ ਸਵੇਰ!	good morning!	grupo	alternativoj	prononco
level	ĉu vi bone dormis?	ਕੀ ਤੁਹਾਨੂੰ ਚੰਗੀ ਨੀਂਦ ਆਈ?	did you sleep well?	grupo	alternativoj	prononco
level	apenaŭ vidas	ਮੁਸ਼ਕਿਲ ਨਾਲ ਵੇਖੋ	hardly see	grupo	alternativoj	prononco
level	male, mi apenaŭ dormis	ਇਸ ਦੇ ਉਲਟ, ਮੈਂ ਮੁਸ਼ਕਿਲ ਨਾਲ ਸੌਂ ਸਕਦਾ ਸੀ	on the contrary, I could hardly sleep	grupo	alternativoj	prononco
level	sed kial?	ਲੇਕਿਨ ਕਿਉਂ?	but why?	grupo	alternativoj	prononco
level	eble vi estis nervoza pri via unua IJK-tago?	ਹੋ ਸਕਦਾ ਹੈ ਕਿ ਤੁਸੀਂ ਆਪਣੇ ਪਹਿਲੇ IJK ਦਿਨ ਤੋਂ ਘਬਰਾ ਗਏ ਹੋ?	maybe you were nervous about your first IJK day?	grupo	alternativoj	prononco
level	ne vere	ਸਚ ਵਿੱਚ ਨਹੀ	not really	grupo	alternativoj	prononco
level	la tutan nokton, dum la tuta nokto	ਸਾਰੀ ਰਾਤ, ਸਾਰੀ ਰਾਤ	all night, all night long	grupo	alternativoj	prononco
level	tre laŭte ronkis	ਬਹੁਤ ਜ਼ੋਰ ਨਾਲ ਘੁਰਾੜੇ	snored very loudly	grupo	alternativoj	prononco
level	simple iu tre laŭte ronkis la tutan nokton	ਬੱਸ ਕਿਸੇ ਨੇ ਸਾਰੀ ਰਾਤ ਬਹੁਤ ਜ਼ੋਰ ਨਾਲ ਘੁਰਾੜੇ ਮਾਰੇ	just someone snored very loudly all night	grupo	alternativoj	prononco
level	ne ĝenu min	ਮੈਨੂੰ ਪਰੇਸ਼ਾਨ ਨਾ ਕਰੋ	don't bother me	grupo	alternativoj	prononco
level	kaj tio ege ĝenis min	ਅਤੇ ਇਸਨੇ ਮੈਨੂੰ ਬਹੁਤ ਪਰੇਸ਼ਾਨ ਕੀਤਾ	and that bothered me greatly	grupo	alternativoj	prononco
level	ĉu vi ne aŭdis tion?	ਕੀ ਤੁਸੀਂ ਇਹ ਨਹੀਂ ਸੁਣਿਆ	didn't you hear that	grupo	alternativoj	prononco
level	tute ne, mi profunde dormis	ਬਿਲਕੁਲ ਨਹੀਂ, ਮੈਂ ਡੂੰਘੀ ਨੀਂਦ ਸੌਂ ਗਿਆ	not at all, I slept deeply	grupo	alternativoj	prononco
level	ĉu mi forgesis diri al vi ke ~?	ਕੀ ਮੈਂ ਤੁਹਾਨੂੰ ਇਹ ਦੱਸਣਾ ਭੁੱਲ ਗਿਆ ~?	did I forget to tell you that ~?	grupo	alternativoj	prononco
level	orelo, ŝtopi, orelŝtopiloj	ਕੰਨ, ਪਲੱਗ ਕਰਨ ਲਈ, ਕੰਨ ਪਲੱਗ	ear, to plug, ear plugs	grupo	alternativoj	prononco
level	indas uzi orelŝtopilojn	ਇਹ ਈਅਰਪਲੱਗਸ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੇ ਯੋਗ ਹੈ	it is worth using earplugs	grupo	alternativoj	prononco
level	indas uzi ~	~ ਵਰਤਣ ਯੋਗ ਹੈ	is worth using ~	grupo	alternativoj	prononco
level	diris al vi ke indas uzi orelŝtopilojn	ਤੁਹਾਨੂੰ ਦੱਸਿਆ ਕਿ ਇਹ ਈਅਰਪਲੱਗ ਵਰਤਣ ਦੇ ਯੋਗ ਹੈ	told you it's worth using earplugs	grupo	alternativoj	prononco
level	kiam vi dormas en amasloĝejo	ਜਦੋਂ ਤੁਸੀਂ ਇੱਕ ਜਨਤਕ ਰਿਹਾਇਸ਼ (ਕਰੈਸ਼ ਸਥਾਨ) ਵਿੱਚ ਸੌਂਦੇ ਹੋ	when you sleep at a mass lodging (crash place)	grupo	alternativoj	prononco
level	evidente jes	ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ ਹਾਂ	obviously yes	grupo	alternativoj	prononco
level	ho, kompatinda Kaĉjo!	ਓ, ਗਰੀਬ ਕੈਟੀ!	oh, poor Katty!	grupo	alternativoj	prononco
level	pri kiu vi parolas?	ਤੁਸੀਂ ਕਿਸ ਬਾਰੇ ਗੱਲ ਕਰ ਰਹੇ ਹੋ?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	ਤੁਹਾਡੇ ਬਾਰੇ	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	ਪਿਆਰ ਕਰਨਾ, ਪਿਆਰ ਕਰਨ ਵਾਲਾ ਨਾਮ, ਉਪਨਾਮ	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	-ĉjo ਜਾਂ -njo ਦੇ ਨਾਲ, ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ ਉਪਨਾਮ ਬਣਾਉਣਾ ਸੰਭਵ ਹੈ	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	ਆਹ, ਹਾਂ, ਮੈਂ ਇੱਕ ਵਾਰ ਇਸ ਬਾਰੇ ਪੜ੍ਹਿਆ ਸੀ	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	ਅਤੇ ਫਿਰ ਤੁਸੀਂ ਇੰਜੋ ਹੋਵੋਗੇ?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	ਜੇਕਰ ਤੁਸੀਂ ਉੱਥੇ ਜਾਣਾ ਚਾਹੁੰਦੇ ਹੋ	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	ਹੁਣ ਕੀ ਸਮਾਂ ਹੋਇਆ?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	ਦਸ ਵੱਜ ਕੇ ਪੰਜ ਮਿੰਟ ਹੋ ਗਏ ਹਨ	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	ਦਸ ਤੋਂ ਪੰਜ ਮਿੰਟ ਪਹਿਲਾਂ, ਜਾਂ ਨੌਂ ਪੰਜਾਹ	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	ਮਾਰਿਆ ਜਾਂ ਖੁੰਝਿਆ?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	ਤੁਸੀਂ ਨਾਸ਼ਤਾ ਛੱਡ ਦਿੱਤਾ	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	ਓਹ ਤੇਰੀ!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	ਕੀ ਤੁਸੀਂ ਸੰਤੁਸ਼ਟ ਹੋ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	ਅਤੇ ਮੈਂ ਜੋ ਬਹੁਤ ਭੁੱਖਾ ਹਾਂ	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	ਜੇਕਰ ਤੁਸੀਂ ਜਲਦਬਾਜ਼ੀ ਕਰਦੇ ਹੋ	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	ਘੱਟੋ-ਘੱਟ ਉਦਘਾਟਨ ਨੂੰ ਮਾਰ ਸਕਦਾ ਹੈ	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	ਕਾਂਗਰਸ ਦਾ ਉਦਘਾਟਨ	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	ਤੁਸੀਂ ਘੱਟੋ-ਘੱਟ ਸੰਮੇਲਨ ਦੇ ਉਦਘਾਟਨ ਨੂੰ ਹਿੱਟ ਕਰ ਸਕਦੇ ਹੋ	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	ਇਹ ਕਦੋਂ ਹੋਵੇਗਾ?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	ਸਾਢੇ ਦਸ ਵਜੇ	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	ਇਹ ਇੱਕ ਘੰਟਾ ਚੱਲੇਗਾ	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	ਅਤੇ ਬਾਰਾਂ ਵਜੇ ਖਾਣਾ ਸੰਭਵ ਹੋਵੇਗਾ	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	ਖੂਬਸੂਰਤੀ ਨਾਲ ਮੈਂ ਇਸਦਾ ਇੰਤਜ਼ਾਰ ਕਰ ਰਿਹਾ ਹਾਂ	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	ਮੈਨੂੰ ਦੱਸੋ, ਉਦਘਾਟਨ ਦੌਰਾਨ ਕੀ ਹੁੰਦਾ ਹੈ?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	ਕੀ ਇਹ ਬਿਲਕੁਲ ਦੇਖਣ ਯੋਗ ਹੈ?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	ਮੇਰੇ ਵਿਚਾਰ ਵਿੱਚ ਹਾਂ	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	ਆਮ ਤੌਰ 'ਤੇ ਇਹ ਬਹੁਤ ਜੀਵੰਤ ਨਹੀਂ ਹੁੰਦਾ	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	ਪਰ ਤੁਹਾਡੇ ਲਈ 'ਰੂਕੀ' ਵਜੋਂ	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	ਇਸ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਣਾ ਦਿਲਚਸਪ ਹੋ ਸਕਦਾ ਹੈ	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	ਮੇਰਾ ਅੰਦਾਜ਼ਾ ਹੈ ਕਿ ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	TEJO ਦੇ ਪ੍ਰਧਾਨ ਕੁਝ ਸ਼ਬਦ ਕਹਿਣਗੇ	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	ਕਾਂਗਰਸ ਦਾ ਵਿਸ਼ਾ	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	ਇਹ ਲੱਗਦਾ ਹੈ, ਸ਼ਾਇਦ	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	LKK ਤੋਂ ਕੋਈ ਵਿਅਕਤੀ ਸ਼ਾਇਦ ਕਾਂਗਰਸ ਦਾ ਵਿਸ਼ਾ ਪੇਸ਼ ਕਰੇਗਾ	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	ਹਰੇਕ IJK ਦਾ ਆਪਣਾ ਥੀਮ ਹੈ	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	ਮੈਨੂੰ ਉਮੀਦ ਹੈ ਕਿ ਕੁਝ ਸੰਗੀਤ ਵੀ ਹੋਵੇਗਾ	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	ਠੀਕ ਹੈ, ਇਹ ਕਿੱਥੇ ਹੋਵੇਗਾ?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	ਮਹਾਨ ਲੈਕਚਰ ਹਾਲ ਵਿੱਚ	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	ਇਸ ਨੂੰ ਕਿਵੇਂ ਲੱਭਣਾ ਹੈ?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	ਜਦੋਂ ਤੁਸੀਂ ਇਸ ਥਾਂ ਨੂੰ ਛੱਡ ਦਿੰਦੇ ਹੋ	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	ਬਿਲਡਿੰਗ ਦੇ ਅੰਤ ਤੱਕ ਸੱਜੇ ਜਾਓ	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	ਸ਼ਾਇਦ 100 ਮੀਟਰ ਲਈ	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	ਦੁਬਾਰਾ ਸੱਜੇ, ਸ਼ਾਇਦ 100 ਮੀਟਰ ਲਈ ਸਿੱਧਾ	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	ਅਤੇ ਉੱਥੇ ਇੱਕ ਪੀਲਾ ਘਰ ਹੈ	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	ਸੜਕ ਦੇ ਖੱਬੇ ਪਾਸੇ	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	ਸਾਰੀਆਂ IJK ਸਾਈਟਾਂ ਬਾਰੇ ਸੰਕੇਤ	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	ਇਸ ਵਿੱਚ, ਤੁਹਾਨੂੰ ਸਾਰੀਆਂ IJK ਸਾਈਟਾਂ ਬਾਰੇ ਸੰਕੇਤ ਮਿਲਣਗੇ	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	ਮੈਂ ਮੋਬਾਈਲ ਫ਼ੋਨ ਰਾਹੀਂ ਸੁਨੇਹਾ ਭੇਜਾਂਗਾ	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	ਜੇਕਰ ਮੈਨੂੰ ਇਹ ਨਹੀਂ ਮਿਲਦਾ	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	ਓ, ਚੰਗਾ ਵਿਚਾਰ, ਤੁਹਾਨੂੰ ਉੱਥੇ ਮਿਲਦੇ ਹਾਂ!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	ਲੈਕਚਰ ਹਾਲ ਵਿੱਚ	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	ਸਰਪ੍ਰਸਤ ਦੂਤ? ਤੁਸੀਂ ਮਜਾਕ ਕਰ ਰਹੇ ਹੋ?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	TEJO ਦੇ ਪ੍ਰਧਾਨ	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	ਅੰਤ ਵਿੱਚ ਮੈਂ ਤੁਹਾਨੂੰ ਸਾਰਿਆਂ ਨੂੰ ਇੱਕ ਮਜ਼ੇਦਾਰ ਹਫ਼ਤੇ ਦੀ ਕਾਮਨਾ ਕਰਦਾ ਹਾਂ	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	ਤਾਜ਼ਾ ਜਾਣਕਾਰੀ ਦੇ ਅਨੁਸਾਰ	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	ਅਸੀਂ 38 ਦੇਸ਼ਾਂ ਤੋਂ ਇੱਥੇ 423 ਹਾਂ	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	ਮੈਂ ਤੁਹਾਨੂੰ ਇੱਕ ਫਲਦਾਇਕ ਅਤੇ ਸ਼ਾਨਦਾਰ ਮਜ਼ੇਦਾਰ IJK ਹਫ਼ਤੇ ਦੀ ਕਾਮਨਾ ਕਰਦਾ ਹਾਂ	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	TEJO ਬੋਰਡ ਦੀ ਤਰਫੋਂ, ਨਿੱਘਾ ਸੁਆਗਤ	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	ਤਾੜੀਆਂ ਦੇ ਇੱਕ ਵੱਡੇ ਦੌਰ ਤੋਂ ਬਾਅਦ	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	ਕੀ ਤੁਸੀਂ ਜਾਗਦੇ ਰਹਿਣ ਦਾ ਪ੍ਰਬੰਧ ਕੀਤਾ ਹੈ?	did you manage to stay awake?	grupo	alternativoj	prononco
