C.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	flughaveno	sebuah lapangan terbang	an airport	grupo	alternativoj	prononco
level	spico	rempah ratus	a spice	grupo	alternativoj	prononco
level	kubo	kiub, dadu	a cube, a dice	grupo	alternativoj	prononco
level	transirejo	persimpangan, persimpangan	a crossing, a crossway	grupo	alternativoj	prononco
level	lastanokte	(pada) malam tadi	(at) last night	grupo	alternativoj	prononco
level	pafi	untuk menembak, untuk menembak	to shoot, to fire	grupo	alternativoj	prononco
level	aprobi	untuk meluluskan	to approve	grupo	alternativoj	prononco
level	kutime	biasalah, biasalah	ordinarily, usually	grupo	alternativoj	prononco
level	reala	sebenar	real	grupo	alternativoj	prononco
level	kolekti	untuk mengumpul	to collect	grupo	alternativoj	prononco
level	okulvitroj	cermin mata, cermin mata, cermin mata	eye-glasses, spectacles, glasses	grupo	alternativoj	prononco
level	rolo	peranan, peranan, bahagian	role, a role, a part	grupo	alternativoj	prononco
level	rifuzi	untuk menolak	to refuse	grupo	alternativoj	prononco
level	riproĉi	mencela, menegur, menegur, memarahi	to reproach, to reprimand, to rebuke, to scold	grupo	alternativoj	prononco
level	fakturo	invois, bil	an invoice, a bill	grupo	alternativoj	prononco
level	sun-floro	bunga matahari	a sun-flower	grupo	alternativoj	prononco
level	peli	untuk mendorong, untuk memandu, untuk mengejar, untuk mendorong	to propel, to drive, to chase, to impel	grupo	alternativoj	prononco
level	bluzo	sehelai blaus	a blouse	grupo	alternativoj	prononco
level	ĉial	untuk setiap sebab	for every reason	grupo	alternativoj	prononco
level	pluvi	untuk hujan	to rain	grupo	alternativoj	prononco
level	deserto	pencuci mulut, selepas	a dessert, an afters	grupo	alternativoj	prononco
level	regno	sebuah kerajaan, sebuah alam	a kingdom, a realm	grupo	alternativoj	prononco
level	bedaŭrinda	dikesalkan, menyedihkan	regrettable, deplorable	grupo	alternativoj	prononco
level	nenial	tanpa sebab, bukan atas sebab apa pun	for no reason, not for any reason	grupo	alternativoj	prononco
level	indulgi	untuk berlembut (dengan), untuk memanjakan	to be lenient (with), to indulge	grupo	alternativoj	prononco
level	ĉiĉerono	cicerone, pemandu pelancong, doktor	a cicerone, a tour guide, a docent	grupo	alternativoj	prononco
level	krano	paip, paip	a tap, a faucet	grupo	alternativoj	prononco
level	prezidi	untuk mempengerusikan	to preside over	grupo	alternativoj	prononco
level	najbara	jiran	neighboring	grupo	alternativoj	prononco
level	kruciĝejo	sebuah persimpangan	a crossway	grupo	alternativoj	prononco
level	polvo	debu, debu	dust, a dust	grupo	alternativoj	prononco
level	ĉapitro	bab, bab	chapter, a chapter	grupo	alternativoj	prononco
level	reklamo	sebuah iklan	an advertisement	grupo	alternativoj	prononco
level	pia	bertaqwa	pious	grupo	alternativoj	prononco
level	lastjare	tahun lepas	last year	grupo	alternativoj	prononco
level	vojmontrilo	mercu tanda, tanda	a landmark, a signpost	grupo	alternativoj	prononco
level	kelo	bilik bawah tanah, ruang bawah tanah	a cellar, a basement	grupo	alternativoj	prononco
level	firma	teguh, stabil	firm, stable	grupo	alternativoj	prononco
level	eks-	<prefix>bekas, bekas	<prefix> ex-, former	grupo	alternativoj	prononco
level	kilogramo	sekilogram	a kilogram	grupo	alternativoj	prononco
level	frago	strawberi	a strawberry	grupo	alternativoj	prononco
level	pato	kuali	a frying pan	grupo	alternativoj	prononco
level	delikata	halus, sensitif	delicate, sensitive	grupo	alternativoj	prononco
level	ĉasi	mengejar, mengejar, memburu	to chase after, to pursue, to hunt	grupo	alternativoj	prononco
level	verdire	untuk memberitahu kebenaran	to tell the truth	grupo	alternativoj	prononco
level	pra-	keterpencilan dalam masa, prasejarah, kedepan, moyang-	remoteness in time, prehistorical, fore-, greatgrand-	grupo	alternativoj	prononco
level	matura	matang, matang	mature, ripe	grupo	alternativoj	prononco
level	kulerego	baldi, sudu besar	bucket, a large spoon	grupo	alternativoj	prononco
level	konduti	untuk berkelakuan sendiri, untuk berkelakuan	to conduct oneself, to behave	grupo	alternativoj	prononco
level	vere	sungguh, sungguh, sungguh	really, genuinly, truly	grupo	alternativoj	prononco
level	mis-	<prefix>salah-	<prefix> mis-	grupo	alternativoj	prononco
level	kvieta	tenang, tenang	quiet, calm	grupo	alternativoj	prononco
level	funkcii	untuk berfungsi, untuk beroperasi, untuk bekerja	to function, to operate, to work	grupo	alternativoj	prononco
level	konvena	sesuai, sesuai	appropriate, suitable	grupo	alternativoj	prononco
level	turisto	seorang pelancong	a tourist	grupo	alternativoj	prononco
level	honti	untuk malu	to be ashamed	grupo	alternativoj	prononco
level	averti	untuk memberi amaran, untuk berhati-hati	to warn, to caution	grupo	alternativoj	prononco
level	turismo	pelancongan	tourism	grupo	alternativoj	prononco
level	stumpo	tunggul, puntung (rokok)	a stump, a butt (cigarret)	grupo	alternativoj	prononco
level	trinkmono (gratifiko)	tip (bonus), ganjaran	a tip (bonus), a gratuity	grupo	alternativoj	prononco
level	pacienca	sabar	patient	grupo	alternativoj	prononco
level	mieno	ekspresi (muka).	a (facial) expression	grupo	alternativoj	prononco
level	pensio	pencen, anuiti	pension, annuity	grupo	alternativoj	prononco
level	princo	seorang putera raja	a prince	grupo	alternativoj	prononco
level	sorto	takdir, nasib, nasib	destiny, fate, fortune	grupo	alternativoj	prononco
level	-end-	<suffix>kewajipan	<suffix> obligation	grupo	alternativoj	prononco
level	longaj ŝtrumpoj	stoking panjang	long stockings	grupo	alternativoj	prononco
level	barbo	janggut	beard	grupo	alternativoj	prononco
level	-ing-	<suffix>pemegang panjang, soket	<suffix> long holder, socket	grupo	alternativoj	prononco
level	bongusta	sedap, sedap	delicious, good-tasted	grupo	alternativoj	prononco
level	flegi	untuk menjaga, untuk jururawat	to take care of, to nurse	grupo	alternativoj	prononco
level	-njo	<suffix>nama haiwan peliharaan betina	<suffix> female pet name	grupo	alternativoj	prononco
level	-ĉjo	<suffix>nama haiwan peliharaan jantan	<suffix> male pet name	grupo	alternativoj	prononco
level	plugi	membajak, membajak, membajak	to plow, to plough, to till	grupo	alternativoj	prononco
level	amletero	surat cinta	a loveletter	grupo	alternativoj	prononco
level	glaso da	segelas	a glass of	grupo	alternativoj	prononco
level	valo	sebuah lembah	a valley	grupo	alternativoj	prononco
level	taso da	secawan	a cup of	grupo	alternativoj	prononco
level	ŝarĝo	beban, beban, caj	a burden, a load, a charge	grupo	alternativoj	prononco
level	bufedo	bufet	a buffet	grupo	alternativoj	prononco
level	avino	seorang nenek	a grandmother	grupo	alternativoj	prononco
level	guto	setitik, setitik	a drop, a drip	grupo	alternativoj	prononco
level	estingi	untuk memadamkan, untuk memadamkan	to put out, to extinguish	grupo	alternativoj	prononco
level	feliĉe	dengan gembira	happily	grupo	alternativoj	prononco
level	gorĝo	tekak	a throat	grupo	alternativoj	prononco
level	serpento	seekor ular	a snake	grupo	alternativoj	prononco
level	klare	dengan jelas	clearly	grupo	alternativoj	prononco
level	alveni	untuk tiba, untuk mendapatkan	to arrive, to get	grupo	alternativoj	prononco
level	aldoni	untuk menambah	to add	grupo	alternativoj	prononco
level	vesti (sin)	memakai (diri sendiri), memakai	to dress (oneself), to put on	grupo	alternativoj	prononco
level	vosto	ekor	a tail	grupo	alternativoj	prononco
level	alporti	untuk membawa, untuk mengambil	to bring, to fetch	grupo	alternativoj	prononco
level	vestiblo	lobi (menanggalkan pakaian), dewan masuk, ruang depan	a lobby (putting dress off), entrance hall, vestibule	grupo	alternativoj	prononco
level	korno	tanduk, hooter, klaxon	a horn, hooter, klaxon	grupo	alternativoj	prononco
level	avara	tamak, pelbagai	greedy, avarious	grupo	alternativoj	prononco
level	ebla	mungkin, mampu	possible, able	grupo	alternativoj	prononco
level	eble	mungkin, mungkin, mungkin	perhaps, possibly, maybe	grupo	alternativoj	prononco
level	balai	menyapu	to sweep	grupo	alternativoj	prononco
level	kompreneble	sudah tentu (boleh difahami)	of course (understandably)	grupo	alternativoj	prononco
level	glitkuri	untuk meluncur, untuk meluncur-lari	to skate, to sliding-run	grupo	alternativoj	prononco
level	sketi (glitkuri)	meluncur (luncur ais)	to skate (ice skating)	grupo	alternativoj	prononco
level	ŝvito	peluh, peluh, peluh	sweat, a sweat, perspiration	grupo	alternativoj	prononco
level	nenies	tiada siapa, tiada siapa	nobody's, no-one's	grupo	alternativoj	prononco
level	simili	untuk kelihatan serupa, untuk menyerupai	to look similar, to resemble	grupo	alternativoj	prononco
level	kameno	perapian, perapian	a fireplace, a hearth	grupo	alternativoj	prononco
level	portebla	mudah alih	portable	grupo	alternativoj	prononco
level	memkomprenebla	jelas, sudah tentu	evident, of course	grupo	alternativoj	prononco
level	prezidanto	seorang pengerusi, seorang presiden	a chairman, a president	grupo	alternativoj	prononco
level	pluraj	beberapa	several	grupo	alternativoj	prononco
level	kongresnumero	nombor pendaftaran dalam kongres	a registering number in a congress	grupo	alternativoj	prononco
level	UK (U.K.)	Kongres Sejagat (Esperanto)	the Universal Congress (of Esperanto)	grupo	alternativoj	prononco
level	surda	pekak	deaf	grupo	alternativoj	prononco
level	UEA (U.E.A)	Persatuan Esperanto Sejagat	the Universal Esperanto-Association	grupo	alternativoj	prononco
level	ordi	untuk mengatur, untuk membuat sesuatu dengan teratur	to arrange, to make things in order	grupo	alternativoj	prononco
level	fraŭlino	seorang wanita buatan, belum berkahwin, Cik.	a maden, unmarried woman, Miss.	grupo	alternativoj	prononco
level	ringo	cincin	a ring	grupo	alternativoj	prononco
level	pasaĝerŝipo	sebuah kapal penumpang	a passenger ship	grupo	alternativoj	prononco
level	kongreslibro	sebuah buku kongres	a congress book	grupo	alternativoj	prononco
level	beko	paruh, bil	a beak, a bill	grupo	alternativoj	prononco
level	libroservo	kedai buku (dalam kongres)	a bookshop (in a congress)	grupo	alternativoj	prononco
level	libroŝranko	sebuah rak buku	a book shelf	grupo	alternativoj	prononco
level	kapkuseno	bantal	a pillow	grupo	alternativoj	prononco
level	cindro	abu, cinder	ash, cinder	grupo	alternativoj	prononco
level	artikolo	artikel (majalah, akhbar)	an article (magazine, newspaper)	grupo	alternativoj	prononco
level	nombri	untuk nombor, untuk mengira	to number, to count	grupo	alternativoj	prononco
level	duobla	berganda	double	grupo	alternativoj	prononco
level	duoble	dua kali ganda	twice, doubly	grupo	alternativoj	prononco
level	dekobla	daripada sepuluh kali ganda	of ten-fold	grupo	alternativoj	prononco
level	ĉapo	topi	a cap	grupo	alternativoj	prononco
level	dekoblo	sepuluh kali ganda, sepuluh kali ganda	ten-fold, ten times	grupo	alternativoj	prononco
level	kasedo	sebuah kaset	a cassette	grupo	alternativoj	prononco
level	dekoble	sepuluh kali ganda (banyak)	ten times as much (many)	grupo	alternativoj	prononco
level	jesuo	Yesus	Jesus	grupo	alternativoj	prononco
level	poluro	menggilap, menggilap	polish, polishment	grupo	alternativoj	prononco
level	tusi	untuk batuk	to cough	grupo	alternativoj	prononco
level	pinglo	pin, jarum	pin, needle	grupo	alternativoj	prononco
level	buĝeto	belanjawan (=budĝeto)	a budget (=budĝeto)	grupo	alternativoj	prononco
level	duono	separuh	an half	grupo	alternativoj	prononco
level	subjekto	subjek	a subject	grupo	alternativoj	prononco
level	pesi	untuk mengukur berat, untuk menimbang	to measure weight, to weigh	grupo	alternativoj	prononco
level	ĉiutage	setiap hari, setiap hari	every day, daily	grupo	alternativoj	prononco
level	lanterno	tanglung	a lantern	grupo	alternativoj	prononco
level	tagmanĝo	makan tengah hari, makan tengah hari	a lunch, midday meal	grupo	alternativoj	prononco
level	importi	untuk mengimport	to import	grupo	alternativoj	prononco
level	duona	separuh (ly)	half(ly)	grupo	alternativoj	prononco
level	dekono	sepersepuluh	a tenth	grupo	alternativoj	prononco
level	skrapi	mengikis, menggaru	to scrape, to scratch	grupo	alternativoj	prononco
level	kvarono	satu perempat, satu perempat	a quarter, one fourth	grupo	alternativoj	prononco
level	triono	satu pertiga, satu pertiga	a third, one third	grupo	alternativoj	prononco
level	pezi	untuk menimbang (mempunyai berat jumlah)	to weigh (to have a heaviness of an amount)	grupo	alternativoj	prononco
level	naztuko	sapu tangan (=kajertuko)	a handkerchief (=kajertuko)	grupo	alternativoj	prononco
level	bantuko	tuala mandi	a bath towel	grupo	alternativoj	prononco
level	littuko	cadar katil	a bed sheet	grupo	alternativoj	prononco
level	terure	dahsyat, dahsyat	terribly, awfully	grupo	alternativoj	prononco
level	kvaropo	berempat, berempat	a foursome, a quadruple	grupo	alternativoj	prononco
level	tualeto	tandas (pakaian)	a toilet (attire)	grupo	alternativoj	prononco
level	pardono	pengampunan, pengampunan, pengampunan	forgiveness, pardon, absolution	grupo	alternativoj	prononco
level	kuvo	tab, mandi, tong	a tub, a bath, a vat	grupo	alternativoj	prononco
level	vizitadi	untuk melawat dengan kerap, untuk kerap	to visit regularily, to frequent	grupo	alternativoj	prononco
level	esplori	untuk meneroka, untuk menyiasat	to explore, to investigate	grupo	alternativoj	prononco
level	regali	untuk meraikan, untuk merawat, untuk menghiburkan	to regale, to treat, to entertain	grupo	alternativoj	prononco
level	diskuti	untuk membincangkan	to discuss	grupo	alternativoj	prononco
level	propagandi	untuk membuat propaganda, untuk mengiklankan	to make propaganda, to advertise	grupo	alternativoj	prononco
level	kudrilo	jarum jahit	a sewing needle	grupo	alternativoj	prononco
level	ŝoveli	untuk menyodok	to shovel	grupo	alternativoj	prononco
level	aplaŭdo	tepukan, tepuk tangan	an applause, acclamation	grupo	alternativoj	prononco
level	malsata	lapar	hungry	grupo	alternativoj	prononco
level	esprimi	untuk menyatakan	to express	grupo	alternativoj	prononco
level	subtaso	sebuah piring	a saucer	grupo	alternativoj	prononco
level	traduko	terjemahan	a translation	grupo	alternativoj	prononco
level	kopiilo	mesin penyalin, mesin penyalin	a copying machine, a copier	grupo	alternativoj	prononco
level	provizo	peruntukan, stok, bekalan	a provision, a stock, a supply	grupo	alternativoj	prononco
level	traduki	untuk menterjemah	to translate	grupo	alternativoj	prononco
level	terglobo	glob bumi	the earth globe	grupo	alternativoj	prononco
level	breto	sebuah rak	a shelf	grupo	alternativoj	prononco
level	sekreti	untuk menyimpan rahsia	to keep secrets	grupo	alternativoj	prononco
level	ekonomio	ekonomi, ekonomi	economy, an economy	grupo	alternativoj	prononco
level	evolui	untuk berkembang	to evolve	grupo	alternativoj	prononco
level	ĉambristo	seorang pembantu rumah	a housekeeper	grupo	alternativoj	prononco
level	dimanĉe	pada hari Ahad	on Sunday	grupo	alternativoj	prononco
level	pruntedoni	untuk memberi pinjaman	to lend	grupo	alternativoj	prononco
level	veturado	pergi menumpang	going on a ride	grupo	alternativoj	prononco
level	ĥoro	koir, korus	a choir, a chorus	grupo	alternativoj	prononco
level	pruntepreni	untuk meminjam dan mengambil	to borrow and take	grupo	alternativoj	prononco
level	vestaĵo	pakaian	clothes	grupo	alternativoj	prononco
level	rapide	dengan pantas, cepat, pantas	rapidly, quickly, swiftly	grupo	alternativoj	prononco
level	urbomezo	pusat bandar	a center of a city	grupo	alternativoj	prononco
level	tridekjara	30 tahun	30 years old	grupo	alternativoj	prononco
level	tiuokaze	kalau macam itu	in that case	grupo	alternativoj	prononco
level	sekigi	untuk mengeringkan	to dry	grupo	alternativoj	prononco
level	varmigi	untuk membuat hangat, untuk memanaskan, untuk memanaskan	to make warm, to keep warm, to heat	grupo	alternativoj	prononco
level	surloka	di tempat itu	at the place	grupo	alternativoj	prononco
level	supren	ke atas	upward	grupo	alternativoj	prononco
level	subakvigi	untuk tenggelam, untuk membuat tenggelam	to sink, to make sink	grupo	alternativoj	prononco
level	foto	gambar, gambar	a photo, photograph	grupo	alternativoj	prononco
level	sovaĝejo	sebuah hutan belantara	a wilderness	grupo	alternativoj	prononco
level	skribotablo	meja tulis	a writing table	grupo	alternativoj	prononco
level	varmiĝi	menjadi hangat	to become warm	grupo	alternativoj	prononco
level	klarigi	untuk menerangkan, untuk menjelaskan	to explain, to clarify	grupo	alternativoj	prononco
