C.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	-op-	<hậu tố>một nhóm về số lượng	<suffix> a group in numbers	grupo	alternativoj	prononco
level	ĉeesti	tham dự, có mặt tại	to attend, to be present at	grupo	alternativoj	prononco
level	televido	Tivi, tivi	TV, television	grupo	alternativoj	prononco
level	studento	một sinh viên (đại học)	a student (university)	grupo	alternativoj	prononco
level	impreso	sự ấn tượng	an impression	grupo	alternativoj	prononco
level	pupo	một con búp bê, một con rối	a doll, a puppet	grupo	alternativoj	prononco
level	konstanta	liên tục, liên tục, thường trực	constant, continual, permanent	grupo	alternativoj	prononco
level	ebena	phẳng, chẵn, mặt phẳng, mức độ	flat, even, plane, level	grupo	alternativoj	prononco
level	jaraĝa	~ tuổi	~ years old	grupo	alternativoj	prononco
level	blovi	thổi	to blow	grupo	alternativoj	prononco
level	konfesi	thú nhận, thừa nhận	to confess, to admit	grupo	alternativoj	prononco
level	ekstere	bên ngoài, ở nước ngoài	outside, abroad	grupo	alternativoj	prononco
level	remi	chèo	to row	grupo	alternativoj	prononco
level	kaserolo	cái nồi, cái chảo, cái chảo	a casserole, a pan, a saucepan	grupo	alternativoj	prononco
level	gepatroj	(cả hai) bố mẹ	(both) parents	grupo	alternativoj	prononco
level	geedziĝi	kết hôn, kết hôn	to get married, to marry	grupo	alternativoj	prononco
level	vundo	một vết thương, một vết thương	a wound, an injury	grupo	alternativoj	prononco
level	scienco	khoa học, một khoa học	science, a science	grupo	alternativoj	prononco
level	monero	một đồng xu	a coin	grupo	alternativoj	prononco
level	kompari	để so sánh	to compare	grupo	alternativoj	prononco
level	arko	một cung (của một đường cong)	an arc (of a curve)	grupo	alternativoj	prononco
level	sperta	có kinh nghiệm, chuyên gia	experienced, expert	grupo	alternativoj	prononco
level	sankta	thánh thiện, thiêng liêng	holy, sacred	grupo	alternativoj	prononco
level	lavujo	một chậu rửa	a washbasin	grupo	alternativoj	prononco
level	trajno	một chuyến tàu	a train	grupo	alternativoj	prononco
level	domaĝo	đáng tiếc, điều đáng tiếc	a pity, something regrettable	grupo	alternativoj	prononco
level	akra	sắc nét, mài mòn	sharp, abrasive	grupo	alternativoj	prononco
level	meriti	xứng đáng, xứng đáng, đáng được	to deserve, to merit, to be worthy of	grupo	alternativoj	prononco
level	ekparoli	bắt đầu nói	to start speaking	grupo	alternativoj	prononco
level	ekscii	làm quen, nhận ra, học hỏi	to get to know, to realise, to learn	grupo	alternativoj	prononco
level	semo	một hạt giống	a seed	grupo	alternativoj	prononco
level	reveni	trở lại, trở lại	to come back, to return	grupo	alternativoj	prononco
level	lupo	một con sói	a wolf	grupo	alternativoj	prononco
level	elefanto	một con voi	an elephant	grupo	alternativoj	prononco
level	karoto	một củ cà rốt	a carrot	grupo	alternativoj	prononco
level	haŭto	da, một làn da	skin, a skin	grupo	alternativoj	prononco
level	palaco	một cung điện	a palace	grupo	alternativoj	prononco
level	eksidi	ngồi xuống	to get sit down	grupo	alternativoj	prononco
level	mamo	vú (của phụ nữ), ngực	a breast (of a woman), boob	grupo	alternativoj	prononco
level	urso	một chú gấu	a bear	grupo	alternativoj	prononco
level	vulpo	một con cáo	a fox	grupo	alternativoj	prononco
level	kuracisto	bác sĩ (y khoa), bác sĩ	a (medical) doctor, a physician	grupo	alternativoj	prononco
level	kurteno	một tấm màn, một tấm màn, một tấm màn che	a curtain, a screen, a veil	grupo	alternativoj	prononco
level	venki	chinh phục, chinh phục, chiến thắng, vượt qua	to conquer, to conquest, to win, to overcome	grupo	alternativoj	prononco
level	soldato	một người lính	a soldier	grupo	alternativoj	prononco
level	trunko	thân cây, thân cây, thân cây	a trunk, a shaft, a torso	grupo	alternativoj	prononco
level	ŝtelisto	một tên trộm	a thief	grupo	alternativoj	prononco
level	miksi	trộn, pha trộn, xáo trộn	to mix, to blend, to shuffle	grupo	alternativoj	prononco
level	preciza	chính xác, chính xác	precise, accurate	grupo	alternativoj	prononco
level	instruisto	một giáo viên, một người hướng dẫn	a teacher, an instructor	grupo	alternativoj	prononco
level	tedi	chán	to bore	grupo	alternativoj	prononco
level	gaso	khí ga	gas	grupo	alternativoj	prononco
level	fervora	nghiêm túc, nhiệt tình, nhiệt tình, sôi nổi	earnest, eager, fervent, impassioned	grupo	alternativoj	prononco
level	diablo	một con quỷ	a devil	grupo	alternativoj	prononco
level	densa	dày đặc, dày đặc, tập trung	dense, thick, concentrated	grupo	alternativoj	prononco
level	stranga	kỳ lạ, kỳ lạ, đặc biệt	strange, odd, peculiar	grupo	alternativoj	prononco
level	savi	để cứu, để giải cứu	to save, to rescue	grupo	alternativoj	prononco
level	vico	rẽ, rẽ (theo một trình tự)	turn, a turn (in a sequence)	grupo	alternativoj	prononco
level	kilometro	một cây số	a kilometer	grupo	alternativoj	prononco
level	puni	Trừng phạt	to punish	grupo	alternativoj	prononco
level	prunto	một khoản vay	a loan	grupo	alternativoj	prononco
level	planto	cây, một cái cây	plant, a plant	grupo	alternativoj	prononco
level	praktiko	thực hành, thực hành	practice, a practice	grupo	alternativoj	prononco
level	kune	cùng nhau	together	grupo	alternativoj	prononco
level	temperaturo	nhiệt độ	temperature	grupo	alternativoj	prononco
level	nepo	cháu trai	a grandson	grupo	alternativoj	prononco
level	kunveni	triệu tập, tập hợp, gặp gỡ	to convene, to gather, to meet	grupo	alternativoj	prononco
level	tono	một giai điệu	a tone	grupo	alternativoj	prononco
level	plata	phẳng	flat	grupo	alternativoj	prononco
level	ekskursi	đi dạo, đi dã ngoại, đi chơi	to excurse, to go on a picnic, to jaunt	grupo	alternativoj	prononco
level	ripari	sửa chữa, sửa chữa	to repair, to fix	grupo	alternativoj	prononco
level	dramo	một vở kịch	a drama	grupo	alternativoj	prononco
level	sovaĝa	man rợ, hoang dã	savage, wild	grupo	alternativoj	prononco
level	progresi	để tiến bộ	to progress	grupo	alternativoj	prononco
level	sonĝo	một giấc mơ	a dream	grupo	alternativoj	prononco
level	legomo	một loại rau	a vegetable	grupo	alternativoj	prononco
level	proksimuma	xấp xỉ	approximate	grupo	alternativoj	prononco
level	mapo	Bản đồ	a map	grupo	alternativoj	prononco
level	foje (iu foje)	đôi khi (vài lần)	sometimes (some times)	grupo	alternativoj	prononco
level	aŭtoritato	một cơ quan có thẩm quyền	an authority	grupo	alternativoj	prononco
level	distribui	để phân phối	to distribute	grupo	alternativoj	prononco
level	distingi	để phân biệt	to distinguish	grupo	alternativoj	prononco
level	speciala	đặc biệt	special	grupo	alternativoj	prononco
level	boli	để đun sôi	to boil	grupo	alternativoj	prononco
level	osto	Một khúc xương	a bone	grupo	alternativoj	prononco
level	rekomendi	giới thiệu	to recommend	grupo	alternativoj	prononco
level	postmorgaŭ	ngày kia	the day after tomorrow	grupo	alternativoj	prononco
level	komplezi	bắt buộc, tử tế, làm một việc gì đó	to oblige, to be kind as to, to do a favor	grupo	alternativoj	prononco
level	ĝentila	hiền lành, lịch sự, nhã nhặn, lịch sự	gentle, polite, courteous, well-mannered	grupo	alternativoj	prononco
level	komforta	thoải mái	comfortable	grupo	alternativoj	prononco
level	strio	một sọc, một tia	a stripe, a ray	grupo	alternativoj	prononco
level	tolo	một tấm vải, một tấm vải, một tấm vải lanh	a canvas, a cloth, a linen	grupo	alternativoj	prononco
level	ŝnuro	một sợi dây, một sợi dây, một sợi dây	a rope, a chord, a string	grupo	alternativoj	prononco
level	imperio	một đế chế	an empire	grupo	alternativoj	prononco
level	ĉemizo	một chiếc áo sơ mi	a shirt	grupo	alternativoj	prononco
level	anaso	con vịt	a duck	grupo	alternativoj	prononco
level	organo	một cơ quan, một bài đánh giá, một bản tin chính thức	an organ, a review, an official bulletin	grupo	alternativoj	prononco
level	longe	lâu, trong một thời gian dài	long, for a long time	grupo	alternativoj	prononco
level	biskvito	bánh quy, bánh quy, bánh quy giòn	a biscuit, a cookie, a cracker	grupo	alternativoj	prononco
level	panjo	mẹ ơi, mẹ ơi, mẹ ơi	mom, a mom, mommy	grupo	alternativoj	prononco
level	paĉjo	bố, bố, bố	dad, a dad, daddy	grupo	alternativoj	prononco
level	mendi	đặt hàng, đặt chỗ	to order, to book	grupo	alternativoj	prononco
level	lingva	ngôn ngữ học	linguistic	grupo	alternativoj	prononco
level	biciklo	một chiếc xe đạp, một chiếc xe đạp	a bike, a bicycle	grupo	alternativoj	prononco
level	imiti	bắt chước	to imitate	grupo	alternativoj	prononco
level	abelo	con ong	a bee	grupo	alternativoj	prononco
level	konfidi	tâm sự, giao phó	to confide, to entrust	grupo	alternativoj	prononco
level	ferio (feria tago)	ngày nghỉ, ngày nghỉ (=libertago)	holiday, a holiday (=libertago)	grupo	alternativoj	prononco
level	kisi	hôn	to kiss	grupo	alternativoj	prononco
level	nokte	vào ban đêm, ban đêm, ban đêm	at night, night-time, by night	grupo	alternativoj	prononco
level	transdoni	giao, chuyển giao, bàn giao	to give over, to transfer, to hand over	grupo	alternativoj	prononco
level	litero	một nhân vật, một lá thư	a character, a letter	grupo	alternativoj	prononco
level	maŝino	một cái máy	a machine	grupo	alternativoj	prononco
level	haveno	một bến cảng, một bến cảng	a harbor, a port	grupo	alternativoj	prononco
level	graso	mỡ, mỡ	grease, fat	grupo	alternativoj	prononco
level	klopodi	cố gắng, nỗ lực, nhằm mục đích, đảm nhận	to endeavor, to attempt, to aim, to undertake	grupo	alternativoj	prononco
level	ŝanco	một cơ hội, một cơ hội	a chance, an opportunity	grupo	alternativoj	prononco
level	ŝiri	xé, xé toạc	to tear, to rip	grupo	alternativoj	prononco
level	mantelo	áo khoác, áo choàng, áo choàng	a coat, a manteau, a cloak	grupo	alternativoj	prononco
level	programo	một chương trình	a program	grupo	alternativoj	prononco
level	volvi	quấn, cuộn, cuộn lại, cuộn lại	to wrap, to roll, to wind, to roll up	grupo	alternativoj	prononco
level	prunte	cho mượn	on loan	grupo	alternativoj	prononco
level	naskiĝtago	sinh nhật	a birthday	grupo	alternativoj	prononco
level	karbo	than đá	coal	grupo	alternativoj	prononco
level	proponi	đề xuất, đề nghị	to propose, to offer	grupo	alternativoj	prononco
level	muzeo	bảo tàng	a museum	grupo	alternativoj	prononco
level	metalo	kim loại, một kim loại	metal, a metal	grupo	alternativoj	prononco
level	streĉi	căng ra, thắt chặt	to strech, to tighten	grupo	alternativoj	prononco
level	gustumi	nếm thử, nếm thử	to taste, to sample	grupo	alternativoj	prononco
level	atenti	để ý, để ý, trông chừng	to take care, to pay attention, to watch out for	grupo	alternativoj	prononco
level	presi	để in	to print	grupo	alternativoj	prononco
level	tabulo	một tấm bảng, một tấm ván, một tấm bảng	a board, a plank, a tablette	grupo	alternativoj	prononco
level	tute	hoàn toàn, hoàn toàn, hoàn toàn	totally, completely, entirely	grupo	alternativoj	prononco
level	serio	một loạt	a series	grupo	alternativoj	prononco
level	universitato	trường đại học	a university	grupo	alternativoj	prononco
level	situacio	một tình huống, hoàn cảnh, một điều kiện	a situation, circumstances, a condition	grupo	alternativoj	prononco
level	paro	một cặp, một cặp	a pair, a couple	grupo	alternativoj	prononco
level	metio	thủ công, nghề thủ công	craft, handicraft	grupo	alternativoj	prononco
level	meblo	một món đồ nội thất	a piece of furniture	grupo	alternativoj	prononco
level	oleo	dầu, một loại dầu	oil, an oil	grupo	alternativoj	prononco
level	scivola	tò mò, tò mò	curious, inquisitive	grupo	alternativoj	prononco
level	ĉu ne?	phải không? phải không?	isn't it? aren't they?	grupo	alternativoj	prononco
level	nepra	thiết yếu, tuyệt đối cần thiết	essential, absolutely necessary	grupo	alternativoj	prononco
level	kapabli	có thể, có khả năng	to be able to, to be capable of	grupo	alternativoj	prononco
level	ŝranko	tủ đựng đồ, tủ đựng đồ, tủ đựng đồ, tủ đựng đồ	a locker, a cupboard, a closet, a sideboard	grupo	alternativoj	prononco
level	po ~	mỗi, theo tỷ lệ, bởi	per, at the rate of, by	grupo	alternativoj	prononco
level	direktoro	một giám đốc, một người quản lý	a director, a manager	grupo	alternativoj	prononco
level	ve!	Than ôi!	Alas!	grupo	alternativoj	prononco
level	eviti	để tránh, trốn tránh	to avoid, to evade	grupo	alternativoj	prononco
level	posedi	sở hữu, sở hữu	to possess, to own	grupo	alternativoj	prononco
level	rubriko	một tiêu đề, một phần, một phiếu tự đánh giá, một cột	a heading, a section, a rubric, a column	grupo	alternativoj	prononco
level	krimo	một tội ác	a crime	grupo	alternativoj	prononco
level	akiri	đạt được, đạt được, đạt được, có được	to acquire, to attain, to obtain, to get	grupo	alternativoj	prononco
level	fuŝi	làm hỏng, làm hỏng, làm hỏng, làm hỏng	to mess, to bungle, to botch, to screw up	grupo	alternativoj	prononco
level	virino	một ngươi phụ nư	a woman	grupo	alternativoj	prononco
level	viŝi	lau, xóa, tôi lau sạch	to wipe, to delete, ti wipe off	grupo	alternativoj	prononco
level	flanke	ở bên cạnh	at the side	grupo	alternativoj	prononco
level	oferti	đề nghị, chào giá, đề nghị, đưa ra đề nghị	to propose, to bid, to make an offer of, to offer	grupo	alternativoj	prononco
level	muŝo	một con ruồi (côn trùng)	a fly (insect)	grupo	alternativoj	prononco
level	subite	đột nhiên, đột nhiên	suddenly, all of a sudden	grupo	alternativoj	prononco
level	spegulo	một tấm gương, một cái kính soi	a mirror, a looking glass	grupo	alternativoj	prononco
level	taŭga	thích hợp	suitable	grupo	alternativoj	prononco
level	neniel	không hề, không hề, không hề	in no way, by no means, not at all	grupo	alternativoj	prononco
level	persona	riêng tư	personal	grupo	alternativoj	prononco
level	rado	một bánh xe	a wheel	grupo	alternativoj	prononco
level	najbaro	Hàng xóm	a neighbor	grupo	alternativoj	prononco
level	tremi	rung chuyển, rung chuyển, rung chuyển	to tremble, to quiver, to shiver	grupo	alternativoj	prononco
level	familia ĉambro	một phòng gia đình, một phòng khách	a family room, a living room	grupo	alternativoj	prononco
level	poto	một cái bình, một cái bình	a pot, a jug	grupo	alternativoj	prononco
level	pasigi	chi tiêu, vượt qua	to spend, to pass	grupo	alternativoj	prononco
level	akompani	đi cùng	to accompany	grupo	alternativoj	prononco
level	noto	một ghi chú, (trường) lớp, dấu	a note, (school) grade, mark	grupo	alternativoj	prononco
